,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X601991.SH,X601600.SH,X600795.SH,X600886.SH,X600010.SH,X600188.SH,X600362.SH,X600027.SH,X600111.SH,X600309.SH,X600688.SH,X600583.SH,X601992.SH,X000898.SZ,X601158.SH,X000709.SZ,X000539.SZ,X000792.SZ,X000883.SZ,X600808.SH,X600489.SH,X600578.SH,X000629.SZ,X000825.SZ,X000027.SZ,X000630.SZ,X002353.SZ,X600547.SH,X000831.SZ,X601699.SH,X000983.SZ,X600008.SH,X600307.SH,X600863.SH,X600352.SH,X600549.SH,X000959.SZ,X600660.SH,X000937.SZ,X600098.SH,X600348.SH,X601168.SH,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.591145717936435,0.0135997924183495,0,0,0,0,0,0,0,0,0,0.0721562509240426,0,0,0,-0.0178696109632337,0,0,0,0,0,0,0,0,0,-0.00667871320518343,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0244222646470446,0,0,0,0,0,-0.0238898433137524,0.0480978726505929,0,0,0,0,0,-0.0524567651431533,0,0,0,0,-0.0194393395417151,0,0
X600028.SH,0.542482923891013,0,0,0,0,0,0,0,0,0,-0.0785043347481124,-0.0409379273929033,0,0,0,0,0,0.403071587221964,0,0,0,0,0,0,0,-0.0539025694937,0.00293437914554028,0,0,0,0,0,0.0570900075478702,0.0527497845803536,0,0,0,0,0.0403314895257,0,0,0,0,0,0,0,0,0,0,-0.0146209109297341,0,-0.0190297054955019,0.0012676761026117,0,0,0,0,0,0
X601088.SH,0,0.100701235668569,0,0,0,0,0.163416752973291,0,0,0,0,0,0.105108236798305,0,0,0,0,0,0,0.0244718697809133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499146960696802,0.0341227802266259,0.164907049470057,0,0.154434477304331,0,0.0425167948203874,0,0,0,0,0,0.050468658870941,0,0,0,0,0,-0.0025933832773891,0.00645986608701685,0,0,0,0,0,0
X600011.SH,0,-8.67361737988404e-19,0,0,0.152895556995862,0,0,0.104233828911541,0,0,0.0677266992614423,0,0.0774248750938581,0,0.367790013463644,0,0,0,0,0,0,0,0,0,0,-0.0980464442804201,0,0,-0.042693912671957,0,-0.0537137210141871,0,0,0,0,0.0143370439346765,0,0.0566714385343196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160243316270126,0,0,0,0,0,0
X600019.SH,0,0,0,0.140937452190716,0,0,0,0,0,0,0.065185459260316,0,0.0588899276152644,0,0,0,0,0,0.0209624991586715,0,0.258927204252831,0,0.189145805852742,0,0,0,0,0,0,0,0,0.0217413564075721,0,0,0,0,0,0,0,0.115619434801857,0,0,0,0.109171371277222,0,0,-0.0342183470940332,0,0,-0.0736223977959052,0,-0.0124633827243103,0.0221706221152442,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.078656637224887,2.71050543121376e-20,0.0825366642669599,0,0,0,0,0,0,0,-0.0423246911470188,0,0,0,0,0,0,0,0,-0.0257407912360154,0,0,0,0,0.0236071536970801,0,0.0477944481472615,0,0,0,0,0.0829477326404073,0,0.106111396855991,0,0.0075656179021044,0,0,0,0,-0.0519840659487683,-0.00517468535620856,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.240020189033898,0,0,0.00561459471211611,0.023479840318758,0,0.117197831154959,0,0,0,0,0.085038278289843,0,0,0,0,0,0,0,0,0.0153996673448736,0,0,-0.0442968219399951,0,0,0,0.120536533478521,0.046114453632648,0.259930651615412,0,-0.00440477248378846,0,0,0,0,0,0,0,0,0,0,0,-0.0307755689486466,-0.0120120386181136,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0429354242982497,0,0.102310635131858,0,0.0445894762075383,0,0,0.0107685251296218,0,0,0,0,0,0.000702235091653566,0,0,0.163010594699338,0.0952307931605589,0,0,0,0,0,0,0.0697351992378176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00864409449050725,-0.0174303438132212,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.153632890336989,0.153528365924318,0,0,0,0.0266073862869092,0,0.435769007598002,0,0,0,0,0,0,0.0236831441038886,0,0,0,0,0,0,0,0,0.0740441925478538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183033922193507,0,0,0,0,0.0699589365209462,0,0,0.0140923839344836,0,0,0,0,0,0,0
X600795.SH,0,0.0604879679121888,0,0,0,0,0,0.00305655463917526,0,0,0,0,0,0,0.0232305375489293,0,0,0,0,0,0.142471156567204,0,0,0,0,0,0.0154473057206096,0,0.0167357282268386,0,0,0,0,0.109397247983266,0,0,0,0,0,0,0,0,0,0.0505244907592345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0.0780807721914204,0.0673553637011152,0,0,0,0,0,0.0487553378676128,0,0,1.73472347597681e-18,0,0.380663136490336,0,0,0,0,0,0,0,0.0939233829994556,0,0,-0.00624216140858634,0,0,0,0,-0.0431542070998736,0,0,0,-0.141631118152781,0.0669028167968412,0,0,0,0,0.245646226388147,0.062388607059314,0,0,0,0,0,0,0,-0.0369281624953899,0,0,-0.005310972477063,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.205225587632368,0,0.261336226799466,0,0.0794203514053859,-0.0882371833790069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142920592835446,0,0,0,0,-0.0679174228008785,-0.00226447802062069,0,0,0,0.1243774572337,0,0
X600188.SH,0.159358687493417,0,0,0,0,0,0.150042774980407,0,0,0,0,0,0,0,0,0.197329349985344,0,0.274367136973907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770410814903189,0,0,0.038873302735055,0,0,0,0,0,0,0,0,0,0,0.323783474378574,0,0,0,0.0614091507354921,-0.0524700483113041,-0.0309091434236227,0,0,0,0,-0.13033497675787,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.190543640601403,0.0199246746706854,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0292124763824989,0,0,0,0,0,0,0,0,0,0,0,0,0.220908887625541,0,0,0.194903715924338,0,0,0,0,0.00223121323222852,0,0,0,0.0774424937727262,0,0.0292871620608889,0,0.181605853726891,0.0316897505328504,0,0,-0.00457557769548079,0,0,0,0,0,0
X600027.SH,0,-6.93889390390723e-18,0,0.124754911208983,0,0,0,0.245445052293204,0.174663842661552,0,0,0.00901042910605184,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.00219222651915306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386822191993147,0.0203759543326752,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.128193714042836,0,0,0,0,0,0,0,0.0569641230109696,0,0,0,0,0,0.0321391394447161,0,0,0,0.0473228849761507,0,0.00888181483198164,0,8.67361737988404e-19,0,0.0152752762261028,0.0343865154301193,0,0.0131379240682529,0,0,0,0.331122542592287,0,0,0,0.0146307415125119,0,0,0.0353695220490273,0,0,-0.0204981138973577,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0300261777601609,0,0,0,-0.100692653037114,-2.71050543121376e-20,0,0,0,0,0,0.251700469136763,0,0,0,-1.73472347597681e-18,0,0,0.00973583423184725,0,0,0,0,0,0.0881933638570216,0.146014855569044,0.0142812749455854,0,0,0,0,0,0,0,0,0,0,0.0911232407810436,0,-0.0061505591048426,0,0,0.0200145888290742,0,0,0,0,0,0,0,0,0
X600688.SH,0,0.148026398182468,0,0.00795061476247016,0,0,0,0,0,0,0.0566454268717736,-0.0568257198600413,0.258497193170089,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0364786980747237,0,0.138037896203305,0.213439179789205,0,0,0,0,0,0,0,0,0,0,0,-0.0927276375421108,0,0,0,0,0,0.065645745064436,0,0,0.0315165028055625,0.151519385636188,0,0,0,0,0
X600583.SH,-0.0262514551297784,0,0,0,0,0,0,0,0,0,0,0,0,0.127379915703534,0,0,0,0,0,0.00806360326143896,0,0,0,0,0,0,0.0842913545531505,0,0,0,0.0185187579470515,0,0,0.0246705686986368,0,0,0,0,0,0,0,0.000753476733289352,0.0641666761421273,0,0,0,0,0.17587362188338,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,-0.249603015034781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174820914628806,0,0,0,0,0,0,0,0,0,-0.054898343661426,0.228076303037265,0,0,0.247990765260021,0.115978708553751,0,0.0891145832432132,0,0,0,0,0.0633337896422562,0,0.00609521759663754,0,0,0.0878431774553894,0,0,-0.047788097251173,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.141719283922824,0,0,0,0.151658291228454,0,0,0.175468994921923,0,0,0,0,0,0,0,0,0,0.13159301453207,0.0437017751779157,0.0272945973637284,0,0,0.105893368707727,0,0,0,0.0292872410034542,0,0,0,0,0,0,0,0,0.074740327815711,0,0,0,0.0775508885322664,0,0,0,0,0,0,0,0.0355505861793109,-0.00370764795928678,0,0,0,0,0,0
X601158.SH,0,0,0,0,0.12133282502195,0,0,0,0.1198579744274,0,0,0,0.0243281055441517,0,0,0,0,0,0,0,0.0238222385182698,0,0,0,0,0,0,0,0,0,0.0204793566208028,8.67361737988404e-19,0.0829249239436776,0.020560202251885,0,0,0,0,0.136155870954549,0,0,0,0,0.0448507447187261,0,0.0369657189711965,-0.0678873088426069,0,0,0,0,-0.0112716244687809,-0.00219692928747404,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.464758016160737,0,0,0,0,0.0237794492883833,0,0,0,0,0,0,0,0,0,0.0528855607618672,0.168702833189398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642054717250045,0,0,0,0.234763365423341,0.0908264498490754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.096155209568401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.00520111780200332,0,0.0508981923759841,0,0.00909630750123757,0.0370184835782846,0.0106008313038968,0.0728475375155375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10429322697496,0,0,0,0,0,-0.0346435522709436,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00373823725122726,0,0.0873323473402389,0,0,0,0,0,-0.0335141882579505,0,0.143218253182497,0,0.108114325400436,0,-0.0246345057758942,0.0950842775830151,0,0.00229858691553654,0,0,0.0114178015170067,0,0.0708940568683472,0,0,0,0,0,0,0,0.0557373897015931,0,0,0,0,0,0,0.0600817916491174,0,0,0.0269513696428438,-0.0721396311840963,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.30010736689441,0.0447740063076199,0,0.105202596404537,0,0,0,0,0,-0.0500365127437561,0.155210815645604,0,0,0,0,-0.0632931632701732,0,6.93889390390723e-18,0.104712457052759,0.181012599662263,0,0,0,0,0,0.255772957680191,0,0,0,0,0,0,-0.239591362472661,0,0,0,0,0,0,0,0.0435478235294774,-0.0136519614905518,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.219424832546667,0,0,0,0,0,0,0,0,0,0,0,0,-0.0755359882370993,0.093116297125934,0,0,0,0,0,0.569211118393667,0,0.1308987150953,0,0,0,0,0,0,0,0,0.314942906307136,0.131150889029923,0,0,0,-0.0298205249057571,0,-0.230257878989191,0,0,0,0,0.0227419568595244,-0.0523872437683578,0,0,0,0,0,0
X600489.SH,0,0,0,0,-0.0486331184687164,0,-0.0716454655582699,0.108373563733632,0.423512892178471,0,0,0,-0.0315497016060286,0,0,0,0,0,0,0,-0.109775269364269,0,0,0,0,0,0,0,0,0,0,0,0,0.17647792925402,0,0,0,0,0,0,0,0,0,0.0285572604345788,0,0,0.0356488150477897,0,0,0.188187434201798,0,-0.0387441268827908,-4.33680868994202e-19,0,0,0,0,0,0
X600578.SH,0,0,0,0.0494698743401229,0,0,0,0.0809351159035392,0,0,0,0,0.0390185937280902,0,0.146519857682804,0,0,0,0,0,0,0.0954788727277089,0,0,0,0,0.10668488763419,0,0,0,0.0218381998636329,0.0689000848266004,0,0,0,0,0,0,0.121780795032462,0,0.179814989062033,0,0,0.0302388610842177,0,0,0,0,0,0,0,-0.0038514771691403,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.0337605270114328,0,0,0,0,0,0,0.0926920013391851,0,0,0,0,0,0,0,0.711982465250711,0,0,0.108110683529783,0,0,0,0,0.396219319866321,0,0,0,0,0,0.242221269125323,0,0,0,0.0374194129300223,0,0,0,0,0,0.0315864177110603,0,0,0,0,0.014981752651208,0.0255634273625331,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29888364039258,0,0,0,0,0,0,0,0,0.146141561795188,0,0,0,0.0390401204150336,0,0,0,0,0.0492728449047627,0.168527457302343,0,0,0,0,0,0,0,0,0.136404029792157,0,0,0.073133266713337,-0.0837377953577048,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440260889703235,0,0,0,0.235913138184771,0,0.0355317522843191,0,0,0.0523735136071963,0,0.08218516176816,0,0,0,0,0,0,0,0,0,0.0760210443925762,0,0,0,0,0.0713782719474121,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0847133687783034,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.102654184925612,0,0,0,0,0,0,0,0,0.0491052879390595,0,0,0,0.0122796003075083,0,0,0,0,0,0,0,0,0,0.0141429034152563,0,0,0,-0.0911335301181039,0,0,0.232558083372256,0,0,0,0,0,0.0927440626976908,0,0,0.026753240289922,0.00953863906461071,0,0,0,0,0,0
X002353.SZ,-0.0667864347931416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102462675364099,0,0,0,0,0,0,0,0,0,-0.0755729898913487,0,0,0,-0.126700868611172,0,0,0,0.46749191477075,0,0,0,0,0,0,0,0,0,0,0.147725321730036,0,0.00580641293060121,-0.0127061673878062,0,0,0,0,0,0
X600547.SH,-0.0295536929194372,0,0,0,0,0,0.163985223491574,0,0,0,0,0,0,0,0,0,0,0,0,0.0569572151994585,0,0,0,0,0,0,0,0,0,0,-0.00124871811474995,-0.0355233642833588,0,0,0,0,0,0,0,-0.0204190369372868,0,0,0,-0.0116600987107689,0.00721175938889099,0,0,0.000704929034854142,0.148184404055491,0,0,-0.0487941631740543,0,0,0,0,0,0,0
X000831.SZ,0,0.0393396633900793,0.0480254162728632,0.0228913442524964,0,0.0745545194978735,0.0393002009004861,0,0.0373271156281443,0,0.132976654912884,0,0.0772535172737261,0,0,0.164891316660488,0,0,0,0.0802180806400018,0,0,0,0,0,0,0.0425571583499297,0,0,0,0,0,0.23005765077488,0,0,0,0,0,0,0,0,0.0359343129017111,0,0,0,0,0,0,0,-0.00208514422541925,0,0,-0.00866815064400125,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.201940268029405,0,0,0,0,0,0,0,0,0,0,0,0,0.0819178333927812,0,0,0.0698166324521627,0.0118701858185148,0.0374945785969633,0.0184157638406144,0,0,0,0.0925030826764612,0,0.0720573743409938,0,0,0,0,0,0,0,0.185035603815738,0.0507311085795219,0.160044964910734,0.0518068150308602,0,0,-0.0284031666230441,0,0,0,0,0,0,0
