,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600010.SH,X600027.SH,X600188.SH,X600362.SH,X600111.SH,X600309.SH,X600688.SH,X600583.SH,X601992.SH,X000898.SZ,X601158.SH,X000709.SZ,X000792.SZ,X000883.SZ,X000539.SZ,X600489.SH,X002353.SZ,X600808.SH,X000831.SZ,X000629.SZ,X600578.SH,X600352.SH,X000630.SZ,X000825.SZ,X600547.SH,X000027.SZ,X600549.SH,X601699.SH,X600008.SH,X000983.SZ,X600307.SH,X600863.SH,X600660.SH,X600315.SH,X000959.SZ,X000937.SZ,X600098.SH,X002470.SZ,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.598285348182041,0.0666748276871253,0,0,0,0,0,0,0,0,0,0,0.0497978164194745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0553954542520799,0,0,0,0,0,-8.67361737988404e-19,0.0104238931004778,0.0150690378353947,0,0,0,0,0,0.0646818784959175,0,0,0,0,-0.0364325380994886,-0.0147136218715811,0,0,0,0,0,0
X600028.SH,0.58187505353355,0,0,0,0,0,0,0,0,0,-0.0988918892918496,0,0,0,0,0,0,0.386275658557836,0,0,0,0,0,0,-0.0464162617410446,0,0,0.0378519798465781,0.0100553563133715,0,0,0,0,0.0330631241462174,-0.00355288775533158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232105067159,0.00484259994639776,0,0,0,0,0,0
X601088.SH,0,0.0804604792454205,0,0,0,0,0.151747688037,0,0,0,0,0,0,0.144760820109103,0,0,0,0,0,0.0823928224143845,0,0,0,0,0,0,0,0.0393154064464184,0,0.0745604601336614,0,0.0371980296913617,0,0,0,0.00187926132332537,0,0,0,0.0146398509595205,0.120422331593468,0,0,0,0,0,0.046687193741539,0,0,0,0,-0.00713820142850841,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.13932847068723,0,0,0.16906797123011,0,0,0.0100313733358289,0,0.415493112796168,0.0681173020963508,0,0,0.0281696969887138,0.087697398501559,0,0,0,0,0,0,-0.0494852672493469,0,0,0,0,0,0,0,0,0,-0.0703956345321796,0,0,0,0,0,0.0453058822226123,0,0,0,0,0,0,0,0,0,0,0.00931608859681391,-0.0383899083973928,0,0,0,0,0,0
X600019.SH,0,0,0,0.0671197947924685,0,0,0,0,0,0,0,0,0.0352341646743741,0,0,0,0,0,0,0,0.368697795751199,0,0.120800788642626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00772561411471753,0,0,0,0,0,0,0,0,0.132283847720495,0,0,0,0,0,-0.0420136035140954,-1.0842021724855e-19,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.0652341613272292,0,0,0.0416819498356121,0,0,0,0,0,0,-0.0496303102221907,0,0,-0.00822885869676366,0,0,0,0,0.0237352848418161,0,0,0,0,-0.00761848169011823,0,0,0.104151681458203,0,0,0.036553038144669,0,0,0.0962598665514203,0,0,0,0.00168045919372101,0,3.46944695195361e-18,0,-0.0557723953838634,-2.16840434497101e-19,0,0,0,0,0,0
X601898.SH,0,0,0.158428345147475,0,0,0,0,0,0,0.318537547901853,0,0,0,0.0470631054799466,0,0,-0.0664303917953637,0,0,0.0717661854585032,0,0,0,0,-0.00874753093138285,0,0,0,0.0253715495713322,0.0412372392112882,0,0,0,0,0,0,-0.0190570401241757,0,0.0410747696903411,0,0.201066943992314,0,0,0,0,0,0,0,0,0,0.0189897824620558,-0.0180970573482577,-0.0225787326855294,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0867116653562551,0,0,0.0885675908454006,0.00949349912859856,0,0,0.0439015090919401,0.0986112025910661,0,0.000716646895208273,0,0,0,0,0,0,0,0,0,0,0.0801183720035999,0.140517310417942,0,0,0,0,0,0,0.0585080962834256,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170900254072848,-0.0207422661875854,0,0,0,0,0,0
X600795.SH,0,0.147850024645964,0,0,0,0,0,0,0,0,0.0548751152266266,0,0,0,0,0,0.0587651456927998,0,0,0,0.193924013391648,0,0,0,-0.0379755940677365,0,0,0.0669377429515972,0.0395376535979459,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0298959696109787,0.0430372595658772,0,0,0,-0.0203968120848533,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.223174209243663,0,0,0,0,0,0,0,0.49789023121965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00880795031929696,0.04961569791515,0,0,3.46944695195361e-18,0,0,0,0,0,0.0234324827111098,0,0,0,0,0.0133069827313894,0,0,0,0,0,0.0049701634813705,-0.00425491181029525,0,0,0,0,0,0
X600886.SH,0,0,0.25958777354069,0.142030364231631,0,0,0,0,0,0,0,0,0.186435954513618,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0970496821289191,0,0,0.0411544076613011,0,0,0,0,0,0.00996858825355366,0.0376709536445543,0,-0.0374204087932124,-0.128450868919866,0,0,0,0,0,0,0.239215830463676,0.127645726236158,0,0.00677551685670427,0,0,0,0,0,0,-0.00338711778540172,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.346906330498557,0,0,0,-8.67361737988404e-19,-0.0832270142682679,0,0.218887797939126,0,0,0,0,0,0,0,0.165648075244401,0,0.136123526514664,0.229713255067312,-0.10054657924752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406652435843691,-0.00514024148469666,0,0,0,0,0,0
X600027.SH,0,0,0,0.130568582236581,0,0,0,0.25353307320014,0,0.184816840295762,0,0.00808278793374051,0,0.00475188798862721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382962086345739,0.0224408957237792,0,0,0,0,0,0
X600188.SH,0.205075271839567,0,0,0,0,0,0.091973851568085,0,0,0,0,0,0,0,0,0.177657536097418,0,0.215910698281338,0,0,0,0,0.0176740053457841,0,0,0,0,0,0,0,0,0,0,0,0,0.0405234127542488,0.0497494434290928,0,1.38777878078145e-17,0.00318623272045302,0,0,0,0,0,0,0.358756455695884,0,0.0913148150086368,0,-0.0406973790774013,-0.0416006271115613,0,0,0,0,-0.0635083481458705,0,0
X600362.SH,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.198308490668766,0,0,0,0,0,0,0,0,0.22012603381716,0.0326859928116898,0,-0.0136314269856654,0,0,0,0,0.0172873690951417,0,2.16840434497101e-19,0.0427291089351514,0,0,0,0.192863236521824,0,0,0,0,0.0210566621740021,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276328704361044,-0.0165532616491053,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.0760948970061908,0,0,0,0,0,0,0,0.0714811919929051,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0557847495045506,0,0,0,0,0,0,0.28279624770122,0.0424896626747281,0.0199230028905666,0,0,0,0,0.0120492030774958,0,0,0,0.0435518876990347,0,0,-0.00764948741532191,-0.0128946932518425,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0174347498563573,0.0223874817717015,0,0,-0.14086035789595,0,0.00285083789540053,0,0,0,0,0.21803926996606,0,0,0,0,0,0,0,0,0.0364418275548625,0,0,0,0,0,0.2010409526283,0,0,0.104061246323627,0,0,0,0,0,0,0.0492975635622237,0,0,0,-0.0486740765235769,0.0308302390398545,0,0.0780182327540466,0.0103469465132908,0,0,0,0,0,0,0
X600688.SH,0,0.189233350873672,0,0,0,0,0,0,0,0,0,-0.0451361590447327,0,0.203902683779502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112873498202644,0,0.225616347650334,0,0,0,0,0,-0.0435096606203119,0,0,0,0,0,0,0,0,0,0.025960029364403,0.0832206944349495,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.00265700517748273,0,0,0,0.167587223919022,0,0,0,0,0,0,0,0,0,0,0,0,0.0862332375862487,0.00892540722787468,0,0,0.0931838507692156,0,0,0,0,0,0,0.16635654719378,0,0.136413423918496,0.0313307385064152,0,0,0,0.035369610889309,0,0,0,0,0,0.0112531178296529,-0.00646322197820829,0,0,0,0,0,0
