,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600547.SH,X601991.SH,X600660.SH,X600352.SH,X600688.SH,X600362.SH,X600886.SH,X600188.SH,X600795.SH,X601992.SH,X600027.SH,X000898.SZ,X600516.SH,X002466.SZ,X600111.SH,X000723.SZ,X600176.SH,X002460.SZ,X000709.SZ,X600801.SH,X000786.SZ,X600299.SH,X000990.SZ,X600219.SH,X002271.SZ,X000629.SZ,X600808.SH,X000825.SZ,X600489.SH,X601158.SH,X600583.SH,X002110.SZ,X000553.SZ,X000630.SZ,X600157.SH,X000883.SZ,X600985.SH,X600339.SH,X000027.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.00596139724738158,0.110709118181156,0,0,0,0,0,0,0,0,-0.0226262607125589,0,0,0,0,0,0,0,0,0.0194667445342084,0,0.0533436786293388,-0.0160869582293231,0.0741474399073056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621968795827575,0,0,0,0,0,0.0979447261344279,0.0446820674860533,0,0,0,-0.0024997443991322,0,0,0,0,5.42101086242752e-20,0,0
X600028.SH,0,0,0,0,0,0,0,0.0283120124483576,0,0,0,0,0.268030473425497,0,0,0,0,0,0,0,0,0,0,0,0,0.0189893786370835,0,0.0162683290633734,0,0,0.0774409473406518,-0.0570699843400762,-0.0980148865001348,0,0.265699125877952,0.0487088274369974,0,0,0,0,0,0,0.132046478082872,0,8.67361737988404e-19,0,0,0,0,0,0,0.0469707949888236,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.145234113507839,0,0.0650215539981028,0,0,0,0,0,-0.24610804140301,0,0,0,0.0170320592890075,0,0,0,0,0,0,0.0587160229156559,0,0.0607775550808076,0,0,0.124187334588023,0,0,0,0,0.130079848569411,0,0,0,0,0,0,0,0,0,0.0540861577873887,0,0,0,0,0.0187566392103685,0,0.00212936966801908,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0626059286645419,-0.0144715374883989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138431921810411,1.0842021724855e-19,0.0626848255214315,0,0,0.542084201349085,0,-0.0241207762140743,-0.0275545292429378,0,-0.023470585439096,0,0,0,0,0,0,0.0489983675135957,0,0,1.35525271560688e-20,0,0,0,0,0,0,-0.00944586212038452,0.00644490587206415,0,0,0,0.0011347972148132,0,0
X600019.SH,0,0,0.034782320403392,0,0,0.011192806258129,0,0,0.0368705389252655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1283509653827,0,0.148537739446676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224888949269171,0,0,0.048679489058906,0,0,0,0,0,0,0.00090409927598243,0.00677543767571481,0,0,0,0,0,0
X600309.SH,0,0,0,0.167027356022214,0,0,0,0,0,0,0,0,0,0.04069939224392,0,0,0,0,0,0,0,0,0,0,0,0.146958218361412,0,0,0,0.147916028395946,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504190128823572,0.0369925649836761,0,0,0,0,0.244771798942506,0,-0.0198702508270907,0.037435021301878,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0278983987352675,0,0,0,0,0,0,0,0,0,0,0,0,0.472228658091212,0,0.638309207910368,0,-0.148830058396484,0,0,0.0591283319476053,0,0,0,-0.0364044937626298,0.0713739273688238,0.00113030554617919,0,0,0,0,0,-0.164517186745176,0,0,0,0,0,0,0,0,-0.00173076897300449,0,-0.0307992245282542,0,0,0.00887163324032086,0.0113927217086402,0,0,0,-0.00991602587798392,0,0
X600010.SH,0,0.0528827390456669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158341962381375,0,0,0,0.0258430827876178,0.125008068182571,0,0.0174207858484266,0,0.284787328207148,0,0,0,0,0,0,0,-0.0578089369664397,0.285350581558845,0,0.114357788748069,0,0,0,0,0,0,0,0.0113116989330206,0,0,0,0,0,0,0,0.00276274529564713,-0.00390360118991418,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0734544043266582,0,0,0,0,0,0,0,0.14022873604561,0,0,0,0,0,0,0,0.0466204491020714,0.017168416671084,0,0,0.0672421326099736,0,0,0,0,0,0.354859792848784,0,0,0,0,0,0,0,0,0,0,0.00123045403101705,0,0.0138053549451239,0.0215002258903655,0,0.183137255240456,0,-0.00738308843869701,-0.0180828298230319,0,0,0,0,0,0
X601898.SH,0,0,0.000591034156041885,0,0,0.129111544525869,0,0.124058062693813,0.156108149403907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811058104874768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444174323882928,0,0,0,0,0.067451133259588,0,0,0.00605248104867003,0,0,0,0,0,0
