,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X600019.SH,X601898.SH,X600111.SH,X002271.SZ,X000877.SZ,X002466.SZ,X600010.SH,X600547.SH,X000708.SZ,X601600.SH,X600011.SH,X000301.SZ,X600660.SH,X600362.SH,X600426.SH,X600886.SH,X600176.SH,X000983.SZ,X000786.SZ,X000723.SZ,X600096.SH,X601699.SH,X600803.SH,X600295.SH,X000807.SZ,X000408.SZ,X000630.SZ,X600219.SH,X600795.SH,X000932.SZ,X600801.SH,X600141.SH,X601991.SH,X600985.SH,X600489.SH,X000825.SZ,X601666.SH,X000959.SZ,X600486.SH,X000960.SZ,X000683.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,0,0,-0.185764447053391,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.578735837413427,0,0.347962797061924,0,-0.0365240771253982,0.00709213532962317,0,-1.38777878078145e-17,0,0,-0.0116564728155671,0,0,0,0,0,0,0.104234699999214,0,0,0.0493480061364104,0,0,0,0,0,0,0,0.0164991611531357,0,0,0,0,0,0
X000877.SZ,-0.0474060768503694,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309743184126588,0.0651538273901363,-0.0242414022456244,0.0973431723479091,0,0,0,0,0,0,0,0,-0.170779844830856,0,0,0.0280371126931006,0,0,0,0,0,0,0,0,0.0190286993912906,0.494546453078426,0,0.0586292319538534,0,0,0,0.0918539234530779,0,3.46944695195361e-18,0,0,0,0,0.00998673758538409,0.00831021612479074,0,0,0,0,0,0
X002466.SZ,-0.294732865121096,0,0,0,0,0,0.877101389417082,0.0378424653312094,0,0,0,0.0245818406611247,-0.166077820544094,0,0,0,0,0.01321230945699,0.0665840772478799,0,0,0,0,0,0,0,0,0,0,0.0584700072000571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11355224461611,0,-0.0586953730396569,0,0.0724607969176277,-0.0706810084262422,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.201667846646954,0.12258527301309,0,0.18736069885965,0,0,0,0.109780311098819,0,0,0,0.052035926932188,0,0,0,0,0,0,0,0.0546681053210992,0,0,0,0,0,0,0,0,0,0.095084218997849,0,0,0,0,0,0,0,0,0,0,0.054259624355153,0,0.000484808750940945,0,0,0,0,-0.0966394361688399,0,0
X600547.SH,0,0,0,0,0,-0.00183212549583973,0,0,0,0,0,-0.0833827670275453,-0.0210062622106194,0,0,0,0,0,0.0883871126771424,0,0,0,0,0,0,0,0,0,0.0069789462587056,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0174463683135562,0,0,0.854569186297333,0,-0.0291742251436856,0,0,0,-0.0120691037368356,0,-0.0896358320976049,-0.0342033437236027,0,0,0,0,0.00956930173308573,0,0
X000708.SZ,0,0,0,0.125714314857052,0,0,0,0,0,0,0,0.04935282564406,0.118565070444112,0,0.0209836417210312,0,0,0,0,0.0915439790886456,0.19660714386655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110361552896986,0,0,0,0,0,0,0,0.122364655080506,0,0,0.0079112441864249,0,0,-0.0481041264828014,0,0,0,0,0.0591820372743068,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382651441904581,0,0,0,0,0.0228631274790426,0,0,0,0,0,0,0,0,0,0,0,0,0.147574853554412,0.516106338229884,0,0,0,0,0,0,0,0,0,0,2.61971124366324e-05,0,0.128471428958364,0.0981573729114985,0,0.0673779369846405,0,0,-0.0381836406485253,0.0526950655269513,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404612199685836,0.0721592044404513,0,0,0,0,0.0562514641668147,0,0.294685550221839,0,0.388139838208009,0,0,-0.0606870454755259,0,0,0,0,0,0,-0.00129607897823202,0,0,0,0,-0.101669168407751,0.123619170972802,0,0,0,0,0,0
X000301.SZ,0,0,0,0.509401220633121,0,0,0,0,0,0,0.213337968361075,0.0370059184195242,0,-0.0505150235841652,0,-0.0492184487589217,0,-0.131491421343049,0.00958054369780225,0,0.282076960271805,0,0,0,0,0,0,0,0.147721883496024,0,0,0,0,-0.0768707339642128,0,0,0,0,0,0,0,0.0945254457820867,0,0,0,0.0230831175673817,0,0,0,0,0,0,0.00259064128334524,0,0,0,-0.0290585953981786,0,0
X600660.SH,0,0,0,0,0,0,0,-0.00107542989670519,0,0,0.268109983017823,0,0,3.46944695195361e-18,0,0,0,0,0,0.0215684002161257,0,0,0,0,0,0,0,0,0.0815577709642455,0,0.242971507323019,0,0,-0.0434990074709595,-0.0820978061200078,0,0,0,0,-0.25967923355881,0,0,0,0,0,0,0.160486686170307,0,0,0,0,0,0.011878632564669,0,0,0,0.118138171900542,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414081169385935,0,-0.011139592648508,0,0.128517520495592,0,0,0,0,0,0,0,0.0302223918653914,0.156778469637512,0,0.0202134197693655,0,0,0.0357903949542017,-6.93889390390723e-18,0,0.323326197031148,0,0,0,0,0,0,0,0,0.0960521176483989,0,0,0.14468410001458,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.0794008268740361,0,0.109245466411854,0,0.0410410662685551,0,0,0,0,0,0,0,0,0,0,0.0908429620756187,0.0472516415308957,0,0,0,0,0,0,-0.0172967445168146,0,0,0,0,0.225541854097797,0,0,0,0,0,0,0,0,0,0,0,-0.0639166005809909,-0.0163079231450512,0,0.0870449714010903,0,0,0,0,-0.0234934545507168,0,0,0,0,-0.00176942803457934,0,0
X600886.SH,-0.117125774724251,0,0,0,0,0,0,0,0,0,0,0.0267642811709587,0,0,0,0,0.154743867038096,0,0.151172873714924,0,0,0,0.0687986127716138,0,0,0,0,0.16700872195729,0,0,0.146993361741945,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00525884167161374,0,0,0,0,0,0.106236059712907,-0.0282591444896076,0.00636996791705025,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.00263318867942896,0,0,0,0,0,0,0.0940041021685848,0,0,0,0,0.179343300390087,1.73472347597681e-18,0,0,0,0,0.0874769076345771,0,0,0,0.0743934947493606,0.088294014175604,0.0996813376364468,0,0,0,0,0,0,0,0,0,0,0.0379114039481916,0,0,0,0,0,0,0.0355573770010733,0,0,0,0,0,0.0383414317796014,0,0,0,0,0,0
X000983.SZ,0,0,0,-0.0728309540008205,0,0.117982285045936,0,0,0,0,0,-0.00560122147207961,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529099737265857,0,0,0,0,0,0,0,0,-0.00666993385262221,0.192319487793821,0,0,0,0,0.260107632314729,0,-0.0154963323455021,0,0,0,0,0,0.0110262565901911,0,0,0,0.0336534840402845,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.116694443492399,0.64315254218493,0,0,0,0,0,0,0.0266620495700594,0,0,0,0,0,0,0,0,0,0,-0.0303533940081979,0,0,0.0849004809634058,0,0,0,0,0,0,0,0,-0.0358311065054227,0,0,-0.0380557951742378,0.162009686783856,-0.0966188563239748,0,0.101986441774991,0,0,0.000957532038848195,0,0,0,0,-0.0159789760965093,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0412008280983231,0,0.0929651785298378,0,0,0,0,0.0467220174059289,0,0.0624945878326862,0,0,0,0,0,0.22290116825857,0,0,0.0901845739647428,0.15844472901976,0,0.0646509550794379,0,0.0738487426241689,0,0,0,0,0,0,0,0,0,0.0364664195642066,0,0,0,0,0,0,0,0.0203008483052428,0,0,0,-0.154618617984202,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0.00973114628986303,-0.0870564869627733,0,0,0,0,0,0,0.192829826497957,0,0.151021039583231,0,0,0,0,0,0,0,0,-0.052074227120545,0,-0.0419238998214966,0.0177183708218768,0,0,0,0,0,0,0.36778613599204,0,0,0,0.0197381238953966,0,0,0,0.0768634246841317,0,0,-0.0653113978998506,0,0.0510080521445373,0,0,0,0,0,0
X601699.SH,-0.0490028159576432,0,0,0,0,-0.0954597413684183,0,0,0,0,-0.0778850838104908,0,0,0,0,0,-0.0642164068568746,0,0.102446014067673,0,0,0,0,0,0,0.483521926883058,0,0.131240873816799,0,0,0,0,0,-0.145891692790577,0,0,0,0,0,0,0,0.110853477317465,0,0,0.289460866439984,0,0,0.039348391200424,0,0,0,0,-0.0255391776685518,0,0,0,0.010916684172964,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181662382949663,0.0421832411623488,0.230583252161916,0.165714605421675,0,0,0,0.214138765840747,0,0.187170530279006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164097425002183,0,0,0,0.0441251613173138,0,0,0,0,0.0110803580312588,0,0,0,0,0,0,0
X600295.SH,3.46944695195361e-18,0,0,0,0,0,0,0,0.0865329801051372,0,0,0,0,0,0,0,0,0,-0.0270680983609093,0,0,0,0.398862920975821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136098790358409,0,0,0,0,0.235248630976844,0.0576922005404274,0,0,0.0879424848729985,0.144309188164069,0,0,0.0273401712393413,0,0.218314429710631,0.122715484583177,0,-0.0210088324414939,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743689733181942,0,0,0,0,0,0,0,0.00430763766643987,0.122667928390409,0,0.0790743084888565,0,0,0,0,0,0.0484386086280068,0,0,0,0,0,0,0,0,0,0.343825751701047,-0.0335361255921456,0,0.0183180300035632,0,0.124065743710906,0,0,0.0104167847396019,0,0,0,0.101258570337288,0,0
X000408.SZ,0,0,0,0,0,0,0,0.579241062521926,0,0,0.0912364403026771,0,0,0.0475223659968246,0,0.0975307352534771,0,0,0,0,0,0,-0.0518636189700199,0,0,0,0,0.0396264425146806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369130729862627,0,-0.0114939171949195,-0.0402926979964806,0,-0.0960865093622156,0.109830542279989,0,0,0,-0.0574534937647567,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.000315810419944418,0,0,0,0,0,0,0,0,0.142875180824171,0,0,0,0,0,0,0,0.0357695517083083,0,0,0.235293046812174,0,0,0,0,0,0.282023744207806,0,0,0,0,0,0,0,0,0.19087496866572,0,0,0,0.0606788538629183,-0.0267269673214244,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0202059587499646,0.0508113352591779,0,0,0,0,0,0,0,0.072580313156095,0.0349612776499887,0.259670650112981,0.0649919984078994,0,0,0,0.0156830798911618,0,0,0.155224831338116,0,0,0,0,0.280382696497636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334298857147023,0.0469591348968347,0,0,0,0,0,0,0.04207646091058,0,0.00998086147253578,0.0742406435970996,0,0.0105909601245942,0,0,0,0,0,0.0749810760344137,0,0,0.128829337526735,0.0654586954333122,-0.0342151794724418,0,0,0,0,0.0873103762206105,0,0,0,0.0321105616643058,-0.0308681605954882,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0.152565164054921,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0162355403040594,0,0.106741108620318,0,0,0.0546786997692514,0,0,0,0,0,0,0.0683393778752866,0,0.173608353869487,0,0.364532715206601,0,0.0127223925595603,0,0.0244220794572789,0,-0.00462348846463311,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.33273349993266,0,0,0,0,3.46944695195361e-18,-0.00284213752540547,0,0.342918094514456,-0.178540836121705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139560350140816,0,0,0,0,0,0.125242569841768,0.0794994393034894,0,0,-0.000130538217929434,0,0,0,0.0181378614448923,0.0115105106109677,0,0.143066208012685,0,0,0,0
X600141.SH,0,0,0,0,0,0,0.0138940849812599,0.124337840473028,0,0,0.12276720113719,0,0,0.0715856320618526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983642572528725,0,0,0,0,0.0954073006831976,0,0,0,0,0,0,0,0,0,0,-0.0949775013422633,0,0,0,0,0,0,1.73472347597681e-18,-0.0421750277135946,0,0,0,0.111100109744181,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410263877645121,0.153153860187144,0.136135810552501,0,-1.73472347597681e-18,0,0,0,0.280075030942873,0.0424096272172326,0.13937884495723,0,0,0,0.0222478238780617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600985.SH,0.0189415324958656,0.0704274594126358,0,0,0,0,0,0,0,0.126823581473069,0,0.0233062075169738,0,0,0,0,0,0,0.0386341596825716,0.060481793931761,0,0,0,0,0,0.0820452577037179,0,0,0,0,0,0.100360771041996,0,0,0,0,0,0,0,0,0,0,0.0518673230267772,0,0.261099043774877,0,0,0,0,0,0,-0.0203446918233394,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.128940681786891,0,0,0,0.464993737416413,0,0,0,0,0,0,0,0,0,0.0298427490342161,0,0,0,0.0178920042937981,0,0.00747747211607648,0.110550042513066,0,0.157707238655242,0.0409028673556939,0,0,0.0583027864918212,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00631428054105847,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11147165298807,0,0,0,0.0319624172996184,0,0,0,0,0,0,0,0,0,0.203011366777059,0.161153134652701,0,0,0,0,0,0.230403923194163,0,0,0,0,0,-0.0944464457182813,0,0,0.013679868124144,0,0,0,-0.100295551203238,0,0,0,0,0,0,0
X601666.SH,0,0.236542216711094,0,-0.110870772408123,0,0.390708688604969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.316638698887833,0,0,0.0394298955982961,0,0,0,0.178457259434219,0,0,0.114757008971826,0,-0.00913895221412218,0,0,0,0,0,0,0.392345115405241,0,0,0,0,0,0,0.174147245768967,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0.00979898875744829,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0576062532745509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269155580167139,0,0.103363880346529,0,0.0966252441328905,0.240697697459182,0,0,0,0,0,0,0,0,0,0,0.172442433481057,0,0,0,0,0,0,-0.0044936228406538,0,0
X600486.SH,0,0,0,0,0,0.0998853618383941,0,0,0,0,0,0,0,0.115454211177305,0,0,0,0,0,0,0,0.290007608633255,0.0206709727484432,0,0,0,0,0,-0.0872221667256224,-0.0557217957188566,0,0.0387500116982746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135871413446514,0,0,0,0,0.184529500928898,-0.00899782570018743,0,0,0,0,0.100218197390674,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288399306044213,0,0,0,0,0,0,0,0,0,0,0.260614553508479,0,0,0,0.0487235157711404,0,0.1109054028661,0,0,0,0,0,0,0.141747620588469,0,0.199228153882353,0,0,0,0,0.0296615461365938,0,0,-0.0197537127913581,-0.0275664862027048,0,0,0,0,0,0
X000683.SZ,0,0,0,0,0,0.158137741713687,0,0.172688218053806,0,-0.0400999039765834,0,0,0,-0.109770446785603,0,0,0,0,-0.0115353963955449,0,0,0,0,0,0,0,-0.0884126999481268,0,0,0,0,0.0514561902461976,-0.0640002596087812,0,0,0,0,0,0,0.200848161656431,0,0,0,0,0.0686058985459155,0,0,0,0,0,0,-0.00373176969101229,-0.113611253203456,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361041988791087,0.136887553060169,0,0.0758986555958563,0.228941005230709,0,0,0.245675453193972,0,0,0,0,0,8.67361737988404e-19,0,0,0.0886688754666262,0.00508753033500511,0,0,0,0.00209336900870855,0,0,0,0.0141009633806707,0,0
Change_TY3M,0,-0.0528923045933001,0,0,0.130667820670263,0,0.0228954130155065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010036751694288,0,0,0.142498631524583,0.173222360704471,0,0,0,0,0,0,-0.0417422952535921,0,0,0,0,0,-0.0766494666609796,0,0.103583527249633,0,0,-0.108180671660928,0,0,0,0.0226869386497661,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.00458002572847874,0,-0.19421166025099,0.0895528705548087,0,0,0,0,0,0,0,0,0,0,0,0.189233598706318,0,0,0,0,0,0,0,-0.230430443609274,0.136434605266499,0,0,0,0,-0.0723009355929015,0,0,0,0,-0.112359682728957,0,0,0.139921379608239,0,-0.131686477220273,0.133232278633542,0,0.614528690827567,0,0,0,-1.1123454813906,0,0
TED,0,0,0,0,0,0,0,0.0194041305881247,0,0,0,0,0,0,0,-0.180768475889315,0,0,0.180759628054607,0,0,0,0,0,0,0,0,0,0,0,0,0.0215607849028111,-0.185854552778611,0.36798880410184,0,0,0,0,0,0.000659220717399183,0,0,0,0,0,0.149722732307659,0,0.144509246027179,0,0,-0.612309660537599,0.916633433110282,0,0,0,0,0.829826203792631,0,0
RealEstate_excess,0.075045051149957,0,0,0,0,0,0,-0.107590786664717,0,-0.0330966960610023,-0.0113719609943215,0,0,-0.0457371892434771,0,-0.0598171663303086,0,0,0,0,0,0,0,0,-0.0416338154596306,-0.0189215777444433,0,0,0,0,0,0,0,0,-0.0688954015044457,-0.0501979978517192,0,0,0,0,0,0,0,0,0,0,-0.000661270536582997,0,0,0,0,0.026468048810051,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.127604861538045,0,-0.136896703496113,0,0,0,0,0.0142260838183104,0,0,-0.0433012308914016,0,0,0,0,0,0,0,0,0,0.145495598855605,0,0,0,0,0,0.111726951816787,0,0,0,0,0,-0.129140193759164,-0.0574272448280597,0.027278552814451,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00190674623759933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000957594981609035,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0.000647387248297694,-0.00158893743008522,0,0,0,-0.0165914887804752,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0056898894880371,0,0,0,0,0,0,0,0,0,0,0,-0.011043599539797,0,0.0181863671856645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112585239811717,0,0,-0.0730397114273157,0.0583630809543618,0,0,0,0,0,0
CarbonVol_Guangdong,0.00402261920433852,0,0,0,0,0.00393488092360023,0,0,0,0.00674717928437993,0.00123390541768817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093945484315602,0,0,0,0,0,0,-0.00434625240617851,0,0,0,0,0.058402904434058,-0.0514875717815521,0,0,0,-0.0511339786556183,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00693602530311126,0,-0.0133253627080096,0,0,0,0,0,0,0,0,0.0171671180343546,0,0.00537866800844686,0,0,0,0,0,0,0,0,0,0,-0.00702097912290681,0.00511204357167292,0,0,0,0,0,-0.00619033165942998,0,0,0,0,0,0.0100920173079378,-0.00501087339205378,0,0,0,0,0,0,0.00718013947875968,0,0,0,0.0242753508916436,0,0
