,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600547.SH,X600188.SH,X601600.SH,X600795.SH,X600362.SH,X601991.SH,X600111.SH,X600157.SH,X600489.SH,X600027.SH,X002466.SZ,X600886.SH,X601992.SH,X600623.SH,X000792.SZ,X600299.SH,X600309.SH,X600660.SH,X300072.SZ,X600583.SH,X600549.SH,X000723.SZ,X601158.SH,X000709.SZ,X600352.SH,X000883.SZ,X002075.SZ,X000898.SZ,X000983.SZ,X002460.SZ,X600176.SH,X002470.SZ,X000539.SZ,X000027.SZ,X000630.SZ,X000060.SZ,X002407.SZ,X600612.SH,X000012.SZ,X600021.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.141105849886317,0,0,0,0,0,0,0.0204320611930364,0,0,0,0,0,0,0.113777941964643,0,0,0,0,0,0,0,0,0,0.0322686427495849,0,0.0222205883943895,0.0316251708492122,-0.0325943651595223,-0.0585777882937497,0,0,0,0,0,0,0,0,0.00486609132619179,0.117334489609716,0,0,0,0,0,0,0,0,0,0,0,0.0450847073074261,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.141665136846441,0,0.00576845905942735,0,0,0,0,0,-0.0237367054146119,0,0,0,0,0,0.0164182948266959,0,0,0.058564292254706,0,0,0.119339793209881,-1.73472347597681e-18,-0.0869655703940269,0,0,0.0255879696262835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00914229916700135,0.00568000375696877,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0635665971822838,0,-0.00437655103632186,0,0,0,0,0,0,0,0,0,0,0,0,0.0306842917842153,1.0842021724855e-19,0,0,0,0,0,0.0075700319971733,0,0,0,0.11074882570334,0,0.0255665833116149,0,0.0467215773538249,0,0,0,0,0,0,0,-0.00052322318471561,0,0,0,0.0830728396852792,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.032001789627348,0.146169364546469,0,0.040124918140978,0.0510495223725407,0,0.0759075908360969,0,0,0,0,0,0,-0.0939577603160142,0,0,0,0,0.0146078648584907,0.0676670985905549,0,0,0,0,0.0302288697263505,0,0,0,0,0,0,0,0,0,0,-0.0457042664720701,0.0352926432019392,0,0,0,0,0,0.176680785457184,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0584016915901701,0,0,0,0,0,0.0941332092810543,0,0,0,0.387724954152455,0,0,0,0,0,-0.0148047394992293,0.00769360081335608,0,0,0,0,0,0,-0.000355658208283067,0.148877725463443,0,0,0,0,0.00993486503325584,0,0,0,0,0.0274757834512897,0,0,0,0,0.0354780141996659,0.0654485517504321,0,0,0,0,-0.00379599029019205,-0.0393737362180373,0,-0.0383632829189305,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.102149471208753,0,0,0,0,0.107013804386578,0.128093788528347,0,0,-0.133063816561206,0,0,0,0,0.0258015585761543,0.063221154222767,0.415399160646733,0,0,0.12411645806285,0,0,0,0,0,0,0,0,0.0936445578867204,-0.0395106061307207,0,0,0,0,0,0,0,0,0,-0.119590043394886,0,-0.0571648431062644,0,0,0,0,0.0122781733622382,0,0
X600019.SH,0,0,0,0,0.145545969280357,0,0,0,0,-0.00667519033040859,0,0,0,0,0,0,-0.0226724651325947,0,0,0,0,0,0.0244603318265976,0,0,0,0,0,0,0.0731891594997392,0,0.102541908065733,0,0.00368151054793731,0,0.0226647868789245,0.121035636156985,0,0,0,0,0,0,0,0,-0.058688999606297,0,0,0,0,0,0.0220407948175925,0.0600501660362185,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.148215245645003,0,0,0,0,0,-0.00962141193216339,0,0,0,0.05313976692713,0.0136886506211008,0.148618055520508,0,0,0,0,0,0.0137785834649505,0,0,0,0,0,0.0229560413509504,0,0.153527756683103,0,0,0,0,0,0,0.131369952915975,0,0,0.078458418574359,0,0.00596113700792573,0,-0.0232889344486898,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.0983393040734742,0,0,0,0,0,0,0,0,0.0192124067725848,0,0,0.0370145527117023,0,0.191706730587941,0,0,0.185216414995363,0.0390663775327728,0.0423196177621886,0,0,0,0,0,0.183267651619998,0,0,0,0.0284410726450585,0.06185756469592,0,0,0,0,0,0,0,0.0381742444267532,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597167999836969,0,0.00786883805063782,0,0.281283346996307,0.0623572572670318,0,0,0,0,0,0,0.044826572917106,0,0,0,0,0,0,-0.0906308687955285,0,0,-0.0601941217002016,0,0,0,0,0,0,0,0,0,0,0,0.00671428480614258,0.000301024284249763,0,0,0,0,0,0
