,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X601600.SH,X600019.SH,X600585.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600795.SH,X600362.SH,X600010.SH,X600111.SH,X600489.SH,X002460.SZ,X000708.SZ,X600803.SH,X002466.SZ,X600027.SH,X600160.SH,X000786.SZ,X000301.SZ,X601991.SH,X000807.SZ,X600426.SH,X000983.SZ,X600219.SH,X601699.SH,X000630.SZ,X000408.SZ,X600985.SH,X601168.SH,X600176.SH,X600096.SH,X002128.SZ,X000933.SZ,X000877.SZ,X600378.SH,X600995.SH,X002271.SZ,X002353.SZ,X000883.SZ,X600352.SH,X000027.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.149258973943097,0,0.000949808954122967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185324356044923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36149534693548,0,0,0.0970691859966842,0,0,0,0,-4.33680868994202e-19,0,0,0,0.24311604040362,0,0,0,0,0,0.0719379516773069,0,0,0,0,0,0,0
X601088.SH,0.186825513575724,0,0,0,0.179597520763099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137676570227971,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0310083361609005,0,0,0,0,0,0.139365932598038,0,0,0,0,0.0522201423721932,0,0,0,0,0,0,0,0,0,0,0,-0.0442759139782868,-0.0167788430227359,0,0,0,0,0
X600028.SH,0.440080149857767,0.0757346295057375,0,0,0.233943718413511,0.0579274102900993,0,0,0,0,0,0,0,0,0.0727156908402293,0,0,0,0,0,0,0,-0.0621224024195281,0,0,0,0,0.0539609981659976,0,0,0,0,0,0,0,0,-0.143686970139199,0,0,0,0,0.0302396945193516,0,0,0,0,0,0,0,0,0,0,0.02076723707526,0.0404492365789754,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110924223543718,0,0.120489449006478,0.0022957632120958,0,0,0.0740124186195476,0,0,0,0.363313656431652,0,0,0,0,0,0,0,0,0,0.108429858865975,0,0,0,0,0.0136834682128857,0.0784467611789783,0,0,0.0276397741568593,0,0,-0.104611767232291,-0.0312029260476975,0,0,0,0,0,0
X601898.SH,0.19707749598226,0.214451272859909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081568100822055,0.120863615696697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191038326314133,0,-0.0311830571980636,0,0,0,0
X600188.SH,0,0,0,0,0.0628122271128582,0,0,0,0,0,0,0,0,-0.145580701816676,0.0307195417898266,0,0,0,0,0,0,0,0,0.132806790361066,0,0,0,0,0,0,0,0,0.479651350528876,0,0,0.120598675148286,0,0,0,0,0,0,0.260106124819281,0,3.46944695195361e-18,0,0,0,0.0507357167986055,0,0,0,0,0.221735047289898,0,0,0,0,0
X600660.SH,0,0,0,0.100686161952675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575745492817961,0,0,-0.0287143967269107,0,0.0211505526250319,0,0,0.420115725077429,0,0,0,0,0,0,0,0,0,-0.138382694267273,-0.015667182230341,0,0,0,0,-0.438613207067918,0,0,0.2231529161465,0,0,0,0,0,0,0,0,-0.106788176869041,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458410771216289,0.0901564940760738,0.0889015718063328,0.00848032039692714,0,0,0.245409063336096,0,0,0.366009204414741,0.058587395805431,0,0,0,0.262481182246123,0,0,0.00914881181862623,0.11517006539781,0,0.0283864808591478,0,0,0,0,0,0,0,-0.0255170819023413,0.0136668322894245,-0.0340974751884621,0,-0.131550701526164,0,0,0,0
X600019.SH,0,0.234350437908892,0.128359433018869,0,0,0,0,0,0,0,0,0,0.206054468085627,0,0,0,0,0,0,0,0.344784494918808,-1.38777878078145e-17,0,0,0,0,0.0606867350520388,0,0,0,0,0.0066735434917104,0,0,0,0,0,0,-0.0491556982401488,0,0,0.0392826373821155,0,0,0,0,0,0,0,0,0,-0.0521156155498583,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0799394676293843,0,0,0,0.0943463279435956,0,0,0,0,0.228093817204966,0,0,0,0,0,0,0,0,0,0,0.0437556837959372,0.162258461543459,0,0.147555958883757,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411604449366419,0.214639956217265,0,0,0,0,0,0,0,0,0,0.0579698193705182,0,0,0,0,0,0,0
