,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X600011.SH,X601600.SH,X600309.SH,X601898.SH,X601992.SH,X600688.SH,X600795.SH,X600111.SH,X002466.SZ,X600362.SH,X600188.SH,X600547.SH,X601991.SH,X600660.SH,X300072.SZ,X600516.SH,X600886.SH,X000709.SZ,X002460.SZ,X000898.SZ,X600157.SH,X600027.SH,X000959.SZ,X600339.SH,X600489.SH,X600808.SH,X600219.SH,X600352.SH,X000553.SZ,X002092.SZ,X600549.SH,X601158.SH,X600008.SH,X000883.SZ,X000630.SZ,X000983.SZ,X000792.SZ,X000786.SZ,X002271.SZ,X000807.SZ,X000723.SZ,X600299.SH,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157349539399489,0,0,0,0,0,0,0.121255951001029,0,0,0,0,0,0,0.226051528739919,0,0,0.283553257292739,0.331885951276654,0,0,0,0.262253772644799,0,0,0,0,0.165757047514155,0,0.000858344392054678,0,0,0,0,-0.00080876004704083,-0.0116037254915212,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.111796353546138,0,0,0.0980439192719332,0,0,0,0,0,0,0,0,-0.0922765066048463,0,0,-0.0138304873721949,-0.0197564784128034,0,0,-0.0760541000079722,0.0468941083204943,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0563826322925609,0,0.00453730950250979,0,0,0,0,0,0,0,0,0.103681672193789,0,0,0,0,-0.0162685582079955,2.16840434497101e-19,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00716898223371834,0.00457635520501363,0,0,0.0997739928993491,0,0,0,0.0114348110920524,0,0.0182308970594599,0,0,0,0,0,0,-0.0708423589531931,0,0,0,0,0,0,0,0.0123142100972028,0,0,0,0,0.0415445647165085,0,0,0,0,0,0,-0.00578514265194329,0,0,0,0,0.0969512591195864,0,0
X600111.SH,0,0,0,0,0.325958844253735,0,0,0,0,0,0,0,0,0,0,0.0751991827984202,0,0,0,0,0.113316388569542,0.176445640774657,0,0,0.0800960811082082,0,0,0,0,0,0,0,0,0,0.113490397533766,0,0.0141250371764194,0,0,0,0,0.0327242797047836,0,0,0,0,0,0,0,0,-0.0421239737557359,-0.0157669631577287,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00383702125864144,0.441552534903012,0,0,0,0,0,0,0,0,0,0,-0.0629912527602348,0,0,0.127866612960808,0,0,0.144598217946309,0.051606970071518,0,-0.039228306406126,0,0,0,-0.0595920383901064,0.109971293353631,-0.00827258047379156,-0.0155785324458611,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.00899330066416918,0,0.169432391735989,0,0,0,0.0786785699589882,0,0,0.348199517134975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529521099242082,0.0043272528833104,0,0,0,0,0.0837744606811333,0.184223719172409,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0143137112436242,-0.0251959736998527,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0272422533523231,0,0,0,0,0,0.0219162985577334,0.162443182164739,0,0,0,0,0,-0.0157091987654037,0,0,0.0604201220591413,0,0,0,0,0,0,0.168464245914358,0,0,0,0,0,0,0,0,0,0.393151447459465,0,0,0,0.0340363452074787,0,0,0,0,-0.0183624064213188,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0202324360090784,0.0709946031543042,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.00219227796886795,-4.33680868994202e-19,0,0,0,0,-0.267149316654021,0.220797914938608,0,0,0,0,0,0,0,0,0,0,0.0324886262062799,0,0.193428098024078,0,0.0724982944192633,0,0,0,1.73472347597681e-18,-0.0684439651566607,0.0869810594471387,0,0,0,1.47441274710478,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106230612799814,0,0,0,0,0,0,0.0808498131406635,0,0,0,0.0413817414805049,0.154662525178944,-8.67361737988404e-19,0,0,0,0,0.166305852828707,-0.00848026434739761,-0.0615123189201602,0,0,0,0,0,0,0,0,0.0724198388666565,0,0,0,0,0.00978471846433959,-0.0118263245413834,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.150422841072293,0,0.0132135942939251,0.00421784619626633,0.147044214397826,0.0629845363926925,0,0,-0.131402732021958,0,0,0,-0.122424574052154,0,0,0,0.00721374881232796,0,0,0,0,0,0,-0.118846255525748,0,0,0,0,0,0,0,0,0,0.0142208535185687,0,0,0.100102227726849,0,0,0.250412445138242,1.73472347597681e-18,0.0358464330797827,0,0.0716359960688918,0,0.0113764713287488,-0.0311265064129734,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0.0735434361728408,0,0.288521142343881,0,-0.564925085120163,0,-0.177693222726918,0,0,0,0,0.208761500323405,0,0.0405465316233879,0,0,0,0,0,0,-1.04635151906149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47977196739495,0,0,0.209726484219009,0,0,0,0,-0.0546565360706568,0.15025867541797,0,-1.26995759136252,0,0.704140469695052,0,0
X600516.SH,0,0,0,0,0,0,0,-0.680401383802847,0.226753967764963,0,0.0202980111011898,0,0,0,0,0,0,-0.255684065368123,0,0,0,0,0,0,0.32892605967506,0.471977489360045,0,0,0,0,0,0.0751406760032713,0,0,0,-0.30158341778162,0.348048278168255,0,0.0230052949868787,0,0,0,0,0,0,0,-0.064594187200036,0,0.0644082989933444,0,-0.019856365434281,-0.02775042456195,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.11431052679127,0.0533986918111816,0,0,0,0,0,0,0,0,0,0,0,0,0.159499998445155,0,-0.0391905719186831,0,0,0,-0.0668445962617119,0,0,0,0,0,0,-0.0396915345325499,0,0,0,0,0,0,0,0,-0.0233960049808848,0,0,0.0381929605642974,0,0,0,0,0,-0.0015617402753966,-0.00483036628677077,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801930439546878,0.0125041856882146,0,0,0,0,0,0,0.0319897535798631,0,0,0,0,0,0,0.0402001899233251,0,0,0.15724362719896,0,0,0.110897594847791,0.154731501590617,0.0796936634221227,0,0.148561378042488,0,0,0.127171875578446,0.0118793616145314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.421072477290892,0,0.0288112032314692,0,-0.372275794601014,0,0,0.0878444022982072,0.882834701476622,0,0,0.173596839159273,0,0,0,0,0,0,0,-0.367754161285712,0,0,0,0.0480852574603451,0,0,0,0,0.282653384537057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378223048044761,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.257614042114488,0,0,0,0.0778087037225076,0,0,0,0,0,0,0.0103217578165452,0.0722364121158667,0,-0.0338470811479464,0,0,0,0.0340159008908839,0,0.073120372261574,0,0,0,0,0,0,0,0.370035731377652,0,0,0,0,0,0,0,0,0,0,0,-0.0616584704101026,0,0,0,0,0,0,-0.0189419625025411,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.12954875601881,0.0788622406950057,0,0,0.0493235851018728,0,0,0,0,0,0,0,0,0,0.0617154923931147,0,0.0041209154782471,0,0,0,0,0.011746636583615,0,0,0,0,0.0495998977919771,0,0,0,0,0,0.018953312448734,0.0775696404659814,0,0,0.0124557830385071,0.139238012512856,0,0,0,-0.00351954858625905,0.0158217349162084,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0424649927063435,0,0,0,0.0766005122291066,0,0,0,0,0,0,0.0366478287253255,0.0627559033328571,0,0,-0.0270321926576692,0,0.0328598169095681,0,0.117947568127921,0,0,0,-0.022967608947518,0,0,0,0,0,0,-0.014177867397242,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0071445208034915,0.0215100327791616,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124613682108118,0,0,0,0.0833599532230411,0.00533347934757558,0,0,0,0,0.0127953237686768,0,0.0639312280945683,0,0,0,0,0,0.146992737485418,0,0,0,0.0235277872585069,0,0,0.0619921689843811,0,0,0,0.185917925842559,0,0,0,0,0.111306084126825,0,0,0,0.0273827090665036,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,-0.150620869309629,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.369997915860955,0,0,0.0463710587891083,0,0,0,0,0,0,0.298014852384592,0,0,0,-0.149578668117313,0.110330042033387,0,0.0458264353151959,0,0,0,0,-0.0220700077831899,0,0,0,0,1.04009009573741,0,0
X600489.SH,0,0,0,0,0.0217952193799537,0,0,0,0,0,0.0787569199843263,0,0,0.0121138364477868,0,0,0,0.150980378623759,0,0,0,-0.00143757748849399,0,0.0201687677680745,0,0,0,0,0,0.0274500665828098,0,0,0,0,0,0,0,0,0,0,0,0.0380890707707877,0,0,0,0.0102953813837523,0,0,0,0,-0.016776096547851,0,0,0,0,0,0,0
X600808.SH,0,0,0,0.317514342573468,0,0,0,0.144399590728431,0,0,0,0,0,0,0,0,0.00560130951772304,0,0,0,0,0,0,0,0,0.0274122406153907,0,0,0.145559807689788,0,0,0,0,0,0,0.205870557914036,0.0631003894418671,0,0,0,0,0.0745855486820333,0.00586472482968516,0,0,0,0,0,0,0,-0.0217682879580887,0.0412538818260265,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0064515271982227,0,0,0.40979595128969,0,0,-0.0383122368457724,0.0596469653391367,0,0.0306179080557297,0,0.0770745951395397,0,0,0,0,-0.0227824409031413,0,0,0,0,0,0,0,0,0,0,0.00512922316582003,0,0,0.0299965545723337,0.0193540587862882,0,0,0,0,0,0,0,0,-0.014168538484043,0,0,0,0,0,-0.0174901546757083,0.0200958719816664,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0308253529744039,0,0.148308231594651,0,0,0.0827312645683151,0,0.15999055075215,0,0,0,0,0,0,0,0.140940299859776,0.0211880585399847,0,0,0,0,0,0,-0.0260192483712796,0,0,0.0789171422548484,0,0,0,0,0,0,0,0.0161803957338137,0,0,-0.0753463432761007,0,0,0,0,-0.0237482171516289,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0.114701772743854,0,0,0.0747075984437159,-0.0208816037749426,0,0,0,0,-0.13951595036394,0,0,0,0.177871205163056,0,0,0,0,0,0,0.0338499222990281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126548632591234,0.232937696952262,0.264102081023072,0,-0.0249895793738575,0.0349296739653699,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0.137197128610989,0,0,0,0.100595372011228,0,0,0,0,-0.0792572600466558,0,0,0,0,0,0,-0.0784001967341124,0.373978218141441,0,0.255022040622445,0,0,0,0,0.242372488142557,0,0,0,0,0,0,0,0,0,0.123221667635146,0,0,0.262365732047387,0,-0.0168819123765868,-0.135805491559239,-0.198174485322242,0,0,0.265642790154362,0,-0.0391069114310896,-0.0174947215599794,0,0,0,0,0,0
X600549.SH,0,0,0,0,0.20625144298792,0,0,0,0.144103487503561,0,0,0,0,0.363502216876061,0,0,0,0,0,0,0,0,0,0,0,0.0493811724907206,0,0,0,0,0,0.0178599661233216,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.157825262225899,0,0,0.263420344859156,0,-0.0150485328131769,0.0152774738245083,0,0,0,0,0,0
X601158.SH,0,0,0,0.0201002670155925,0,0,0.0116336502005715,0.00140490136051013,0,0,0,0,0,0,0,0,0,0.00811074473293359,0,-0.0111188767007105,0,-0.0253118340153931,0,0.0336825521731622,0,0,0.0634643495581261,0,0,0,0.0394235328619997,0.0387988918376371,0,0,0.0859356118916472,0,-0.00390262941163185,0,0.00541194811098417,0,0,-0.0449480752388941,0,0,0.119027703059374,0,0,0.0413660899394398,0,-0.0138614346796336,0.00523178848775808,0,0,0,0,0,0,0
X600008.SH,0,0,0,-0.0108176458581516,0,0,0,0,0,0,0.552105407955125,0,0,0,0,0,0,0,0.108289815811663,-0.191446922209616,0,0.00563828976541666,0,0,0,0,0,0,0,0.206475885676412,0,0,0,0,0,0.00257579494013446,0,0,0,0,0,0,0,0.14635026037768,-0.00744781988306055,0.0443336200311856,0,0.159350897874586,0,0,-0.00658926406762444,0.0410314766851954,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099678389693552,0,0,-0.0171185779911957,0.0540720494317,0,0,0.0142608524676225,0,0,0.0233157333894316,0.0862189158497682,0,0.0258626116657016,0,0,0,0,0,0,0.0262436083965992,0,0,0,0,0,0,0,0,-0.0203479523110576,0,0,0,0.171030605820711,0,0,-0.00916149812192129,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.091386040210837,0,0,0,0,0,0.0846164773752098,0,0.323473706172916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946680464083999,0,0.0857772147966005,0,0,0.0120508276566039,0.0339382618741516,0,0,0.0279173491721428,0,0,0,0.016647108996029,0.0213627553307502,0,0.0297839311134802,0,0,0,0,-0.00914103246873092,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113145985238245,0.203545287594341,0.0685048365926653,0,0,-0.0684705660063135,0,0.123700334681789,0,0.21873294003739,0.0327495442303865,0,0,0,0,0.0791201599907852,0,0.209215893539161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015192282135957,-0.0173956722748317,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.188284566486586,0,0,0,0.217065182709708,0,0,-0.0786670869682383,0,0,0.290052823889075,0,0,0.153990966791846,0,0,0,0,0.329048662669215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218133864037136,0,0.251479405594375,0,0,-0.0109448480920679,0.03812932998482,0,0,0,-0.0563988903538411,0,0
X000786.SZ,0,0,0,0,0,0,0,0.021640575366183,0,0,0,0,0,0,0,-0.0365125021497889,0,0.147969644703368,0.2536146785508,0,0.0247003926124605,0.0766585242500019,0,0,0.0207890648378891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143833057311339,0,0,0.287445955763649,0,0,0.139649174189754,0.146231494748354,0,0,0.148057506683131,0,-0.0236487445794071,0.099698516018474,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.0814281876715066,0,0,0.305192101722894,0,0,0,0,0,0,0,0,-0.0339725594159886,0,0.222088160555813,0,-0.150746370129786,0,0,0,0,0,0,0.0752368961111607,0,-0.141736289138215,0,0,-0.246484035871343,0,-0.0784786603227528,0,0,0,0,0,-0.133523918089867,0,0,0,0,0,0,0.09882829093789,-6.93889390390723e-18,0.00746653977797864,-0.065179020368456,0,0,0,-0.190751859071778,0,0
X000807.SZ,0,0,0,0,0,0,0,0.608179892258039,0,0,0,0,0,0,0,0,0,0.195602852039706,0,0,0,0,0,1.73472347597681e-18,-0.00318279807258163,0.00168631462044369,0,0,0.0742596576445855,0.237202234625497,0,0,0,0,0,0,0,0,0,0,0,0.114374928037458,0,0,0,0,0,0,0,0,-0.0348313140574487,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0.0717093041847472,0,0,0,0,-0.105443596340965,0,0,0,0,0.061584627629577,0,0,0,0,0,0.162852073139718,-0.100423824157885,0,-0.011635142037895,0,-0.117658247993845,0,0.0485101114746163,0,0,0.174625334543831,0,0,0,-0.156586908488388,0,0,0,0,0.0765928913302948,0,0,0.125816022481595,0,0.00518765407781609,0,-0.0313838492064704,0,0,0,0,-0.0196081935420657,0.0474421013290347,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,-0.0935399621137486,0,0,0,0,0,0,-0.0244805596466679,0,0,0.0247696481950433,0,0,0,-0.211093177232312,0,0,0,0,0,0,0.161893919305016,0,0.0546693674661965,0,0,0,0.0468960722539938,0.0444794921216897,0,0,0.0994367618974173,0,0,0,0.383648090779768,0,0.0299311495948036,0,0,0,0,0,-0.0132402155810849,0.0397079453843313,0.268127763267413,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0499994511648408,0,0,0,0,0,0,-0.0200250339470168,0,0.112871135721842,0,0,0,0.0404490479280191,0,0,0,0,0,0.175097148426725,0,0,0,0,0.13762576380435,0,0.234353117782867,0,0,0,0,-0.0646179554441691,-0.0141977340853086,0.0363173565520332,0.121222774257393,0,0,0,0,0,0.0137941845645648,-0.0237524896208852,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.211499359322098,0,-0.010267747009592,0,0,0,0.0749150483403092,0,0,0,0,0,0,-0.108774983791761,0,0,0,0,0,0,-0.0388103803163472,0,0,-0.00399074402717543,0,-0.047051365305676,0,0,0,0,0,0,0,0,0.118132260833074,0,0.192712135239572,0,0,-0.00388323705585347,0,0,0.0144447086125586,-0.0859500403756127,-1.73472347597681e-18,0,0,0,0,0
Slope,0,0,0,0,0,0.10608691182089,0,0,-0.49651377441871,0,0,0,0,1.02835101807998,-0.506491840097231,0,0,0,0,0,0,0,3.96738980417803,-0.134738023046685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.432520251491982,0,0,0,0,0,0,0,0,0,2.12554299155695,0,0,0,2.13821551432553,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.89868340026504,0,0,0,0,0,0,0.738306959747853,0.0263884459864575,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.280102215182037,0,0,0.738930811335721,-0.75008220076991,0,0,0,0,0,0,0,0.148719380162988,0,0,0.201286520539021,0,0.0151222743026785,-0.230914509142143,0.109607936480057,0,0,0,0,-2.12583437585553,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0044529512673121,0,0.0259512627075026,0,0,2.16840434497101e-19,0,0,0,0.0315437540153038,0,0,0,-0.0727037624659363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377972052769178,0,0,-0.1405411926351,0,0,0.29165197236987,0.0930335192668075,0,0.0458343248817419,0,0.0990083574983968,-0.0110075155367679,0.0292271041929223,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0550253235330313,0,0,0.0365082335613376,0,0,-0.0463864633359801,0,0,-0.0388803268111918,0,0,0,0,0,0,-0.110262897242689,-0.0180379771854308,0,0,-0.00885557108937335,0,0,0,0,-0.00684255302652946,0,0,0,0,0,0,0,0,-0.0274137291541581,0,0,-0.0138548474099571,0.0499464550139482,0,0,0.0455178232833979,0,0,0,0,0.000676879327014829,0.000530561619022367,0.0106543720461208,0,0,0,0,0
MKvol,0,-0.000193829601698367,0,0,0.00100306236267316,0,0,0,0,0,0,0,0,0,0.000610952044679742,0,0,-0.000777113264418286,0,0,0,0.000109984961499729,0,7.4123203618304e-05,0,0,0,0,0,0,0,0.000621121731317309,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000522526507616669,0,0,-0.000464635202027817,-0.000175908940476189,-0.000964101157518229,0.000797054403022088,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.108516650354369,0,0.0191701779442162,-0.0380539020456034,0,0,0,0.0205268127112023,0,0,0,0,0,0,0,0,0.0559932599237303,-0.0208080331819082,0,0.0765686637194539,0,0,0,0.0102739482096899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472190174370536,0,0,0,0,0,-0.0707910430540666,0,0,0,0,1.7579691876881,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.0133521859353878,0,0,0,0,0,0,0.00784255458054777,0,0,0,0.00204636459981509,0,0,0.000641236070716384,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-0.0239077761222704,0.00240905443571441,0,0,0.0186505476938685,0,0,0,0,0.0059523275822473,0,0,0,0,0.257912221100927,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.000301227228418323,0,0,0,0,0,0,0,-0.00127779090357226,0,0,0.00631043363896393,-0.0137172096084668,0,0,0,-0.000262747058610753,0,0,0,0,0,0,0,0,0,0,0,-0.0138656945654463,0,0,0,0,0,0,0,0,-0.0117388950226803,0,0,0,0,0,0,0.0159541370680628,-0.00251824030764175,0.0085308414395275,0,0,0,0,0,0
