,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X600547.SH,X002271.SZ,X600011.SH,X600362.SH,X601600.SH,X000786.SZ,X600176.SH,X600886.SH,X601898.SH,X600426.SH,X002466.SZ,X600010.SH,X600188.SH,X000301.SZ,X600111.SH,X600352.SH,X601991.SH,X600801.SH,X600795.SH,X600489.SH,X600486.SH,X300037.SZ,X002080.SZ,X600688.SH,X600219.SH,X600803.SH,X600027.SH,X002353.SZ,X601992.SH,X600299.SH,X600399.SH,X600529.SH,X000898.SZ,X601168.SH,X000932.SZ,X002409.SZ,X000027.SZ,X000723.SZ,X000630.SZ,X600516.SH,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,-0.00488040739352774,0,0,-0.0331101823236277,0,0.0853632681381464,0,0,0,0,0,0,0.0250031993045511,0,0.0410790819747747,0.00983606372526069,0,0,0,0,0,0,0,-2.71050543121376e-20,0.0210046103268562,0,0,0,0,0,0,0,0,0,0.0321518889992628,0,0,0,0,0,0,0,0,0,-0.00924236455837261,0,0,0,0,-0.00595896384090707,0,0
X600028.SH,0,0,0,0.0603020589460036,0,0,0,0,0,0,-0.0559541494265461,0.062520940382596,0,0,0,0,0,0,0.00567264290479886,-0.0217986524369782,0,0,0.0187969804756639,0.00256776807486295,0,0,0,0,0,0,0,0.0533670586152027,0.0435455962343691,0,0,0,-0.0190604974704819,0,0,0,-0.0311680671011264,0.146549989488784,0,0,0,0,0,0,0.00864487130912552,0,0,0,0,0,0,0,-0.00717103824493799,0,0
X601088.SH,0,0,0,0,0,0,0.00899006854918657,0,0,0,0,0,0,0,0,0,0,0.652200216510084,0,0,0,0.186418833347167,0,0,0,0,0,0,0,0.0086294006272085,0,-0.00135692453853136,0,0,0,0,0,0,-0.0289703842942416,0,-0.00743549483197842,0,0,0,-0.0712241352123857,0,0,0,0,0,0,0.00740172026276223,0,0,0,0,-0.00428690750695492,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.290541786088675,0,0,0,0,0,0,0,0,0,0.186018686900148,0,0,0,0,0,0,0,0,0,0.21841957497645,0,0.0690458001959025,0,0,0,-0.210651444429666,0,0,0,0,0,0,0,0,0,0,0,0.0635651353933571,0,0,0.0607532043237717,0,0.0229737708621658,0,0,0,0,0.00902599291002967,0,0
X600585.SH,0,0,0,0,0,0.00720684448062684,0,0,0,0,-0.0573333213115213,0,0,0.048867870240642,0,0,0,0.108135394963825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383419745754695,0,0,0,0,0.0662337512528215,0.0430457184905896,0,0,0,0,0.0184941698980907,0,0,0,0.0363151229382801,0,0,0,0,0.00662715513651926,0,0
X002460.SZ,0,0,0,0,0,0,0.0341041139511379,0.238291078289143,0,0,0.25527116842563,0,0,0,-0.028194849580529,-0.0136115961223817,0,0,0,0.363297793010778,0,0,0,0,0,0,0,0,0,0,0.325516337537034,0,0,-0.079901972716027,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.205507249098104,0,0,0,0,0.0272689773474101,0,0.06327406647187,-0.148193549072703,0,0,0,-0.00872742665211453,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0869253339757065,0,0,0,0,0.118516016616598,1.73472347597681e-18,0,0,0,0.21268042215348,-0.0146795781398387,0,0,0,0,0,0,0,0,0,0,0,0.0372835300824229,0,0,0.0188598981579158,0,0,0,0,0,0.105696365984063,0,0,0,0,0,0,0,0.0647282468904213,0,0,0,0.0307539701437098,0.045250387892879,0,0,0,0.00444001018434714,0,0
X600660.SH,0,0,0,0,0,0.00171367611742081,-0.121838514358108,0,0,0,0,-0.0393169344654878,0,0,0,0,0,-0.0781311265309649,-0.0291472266955081,-2.16840434497101e-19,0,0,0.0692815725077977,0,0.0782053190134269,0,0.278437453444441,0,0,0,0.212964337947917,0,0,0,0,0,0.0400951060442462,0,0,0.0718229655267892,0,0,0,0,-0.131899748792293,0,-0.0410351971208328,0,0,0,0,0,0.00124525126304292,0,0,0,0.0104249700163435,0,0
X000708.SZ,0,0,0.147864916542751,0.0950793286462795,0,0,0,0,0,0,-0.0305861256453631,3.46944695195361e-18,0.0367344770765273,0,0,0,0,0,0,0,0,0,0,0.112936872836595,0,0,0,0,0,0,-0.050834656437775,0,0,0.101242431962768,0.165783011598483,0,0,0,0.198115574792472,0,0,0,0,0.184859162811263,0.00976181045865426,0,0,0,0,0,0,-0.0546681853446228,0.111018265545766,0,0,0,0.00139858435828838,0,0
X600547.SH,0,0,0,0,0,0.0628998059861116,0.0573963591348153,-0.0421803114127531,0,0,0,0,0,0,0,-0.0215761539492724,0,0,0,-0.0321419258209697,0,0,0,0,0,0,0,0,0.585420802265517,0,0.0406467631947355,0,0,-0.00519522877161238,0,0,0,0,0,0.0500689387211225,0,0,0.0077819352284142,0,-0.00589290212778427,0,0,0,0,0,0,0.0116106457144473,-1.0842021724855e-19,0,0,0,0.00431068938435731,0,0
X002271.SZ,0,0,0.0579945797293909,0.204301941211103,0,0,0,0.0361196098968897,0,0,0,0,0,0,0,0.115268636559596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080904234325238,0,0,0,0,0,0,0,0,0,-0.221844277911448,0,0,0,0,0.149504305788867,0,0,0,0,0.0408385375282103,0,-0.00572597139039281,0.109032773473133,0,0,0,0.0368295278891214,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0631478717845809,0,0,0.125116793557341,0,0,0,0.120388649971373,0,0,0,0,0,0,0,0.0199068657548582,0,0,0.123079615545125,0,0,0,0,0,0.0790428129260582,0,0,0,0,0,0,0.0896431431666288,0,-0.0505204028157929,0,0,0,0,0,0.27742936046626,0,0,0,-0.0199882696734388,0,0,0,0.00783785828564765,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.227291769636955,0,0.0534170489618806,0,0,0,0.270885474303482,0.0216914952691829,0,0,0,0,0.297628078122514,0.0875180250065851,0,0,0,0,0,0,0,0,0.249407139750748,0,0,0,0,0,0.0721573617561362,0,0,0,0,0,0,0,0,0,0,0,-0.0350963566391235,0,0,0,0,-0.0383840402953547,0,0
X601600.SH,0,0,0,0,0,0,0.126836953595365,-0.0451193963197948,0,0,0,0,0.128817599491832,0,0,0,0,0,0,0.0413659183171112,0,0.019185117183644,0.0659294803171832,0.078962588690833,0,0,0,0,0,0,0,0,0,0.282113784500836,0,0,0,0,0,0,-0.0131177123281228,0,0.0653292180789191,0,0,0,0,0.142615732410255,0,0.0204743970734516,0.0127814149325276,0.000538632509696602,0,0,0,0,-0.0156192144731005,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0643200231684679,0,0,0.056711970595174,0,0,0,0,0,0,-0.100958583394277,0.164359520587607,-0.137691377153303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666117991302121,0,0.0602043117478402,0,0,0,0.16868603065195,0,0,0.191062725230394,0,0,0,0,0,-0.0200352329195228,0,0,0,0,0,0,0.000569819007561175,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.143610815794364,0,0,-0.0894466492904103,0,0,0,0,0,0,0,-0.0825352732021694,0,0,0,0,0,0,0,0,0,0,0,0.0921466453097532,0,0,0,0,0,0,0,0,0.0113220445072776,0,0.0540546411331535,0,0,0,0,0,0,0.446256989119737,0,0,0,0,0,0,0.00258765910708589,0,0
X600886.SH,0,0,0,0,0,0.0369149927477351,-0.0547983286382631,0,0,0,0,0.23081448497381,0,0,0.261808904322778,0,0,0,0,0.0129770543470246,0,0,0,0,0,0,0,0,0,0,0,0,0.0758165969184333,0,0,0,0.0733352709948095,0,0,-0.0138816546845941,0,0,6.93889390390723e-18,-0.167194098518772,0,0,0,0,0,-0.0177422757208976,0,0.0373110499025181,-0.0147209007394406,0,0,0,-0.00476080109787385,0,0
X601898.SH,0,0,0.420761466859912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243398321418065,0,0,0,0,0,0,0,0,0,0,0,0.260924202221216,0,0,-0.0103449438490702,0,0,0,0.0634959406961256,0,-0.00177276568835408,0,0,0,-1.0842021724855e-19,0,0,0,0,0.035040782481065,-0.0249510808913404,0,0,0,-0.00173537130844574,0,0
