,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X000792.SZ,X600111.SH,X600010.SH,X002466.SZ,X000301.SZ,X601600.SH,X600188.SH,X002271.SZ,X000708.SZ,X600660.SH,X600011.SH,X601898.SH,X600362.SH,X600547.SH,X600176.SH,X600426.SH,X600886.SH,X600219.SH,X000786.SZ,X000825.SZ,X000408.SZ,X600803.SH,X002080.SZ,X000959.SZ,X000723.SZ,X600795.SH,X601991.SH,X000932.SZ,X000898.SZ,X000807.SZ,X600295.SH,X000983.SZ,X600399.SH,X600808.SH,X600801.SH,X600027.SH,X600516.SH,X002326.SZ,X002192.SZ,X600096.SH,X000831.SZ,X600157.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,-0.21230463730484,0,0.00679468535817766,0,0,0,0,0,0,0,0,0,0.255705017288762,0.0907163018895458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783502450011671,0,0.0263496181816703,0,0,0,0,0,0.133839860612978,-0.0347983730362933,0,0,0,0,0,0.0548325576004722,0.0826019369099997,0.0565467015603003,0,0,0,0,-0.00372475065118264,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0162526136627386,0,0,0,0,-0.0574719263323962,0.0485280794762104,0,0,-0.0583962146174284,-0.138676209563716,0,0,0,0,0,0,0.0534940710298609,0,0.0528159726683258,0,0.0301842988889144,0,0,0,0.100811826689526,0,-0.00718337797552659,0,0,0,0,0,0,0,-0.0639993539048019,-0.0301949191807391,0,0.122391981594126,0,0,0,0.0913330591869463,-0.036374180034223,0,0,0,-1.73472347597681e-18,-0.00143039593416033,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0254963429985268,0,0,-0.159148203190385,0,0,0,0,0,0,0,0,-0.0549564438367032,0,0,0,-0.144069901979845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124533155123228,0,0,0.216352700358264,0,0,0,-0.0883373436518754,-0.0857783175110995,0,0,0.269031759605303,0.350546928252106,0,0.00974054229652288,-0.0301620797107989,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0192527002302227,0.000550663547030726,0.0679371812158324,0,0.231047584198397,0,0,0,0,0,0,0,0,0,0.0958640726380381,0,0.0766714520646188,0,0.238201658628015,0.0141271522400592,0,0,0,-0.0117308732991219,0,0,0,0,0,0.0181449073967949,0,0,0,0,0,0,0,0,0.0597409870622291,0,0,0,0,0.022812935639623,-0.0429909027589468,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0457773496910594,0,0,0,0,0,0.0408050471004046,0,0,0,0,0.00061921175519053,0,0,0,0,0,0,0,-0.0895699616930979,0,-0.165406311439527,0,0,0,0.0499921438754331,0,0,0,0,0,-0.0995215894054033,0,0,0,0,0,0,0.112618084252275,0.0592616126201419,0,-0.0558864906078014,0,0,0,0,-0.0459495580209495,0,0,0,0,0,0
X600176.SH,0,0,0,-0.0906008532528628,0,0,0,0,0,0,0,0,0,0,0,0,0.0938426731993747,0.031968325665763,0,0,0,0,0,0.0564823660646599,0,0.125517568054723,0,0,0,0.132519371995509,0.178894544727436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038979633316362,0,0,0,0,0,0,0,0.0148183680133766,0,0,0,0,0,0
X600426.SH,0,0,0,0.28930421579813,0,0,0,-0.109737871088049,0,0,0,0,0,0,0,0,0,0,0,0.0371327716797927,0,0,0,0,0,0,0,0.212290502049797,0,0,0,0.00280788964150782,0,0,0,0.00125131756263387,0,0.126632591907227,0,0,0,0,0,0.0831422595411116,0,-0.140176173701538,0.117600485931204,-0.0666474541729737,0,0,0,0.0337326528614261,0,0,0,0,-0.151900035846955,0,0
X600886.SH,0,0,0,0.1078504499076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317252189412864,0.0853542160143409,0,0,0,0,-0.0730712581222539,0,0,0.0226268540877851,-0.261908416047541,0,0,0,0,0.189250911570004,0,0,0,0.0398900501808278,0,0,0,0,0,-0.0762113306243511,-0.0612751097138811,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,-4.33680868994202e-19,0,0,-0.0358847569134044,0.0469110355759779,0,0,0.0310173043220163,0,0,-0.168524846551379,0,0,0,0,0.175738428187175,0,0,0,0,0,0,0.00322885127219714,0.0250775097639383,0,0,0,0,0,0,0,0,0.325444037505062,0,0,0,0,0,0,0,0.0198478597727396,0,0,0,0,0.111712013711092,0,0.0584232946457749,0.02230920903237,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.0406871285694088,0,0,0,-0.0987184795488169,0.402883959938615,0,0,0,0,0,0,0,0.050122983662807,0,0,0,0,0,0,0,0,0.0051797706307008,0,0,0,0,0,0,0,0,0,0.287785592273368,0,0,0.0578160598582154,0.0173140957134412,0,0,0,0,0,0,-0.0648041802382716,0,0,0,0,0,0
X000825.SZ,0,0,0,-0.0219293034052841,0,0,0,0,0,0.0601922569837056,0.0161412069976771,0,0,0.180770296851564,0,0,0,0,0.0838418158650687,0.0942251200963711,0,0,-0.0732192472827952,0,0,0,0,0,0,0,0,0,0,0,0.0231858861600458,0.479669207783857,0,0,0,0,0,0,0,0,0.0747972347254293,0,0,0.0805739063458054,0,0,0,0.014099073011681,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0846156851553298,0,0.345318530377508,0.481670798783699,0,0,0.0539502170581448,-0.0354782377493764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239538594817305,0,0,0,0,0,6.93889390390723e-18,0,-0.0725710856920696,0,0,-0.147990203052676,0,0,0,-0.110145447585597,0,0,0,0,0,0,-0.0623832765798817,0.0712486117581491,0,0,0,-0.130775695279997,0,0
X600803.SH,0,0,0,0,0,0,0,0,-0.00989537037412335,0,0,0.100299449094837,0,0,0,0,0,0,0,0,0,0,-0.154368510941889,0,0,0,0,0.0464903117001763,0,-0.191065478373518,0,0,0,0,0,0,0.106034031432122,0,0,0,0,0,0,0,0,0,0.00430960930517802,0,0,0,0,0.0073628964801032,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.0214504060581537,0,0,0,0,0,0,0.14805333999802,0,-0.050277525689657,-0.0747187036733743,0,0,0,0,0,0,0.212925136144886,0,0,0.0471568718741174,0,0,0,0,0,0,0,0,0,0,0,0.0086676620391374,0,0,0,0,0,0,0,0,0,0,0.149632298194586,-0.0994928092613118,0,0,0.0213939994446293,-0.0382744650371278,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.262212785328166,0,0,0.0801980101465695,0.134552759802836,0,0,0,0,0,0,0.0472842205077727,0,0,0,0.0486550905162624,0,0,0,0,-0.0374079547146952,0,0,0,0.285400331206335,0,0.00954037395992241,0,0,0.0063733893975364,0,0,0,0,0,0,0,0,0.0368388788982046,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.19399959831733,0,0,0.0498104053530962,0,0,0,0,-0.114537411938011,0,0,0,0,0,0.210823684313859,0.176199492791328,0,-0.0894826111412416,-0.0170217128096052,0,0,0.106397851699248,0,0,0,0,0,0,0,0.0557939551901847,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,-0.108532875268805,0,-0.0709408691124972,0,0,0,0,0,0.0226243114085667,0,0,0,0,0,-0.2412820419274,0.151753983810919,0,0,0,0,0.0129180125023879,0,0,0,0,0,0,0,-0.00734027391177704,0.0229276932626246,0,0,0.112637277349068,0,0,0.0275179755116667,0.0159959390824794,0,0.11690802161806,0,0,0,-0.00534860804319317,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,-0.0127895993530881,0,0,0,0,0,0.0580401922316737,0,0,0.0237129989767999,0,0.023599007792027,0,0,0,0,0,0.0868200890553394,0,0,0,0,0,0,0.0419401299970314,0,0,0,0,0.0553844865338147,0.0135226361942173,0,0,0,0,0,0,0,0,0,0,0,0.0321864604448297,0,0.0235011164860228,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.131318788426935,0,0,0,0,0,-0.0985792366204168,0,0.0675624684681059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243653437860558,0.13679424287721,-0.047592539952054,0,0,0,0,0,0,0.171098410134412,0,0,0.0408643448977338,-0.0840029177384691,0.234580320950164,0,0,-0.0447912139668694,0,0.0427905155528947,0,0,0,0,0,-0.00725294724381307,0.0267479773758959,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439630091616723,0,0,0,0,0,0,0,0,0.125065684206597,0,0,0,0,0,0,0,0.0199682292177528,0,0,0,0.430072064941269,0,0.0309410873232974,0,0,0,0.391595561823704,0,0,0,-0.0152957294557776,0,0,0,0,0.00674837685212713,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0.0139489019074229,0,0,0,0,0,0,0.0135843985221803,0.763554188422377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874792679411581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474677637718384,0.150681582471502,0,0,0,0,0.0238936088434807,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0.262636486945664,0,0.217892562605323,0,0.0518773727875223,0,0,0.270416008630816,0.163727545547679,0,0,0,0,0,0,0.317221458838045,0,-0.000435869133184601,0,0,0,0,0,-0.0843048458308359,0,0,0,0,0,-0.0567844287924638,0,0.0482095305078594,0.151525240071966,0,0,0,0,0,-0.0348276261901092,0.16108057576721,0,0,-0.011753365997478,0,1.73472347597681e-18,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,-0.0611721479843973,0,0,0,0,0,0,0.156307085469136,0,0.0666599555754475,0,0,0,0,0,0,0,0,-0.126769790855143,0,0,-0.219057213967788,0,0.0405058813412471,0,0,0,0.059414294750801,0,0,0.205282412627732,0,0,0.124473192685407,0,0,0.00127356242200274,0,0,0,0,-0.101322788420005,0.0635453620303002,0.0410214871569669,0.0799366485579395,0.21786071152339,0,0,0,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0,0,0,0,0.0144692323864929,0.0207116141189879,0,0,0,0.0684511974643319,0,0,0.272370829208326,0,0,0,0.0823246371620911,0,-0.202369087645651,0.0643985515040421,0,0,0,0,0,0,0,0,0,0,0,-0.265625175341431,0,0,0.137322875548893,0,0,0,0,0,0,0,0,0,0,0.0420872430542805,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220664957853014,0,0,0,0.243580027214099,0.281142874167915,0.232084003056632,0,0,0,0,0,0,0,-0.157026731191922,-0.0736018618460666,0,0,0,0,0,0,-0.0505955278512084,0,0,0,0,0,0
X600801.SH,0,0,0,0,-0.0578428784534038,0.545483339937693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117755764795221,0,0,0,0.0582292295716363,0,0,0,0,0.0165182880337374,0,0,0,0,0,0,-0.0398790759935792,0.031977253079471,0,0,0,0,0,0,0.0251435343202981,0.0470123599397263,0.0523871791543756,0,0,0,-0.00287835537859548,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,-0.0227733660536634,0,-0.024877924740159,0,0,0,0,0,0.00431131443000545,0,0,0,0,-0.0216947773761554,0,0,0,0,-0.0504415524596473,0,0,-0.0260876409025927,0,0.0377589910789348,0.0836517271616901,0,0,0,0,0,0,0,0.0524900671075727,0,0,0.0363136459997024,0.0141043119144691,0,0,0,0.0475781196020588,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,-0.0193106148304959,0,0,0.0850238369769822,0,0.147635956346466,-0.0711423757619204,0,0,0,0.0852392378546813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10147590933453,0,0,0,0,0,0,0,0,0.0392537610212638,0,0,0,-0.0864545024193916,3.46944695195361e-18,0.248601553445571,-0.137051350331727,0,0.148750943529294,0,0,0.111111610509519,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0.137538022902455,0,0,0,0,0,0,0,0,0,0,0.00533915995279477,0,0,0,0,0,0,0,0,0,0,0,0.198555887393798,0,0,0.215356609495975,0,0,0,0,0,0.0599336328670384,0,0.128670030617815,0.135286945188554,0,0.0485637734496444,0,-0.0470796686949545,0,0.239841395132528,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X002192.SZ,0,0,0,0,0.68202994707782,0,0,0,0,0.145352504914856,0.211499185153417,0.140696291582821,-0.144927917983019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101342688812113,0,0,0,0,0,-0.325750160865362,0,0.268880473123768,0,0,0,0,0.009842630676763,0,0.0849999932818669,0,0,0,0,0.0730439305641579,0.0449382132756569,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0.169143620588771,0,0,0,0,0,0,0.0178481261558089,0,0,0,0.404584326079166,0,0.146030047254246,0,0,0,0,0,0,0.32311038029181,0,0,0,0,0,0.23687356337497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114064501097497,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0.442558217694566,-0.0146566823875027,0.272405423979001,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.172867412777033,0,0,0,0,0,0.0413138267261018,0.0022796448564746,0,0,0,0,0.066022980056597,0,0,0.0176999611327658,0,0,0,0,0,-0.0538758081439513,0.10117446942332,0,0,0,0,0.0434782605847402,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,-0.100448459044799,0,0,0,0.0817770132765455,0,0.0364167371386077,0.0553921758989578,0,0,0,0,0,0,0.182400798086088,0,0,0,0,0,0,0,-0.134319323052535,0.0231437394337439,0,-0.212392347364861,0.0846953114848182,-0.105750903200265,0,0,0,0,0,0,0.189464809956256,0.0999711241218611,0,0,0,0,0,0,0.105634581270432,0,0,0,0,0,0.00474269392573946,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0.0111231481333081,0,-0.0258288693114086,0,0.189032951128132,0,0,0,0,0.176955481814102,0.0494787335883706,0,0,0,0,0,0,0,0,0,-0.202139331032062,-4.33680868994202e-19,0,0,0,0,0,0,0,0.375509426750006,0,0.165899139115806,0,0,0.0292844630602602,0,0,0,0.158300470126167,0.0922776807133617,0,0,-0.0484872738635274,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.047635694094174,0,-0.0859931613406679,0,0,0,-0.0286563950804369,0,0.0138827768539186,0,0,0,-0.0478988441196981,0,0,0,0,0,0,-0.0143319859542023,0.0249632314431471,0,0,0.0309418720938481,0.00842672219926614,0,0,0,0,0,0.010480314654688,0,0,0,0,0,0,0.0170673119055252,0,0,0,0,0.1369153901615,0,-0.0142179387079882,-0.0428898625463332,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.0151734335455975,0,0.235009590090885,0,0,-0.0828661909298411,0,-0.14574360858568,0,0,0,0,0,0,0,0,0,0,0,0,0.0390652117541139,-0.132868685803344,0,-0.168719082710307,0,0,0,0,0.114151983613801,0.129920802602553,-0.0410369940156811,0,0,-0.212650209281199,0,0,-0.187201802714422,0,0,0,0,0,0,0,0.872201779784159,0,0,0,0,0,0
TED,0,0,0,0,-0.042155116557756,4.33680868994202e-19,0,0,0,0,-0.0143189779810026,0,0,-0.334055600816109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645466925487263,0,0,0,0.237671593565811,0,0,0,0,0.0146144000915859,0,0.205151424354687,-0.0141202201436012,0,0,0,0,0,0,0,0.0316463261334052,0,0,-0.296183760156966,0.542466789453964,0,0,0,0,-0.25654030078747,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.00663067332152003,0,0.0444511370305065,-0.0332525023340322,0.0281330577275276,0,0,0,0,0,0,-0.035808045266625,0,0,0,0,0,0,0.0615767336397426,0,-0.0134150841493558,0,0,0,0,0,0,0,0,0,0.00605026629208764,0,-0.0312282084670874,0,0,0,0,-0.0474967552078108,0,-0.0314279254298961,-0.0126706139715811,0,0,0,2.16840434497101e-19,-0.0221853670264349,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0813409950478252,0,0,-0.0601643601143404,0,0.014898748348482,-0.00420359573864701,0.010271946653963,0.0436391499870483,-0.00474145631708757,0,0,0,0,0,0,0,0,0,0,0,0.0204577412406732,0.0904058181275353,-0.00457400973388004,0,0,0,0.05985508024961,0,0,0,0,-0.044063952861891,-0.0199457913205321,0,0,0,0,0,0,0.0624781493682777,0,0,0,0,0,0,0,-0.0258761120716405,0,0,0,0,0,0
MKvol,0,0,0,0,-6.77251260633395e-05,0,0,0,0,0,0,0,0,0,0,0,0.00352128993243182,0,0,0,0,0,0,0,0,0,-0.000882220993093509,-0.000320184023906971,0,0,-0.00082498376938472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000280043470738567,0,0.000724259642390541,0,0,0,-0.00373424624754696,-0.00178239564057592,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0357004051473334,0,0,0,0,0,-0.0833421594686097,0.0288106036892713,0,0,0,0,0.0559947175584004,0,0,0,0,0,0,0,0,0,0,0,-0.0546601290714948,0,0.00609775516511504,0,0,0,0,0,0,0,0,0,0,-0.0344880853277176,0,0,0,0.016841158824824,-0.0545526395938876,-2.16840434497101e-19,0,0,0.100463076296948,0,-0.121456447877707,0.0879316307033391,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00134022240245864,0,1.35525271560688e-20,-7.45351467296665e-05,0,-0.00346709935924484,0,-0.00254382058374669,0,0.00113693950542084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013037388249446,0,0.000580921021879791,0,0,0,0,0.000151556263826701,0.000949994802779794,0,0,0,0,0,-0.0238311317817489,0.0153384903496058,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.0020960138753253,-0.00116584856425982,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00783164217384171,0.00343671562679981,0,0,-0.000974253052411771,0,0,0.00666951487107374,0,-0.00550057145454473,0,0,0,0,0,-0.004307915881947,0,0,0,0,0,0,0.00179104597538295,0,-0.00294489773166091,0,0,0,0,0.0300145304292,-0.0188200275122876,0,0,0,0,0,0
