,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600547.SH,X600585.SH,X601600.SH,X600660.SH,X600886.SH,X000792.SZ,X600362.SH,X600795.SH,X000708.SZ,X600010.SH,X600111.SH,X600489.SH,X002460.SZ,X600160.SH,X600027.SH,X601699.SH,X000301.SZ,X002466.SZ,X600426.SH,X000983.SZ,X000786.SZ,X000877.SZ,X600803.SH,X601991.SH,X000630.SZ,X000807.SZ,X000933.SZ,X600176.SH,X600985.SH,X601168.SH,X002128.SZ,X002271.SZ,X000408.SZ,X600219.SH,X600612.SH,X600096.SH,X000883.SZ,X600348.SH,X000932.SZ,X600995.SH,X000027.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.622298721244736,0,0,0.040639393141072,0,0.0125787860530281,0,0,0.235626516808006,-0.0977459565012766,0,-0.134236180993071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0630640395850692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103196334581412,-0.0230380114692149,0.00686453805893867,0,0,0,0,0,0
X601088.SH,0.17001851114793,0,0,0,0.205300281916601,0,0,0,0,0,0,0,0,0,0,0.00235821644009458,0,0,0,0,0,0,0.0235783746226152,0.0220200724466833,0,0,0,0.0589753870202647,0,0,0,0,0,0,0,0,0.173078201311921,0,0,-0.0282797640073075,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129875900846537,0,0,0,0,0,0
X600028.SH,0.375222096907627,0,0,0,0,0,0,0,0,0,0,0.0259106133356429,0,0,0,0,0.00985588465201696,-0.00162104074922505,0,0.0918258532571106,-0.124749609591332,0,0,0.0175981593794132,0,0,0,0,-0.0807844324567882,0,0.0425270478743333,0,0,0,0,0,0,0.0631848668957506,0,0,0,0,0,0,0,0,0,0,0.0347794232002918,0,0,0.0175430232237421,-1.73472347597681e-18,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.129331755311062,0,0,0,0,0,0,0,0,0,0.0206431666346329,0,0,0.0287825866463112,0.027291739244379,0,0,0,0,0,0.0276945573819212,0,0,0,0.106228572298253,0,0,0,0,0,0,0.265384457806953,0,0,0,0,0,0,-0.208936288275802,0,0,0,0,0,0,0,0,-0.0318481605658027,0,0,0,0,0,0,0
X600188.SH,0.0262590596127925,0,0,0,0,0.245573495479477,0,0,0,0,0,0,0,0,0,0,0,0,0.0108390421693372,0,0,0,0,0.323353120046377,0,-0.0461411567584578,0,0,-0.108181446793268,0,0,0,0,0.0352972005072339,0,-0.00874664866063614,0,0,0.0285939266240115,0,0,0,0,0,0,0.0827474202700233,0,0,0,0,0,0,-0.00433306430362778,0,0,0,0,0,0
X601898.SH,0,0.0470162615711482,0,0,0,0,0,0.218711196993451,0,0.270216030723936,0,0,0,0,0.163198153585059,0,0,0,0,0,-0.00456955350405433,0,0.0526830351483881,0.17139849944844,0,0,0,0,0,0,0,0,0,0,0,0,0.422719271606811,0,0,-0.13556253388964,0,0,0,0,0,0,0,0,0,0,0.228648222880688,0.147146302395518,-0.0797914699746905,0,0,0,0,0,0
X600019.SH,0,0,0,0.144672807293493,0,0,0,0,0.0696652303946212,0,0,0.0104361403579567,0,0,0,0,0.0583757392366366,0,0,0,0,0,0.0792015612646431,0.116567002511069,0,0,0.0386131936356941,0,0,0,0.00242661374896116,0,0,0,0,0,0.017473412033378,0.0718679034614666,0,0,0,0,0,0,0,0,0.143780885056345,0,0,-0.137228081415979,0,0,0.0322392074453409,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59096439378335,0,0,0,-0.105154401996887,0,0,0.0500813694397903,-6.07407396549665e-05,0,0,0,0,-0.0588823046378629,0,0,0.0500410088172157,0,0,0,0,0,0,0.0767275958686169,0,0,0,0,0,0,-0.0130545169151684,0,0,0,0,0,-0.0496073715742686,0.0513032177500215,-0.0411480245810542,0,0,0,0,0
X600547.SH,0,0,0,0,-0.26113546029347,0,0,0,0,0,0,0,0,0,0.112194959543122,0,0.0565043424187347,0,0,0.618198380942948,0,0,0,0,-0.0458341342131272,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.129832526283571,-0.062757725457369,0,0,0,-0.0276143577834182,8.67361737988404e-19,0,0,0,0,0,0,0,0.055332569759076,0,0,0.0362732396906342,0,-0.103140590059734,0,0,0,0,0
X600585.SH,0,0,0,0.175477190136113,0,0.115450193612451,0,0,0.0482657223035024,0,0,0,0,0,0,0,0,0.0790524744257223,0,0,0,0,0,0,0,0,0,-0.0113856453728118,0.142001983311143,0,0,0,0,0,0,0.0432898485941148,0,-0.0476506316575019,0,0.0913509019116632,0,0,0.0479961727056748,0,0,0,0.0488050980261481,0,0,0,0.0220062940777276,0.0268409918034529,-0.0285678975953343,-0.16669437239947,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,-0.138817518744053,0,0,0,0,0,0,0,0.177640482057153,0,0,0,0,0.0177074946750616,0.0890037033520687,0,0,0,0,0,0,0.0310452940063797,0.22366690223587,0.0105774420812181,0,0.246202589703941,0.0913906394805883,3.46944695195361e-18,0,0.22212842275259,0,0,0.0359781386049168,0,0.0731776427735321,0,0,0,0,0,0,0,0,0,-0.0142086127862352,0.0331660978688896,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117934320828513,-0.0367098421466769,0,0,0.0731241950466604,0,0,0,0,0.128923185704589,0,0,0,0,0,0,0,0,0.106053884264322,0,0,0.0937350615612565,-0.109714375313467,0,0,-0.0657763157404784,0,0,0,-0.0293984426601547,0.0399041948429528,0,0,0,0,0.0146814657187479,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336544649698744,0,0,0,0,0,-0.0316185561039924,0.0835892719514405,0,0,-0.0373723491603334,0,0,0,0,0,0,0.0325268522480061,0,-0.0338483035076924,0,0,0.101134466493322,0,-0.0379551920820861,0,0,0,0,0,0,0,0,0,0,-0.0962754987345771,-0.0193676056021511,0,0,0,0,0,0,0
