,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X000792.SZ,X600585.SH,X600019.SH,X002466.SZ,X600111.SH,X002271.SZ,X000708.SZ,X600660.SH,X600010.SH,X000301.SZ,X601600.SH,X601898.SH,X600188.SH,X600011.SH,X600362.SH,X600547.SH,X600176.SH,X600426.SH,X600219.SH,X000786.SZ,X600886.SH,X000408.SZ,X600803.SH,X000723.SZ,X600399.SH,X000831.SZ,X601991.SH,X000932.SZ,X600795.SH,X000959.SZ,X002080.SZ,X000825.SZ,X000807.SZ,X000898.SZ,X002409.SZ,X300037.SZ,X600352.SH,X600801.SH,X002145.SZ,X600489.SH,X002192.SZ,X601699.SH,X000983.SZ,X600549.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0.0558317199284526,0.0359148780365777,0,-0.115638801893344,0,0,0,0,0,0.017920841764546,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.00445617789725475,-0.0303037548398931,-0.0725569308228445,0.207029577633511,0,0,0,0.0516754034877134,0,0,0,-0.0182228522142118,0,0,0.0517429967079064,0,0,0,0,0,0,0,0,0,-0.00876854084886455,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0357544909489211,0,0,0,0.0967121871368475,0,0,0,0,0,0,0.140692654603815,0,0,0,0,0,0,0.147448183235019,0.116770340350635,-0.0226598664757466,0,0,0,0,0,0,0,0,0,0,0,0.240515759934486,0.0158618920823682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268175803311764,-0.0305624591135835,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,-0.119476041651403,0,0,0,0,0,-0.146235421566402,0,0.294726184519451,0,0,0,0,0,0,0,0,0,0,0,0,0.0922199384692735,0.0728949930239851,0,0,0,0,0,0,0,0,0,0.00701370399039095,0,0,0,-0.274109383915582,0.0193283903408413,0.0353204648725158,0,0,0,0,0.0458948145814498,-0.0146055783900111,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.135105223525714,0,0.0467307673940505,0,0,0,0,0,0,0,0,0,0.0961141594631774,0,0,0,0,0,-0.0375540863308783,0,0,0,0.151418409591034,0,0,-0.008984728355396,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356970908989201,0,0,0,0,0.0238121554557008,0,0
X600426.SH,0,0,0,0.0553726769484822,0,0,0,0,0,-0.0447921417285012,0,0.202300230427006,0,0,0,0,0,0,0,0.252934460910619,0,0,0,0,0.231498369527863,0,0,0,0,0.0843424324657403,-0.10673154401338,0,-0.0297545651743388,0,0,0,0,0,0,0,0,0,0,0,0,-0.050408237989856,0,0,0,0,0,0.0580018818787077,-0.0205806106290702,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,-0.0974641806782832,0,0,0,0,0,0,0,0.139120047794535,0,0.367065512439955,0,0,0,0.0525662919582762,0,0,0.0847602017925614,0,0,0,0.118881759599325,0,0,0,-0.0183740349337765,0,0,0,0,0,0,0.113541555884611,0,0,0.0452375738644464,0,0,-0.0564008423296233,-0.0824418938278438,0.0161253185229432,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.194178441879045,0,-0.0862625022477692,0.258321131060122,0.0468685391394652,0,0,0,0,0,-0.225162064056813,0,0,0,0,0.0172661191228325,0,0,0,-0.00998418177115372,0,0.115752748125284,-0.0215351428849662,0,0,0,0,0,0,0,0,0,0,0,0,0.26678202346888,0,0,0,0,0,0.255970588600258,0,0,0,-0.00372878300869315,0,0,0,0,0,0
X600886.SH,0,0,0,0.172200007946264,0,0,0,0.148204212712543,0,0,0.0922353127021639,0.0516666180538229,0,0,0,0,0,0.0889894498169705,0,0,0,0.222730118620839,0,0,0,0,0.0132505441377921,0,-0.15123993816656,-0.00317317419574548,0.010081091105406,0,0,0,0.0204737766220378,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.287030844858723,0,0,-0.0450371806171931,-0.063743654890511,0,0,0,-0.0222661292234205,0,0
X000408.SZ,-0.437304348874202,0,0,0,0,0,0,0,0.435399401080219,0,0,0,0,0.210734316344313,0,0,-0.0129796372083179,0,0,0,0,0,0,0.219178283211883,-0.45140589074669,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.272626184576179,0,0.099664523396705,0,0,0,0.33832974529894,0.0919593925975662,-0.167005441643032,0,0,0.0406520694112496,0,-0.0412979269529667,0,0,0,0,-0.0696351784904944,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.0563047573687339,0,0,0,0,0,0.124723842701472,0.0725498484116422,0,0,0,0,0,0,0,0,-0.0155223522581157,0,0.0526332293909598,0,0,-0.102085966864098,0,0,0,0,0,-0.155854136083805,0,0,0,0,0,0,0,0,-0.078614158722291,0,4.33680868994202e-19,0.0176631016028833,-0.0952820281700878,0,0,0.0212552683463188,-0.0916106996349596,0,0,0,0,0,0
X000723.SZ,0,0,0,0.32789135827099,0,0,0,0,0,0,0,6.93889390390723e-18,0.0858578776920644,0,0,0,0,-0.0433691051769683,0,0,0,0,0,0,0.0533072129255183,0,0.0719679390350331,0,0,0,0.0765042223871144,0,0,0,8.67361737988404e-19,0,0.178144757834125,0.265177188049812,0,0,0,0,0,0,0,0.0465142414762656,0,0,-0.300995947755711,0,0,0.0694908849455049,0.0985542402398246,0,0,0,0,0,0
X600399.SH,0,0,0,0,0.136626189077662,0,0,0,0.433229982681945,0.000166632892560546,0.134180214994384,0,0,0,0.0714181095863583,0,0.0640607906359932,0.104930139470355,0,0,0,0,0,0,0.148296926930871,0,0,0,0,0,0,0,0,0,-0.00593166602826208,0,-0.164687285669997,0,0,0.100217858625972,0,0,0,0.0556531429789016,0,-0.282592112353541,0,0,0,0,0,0.00811704311081499,0,0,0,0,0.188501116990292,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0.0368217990876814,0.233975402349324,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119554304594445,-0.039930790064565,0,0.100984413852334,0,0,0,0,0,0,0,0,0,0,0.195509302770151,0,0.0814293208575452,0,0,0,0.0663922847989632,0,0,0,0,0.276146037366643,0,0,0.0142836828761171,-0.0643896727130741,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.0312809556839657,0,0,0,0,0.0645761093493396,0,0,0,0,0.0319598931647183,0,0.224504017644622,0,0,-0.057911209025525,0,0.0602727352187234,0,0,0,0,0,-0.0659744022942736,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101197212763044,-0.0204450823479593,0,0.0166680025685907,0,0,0,0,0.0684483220467891,0,0
X000932.SZ,0,0,0,0,0.131441612144108,0,0,0,0,0,0,0,0,0,0.107698185059336,0,0,0.118438334055859,0,0,0,0,0,0,0,0,0.0415798183640687,0,0,-0.0389703497943733,0,0,0,0,0,0,0.215602476802273,0,0.293106837429691,0,0,0,0,0,0,0,0,0.014463452080125,0,0,0,-0.0403066053230789,0.0124006111101995,0,0,0,-0.124881539354199,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0181053869357102,0,-0.00810867621927351,0,0,0,0,0,0,0,0,0,0,0.0985455784537295,0,0.0872690106908185,0,0,-0.0155759130989213,0,0,0,0,0,0,0,-0.0234950447743803,0,0,0,0,0.0228528811741292,0,0,0,0,0,0,0,0,0,0,0,-0.0308822653578689,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,-0.0119155828974493,0,0,0.235536950150649,0,0,0.145750374646793,0,0,0,0,0,0,0,0.0301523652116437,0,0.0204113583435172,0,0,0,-0.0689769211764134,0,0,0,0,0,0,0,0.197720526273115,0,0.36798624293539,0,0,0,0,0,0,0,0.097192730129564,0,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0220279818520186,0,0.0590181326871678,0.0855491077422421,0,0,-0.0654238573882045,0,0,0,0.120251604072236,0.0465339892847781,0,0,0,0,0,0,0,0.129558579837366,0,0,0,-0.0224508486001783,0,-0.0381209751169777,0,0.00842081518618608,0,0,0,0,0,0,0.0851332239333941,0,0.0630199101690139,0.0623726236612224,0,0,0,-0.119794794319981,0,0,0,0,0,0
X000825.SZ,0,0,0,-0.285679356959214,0.0358637609605854,0,0,0,0.0495392859672159,0,0,0,0,0.152469396961325,0,0.234769058308638,0.0371020978489451,0.129117533205213,0,0,0,0,-0.00242309981947191,0,0,0,0,0,0,0,0.0673440624943284,0,0.0308425080587344,0,0,0,0,0,0.273618656607131,0,0,0,0,0,0,0,0,0,0,0,0,0.050459289372851,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0.0791240774098411,0,0,0,0,-0.0667320567984639,0.0894638869210617,0,0,0,0,0,0.758567014909415,0,0,0,0,0,0,0.0127170838113892,0,0,0,0,0,0.105645436227347,0,0.118694808900743,0,0,0,0,0,0,0,0,0,0.0223573015299528,0,0,0,0,0,0,0.00340492208834303,0,0,0,-0.00203156132063334,0,0,0,0,0,0,0
X000898.SZ,-0.133797943486118,0,0,-0.0931215495336622,0,0,0,0,0,0,0,0,0,0.102332355493717,0.0688850846847513,0,0,0,-0.110801100990574,0,0,0,0,0,0,0,0,0,0,0,-0.0762063600581034,0,0.551145754728753,0,0.331671084538441,0,0,0.0582159135437876,0,0,0,0,0,0,0,0,-0.00643664060678961,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0.171036532869787,0,0,0,0,0,-0.0256263515248512,0,0,0,0,0,0,0,0,0,0.0256183790529733,0,0,0,-0.110265409664551,0,0,-0.0611001568284921,0,0.414728095004937,0,0,0,0,0.195263008590407,0,-0.0425751310302235,0,0,0,0.0737500280217915,0,0,0,0,0,0,0.137228894388364,0,0,0,0.00294239074706937,-0.0677605909867338,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.120099450815137,0,0,0,0.056184480376783,0,0,0,0.239327744627414,0,0,0,-0.0683594865876793,0,0,0,0,0,0,0,0,0,0,-0.0111417573245801,0,0,0,0,0,0,0,0,-0.281392033461839,0,0,0,0,0,0,0.0661664551236791,0,0.076966549855701,0.0980749373246791,0,0.179348116781752,0,0,0.0584227461228349,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0775339139620976,0,0,0,0,0,0,0.0905177961367307,0.066258489118376,0,0.03466271360009,0.00687654983790902,0,0,0,0.0239240298607958,0,0.12764434511196,-0.0503907426225232,0,0,0,0,0.14329960457528,0,0,0,0,-0.00965017329680502,-0.0584958826702817,0,0,0,0,0,0.00743320432367423,0,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0.379542894458504,0,-0.0497545169968295,0,0,0,0,0.0300055135222051,0.132260778897581,0,0,-0.0328190280907038,0,0,0,0,0,0,0.0564632312527932,0,0,0,0,0,0.0641587742388385,0,0,0,0,0,-0.0532569758843351,0,0.0109870918602324,-0.0285081672958889,0,0,0,0,0,0.03301586974935,0,0,0,0,0,0,-0.0515820033765151,0,0,0,0,0,0
X002145.SZ,0,0,0,0,0.160305563994637,0,0,-0.0702100115794356,0.0057365772736971,0,0,0.121558061891398,0,0,-0.0669768990814556,0,0,0,0,0,0,0,0.185179979532128,0,0,0,-0.0460624012861569,-0.123869133018721,0,0,0.0315945628667679,0,0,0,0,0,0,0.140501431029373,0,0,0.0744355847816282,0,0,0,0,0,0.0238622503735943,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0740314368931305,0,0,0,0,0.310407536117823,0,0,0,0,0,0.105720200948718,0.0863816701746434,0,0,0,0,0,0.0752289007738566,0,0,0,0,0,0,0,0,0,0,-0.0763025523774816,0,-0.143948309388913,0,0,0,0,0,-0.0863369649667978,0,0,0,0,0,0,-0.138304589092097,0,0,0,0,0,0
X002192.SZ,0,0,0,-0.0966757447808681,0.0813022354018604,0,0,0,0.22838292243147,0,-0.116047895799288,0,0,0.217456446827282,0.0542447930288404,0,0,0,0,0,0,0,-0.228571510052037,0,0,0,0,0,0,0,0.0290418961337165,0,0,0,0,0,0,0,0,-0.014138458553828,0.562663468625861,0,0,0,0,0,0,0,0,0,0,0.0582117188865558,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0349712375143164,0,0,0,0,0.0574221157396932,0,0.0274102154957339,0,0,-0.0549750604350184,0,0.171218034765668,0.516814473948419,0,0,0,0,0,0,0,0,0,0,0,0,0.00227692721531912,0,0,0,0.0208934241034726,-0.26179591108531,0.0170198081701905,0,0,0,0,0,0,0,0,0,0,0.138720884966287,0,0,0,-0.113509577824498,0.021510606321566,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0715510792457933,0,0.155122526277342,0,0,0.187439665090801,0,0,0,0,0,0,-0.302254312390216,0,0,0,0.0236655282445006,0,0.0803682980721966,0.155809718874989,0,0,0,0,0,0,0,-0.0548320832994779,0,0,0,0,0,-0.0088233798183697,0.1717576055798,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X600549.SH,0,0,0,0.0699711467717263,0.158876550171148,0,0,0,0,0.270657699254583,0,0,0,0,0,0.0245990936039353,0,0,0,0,0,0,0,0,0.06944204535381,0,-0.0367533374834547,0,-0.168049209368837,0,0,0,0,0,0.0558987722189594,0.0382965616267921,0,0,0,0.0279375426036325,0,0,0,0,0,0,0,0,0,0,0,0.0421930602685693,-0.0768663298331363,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719773847301113,0.0427183694715652,0.0177685481318425,0,0,0,0.466957815241456,0,0,0,0,0,0,0,0,0,-0.082449467492387,0,0,0,0,0.0362721570716253,0,0.00941506358349851,0,0,0,0,0,0,0,0,0.0340261464809279,0.0151986084278351,0,0,0,0,0.05537953329522,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0688451419448363,0,0,0,0,0,0,0.0653251491826962,0,0,0,0,0,0.0575828211613167,-0.00761832349156733,0.0216153668316115,0.0513546510448265,-0.0216643557731229,0,0,0,0.0562724787624942,0,0,0,0,0,0,0,0,0,0,0,0.0781082021446036,0,0,0,0,-0.0115337440280876,-0.0878464867403407,0,0,0,0,0,0
Slope,0,0,0,0.280988342253728,0,-0.0350593004570742,0,0,0,0,0,-0.0791686837078805,0,0,0.358136871326258,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.147905896580853,0,0,-0.508514902489111,0,0,0,0,0.0210429233131415,0.194200917413043,0,0.240317736159277,0,0,-0.580567284075095,0,0,0,0,-0.297314090337533,0,0,0,0,0.861478617304632,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561363933943932,0,0,0,-0.100678584029155,0,0,0,0,0,0,0,0,0,0.0298525976820867,0,0.0371008082213818,0,0,0,0,0,0,0.116509742484347,0,0,0,0,0,0,0,0,0,0,0,0,-0.251557182688541,0.330636115358525,0,0,0,0,-0.453741016869087,0,0
RealEstate_excess,0,0,0,0,0,0.0459702217399186,0,0,0,0,0,0,0,0.135622144226098,0,0,0,0,0,0,0,-0.0350174830645188,0,0,0.0589128552407027,0,-0.0446426600702117,0,0,-0.0904961766659838,0,0,0,0,0,0,0,-0.0130387683953244,0,0,0,0,0,0,-0.119459097200575,-0.078112390905572,0,0,0.0249286158108714,0,0,-0.00725076052667308,-0.0147453947460146,0,0,0,0,0,0
MKreturn,0,0,0,0,1.73472347597681e-18,-0.0756963575993058,0,0,0,0,-0.07824115982696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800699239594388,0,-0.0524689673681973,0,0.0433903218922367,0,0,0,0,0,0.105954780439945,0,0,0,0,0.0349732594122499,0,0,0,0,0,-0.00836749484341905,0,0,0,0,0,0.00988902526754125,-0.0081251098558555,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.0032435927823276,0,0,0,0,0,0,0,0,0,0.000540882261532911,-0.000155545266479263,0.000698518519615472,0,0,0,0,0,-1.35525271560688e-20,0,0,0,-0.00140700879520087,0.00223819796884469,0,0,0,0,0.00109475703002001,0,0,0,0,-0.00087874368431184,2.46687927390388e-06,0.00111892514762462,0,0,0,-0.0034000683914125,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.00850714067801512,0.0162631671028104,0,0,0,0,-0.0151021124404014,0,0,0.0345914303210597,0,0,0,-0.0495041612160137,0,0,0,0,0.0418940557153575,0,0,0.0253861729490146,0,-0.0586888339976684,0,0,0.0643967460379302,0,0.0547762042822913,0,0,0,0,0,0,0,0.0281764316110639,0,0,0,0,0,0,0.0472341929341812,0,0,0,0,-0.123482225561154,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00132028700536401,0,0.0030228546396928,0,0,0,0.0005047365860356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021704614646308,0,0.00146487522878833,0,0,0,0,0,0,-0.00805760020273176,0,-0.000715643228884707,0,0,0,0.00190661944642218,0,-0.00162627661557037,0,0,0,0,-0.0113667644240269,-0.0157314201784792,0,0,0,0,0,0,-0.151132284871836
CarbonVol_Hubei,0,0,0,0.0101171433163596,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0.00418740511649631,0,0,0,0,0,-0.00351262073630217,0,0,0,0,0,0,0.00156799781566296,0,0,0,0,0,0,0,-0.000614082443404069,0,0,0,0,0,0,0,0.025230242494869,-0.016899283559358,0,0,0,-0.0278558196403621,0,0
