,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600010.SH,X600362.SH,X600188.SH,X600795.SH,X600111.SH,X600886.SH,X600027.SH,X600688.SH,X600309.SH,X601992.SH,X600583.SH,X000898.SZ,X601158.SH,X000792.SZ,X000709.SZ,X000883.SZ,X002353.SZ,X600489.SH,X000539.SZ,X600547.SH,X000630.SZ,X000629.SZ,X000825.SZ,X000027.SZ,X601699.SH,X000831.SZ,X600660.SH,X600352.SH,X600315.SH,X000983.SZ,X600578.SH,X000937.SZ,X600808.SH,X000959.SZ,X600549.SH,X002470.SZ,X600307.SH,X600863.SH,X000878.SZ,X601168.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0.0502795872284296,0,0,0,0,0.0179090873164844,0,0.201607571996151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731527106522051,0.0150664632091662,0,0,0,0,0.134158992724243,0,0.0368613377695525,0,0,0,0,0,0.10357650316468,0,0,0,0,-0.0461768499380519,0,0,0,0,0,0
X600188.SH,0.207492857208334,0.0945433159819643,0,0,0,0,0.262052564422836,0,0,0,0,0,0,0,0,0,0.333658693992511,0,-0.102358600144098,0,0,0,0,0.104612318584202,0.0138968249128648,0,0,0,0,0,0,0,0,0,0,0,0,0.0533778124855455,0,0,0.366595431444148,-0.0880785391308771,0,0,0.0379937482797779,0,0,0,0,0,0,-0.0222371142050254,0.0225180370540202,0,0,0,0,0,0
X600795.SH,0,0.0978446469563386,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.053707402221216,0,0,0.0246347156997499,0,0,0,0,0.137050967655712,-0.0530656796948435,0.0325179976921277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655594925958011,0.0952594772472201,0,0,0,0,0,0,0,0,0.0134527852456492,0.00389862666084282,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.00293401434830644,0,0,0,0,0,0,0.0922630681679209,0,0,0,0,0,0,0.0596860392504225,0,0,0,0,0.0448278821732211,0.0627533421197654,0,0.0769976352405378,0.0399375988910672,0,0,0,0,0,0,0,0.0206725968005844,0.262287121691424,0.0270323931320617,0,0,0,0,0.0177582210101884,0,-0.00534756609961825,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.0764281005375423,0,0,0,0,0,0,0,0,0,0,0,0,0.111886008804022,0,-0.0521306216810359,0,0,0,0,0,-0.030341902148563,0,0,0,-0.0126751481176994,0,0,-0.0578363617537613,0,0,0.270884103873902,0,0.254857417748462,0,0,0,0,-0.0384173289654685,0,0,0,0,0.175607189016256,0.0322598466499425,0,0,0,-0.0080248372385328,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.278074970805272,0,0,0,0.21589129707922,0.106067011614134,0.0184149956145224,0,0.0426507367912228,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193625032048683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404009398449281,0,0,0,0,-0.00265586773444125,0,0
X600688.SH,0,0.175161819633719,0,0,0,-0.0983114934607613,0,0,0,0,0,0.168494733337207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650467622583131,0,0,0,0.0302376929394141,0,0.0266832528694769,0.235080148524152,0,0,0,0,0.171490311794428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151568753895871,0.0134273661270029,0.105945717824658,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.174805146364303,0,0,0,0,0.00631237976992818,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.101017338061986,0,0,-0.0174363781870132,0.0562074334316066,0,0,0.161135779435208,0,0,0,0.216551041037124,0,0,0,0,0,0.0206837802277515,0,0,0.0378984590680683,0,0.106571744089238,0,0,0,0,-0.00749986434720371,0,0,0,0.0298126508163973,0,0
X601992.SH,-0.215179825449166,0,0,0,0,0,0,0,0,0.0406625539576507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144765714187766,0,0,0,-0.0509330723321414,0,0,0,0,0,0.104582595132197,0,0,0.146010845587224,0,0.107138469625694,0,0,0.246620647514963,0,0.201142309717408,0,0,0,0,0,-0.0223458828969164,0,0,0,0,-0.110673056101579,0,0
X600583.SH,-0.0785614292131027,0,0,0,0,0,0,0,0,0.00249884762018996,0.179397791449053,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0467989266033777,0,0,0,0,0.00459344070165675,0,0,0.0796166967360017,0,0,0,0,0,0,0.0994615627147274,0.0639566641698302,0,0.054526041816075,0,0,0,0,0,0,0,0.0086524964335356,-0.00173260188579871,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.0903576252014215,0.213937565773821,0,0.0876945101360945,0,0,0,0,0,0,0.0527672215672531,0,0,0.104116837800539,0,0.135789579857909,0,0,0,0,0,0,0,0.0845567833309541,0,0,0,0,0,-0.128606157360336,0,0,0,0.0844388063899703,0,0,-0.0632333642860586,0,0,0,0,0,0,0.0129485464850813,0,0,0,0,0,0,0
X601158.SH,0.0101202350585866,0,0,0,0,0,0,0,0,0,0,0.0844395000835269,0,0,0,0.00744444997986167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129119170055786,0.124452762201265,0.134371275619802,0.0117768939763974,0,0.0245475120763783,0,0,0,0,0.0692736023007878,0,0.000402243783681906,0.0185387536931607,0,0,0,0,0,0
X000792.SZ,-0.113831019161615,0,0,0,0,0,-0.164532463219484,0,0,0.0653722928386992,0.0993765466267361,0,0,0,0,0,0.156774787785701,0,0,0,0,0.0889109568711924,0,0,0,0.0853546274480207,0,0,0,0,0,0,0.0759268326784384,0,0,0,0.025483000833103,0.0776252149578424,0,0,0,0,0,0,0,0,0.175549331476184,0,0,0.0365508283817306,0,-0.00146260817779188,-0.0503925988158119,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.365471432490141,0,0,0,0,0,0.0133401438305548,0,0,0,0,-0.0427272242547412,0,0,0,0.258281849416285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127152389038245,0,0.0311925052918216,0,0,0,0.0589291905920568,0.240405815943824,0,0,0.0767099879611845,0,0,0,0,0,0.00832066244419176,0,0,0,0,-0.0526284048540655,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,-0.240429696385411,0,0.13166270245977,0,0,0,0,0,0,0,0,-0.0683357702061669,0.176399033094076,0,-0.0747166797216988,0,-6.93889390390723e-18,0,0,0,0,0.132445241567135,0.0940066287241502,0,0.131951740038065,0,0,0,0.248566783312411,0,0,0,-0.0274640978764134,-0.269490219154685,0,0.183302808584237,0,0,0,0,0,0,0.0425539246749123,-0.0324194549106612,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,-0.0190667378931194,0,0,0,0,0,0,0,0,0.0189291286272254,0,0,0.108086618394748,0,0,0,0,0,0,0,0,0,0,-0.0651551234854271,0,-0.013648156662401,-0.0370735314936625,0,0,0,0.074494010274846,0,0,0,0.182061737014571,0,0,0,0.10085689687718,0.169604189306362,0,0,0.278512272512067,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.341116094377658,0.018029277361714,0,-0.185947778673177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120546843757501,0,0,0,0,0.0127682475931252,0.016110135007328,0,0,0,0,0,0,0,0,0,0,0.147119255947324,0,0.103087982806587,0,0,0,0,0,0,-0.00530655576371596,-0.0148422379791777,0.0820291880012834,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.212557001591398,0,0,0,0.0208860306445169,0,0,0,0,0,0,0,0,0,0,0,0,0.000546190430701261,0,0,0,0,0,0.0032562675057662,0,0,0,0,0,0,0,0,0,0,0.0547520503088647,0,0,0,0,0,0.0873911776419214,0,0,0,0,-0.0363673732034689,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.297400751702903,0,0,0,0,0,0,0,0,0,0,0,0.0607861872558809,0,0,0,0,0,0,0,0,0,0,-0.100702308023235,0,0,0,0,0,0,0,0.0226957101953874,0,0,0.0447353421776193,-0.013278998015799,0,0,0.0192984062828639,0.0577046683597868,0,0,0,0,0,0,-0.00367171669420211,0,-0.0317966211325122,0,-0.0033384195631815,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00822384300218668,0,0,0,0,0.189801694609602,-0.0489191049396443,0,0,-0.017411015621575,0,0,0,0,0,0,0,0,0,-0.0661243349499324,0,0,0.0466090084142674,0,0,0,0,0,0,0,0,0,0.313771030891534,0,-0.0881804474518051,0,0.119420687065412,0.103355783869198,0.17960323094915,0,-0.000430848320759644,-1.73472347597681e-18,0.0315731719306264,0,0,0.0530966855095599,0,0
X000629.SZ,0,0,0,-0.0641365839663954,0,0,0,0,3.46944695195361e-18,0.0565169213997801,0,0,0,0,0,0.13079067796,0.177681700000963,0,0,0,0,0,0,0.845026983348052,0,0,0.00841522590163607,0,0,-8.67361737988404e-19,0,0.381583108369603,0,0,0,0,0,0,0,0,0,0,0,-0.0686015396132272,0.0441480897433173,0,0,0,0,0,0,0.0529435536708462,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302001744837473,0,0,0,0,0.139935740234447,0,0,0,0,0.142552149038163,0,0,0,0,0,0,0,0,0,0,0.013648777696737,0,0,0,0.178408927426153,0,0,0.0460349950209657,0.0656908109659906,0,0.077320031414403,-0.0743298324772469,0,0,0,0,0,0
X000027.SZ,0.107954254951671,0,0,0,0,0,0,0,0,0,0,0.0597865887560777,0,0,0,0,0.257899660015237,0,0,0,0,0.242157256769829,0,0,0.0380889807504592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157549309230639,0,0.0958495344930327,0,0,0.0972987016374153,0.017786226385461,0,0,0,0,0,0.0150372745614516,-0.0712611344375029,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0.00555945734340847,0,0,0,0,0.117852690119199,0,0.0197334144395495,0,0,0,0,0,0.0151522868568401,0.00838959899387622,0,0,0,0,0.0364197281565446,0.0498813529102387,0.0571087891562152,0,0.11631177116874,0,0,0,0,0.0880971862831881,0.545591460756013,0,0,0,0,0,0,0,0,0.0323879352904029,0,0,-0.0209695593722561,0,0,0,0,0,0
X000831.SZ,0,0,0.193234716970389,0,0.0318600222903235,0,3.46944695195361e-18,0,0,0,0,0.137167696310826,0,0,0.106256533473213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129317462696438,0.00383631190486251,0,0,0,0,0.213074986351332,0,0,0,0.0205099293271078,-0.0284814059735702,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0223641730710144,0,0,0,0,0,0,0.0335113217962115,0.0779719494474607,0,0.212920177338316,0,0,0,0.178035316957886,0,0.150956787165475,0,0,0,0,0.0398178111044755,0,0,0,0,0,0,0,0,0,0,0,0.0846393786860735,0,0,0.0556008224710529,-0.0446773140577297,0,0,0,0,0,0,0,0,0,-0.00401423180726811,-0.00460406782193682,0,0,0,0,0,0
X600352.SH,-0.150272003654745,0,0,0,0,0.0425548826567584,0,0,0,0,0,0.0428134867311675,-0.0100584069143053,0,0.0690087094289914,0,0,0,0,0,0,0.137551608562567,0,0,-0.00733559062461514,0,0,0,0,0,0,0.00441575708549839,0,0,0.230244362286157,0.128995392719489,0,0,0,0,0,0,0,0,0,0,0,0.0601308543131742,0,0,0,0.041762031194479,0,0,0,0,0.125711791652558,0,0
X600315.SH,-0.188866849230413,0,0,0,0,0,0,0,0,0.0164637498351356,0,0,0,0,0.100831566014347,0,0,-0.0127033879492235,0,0,0,0,0,0,0.133744868902054,0,0,0,0,0,0.0848734089597519,-0.259819756507292,0,0,0,0.240494037712911,0,0,0,0,0,-0.0744336598857052,0,0,0,0,0,0,0.242079836085546,0,-0.47849223198564,0.0532297670812832,-0.0521689848120383,0,0,0,0.161388353936926,0,0
X000983.SZ,0,0,0,0.0388265574873363,0,0,0.133575804075901,0,0,0.0728497743443683,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0425383895932661,0,0,0,0,0,0,0,0,0,0,0,0,0.018353816401686,0.0100528020146708,0.457219786952606,0,0,0,0,0,0.0827743816198976,0.0790504146811139,0.0362331854352534,-0.0220021447650271,0,0,0,0.00414581959444186,0,0,0,0,0,0.0088907797211431,0,0,0,-0.0273260539033299,0,0
X600578.SH,0,0,0,0.0248428394970672,0,0,0,0.186963574440205,0,0,0,0.0688271196762718,0,0,0,0,0.0328876710092807,0,0,0,0,0.177728135056363,0,0,0,0,0,0,0,0,0,0,0.0756417798026332,0,0,0,0,0,0,0,0,0.0756295975453353,0.0512264703751627,0,0,0,0.216972162997983,0,0,0,0,-0.0163466365242598,-0.00214328494627111,0,0,0,-0.0379565161311001,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0.104078567136952,0,0,0,0,0,0,0,0.0225455904310283,0,0,0,0.0922895892268231,0,0.0448086739080806,0,0,0,0,0,-0.0482224223444385,0,0.502803376035327,0,0,0,0,0.0947877976035636,0,0,0.0159933387451221,0.0903206201298746,0,-0.0281173496262523,0,0,0,0,0,0,-0.000911923052776527,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.0947918967200408,0,0,0,0,0,0,0,0,0,0,0,0,0.154954669287285,0.13291907638905,0,0.137038354834728,0,0,0,0,0,0.247958582119235,0.106179861178613,0,0,0,0,0,0,0.120052500949922,0,0,0.189847604890171,0,0,0.149137981856987,0.123961098320522,0,0,0,0,0.0540021875703934,-0.0516100601109102,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,-0.164274291554703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17878759332586,0,0.0932093927172242,0,0,0.182052124222955,0,0,0.12369337450487,0.0289563948227793,0,0,0,0,0,0,-0.168852837006582,0,0.16628747977854,0,0.0506328887468897,0,0,0.0933319163688444,0.142419126847594,0,0,0,0,0,0.00990275005717583,0,0.0136633983580159,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.0974063920928529,0,0,0,0.16437474991727,0,0,0,0,0.0951415616130703,0,0,0,0,0,0,0.129059955348026,0,0,0,0.0212014400723621,0,1.73472347597681e-18,0,0,0.027477195753043,0,0,0,0.145382193424387,0,0,0.00359487393348272,0,0,0,0,0,0.0518380330619945,0,0,0,0.0116735070521674,-0.0469841791010048,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0614020691656793,0,0,0,0,0.108745534883609,0,0,0,0,0.0123795348399652,0.0128606007496189,0.22260851867381,0,-0.020037264783586,0,0,0.1663405988253,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0965520099928025,0.0121976048993942,0,0.120541430627965,0,0,0,0,0,0,0.0495043324537363,0,0,0,-0.043985443728843,0,0
X600307.SH,-0.101017388556931,0,0,0,0,0,0,0,0.0182459900277753,0,0,0,0,0,0,0,0,0,0,0,0.0967351877740567,0,0,0.490857876650422,0,0,0,0,0,-0.00409423984385726,0,0.121084041596195,0,0,0,-0.125630515554565,0,-0.0356902127922463,0,0,0,0.167557138601458,0,0,0,0,0.0446484630587175,0,0,0,0,0.0284603052671962,0,0.0686147428141143,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.115222724549168,0,0,0,0,0,0,0.145378351061104,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0736606130482134,0,0,0,0,0,0,0.0661970193437341,0.0553234684387331,0,0,0,0,0.0193954007358259,0,0.317233583657472,0,0,0,0,0.00927797806032996,0,0,0,0.222371139225144,0,0,0,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0.28282787106741,0,0,0,0,0,0,0,0.0768736588404043,0,0.0167345934032812,0,0,0,0,0.214236515427488,0,0,0,0,-3.46944695195361e-18,0.0742696242419359,0,0,0,0,0,0,0,0.161749217277541,0,0.00702332873386835,0,0.0409878087005529,-0.018508739598573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0,0.0667752543550291,0.0154077203756504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00350124150065948,0,0,0,0,0,0,0.024703272403729,0.0660402253314668,0,0.0486282321222558,0,0,0,0,0.34325253845971,0,3.46944695195361e-18,0.0875232427437269,0,0,0,0,0.0982821115910643,0.0649343718696074,0,0.0392428589718378,0,0,0,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0.150790462282378,0,0.105195794462067,0,0,0.0106379743757823,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.042805476274127,0,0,0,0.0235930767825689,0,0.172310338569574,0,0.0279734222378051,0,0.136519925531117,0,0,0,0.0375917856989905,0.037203588739246,0,0,0,0,0,0,-0.0240579979240551,0.0239478621841906,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0272035907802146,0,0,0,0.190235136864319,0,-0.0841510869487772,0,0,0,0,0,0,0,0,-0.064689936929817,0,0,0,0.091018946450363,0.0332364476653165,-0.0374938901933445,0,0,0.0982201273217588,0,0,0.0473002089141672,0.0702142301663759,0,0,0,0,0,0,0,-0.00824972874959371,0,0,0,-0.096481531671451,8.67361737988404e-19,-0.154656664295085,0,0,0,0.0341885109080403,-0.0680582013487776,-0.149931580066879,0,0,0,0,0
Slope,0,0,0,-1.01320335434521,0,0,0,0,0,0.62842052702035,0,0,0,0,0,0,0,0.170610166628782,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0.498678878705394,-0.560138865300503,0,0,0,0,-0.429401029031366,0.640464006146092,0,0,0,0,0,0,0,-0.482655083638503,0.519780012858345,0,0,0,0,0,0,0.167132978462321,0.400314786130536,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539772967139541,0,-0.399835670906831,0,0,0,0,0,0,0,0,0,0,-0.0864565494993504,0,-0.211126872018697,0,0,0,0,0,0,0,0,0,-0.0396221599358125,0,0,0.508406191910134,0,0,0,0,0,-1.60802641554027,0.550194736551419,0,0,0,0,1.06840536862966,0,0
RealEstate_excess,-0.0116978655631922,0,0,0,0,-0.0249725053761697,-0.129845373864381,0,0,0,0,-0.0282784657272652,0,0,0,-0.244750991602591,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577226178817892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11640961472136,0,0,0,0,0,0.0030635374626116,0,0,0,0,-0.235713760935177,0,0
MKreturn,0,0,0,0,0,0.0355085971013824,0,0,0,-0.0475416713211494,0,0,0,0,0,0,0,0,0,-0.277392454174044,0,0,0,0,0,0,0,0,0,0,0.0660259621683756,2.16840434497101e-19,0,0,0.0449082890246703,0,0,-0.0161570064279493,0,-0.0286880377052091,0,0.0682297825048453,0.0844900001112296,0,-0.0814930797833689,0,0,0,0,0,0,0,-0.00459941231719954,0,0,0,0.0661882239410863,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116283262127674,0,0,0,0,0,0,0,0,0,0,0,-0.00345709980216761,0,0,0,0,-0.000107848662216752,0,0,-1.35525271560688e-20,0,0,0.00136533553410809,0,0,0,-0.000585269273962683,-0.000990484589759074,0,0,0,0.00489610173475947,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.108192844319607,0,0,0,0.0278196848527426,0,0.151548075206518,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980672366987572,0,0,0,0,0,-0.118583028377368,0.0904257338691337,0,0,0,-0.0653721301101108,0,0,0,0,0,0.05412743987272,-0.013775308383103,0,-0.0671032968260891,0,0,-4.33680868994202e-19,0,0,0,-0.103685798055162,0.0971736307393608,0,0,0,0,0,-0.28953901417207
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00284418938342756,0,0,0,0,0,0,0,0,0,0,0,7.46718102988733e-05,0.00118029444039264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00121123855469723,-0.00281384073942134,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.0057063327069892,0,0,0,0,-0.00899656322931814,0,0,0,0,0,0,0,0,-0.0039411347788165,-0.00915445520615043,0,0,0,0,-0.00132863624558056,0,-0.0100528647225574,0,0,0,0.0224059185778382,0,0.00238526876782451,0,0,0,0,0,-0.0172389874560744,0.0201249626076855,0,0.0111512954754841,-8.67361737988404e-19,0,0,0,0,0,0,-0.00765452510132806,-0.00233220765592083,0,0,0,-0.295317541374879,0,0
