,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600547.SH,X600886.SH,X600585.SH,X600660.SH,X601600.SH,X600011.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600803.SH,X600027.SH,X601991.SH,X002460.SZ,X000301.SZ,X600160.SH,X600426.SH,X000983.SZ,X601699.SH,X002466.SZ,X000786.SZ,X600219.SH,X002128.SZ,X000807.SZ,X600176.SH,X000630.SZ,X601168.SH,X000933.SZ,X600985.SH,X600096.SH,X000408.SZ,X000877.SZ,X000883.SZ,X000027.SZ,X600995.SH,X002353.SZ,X600378.SH,X000932.SZ,X600688.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.588074282014275,0.0186976485207667,0,-6.93889390390723e-18,0.15982551730132,0,0,0.158592638875368,0,0,0.0509444699797032,0,0.0865393321849899,0,0.124231308308788,0,0,0,0,0,0,0,-0.0360430811959257,0,0,0,0,0,0,-0.0173980285599786,0.216640683609915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524742090866469,0,0,0,0,0,0,-0.0446720985033599,0,0,0,-0.0291716669003403,0,0
X600028.SH,0.334116704808715,0,0.20030154392733,0,0.114355337572165,0,0.130127190143393,0,0,0,0,0.00831740982995974,0,0,0,0,0,0,0,0,0,-0.0192933129346954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837325469217151,0,0,0.0361735703659629,0.13830380715847,0,0,0.0304294107345637,0,0,0,0,0.0461597680959183,0.00193990792886814,0,0,0,0,0.0143846871161573,0,0
X601088.SH,0,0.276762980393394,0,0,0,0.179706587987437,0.0265067830149764,0,0,0.0308478512456707,0.0442528183735367,0.164615635009945,0,0,0,0,0,0,0,0,0.179131244870048,-0.0523390295970582,0,-0.0612268944343319,0,0,-0.12106423941682,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447089563728092,0,0,0,-0.0668307865901164,0,0,0,0,0,0,0.00813311323361974,0,0,0,0,0.023691978280361,0,0
X600309.SH,-0.00529866968183933,0,0,0,-0.0312725736895443,0,0,0,0,0,0,0,0,0,0,-0.0115030365549274,0,0,0,0.00131050943489356,0.231079857453956,-0.253390313835574,0,0,0,0,0.144235657372902,0,0,0,0,0,0.38229168385908,0,0,0,0,0,0,0,0,0.0710440784432153,0,0,0,-0.0370578048337789,0.147831862885302,0,0,0,0,-0.0388418055580905,0,0,0,0,-0.0189057234182853,0,0
X601898.SH,0.0149008666254575,0.273463948415359,0,0,0,0.166950675878669,0,0,0.0812508018759432,0,0,0.186814131156116,0,0,0,0,0,0,0,0,0,0.112929218802567,0,0,0,0,0,0,0.137827754531712,0,0,0,0,3.46944695195361e-18,0,0,0.0453202827352588,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301323103027705,0,0,0,0,0,0,0
X600188.SH,0.0223289220874942,0,0.16725191031419,0,0.0986539895145717,0,0,0,0,0,0,0.113219533006003,0,0,0,0,0,0,0,0,0,-0.161100799465237,0,0,0,0,0,0,0.516253659393844,0,0,0,0,-0.161656226791146,0,0,0,0,0.468508620715712,-0.101640457322225,0,0,0,0,0,-0.0818988234484395,0,0,0,0,0,0,0.0280247663660298,0,0,0,0.0222383365194681,0,0
X600019.SH,0,0.237071981495198,0.0276713859500124,0,0.137046075397867,0,0,0,0,0,0.00934668112641928,0,0.161249665335586,0,0,0,0,0,0,0.219184729941364,-0.10652779235096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06096485065761,0,0,0,0,0,0,0,0,0,-0.133455344169194,0.118564475710685,0,0,0,0.145359809382834,0,-0.0851982653637185,0,0,-0.00746793183098482,0,0
X600547.SH,0,0,0,-0.143169166925653,0,0,0,0,0,0,0,0,0,0,0,0.690674233033061,0,0,0.113774026694784,0.0659062155088063,-0.0700354180276489,0,0,0,0,0.0993777757259802,0,0,0,0,0,0,0.138551601879827,0,0,0,0,0,-0.126428034891395,0,0,0,0,0,0,0,0,0,0,-0.220573153770372,0.0742691512685936,-0.0594909606898825,0,0,0,0,0.0151387315957144,0,0
X600886.SH,0.415675009902129,0,0,0,0,0,-0.0588497188661503,0,0,0,0,0,0,0.07866428049198,0,0.0100741745210212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304491289217095,0,0,0.0876043654665416,-0.121153153648594,0,0,0,0,0,-0.083965144263716,0,0,0,0,0,0.0327426555633444,0,0,0,-0.00391421976380636,0,0.0096650944129751,0,0,0,-0.0158014351593053,0,0
X600585.SH,0,0,0,0.0748755041154988,0,0,0,0,0,0,0,0,0,0,0.170719501933907,0,0,0,0,0,0,-0.0118886326194142,0,0,0.127252028578254,0,0,0,0,0.0875140195282912,0,0,0,0,0.0505951413405211,0,0,0,0,0.0341608695333979,0,0,0.0767531458629796,0,0,0,-0.0577392273155269,0,0,0,0,0,0,-0.00363991995977346,-0.0401857537789409,0,0.00222075840853327,0,0
X600660.SH,0,0,0,0,0,0,-0.152606224369894,0,0,0,0,0,0,0,0.248550510309791,-0.151702471938223,0,0,0,0,0,0.0485056454941211,0,0.0287206926990873,0,0,0,0,0,0.0646514366693007,0.423157566669812,0,0,0.0834096533082965,0,0,-0.0232725401832209,0,0,0,0,-0.0605509178633083,0,0,0,-0.18994803104808,0,0,0,0,0,0,-0.00905102940885084,-0.0197142587720781,0,0,-0.0536923952075996,0,0
X601600.SH,0.266910464102042,0,0,0,0,0.0971042446497686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105314004775224,0,0,0,0,-0.0527462662886725,0,1.38777878078145e-17,0.228494506185053,0,0,0.203973605398737,0.0363459537766201,0,0,0,0,0.261809685692728,0,0,0.274897773597294,0,0.152076202620002,0,0,0,0,0.0555937247480173,0,0,0,0,0,0
X600011.SH,0.0333643910316395,0,0,0,0,0,0,0,0.0602029002314004,0,0,0,0,0.191472347190122,0,0,0,0,0,0,0,0.254981955633585,0.196382812191631,-0.00459959307550591,0,-0.0996691077188401,0,0,-0.0317136703696041,0,0,0.185269918562666,0,0,-0.0761487089956896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659992291239584,0,-0.0942072174888864,0,0,-0.0722576251803036,0,0
X600795.SH,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0725986703340397,0,0,0,0.15318884403356,0,0,-1.73472347597681e-18,0,0,0,0,0,0.247593510967184,0,-0.0078508095799173,-0.102251639349507,0,0,0,-0.0262216017931905,-0.0168441869777812,-0.0888873459381081,0,0,0,-0.0281902353569191,0,0,0,0,-0.050097606491823,0,0,0.267161600711708,0,0,0,0,0,0,0,0,0,0.0163582341389729,0,0,0,-0.0111665253416026,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.0781042000669419,0.0255706882463689,0,0,0,0,0,0.124808166548321,0,0,0,0,0,0,0,0.301090147252407,0,0,0,0,0.0911124052417331,0,0,0,0,0,0,0,0,0,0.019773658753716,0,0,0,0,0,0,0,-0.0229145047925668,0,0,0.0219709747009894,-0.0182128200375434,0.023816990384329,0,0,0,0,-0.015708850251883,0,0
X600489.SH,0.226882266633102,0,0,0,0,-0.0269205901675618,0,0.596969299682203,0.0366079546708587,0,-0.269171225315839,0,0,0,0,0,0,0.189284951349296,0,0,0.0635197704333924,0,0.0247498973739813,0,0,-0.170690000252662,0,0,0,0,-0.0877346725905884,0,0,0,0,0.21044887398077,0,0,0,0,0,0,0,0,0,0,0,-0.172069797149166,0,0.249791485173749,0,0,0,0,0,0,-0.0445858223018959,0,0
X600362.SH,0,0,0,0.0141101810684535,0,0,0,0.00822860319748965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651377047998371,0,0.0285907165225812,0,0,0,0,0.0120235000310397,0,0,0,0.0264522110845442,0.036715291630737,0,0.454170264912359,0.258415506016951,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163581369892993,0,0,0.0138039210324242,0,0
X600010.SH,0,0,-0.117685150889061,0,0,0,0,0,0,0,0,0,0,0,0,0.0146507864736187,0,0,0.0505489263566817,0,0,-0.0944089353070967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640861536605711,0.0920037305506788,0,0,0,0,0.129476064409177,0.2211067006028,0,0.0836855099734679,-0.0472009077754289,0,0,0,0,0.0335216260965171,0,0
X600111.SH,0,0,0,-0.0708897478614926,0,0,0,0.238263990964177,0,0,0,0,0,0,0,0,0.0355599920521241,0.13433588021045,0,0,0,0,0,0,0,0.00386686252662141,0,0,0,0.386785875666465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214148721712369,0,0,0,0,-0.0309073893164738,0,-0.0440538685776568,0,0,0.0487507195872164,0,0
X000708.SZ,0,0,0,0,0,0,0.0623595290322535,0,0,0,0,0,0,0,0,0.0315663720220356,0,0,0,0,0,-0.0769915834793018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804882344551404,0.158506983959029,0.0482602671873773,0,0,0,0,0,0.0128013065900419,0.0894312199917277,0.0855563387886504,0.388069909981043,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0.0269535619606193,0.0794959557382501,0.0861373774355838,0,0,0,0.0100772331397023,0,0,0,0,0,0,0,0,0,0,0,0,0.275894146988389,0,0,0,0,0,0,0,0.0162120724655146,0,0,0,0,0,0,0,0.000498387562294271,0,0,0,0,0,0,0.0724645788705341,0,-0.0102333633666559,0,0,0,0,0.0918787156648356,0.0394060933528887,0,0,0,-0.0506499377641123,0,0
X600027.SH,0,0,0,8.67361737988404e-19,0,0,0,-0.247484388933203,0,0,0,0,0.973150105085468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158421588264404,-0.102729232110208,0.0265891471910043,0,0,0,0,0,0.191588547306348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119040729082505,0,0,0,0,4.33680868994202e-19,0,0
X601991.SH,0.0164165081839962,0,0,0,0,0,0,0,0.207191477740508,0,0,0.0257624651114974,0.207011751355432,0,0,0.073059783089162,0,0,0,0,0,0.12998664773979,0,0,-0.0300504622909318,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124801776923867,0.0505238602022793,0,0,0.110350435650012,0,0.424625759359205,0,0,0,0,0,0,0,0,0,0,0,0.00671579583471208,0,0
X002460.SZ,0,0,0,0,0,0.0425938500032192,0,0,-0.0105580097386029,0,0,0,0,0,0.10578061023918,0,0,0,0,0,0,0,-0.0440848469699177,0,0.0757640624867361,0.0257060533701236,0,0,0,0.738165643005334,0.0353389432944146,0,0,0,0,0,0,0,0,0.13482544968008,0,0,-0.0696130641604617,0,0,0.00431355692682911,0,0,0,0,0,0,-0.0266179933284339,0,0,0,0.0114147813819978,0,0
