,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600886.SH,X601600.SH,X600547.SH,X000792.SZ,X002466.SZ,X600795.SH,X002460.SZ,X601699.SH,X000708.SZ,X600010.SH,X600111.SH,X000301.SZ,X600362.SH,X000983.SZ,X600027.SH,X000877.SZ,X600426.SH,X600803.SH,X600160.SH,X600489.SH,X601991.SH,X600985.SH,X000786.SZ,X000408.SZ,X002271.SZ,X000933.SZ,X000630.SZ,X000807.SZ,X600176.SH,X000932.SZ,X601168.SH,X002128.SZ,X600348.SH,X600219.SH,X600612.SH,X600096.SH,X601666.SH,X000723.SZ,X600995.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.284893533919527,0,0.239018382585838,0,0,0,0.0999745344450477,0,0,0,0.0977414065422358,0,-0.282380728601839,-0.0308761947439023,0,8.67361737988404e-19,0,0,0,0,0,0,0.0474984736564586,0,0,0,0,0,0,0,0,0,0.148204868511816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134087651536313,0.0589956956173001,0.201926636212692,0,0,0,0
X601088.SH,0.0554068257921317,0,0,0,0.260888610340906,0.157304698793013,0,0.0474823087982846,0,0,0,0,0,0,0,0,-0.0201810099081107,0,0,0,0,0.0720884084315498,0,0.0409486335140567,0,0,0,0,-0.0532284801556082,-0.158850751701534,0,0.101680676478465,0,0,0,0,0,0,-0.110078855699316,0,0.034940227661332,0,0,0,0,0,0.0347741742858869,0.0133799370751829,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X600028.SH,-1.73472347597681e-18,0,0,0,0,0.0389844138227564,0,0,0,-0.179972620420354,0,0,0.157528824975161,0,-0.0843274376063435,0,0,0,0,0,0,0,0,0,0.108125225064205,0,0,-0.0604895554777224,0,0,0,0,0,0,0,0,0,0,0,0.141877662613564,0.0404475749035283,0,0,0,0,0,0,0,0,0,0,0,0.0113274206172801,-0.00714129035786636,0,0,0,0,0
X600309.SH,0.204250052419319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323878438766329,0,0.0542581379531065,0,0,0,0,0.173156153993177,0,0,0,0,0.207295953700993,0,0.103618523615798,0,0,0,0,0,0,0.042750025194981,0,0,0.105302968288718,0,0,0,0,0,0,0,0,0.0643310540041042,0,0,0,0.00613911989723852,-0.021700461066312,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.216094795057389,0,0,0,0,0,0,0,0,0,0.000295571793257131,-0.0402901538507143,0.0546234578716813,0,0,0,0,0,0.185373619953648,0,0.0367586360955227,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0965913289949111,0.239667437310992,0,0,0,0,0,0,0,0,0.00528502139339652,0,0,0,0,0,0,0
X601898.SH,0.00655782991573426,0.045410212227264,0.0753739920811736,0,0.214903294169422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21132500911438,0.335765659175472,0,0,0,0,0,0,0.0670079761751675,0.076418761601443,0,0,0,0,0,0,0,0,0,0,0,0,-0.103554223679502,0,0,0,0,0,-0.0177707244628814,0,0.0862973992076245,0,0,0,0,0
X600019.SH,0,0,0,0,0.106474608068797,0,0,0.00725640867434775,0,0,0,0.0171920493077436,0,0,0,0,0.0288678065522716,0.115171460031915,0.0586519014540459,0,0,0,0,0,0.0760937731809438,0,0,0,0,0,0,0,0,0,-0.102738120906773,0,0,0,0,0,0.140875750938974,0,0,0,0,-4.33680868994202e-19,4.33680868994202e-19,0,0,0,0,0,0.0194151141526411,0,-0.0106132814124706,0,0,0,0
X600011.SH,0.146544141026032,0,0,0,0,0.105491040274581,0,0,0,0,0,0,0,0,0,0.137974056891083,0,0,0,0,0,0,0,0,0.283991226291512,-0.0892558203791297,0,0,0,0,0.149803026851826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339713016650368,0.00715748206466149,0,2.16840434497101e-19,0,-0.00352378722098248,0.00789104775052258,0,0,0,0,0
X600585.SH,0.0614713594644902,0,0,0.00561360732204412,0,0,0,0,0,0,0,0.320622506647889,0,0,0,0,-3.46944695195361e-18,-0.0604922700021748,0,0,0,0.00165807265109252,0,0,0,0,0.0296232263108236,0,0,0,0,0,0,0,0.0919979504314292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00548083872492015,-0.0933068079897443,0,0,0,0,0
X600660.SH,0,0,0,0,0,-0.0473509280288483,0,0,0,0,0,0,0,0,-0.0533381308733485,0,0,-0.0108598300701758,0,0,0,0,0,0,0.0331323992694899,0,0,0,0.0466904171972934,0,0,0,-0.0287195445657689,0,-0.160719964523842,0,0.207723853522582,-0.083285165512554,0,0,-0.0159407705679719,0,0,0,0,0,0,0.109767210894504,0.0683778462436974,0,0,0.0132533977398642,0,0.0575114696369205,0.136167774668232,0,0,0,0
X600886.SH,0,0,0,0,0.0623984157357282,0.0404142535287858,0,0,0,0,0,0,0,0,-0.0237308742004566,0.237061698485934,-0.00568255917695144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00842631701492589,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.141125543536965,0,0,0,0.0532076928679665,0,0,0,0.137801635705538,-0.0209567268516228,0.0219097535486024,0,0,0,0,0,0
X601600.SH,0.0988451526608105,0,0,0,0,0,0,0,0.14504436523394,0,0,0,0.0316073849619677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308312941748606,0,0,0.0188197003885669,0,0,0,0.0544677061712515,0.244680233914209,0,0,0.243543578998416,0,0,0,0,0,0,0.0123671902711787,0,0,0,-0.00280254150716961,0,0.0882313209948748,0,0,0,0,0
X600547.SH,0,0,0,0,-0.189101045998921,0,0,0,0,0.0855805570752611,0,0,0,0,0,0,-0.0901149373619825,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.616940228218724,0,0,0.149450556735835,0,0.00520082729168401,0,0,0,0,0,0,0,0,0,0,0,0,0.110241215468444,0,0,-0.036914021775737,-0.0305409431001149,0.0220967013196031,-0.0582930346746406,0,0,0,0,0
X000792.SZ,0,0,0.0361518137393729,0,0.0406194019798882,0,0,0,0,0,0,0,0,0,0.119947856083913,0,0,0,0,0.0439535061740593,0.356224582752251,0,0,0,0,0.0645281106592873,-1.73472347597681e-18,0,0,0.0454844835063686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.0132732125831134,-0.0155890953629393,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0538039520888319,0,0,0,0.791766318406445,0,0,0,0,0.132419765865921,0,0,0,0,0,-0.355903536777963,0,0,0,0,0,0.182712233260932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055275778219119,0,0,0.0838160261231524,0.00483461602075543,-0.0178431068973996,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.259202857998579,0,0,0,0,0.115617609457956,0,0,0,0,0,0,0,0.0649167161769208,0,-0.00887751053922725,0,0,0,0.164517637867756,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.125827599256718,0,0,0,0,0,0,0.00557489092221035,-0.0103054326760046,0,0,0,0,0,0
X002460.SZ,0,-0.223724993727067,0.140030429791453,0.156805948659763,0,0,0,0.0192728034934901,0,0,0,0,-0.0835471586855379,0,0.689954602155548,0,0,0,0,0,0,0,0,0,0,0,0.0805231442253901,0,0.0363402801695178,0,0,0,0,0,0.0381937945378167,0,0,0,0,0,0,0,-0.0117621378346512,0.0544451595221535,0,0.0940855074321982,-8.67361737988404e-19,0,0,0,0.0111007891307145,-0.00405983457253018,-0.00292070178924615,0,0,0,0,0,0
X601699.SH,0,0,0,-0.0286369890526799,0,0.358248988877457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.230894014895722,0,0,0,0,0,0,0,0,0,0.446584877295996,0,0,-0.0647515917729269,0,0,0,0,-0.0776320029980042,0.0400719923778805,0,0.116682771888358,0,0,0,0,0,0,0,0,0,0.0149355309974372,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.091833836823809,0.119738842914406,0,0,0,0,0.0425684497198332,0,-0.0400916059684875,0.0904451823753628,0,0,0,0,-0.115961788676008,0.116001797277642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707493313341615,0,0,0,0,0.016260170663571,0,0.206564573295624,0.15034205097535,0,0,0,0,0,-0.00426693842951548,0.023951753075313,0,0,0,0,0,0
X600010.SH,0,0,0.113423177562398,0.0251421377741581,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0489368605199008,0,0,0,0,0,0.469995298237519,0.0392010899204826,0,0,0.111190917030153,0,0,0,0,0,0,0.0187722459074277,0.0244586296899108,0,0,0,0,0,0.0234050885352102,0.0416811847796244,0,0,-0.111188555012462,0,0,0,0,-0.0135097714196005,0,0,0.014411991052414,0.036220448212409,-0.0193763836007082,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233220649613186,0.0765021852834616,0,0,0,0,0.096510969111606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570975631903709,0,0.0378085779309224,0,0.16248124739946,0,0,0,0,0,0,0,0,9.72283091077582e-06,0,0,0,0.0646237527603617,-0.0604641919264514,0,0,0,0,0,0
X000301.SZ,0,0,0,0.214189727884674,0,0,0,0,0,0,0,0,0,0,0.0196425540393535,-0.0185302494884905,0,0,0.171775731642257,0,0,0,0,0,0,0,0,0,-0.105242582325017,0,0,0,0,0,0,0,0,0.155685708910563,0,0.0855669516627958,-0.0715831050107305,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0264489065528517,0.0405488636449134,0,0,0,0,0,0
X600362.SH,0.172582211544833,0,0,0.0225509853784133,0.0267072471187517,0,0,0,0,0,0,0,0,0,0,0,0,0.0158925774291608,0,0,0.0108269869433247,0,0,0,0,0,0,0,0,0.0197665006748834,0,0,0,0,0,0,0.204836188778737,0.0502275072431443,0,0,0,0,0.0432759991330019,0.414084684569445,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0.0749738691463041,0.309276374304582,0,0,0.164062979417601,0,0,0,0,0,0,0,0,0,0,0,0,0.234735035371176,0,0,-0.017364069276093,0,0,0,0,0,0,0,0,0,0,0.214658313200504,0.0317545769511523,-0.0489284508912189,0,0.0537858684394612,0,0,0,0,-0.0734333244702818,0,0,0,0,0,0.0167194276341174,0,0,0,0,0,-0.0137840032582497,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.563081189373052,0,0,0,0,0,0,0,0.435604755061946,0.126646602933044,0,0.0854164204161996,0.153889072916116,0,0.217375566186792,0,0.0858157649715851,0,0,-0.341430222386005,0,0,0,0.0681488336113258,0,0,0,0,0,0,0.057350823620979,0,0,0,0,0,0,0,0,0,0,-0.0860866999799473,0,0,-0.0117026084657473,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.108731967600486,0,0,0,0,0,0,0,0.0755240651740266,0,0,-0.00109223013296369,0,0,0,0,0.215235499360528,0,0,0,0,0,0,0.260437547783005,0,0,0,-0.0755595292273919,0,0,0,0,0,0,0,-0.116656491166545,0,0.0116423174314952,0,0.0175968214935683,-0.0144475718133652,0,0,0,0,0,0
X600426.SH,0,0,0.110922155160434,0.353980566641363,0,0,0,0.077389074880618,0,0,0,0,0.117973091766784,0,0,0,0.203327447200102,0,0,0,0.0564024663821587,0,0,0,0,0,0,0,0,0.255289466255244,0,0,0,0,0,0,0,0,0,0,0.0106972644253537,0.139751097075647,-0.0715529461338877,0,0,0,0,0,0,0,0.0783662736945441,-0.0348475969435708,0.0588500731924818,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.0808446522012595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849568715745104,0.0428582106508086,0,0,0,0.03185060338124,0,0,0,0.0183503735306229,0,0,0.00801158997413609,0,0.200511977290058,0,0.14959978130545,0.202728151906252,0,0,0,0,0,0,-0.101753862259093,0,0,0.134397680770744,0,0.0239803115517629,0.00320932671202429,0,0,0,0,0
X600160.SH,0,0,0,0,-0.0178607672377221,0,0,-0.283703774436211,0,0,0,0,0,0,-0.176380095587461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132115322359434,0,0.0713810778894504,0.11404223255908,0,0,0.0057845995282843,0,0,0,0,0,0,0,0,0.123714417184606,0.438449710675336,0,0.0137727270653383,0.0279695259626318,0.112251911004246,0,0,-0.0295447254383098,0,0,0,0,0,0
X600489.SH,0,0,0.068443200516757,0,0,0,0,0,0,0,0,0.110732529787233,0.501231048292605,0,0,0,0,0,0,0,0,0.0611851891398339,0,0,0,0,0,-0.16437396609922,0.0820069062768692,0,0,0,0,0,0,0,0,0.056862605464269,0,0,0,0,0,0,0,0.138370650206114,0,0,0.0392092421806042,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.185725888094249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00472450667488747,0.093071611476928,0,0,0,0,0,0,0,0,0,0,0.0917882395281041,0.0445849469371188,0,0,0.0403106473904769,0,0.136647965886219,0,0,0,0,0,0.215350772039732,0,0,-0.114995352175447,-0.017022637757923,0,0,0,0,0,0,0
