,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X600585.SH,X600795.SH,X600886.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X000709.SZ,X600157.SH,X600188.SH,X600362.SH,X002075.SZ,X600583.SH,X600111.SH,X601992.SH,X601158.SH,X000539.SZ,X600309.SH,X000898.SZ,X002353.SZ,X600352.SH,X002470.SZ,X000027.SZ,X600021.SH,X000883.SZ,X000629.SZ,X000878.SZ,X600660.SH,X000792.SZ,X600808.SH,X600578.SH,X600863.SH,X601918.SH,X600307.SH,X000825.SZ,X000060.SZ,X600098.SH,X600489.SH,X600008.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0.172127787511566,0,0.0407702731893308,0,0,0,0.160825830697168,0,0,0,0,0,-0.057649590645196,0,0.248029875313422,0.24885956973049,0,0,0,0,0,0,0,0,0,-0.0164347789305499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166370288327006,-0.0596939477116997,0,0,0,0,0,0
X601991.SH,0,0,0,0.0204970357702059,0,0,0.322137098902996,0,-1.38777878078145e-17,0,0,0,0,0.11465477535268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747904392124849,0,0,0,0,0,0.0228546956123357,0.0932517931785035,0.00897009812714653,0.0216638467329479,0,0,0,0,0,0,0,0,0,-0.00858686101494471,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0545926396916539,-0.00933804950881726,0,0,0,0,0,-0.0301519809251122,0,-0.0433964331740944,0.156930029534745,0,0,0,0,0,0,0,0,-0.00616640573408083,0.0984083014700709,0,-0.0834681045409809,-0.0224555296789741,0,0,-0.0658916032413846,0,0,0,0.479942862570816,0,0,0,0,0,0,0,0,-0.011973394322079,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0062358069326115,0,0,0,0,0,0,0.175867244323597,0.147604920009518,0.0610567904562155,0,0,0,0,0,0,0,0,0,0,0,0,0.037483443663156,0,0,0,0,0,0.0657730473779708,0,0,0,0,0,0.154519748966885,0.134090935908065,0.0367890946666678,0,0,0,0,0,0,0,0,0,-0.0310280714615922,0,0,0,0,0,0
X000709.SZ,0.259558108885967,0,0,0,0.107099031092904,0,0,0,0,0.071764978319152,0,0,-3.46944695195361e-18,0.231127655054789,0,0.207430539544915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376210544839235,-8.67361737988404e-19,0,0,0,-0.0917843152804282,0,0.233785092158471,0,0.0171720694795196,-0.0403734721453511,0,0.0504222709677867,0,0,0,0
X600157.SH,0,0.0284553421256465,0,0,0,0,0.0501983731383561,0,0,0,0,0,0,0,0,0,0,0,0.134809522237923,0.00644684214253311,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0355534069917288,0.14480518383245,0,0,0,0,0,0,0,0,0.178300568634462,0.0801814679281525,0,0.0330242044092332,0,0,0,0,0,-0.00801317651593002,-0.0429295682725089,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.450141647202361,0,0,0,0,0,0,0,0,0,0,0.00827656951599692,0,0,0,0,6.93889390390723e-18,0,0,-3.46944695195361e-18,0,0.159386629027602,0,0.00683230570116414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110228846700894,0,0,0,-0.036453152183205,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.152269153507843,0,0,0,0.0097668423966398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15547541312332,0,0,0,0.0477617116581098,0.239044722309521,0,0,0,0.257382920025774,0,0.0104467093382873,0,0,0,0,0,0.124507408784566,0,0,0,-0.0201335820079528,-0.0279615429423023,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231440600328443,-0.0980518345602171,0,0,0,0.00569287729219578,-0.680984322798592,0,0,0,0,0.113104038053396,0.146064007104381,0,0,0.137308738929976,0,0,0,0,0,0,0,0.106628963921829,-0.0827863282860223,0,0,0,0,0,0,0,0.00316424275561576,0,0,0,0,0.103755523744215,0,0
X600583.SH,0,0,0,0,0,0,0.228399010478665,0,0,0,0.340669094243654,0,0.0300133872230876,0,0,0,0,0.0778441132377487,0,0,0,0,0,0,0,0,0,0.019042231592809,-0.0352671620623639,0,0,0,0,0,0,0,0,0,0.24506879738772,0,0,0,0.0565843406795353,0,0,0,0,0,-0.0141708259956633,-0.0318169900462372,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.034741376406276,0,0.253445682518591,0,0,0,0.138030464620666,0,0,0,0,0,0,0.0595034856236708,0,0,0,0,0,0,0,0.0251905431810473,0,0,0,0,0.00233494945861899,0,0,0,0,0,0,0,0,0,0,0,0.00278223957720818,0,0,0.175520139907665,0,0,-0.0231450152850886,-0.0045948713799468,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0637277469059045,0,0,0,0,0,0,0,0,0,0,0,0.0358031749186987,0,0,0.109348612076124,0,0.0831399054348081,0,0.0454066858539899,0,0,0,0,0,0,0.0664692468928617,0,0.259655448856146,0.107979237200456,0,0,0,0.00500018282205198,0,0,0,0,-0.00499127310898304,-0.00737259318245199,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126008082496423,0,0,0,0,0.0448340111229473,0,0,0,0.0559473613200242,0,0.0174996032851663,0,0.188218496441013,0,0.0522251449782534,0.0914002955210822,0,0,0,0.0120725160327341,0,0,0.00628982304110125,0,0,0,0,0.0260759961444647,0.00238866846254821,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0.314449380664262,0,0,0,0,0,0,0,-0.243054764265806,0,0,0,0.192186664289937,0,0,0,0,0,0.129511520176777,0,0,0,0,0,0,0,0,0.0409079429344627,0,0.177840512672135,0,0,0,0,0.126719086244309,0,0,0,-0.0965292564049192,-0.0178626713993093,0,0,0.017383056774514,0,0,0,0,0,0.0784148527267337,0.0402248675772797,0,0,0,-0.338330288876788,0,0
X600309.SH,0,0,0,0.182708829422907,0,0.0750605855185031,0.0515129236729362,0.0938650147952911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215203659863117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206670542296944,0,0,0,5.42101086242752e-20,0.0121872787325816,0,0,0,0,0,0
X000898.SZ,0,0,0,0.148858790558254,0,0.329566056700231,0,0,0,0,0,0.0994423631640026,0,0.0445815662919491,0,0,0,0,0,0,0,0.213565432729965,0.0707009209069473,0,0,0,0,0.0634978173287726,0,0.00268074227331697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169133114594873,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.00654068866385246,0,0,0,0,0,0,0,0,0,0.010424672301443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384128263387945,0,0,0,0,0,0.0153388503039908,0,0,0,0,-0.0204035413980553,-0.0243253799708764,0,0,0,-0.0495846290915532,0,0.0257480498712094,-0.0267732233222734,0,0,0,0.101848096561228,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12512366937981,0,0.0691836751690623,0,0.224013216079261,0,0,0,0,0,0,0,0,0,0.0644196414310768,0,0,0,0,0.0800630386208339,0,0,0.0234236294411443,0,0,0,0,0.0889723335200152,0,0,0,-0.0164632702085918,0,0,0,0,0,0,0
X002470.SZ,0.0763702310205466,0,0,0,0.0603861549283262,0,0,0,0,0,0,0,-0.0602050401941179,0,0,0,0,0,0,0,0,0,0,0.147532884118968,0,0,0,0,0,0.208875012056046,0,0.126394909689216,0,0,0,0,0,0,0,0,0,0,0.0955771030518336,0,0,0,0.0160448230884817,0,-0.0192935749627357,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.176583695024959,0.0807619790331741,0,0,0,0,0.0374918060096653,0,0.0559304954024309,0,0,0,0,0,0,0,0,0,-0.0122635168604893,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200500385661145,0,0.0843780465935205,0,0,0,0,0.0774626957635591,0.0100086845189044,0,0.123193757487225,0,0,0,0,0,0,0,0,0.01673877875341,-0.0305844574759326,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0140609531227235,0,0.0881737226449981,0.115798722035751,0,0,0,0,0,0.074081910314025,0,0.0217427600092866,0.0190846933472851,0,0,0,0.0452978718913048,0,0.174052916097188,0,0,-0.000839301999364117,-0.0186793572963542,0,0,0,0,0,0
X000629.SZ,0,0,-0.0276710980434681,0,0,0,0,0,0.101375760833808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117506056524685,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.128962217637966,0.132908558487502,0.175677244079838,0,0.128386559043065,0,0,0,0,0.0213058477848827,0,0,0.00192185510489393,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0.0133234869795433,0,0,0,-0.10698582734546,0.210802862972312,0.0637984672564927,0,0,0,0,0.093278792450726,-0.00802333434026032,0,0,0,-0.22532931164746,0,0,0,0,0,0,0,0,-0.0916955044501029,0,0,0,0,0.0529166011250869,0.0455653399120763,0,-0.122374993742602,0.100596119120453,0,-0.0253658662481885,0,0,0,0,0,0,-0.00342913047020596,0,0,0,0.00963623895705798,0,0
X600660.SH,0,0,0,0.0999404138260223,0,0,0,0.0915289040152803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917959979797482,-3.46944695195361e-18,0,0.0840245599526305,0.29957794901383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119371081766969,0.0271762238553205,0,0,-0.00491506272986647,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107095095826035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338058861767389,0,-0.0407303802454926,0.0276923073114771,0,0,0,0,0,0,0.167253927164916,0,0.0192839029608646,0,0.293836127025208,0.00489288274859069,0,0.105090376360246,0,0,0.00831833536636419,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0934983234016944,0,0,0,0,0,0,0,0,0.131260017807651,0,0,0,0.0292444452112961,0,0,0,0,0,0.0349743313125803,0,0,0,0,0.0491751915327786,0,0,0,0,0.150734030098908,0,0.145791066252488,0,0,0,0,0,0.0184366400222619,0,0,0,-0.0296355436642458,0,0,0,0,0,0
X600578.SH,0,0,0,0.15662835842006,0,0,0,0,0.2296643451055,0,0,0.0351717524714503,0,0.346995534671881,0,0,0.0461148031324998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805180335050921,0,0.0758217606782555,0,0,0,0,0,0,0,0,0,-0.0138817177190035,-0.0309888050747075,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225876924748214,0,0,0,0,0,0.095561494309886,0,0,0,0,0,0,0,0,0,0.0997097656752398,0,0,0.0720865665099954,0,0,0,0.0322063232202704,0,0,0.0990991883331173,0,0,0,0,0,0.135623613186538,0,0,0.00996251231180363,-0.021123565532805,0,0,0,0,0,0
X601918.SH,0.249085664339,0,0,0,0,0,0,0,0,0,0,0,0.278944658268758,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.160847223106722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680531157806842,0,-0.24129262466788,0,0,0.17013514397093,0,0,0,0,-0.0150688414838912,-0.0238817333609289,0,0,0,-0.100851250000159,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.00728871127316177,0,0.115609845905427,0,0,0,0,0,0,0.20405660539301,0,0,0,0.107074700615496,0.149456799946931,0,0,0,0,-0.00866531219634385,-0.0500346053583048,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221964039637224,0,0,0,0,0,0,0,0.0573150692907432,0,0,0,0.0884914935476184,0,0,0,0.0598421484595336,0,0.0915559203779098,0,0,0,0,0,0,0.0739957991176752,0.0338900680527334,0,0,0,0,0.0156135615923502,0.0566538560921487,0,0,-0.0066303136037489,2.16840434497101e-19,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0.0328059679250144,0,0,0,0,0,0,0,0,0,0,0,0,0.140630174013341,0,0,0,0,0,0,0,0.0611597752423356,0.110032951901385,0.00786547746435778,0,0.00127324588585704,0,0,0,0,0,0,0,0,0.142214026288731,0,0,0,0,0,0,0,-0.0751067850756171,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372720452823427,0,0,0.022473830814512,0,0,0,0,0,0.100689200734782,0.0144318690856895,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.133501343996406,0.183021424016039,0,0,0,0,0.232033667867419,0,0,-0.0200062181400119,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.137484865629367,0,0,0,0,0,0,0,0,0,0.100171422535981,0.0641776678327142,0,0,0,0,0.0368076098081865,0,0,0,0,0,0,0,0.112711893784493,1.38777878078145e-17,0,0,0,0,0.0328635465616142,0,0,0.0126648733039771,0,0.185738603844125,0,0,0,0,0,0,-0.0134245880558561,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174835849780996,0,0,0,0,0,0,0,0,0,0.348995796860852,0,0.176966596510985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454863965286972,6.75595271035166e-05,0,0,0,0,0,0
X600315.SH,0,0,0,0.105004814055126,0,0.0877900001904431,0,0,0,0,0,0.0570704715843762,0,0.0852196694578135,0.106213842430935,0.0248160018049213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047312626469681,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.00219079995366477,-0.0448669681499265,-0.0210719443272358,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0330541636007764,0,0,0,-0.0755999323901309,0,-0.0130133939532094,0,0,0,0,0,0,0,-0.0217014316088498,0,0,0.10619038628338,0,0,0,0.0878148917575497,0,0,0,-0.079635272933277,0,0,0,0,0,0,0,-0.0288046530394738,-0.256160025688804,0,0,0.213822468799231,0,0,0,0,-0.000607812853912121,-0.0339211218150827,-0.0464050712695501,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.625088239325795,-0.410001682668393,0,2.88916426493642,-2.19182892897401,0,-0.0737689285330979,0.649155187749534,0,0,1.15408280486349,-0.854995454068391,0,0,0,0,0,-1.02277413633116,0,-1.02972137086273,0,0,0,0,0,0,0,0,0,0,0,-0.999281445920772,0,0,0,0,0,0,-0.520588129897784,0,3.61986069570155,0,0,0,0
TED,0,0.135145676556211,0.155967505801596,0,0,0,0,0,0,0,0,0,0,0,0,-0.229588323728281,0,0,0.633179225724864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245363185861928,0,-0.738106020404672,-0.818047587858668,0,0,0,0,0.157735613274219,0,0,-0.217873158025099,0,0,0,0
RealEstate_excess,0,0.0738370779720748,-0.100522336977811,-0.0972044911995074,0,0,0,0,0,0,0,0,0,0,-0.137022542857516,0.0534496132298542,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0321961867088766,0,0,0,0.400783044911556,0.207822861017334,0,-0.308453971629427,0,0,0,0,0,-0.0580327460585181,0.0194789946668805,0,0.0970313137901152,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610154257164444,0,0,0,0,0.101636242928221,0,0,0,0,0,-0.0778022093157021,0,0,-0.044258660485393,0,0,0.254772378387287,0,0,0,-0.124280905065326,0,-0.296402863215624,0,0,-0.0393310958220772,0,0,0.0902587403789227,0,0,0.199240901136349,0,-0.0391967113055778,0.00954635062602532,-0.0283046677612235,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000893622735818941,0,0,0,0,0,0,2.71050543121376e-20,0,0.000893960651690203,0,0,0,0,0,0,0,0,0,0.00132741070825886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0035238648179068,0,-0.00100173203357808,0,0.000208432385485679,0,0,0,0,0.150288640815108,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180467719147108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177597581542267,-0.00560338082314313,0,0,0,0,0,0
CarbonVol_Guangdong,0.00972783578585025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00742664893498562,0,0.00824480844428773,0,0,0,0,0,0,0,8.99379979250966e-05,0,0,0.000952131271851749,1.0842021724855e-19,0,0,-0.0112646813486669,0,1.0842021724855e-19,0,0,-0.0100092255169073,0,0,0,0,0,0,0.00311126882929574,0.0119348048919326,0.00369735240518866,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.001200697697998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205460488108779,0,0,0,0.000433544657037645,-0.00373992412004144,0,0.0044678950644781,0,0,0,0,-0.00878119183661078,-0.00529784689224722,-0.00118403985595293,0,0,0,0,0,0
