,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600111.SH,X000792.SZ,X600010.SH,X601600.SH,X600188.SH,X002466.SZ,X000301.SZ,X600011.SH,X601898.SH,X000708.SZ,X600660.SH,X002271.SZ,X600362.SH,X600547.SH,X600886.SH,X600176.SH,X600426.SH,X002080.SZ,X000825.SZ,X601991.SH,X600795.SH,X600295.SH,X000408.SZ,X000807.SZ,X600219.SH,X600141.SH,X300037.SZ,X000959.SZ,X600096.SH,X002326.SZ,X000786.SZ,X600803.SH,X000983.SZ,X600801.SH,X000932.SZ,X600027.SH,X000898.SZ,X600352.SH,X600160.SH,X600688.SH,X000723.SZ,X601699.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.147076769053613,0,0,0,-0.0177426115817952,0,0,0,0,0.0808521338777477,0.0604585851051327,0,0,-0.00411161762033266,0,0,0,-0.00372288751418707,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0152323126926362,0,0,-0.0252753717911083,0,0,0,0,0,0,0,0,0.0493490166143786,0,0,0,-0.0190736757101971,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,-0.03540565615985,0,0,0,0,0,0,-0.0307425094828509,0.050772188500458,0,0,0,0,0,0.0568402612261341,0,0,0,0,0,0.0528538578017474,0,0,0.0394751764358384,0,0.0309730788875493,0,0,0,0,0,0,0,-0.0109725842899887,0.0129946940502135,0,0,0,0,0,0,0.132126083056156,0.0268732247477627,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0.0146045572873371,0,0,0,0.0738904054913923,0,0,0,0,0,0,0,0,0,0,0,0,0.131024280491042,-0.0520543938701213,0,0,0,-0.0961482428117178,0,0,-4.33680868994202e-19,0,0.0766303396182491,0.152225469416893,0,0.119081317807957,0,0,0,0,0,0.120570013254554,0,0,0,0,0.00327759695608523,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-3.46944695195361e-18,-0.0394560390977309,0,0,0,0,0,0,0,0,0,0,0,0.258820232101283,0,0,0,0,0,0,0,0,-0.00450504881118145,0.0371525182916326,0,-0.02481504277908,0,0.0450808015886088,0,-0.0208956806626676,0,0,0,0,0,0.0385605858123443,0.113764278144505,0,0,-0.0287457601845063,0,0,-0.00751286879060948,0,0,0,-0.0157589985986013,0,0
X600585.SH,0,0,0,0,0,-0.051758460410198,0,0,0,0,0.0110011016268713,0,0.0256575299856238,0,0,0,-0.0515636266383665,0,0,0,0,0,0,0,-0.0475426981124608,0,0,0,0,0,0,0.0688099338999832,0,0,0.0996185659323904,0,0,0,0,0,0.729780424469253,0,0,0,0,0,0,-0.0831514978940778,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.105248339388942,0.113242642902481,0,0,0,0.43732821467581,0,0,0,-0.272602652158128,0,0,0,0,0,0,0,0,0.105736694811315,0,0,0.191616343604702,0,0,0,0.106819942494844,0.0760428690498386,0,0,0.0920272662820269,0,0,-0.114662297936706,0,0,0,0.203822524632656,0,0,0,0,0,0,0,0.0910550083894223,-0.080125204910237,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.061775727024806,0,0,0,0,0,0,0.0175619893538703,0,0,0,0,0,0,0,0,0,0,0,0.0161790903785421,0,-0.019423650446678,0,0,-0.0885306257475603,0,0,0,0.01398645796041,0,0.0109755131299872,0,0,0,0.530154509506109,0,0.042910592008077,0,0,0,0,0,-0.0302886096864314,-0.002329424392155,0,0,0,-0.171435336255544,0,0
X600111.SH,0,0,0,0,0,0.390894033088356,0,0,0,0.0736930591694611,0,0.059627802527259,0.12242134493049,0.18570255840915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00622407106299192,0.118733443467526,0,0,0,0.246049797982873,0,0,0,0,0,0.110757123494627,0,0,0,0,-0.360485757210588,0,0,0,0,0,0,0,0.0871222268135676,0,0,0,0,0,0
X000792.SZ,0,0,0,-0.0467594555481661,0,0.0447428964399215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202156578480632,0,0,0.166141718539162,0.217356886403854,0,0,0,0.0200720696725351,0,0,0.0229192093787548,0,0,0.161259524353222,0,0,0,0,0,0,0,-0.313220878135653,0,0.0102550545992788,0,-1.73472347597681e-18,0.114315567499768,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.381696584759513,0.361140273792051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0431923284147507,0,0,0.0602561675901144,-0.0593365629112815,0,0,0.0108374486072056,0,0.171861051669056,0,-0.0170044073666402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364752227079138,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0221646662311471,0.0997988570366784,0,0,0,0.39545741015754,0,0,0,0,0,0,0,0,0.0818722141582678,0,0,0,0,0.228753808220053,0,0,0,0,0.0307631931522317,0.069942583593028,0.0116575033935884,0,0,0,0,0,0,0,0,0,0,0.104477323555855,0,0,-0.000795111185817498,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.112648232093453,0,0,0,0,0,0,0,0,-0.210611387103871,0,0,0,0,0,0,0.431737428683217,0,0,0,0.0728715424290669,0,0,0,-0.016386467075987,0,0,0,0,0,0,0,0,0,0,0,-0.0934665124945931,0,0,0.427833511740386,0.0716778890604715,0,0,-0.0307170889441,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.307624809467096,0,0.240045911460502,0,0.0543683768243596,0.230713477708227,-0.0158309527066665,0,0,0,0,-0.0565814037006742,0,0,0,0,0,0,0,0,0,0,0,0.011385991938,0.235011164766991,0,0,-0.0114912822211063,-0.00681691302105827,0,-0.0578096248375241,0.135676884148741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,-0.0416992212821335,0,0,0.344213335591041,0,0,0,0,-0.134662671466349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341068050748844,0,3.46944695195361e-18,0.0539864362680516,0.106918406671091,0.42175453249732,0.0581790456563763,0,0,0,0,0,0,0,0,0,0.187029748753397,-0.101444013439913,-0.23918928016918,0.137944033117951,0,0.0522036749018179,-0.0443192866043345,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0415782625607936,0,0,0,0,0,0,-0.0527105870483937,0,0,0,0,0,0,-0.0438015015250044,0,0,0,0.0786199963221627,-0.101745012020929,0,0.0411006618094275,0,0,0,0.0559416103639552,0,0,0,0,0,0.520010017391591,0,0,0.0113040722082249,0.023320721435172,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0534042814764353,0,0
X601898.SH,0,0,0.269813862091735,0,0,0.0339723742547636,0,0,-0.0898288053832923,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.152331033191184,0,0,0,0,0.101494998932753,0,0,0.104554232073303,0,0.0334778331731398,0,0,0,0,0,-0.208368369123955,0,0.0416595889062852,0.04641024244433,0,0.0031090470150882,0,0,0,0,0,0.136209521129864,0.33248895675866,0,0,-0.0640326148768708,-0.0139775644856269,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.317014601340642,0,0,0,0,0,0.011918802884943,-0.01716035109978,0,0,0,0,0,0,0,0,0,0,0,0.0587201399817253,0,0,0.00750509788093657,1.73472347597681e-18,0,0,0,-0.134674059773113,0,0.220801444845356,0,0,0,0,0,0,0,0,0.0200329705818642,0,0,0.0678955323494016,0,0,0,4.33680868994202e-19,0.019875049774017,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0201692331529421,0.0223169228017762,-0.0549310327233972,0,0,0.0294597291144718,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105519522731178,0,0.0070139144808755,0.150846205141696,0,0.103945383042186,0.0512645744764312,0,0,0,0,0,0,0,0,0.0236877965166308,0,0,0,0,0,-0.0137587965862068,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0171962757566411,0,0,0,0,0,0,0,0,0.0953680726102313,0.0166267522427278,0,0,-0.0599989529682817,0.0451976866876283,0,0,0,0,0,0.241799553382455,0,-0.0137987179367089,0,0,0.129252318145111,0,-0.0338280977815378,0,0,0,0,0,0.0322084289377287,0.238372533666829,0,0,0,0,0,0,0,0,0,-0.0260360004399774,0,0,0,0,0,0,0,0,-0.203400632084952,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0170675174647797,0.2325823303338,0,0.0841206129694282,0,0,0,0,0,0,0,0,0,0,0.102949401348269,0,0,0,0,0,0,0,0.0969615806026119,0,0,0,0.0265040963476097,0,0,0,0,0,0,0,0.059952853504611,0,0.183577143552583,0,0,0,0,0,0.0240522915032261,0,0,0,0,0,0,0
X600547.SH,0,0,0.21990283450741,0,0,0,0,0,0.0403416828048365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120974683627689,0,0,-0.127512009956952,-0.102200689256032,0,0,0,0.0331120479944172,0,0,0.0531294102688017,-0.0610433893872789,0,0.049594957258051,0,0,0,0,0,-0.0331364962570019,0,0.115700569344259,0.0644152932834275,0,0,0,-0.0269524941877546,0,0,0,0,0,0
X600886.SH,0,0,0,0.0517650579233582,0,0,0,-0.00709399617931951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291971626821764,0,0.0416714695368543,0,0,0,0.0549996969933407,0,0.141104081177992,0,-0.189765814917314,0,0.081532082282509,-0.050117408436606,0,0,0,-0.0407476500614199,-0.0270572581291,0.125922085359302,0.103327002760295,0,0,0,0,-0.121697549007703,0,0,0,-0.0123726564368089,0,0,0,0,0.0057678332591342,0,0
