,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600362.SH,X600188.SH,X601992.SH,X600111.SH,X600886.SH,X600157.SH,X600623.SH,X600299.SH,X600547.SH,X600660.SH,X600489.SH,X000709.SZ,X601158.SH,X000792.SZ,X600352.SH,X002466.SZ,X600583.SH,X600309.SH,X000898.SZ,X000539.SZ,X000883.SZ,X000629.SZ,X000630.SZ,X000027.SZ,X002075.SZ,X000959.SZ,X000060.SZ,X000983.SZ,X600021.SH,X300072.SZ,X002470.SZ,X600022.SH,X600176.SH,X601699.SH,X600578.SH,X600315.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0974715688791673,0.118639260759032,0,0,0,0,0,0,0.0583282991795011,0,0,0,0,0.0230541686827417,0,0,0,0,0,0.00280014525452047,0,8.67361737988404e-19,0.0792232182846278,0.0517088553826841,0.0136250393217082,0,0,0.0640480985692324,0,0,0,0,0,0,0,0,0,0,0,0,0.0330934822558284,0,0.00813140877454858,0,-0.00571750981772454,-0.0241128922215336,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.265952794397479,0.0703857727826533,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-2.71050543121376e-20,0,0,0,0,0,0.0258919057463922,0,0,0.0315112581981558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0208793648763387,0,0,0,0,0.00222795282603196,0.00428962455963234,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.512804157243132,0,0.0282191878476815,0,0,0,0.150479760041415,0.0085739318875303,0,0,0,0,0,0,0,0,0,0.0124536991521607,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0991537581694295,0,0,0,0,0.0111421916871662,0,0,0,0,0,0,0,0,0,0,0,-0.00489048235875081,0,0,0,0,0,0,0
X600011.SH,0,0,0.142380026673307,0,0,0,0,0,0,0,0,0,0,0,0.0137331106206617,0.15993008734924,0,0,0,0,0,0,0,0,0,0,0.0163927364946249,0,0,0,0,0,0,0,0,0,0.0556195381574659,0,0.0650551562398781,0,0,0.0171515253022492,0,0,0,0,0,0,0,0.167746001380844,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31828303338882,0,0.0663038999641817,0,0,0,0,0,0,0,0.00766885012933303,0,-3.46944695195361e-18,0,0,0.083416629539439,0,0,0.150463901589244,0.0170381402548757,0,0.0231819308750051,0.0307539766968656,0.126966420752894,0,0.0786330247759006,0,0,0,0,0,0,0,0,0,0,-0.00642356110202392,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.051585799264203,0,0,0,0,0,0,0,0,0,0,0.0402570959085068,0,0,0,0,0,0,0,0,0,0,0,0.0687409475440814,0.440490694323004,0,0,0,0,0,0,0.029856641578758,1.73472347597681e-18,0.0769184959920172,-0.112803241724189,0.0361488143497299,0,0.268099170982355,0,0,0,0.0955443676023954,0,0,0.0187711296639701,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0537988970889878,0,0.070269649790591,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.158488766451173,0,0.0385761042858674,0,0,0,0,0.0960895776419268,0,0,0,0.085683965102845,0,0.0125372225125324,0,0,0,0.0807737995085064,0,0,0,0,0,0,-0.0448602710153037,0,0,0,0,0,0,0
X601898.SH,0,0,0.0996541723720078,0,0.1018885499477,-3.46944695195361e-18,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0722601946589832,0.0165344869155705,0.10560918861265,0,0,0,0,0,0,0,0,0.0475685036214798,0,0.16683077290146,0,0,0.104228698870947,0,0,0,0.0148202368064122,0,0.0338332752823015,0,0,0,0.0956225346093951,0,0,0,0,0.0849427695186067,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.19674714903922,0,0,0,0,0,0,0.0935840257920359,0,0,0,0,0.0376940279618884,0,0,0,0,0.0349177732516818,0,0,0,0,0,0,0.0266046933871848,0,0,0,0,0,0,0.00943452775211491,0.216711930127624,0.0679383100889845,0.104165023359706,0,0,0,0,0,0,0,0,0,0,0.00318967327808657,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0358660660558363,0,0,0,0,0,0,0,0,0.155357779080201,0,0,0,0,-0.0417653372650749,0,-0.0420352066663148,0.0470963863107794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608669426641089,0,0.107123262953245,0,0.143052134883889,0,0,0.362247343541305,0,0,0,0.0676547038871051,0,0,-0.0272942821604201,-0.0353309567355025,0.188890209346753,0,0,0,0,0
X600795.SH,0,0,0,0,0.0326156126791616,0,0,0,0,0,0,0,0,0,0.12407865147855,0,0,0,0.144987763254599,0,0.0248776155039123,0,0,0,0,0,0,0,0.0394617978711272,0,0,0,0,0,0.0883698415959674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227488809997696,0,0,-0.0218530196596787,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0207968331815637,0,0,0,0,0,0,0,0,0,0,0,0,0.0320400481279434,0,0,0,0,0,0,0,0,0,0,0.114428026443284,0,0,0.203106586913981,0,0.0461693309383984,0,0.100958729472203,0.0107782301758649,0,0,0,0.115632320505657,0,0,0.0807183594818521,0,0,0,0,0.0681891981681055,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.161493701366831,0,0,0,0.0974598991612604,0,0,0,0.31829331984007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603278592833598,0,0,0,0,0.00398748871829495,0,0,0,0.00334906998676904,0.0717717852107712,0.0239468942746617,0,0,0,0,0,0,0,0,0.171092057188279,0,-0.000504108756661857,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.04000148663832,0,0,0,0,0.110544169050614,0,0.307211798862535,0.0924227763020305,-0.14773511478522,0,0,0,2.77555756156289e-17,0,0,0,0.131917246218496,0.200891013862309,0,0,0,0,0,0,0,0,0,0.0226345480335072,0,0.0910544885661704,0,0,0,0,0,0,0,0,0,-0.0636729834818995,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.121255671809637,0.172680546137853,0,0,0,0,0,0,0,0,0,0,0.0955765672820943,0,0,0,0,0.116740613993011,0,0.0602155448373705,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0628215015916742,0.142954194490702,0.0647883804942915,0,0,0,0,0,0,0.163549228344878,0,0,0,0,-0.0285141694669966,-0.00573148679094306,0,-0.00215412630650355,0,0,0,0
X601992.SH,0,0,0,0,-8.67361737988404e-19,0.109271041743549,0,0,0,0,0,0,0,0,0.256583354856339,0,0,0,0,0,0,0,0.137852152107559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112571712445881,-0.105063586278846,0,0.136655513035612,0,0,0,0,0,0,0,0,0.0534530323051272,0.035018218504773,0,-0.0413014242904856,0.0323328348306257,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0470922110921489,0,0,0.0253381323934231,0,0,0,0,0,0,0,0,0,0,0.0221833074190899,0,0,0,0,0,0.14172502679968,0,0,0.097577887868657,0,0.0402502428428855,0,0,0,0,0,0.304275869392718,0,0,0.000802147090758924,0.119006234771212,0,0,0,0,0,0.130853007048038,0,0,0,0,0,-0.0136144135977129,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0223880385363468,0,0,0,0,0,0,0,0,0,0,0.10486926044382,0,0.119770754774595,0,0,0,0,0,0,4.33680868994202e-19,0.0372289747529298,0.0691712894868043,0,0,0,0.228404023965861,0.0195547144536054,0,0,0,0,0,0.0391010934692003,0,0,0.0670814355170086,0,0,0,0,0,0.0345259434052358,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.250621442285728,0,0,0,0,0,0,0,0,0,0,0,0.0664981704840991,0.0187443179734301,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.177755001255007,0,0,0.033686437060765,0,0.0880514810220844,0,0.163898347773964,0.245866201950718,0,0,0,0,0,0,0.0015069646432107,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273174317834967,0,0,0,0.292788281850019,0,0,0.21267023975403,0,0,0,0,0,0.194714607130475,0,0,0,0.0935673496378332,0,0,0,0.653481796275395,0,0,0,-0.433430343997592,0,0,0,0,-0.0359445956138249,0.00642553656215964,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122528945229758,0,0.12110909637998,0,-0.0425739734378486,0,-0.0223713170407256,0,0,0.0991057410963659,0.182689276755461,0,0,0.0904172381706713,0,0,0,0.14907013388401,0,0,0,0,0.287796187511467,0,0,0,0,0,0,0,0,0,0,0,0.0582912724686439,-0.0484715102333779,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0949831021214138,0,0,0,0,0.913264617257652,0,0,-0.0059224971587682,0,0,0,-0.0815886805340177,0.0514368748359252,0,0,0,0,0,0,0,0.288542445026314,0,0,0,0,0,0,-0.0584419787693649,-0.26363891925607,0,0,0,0.0265166974217356,0,0,0,0,0,-0.188327831729074,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.11729998971148,0,0,0,0,0,0.0835120977628091,0,0,0,0,0,0,0,0,0.0513481536600985,0,0,0,0,0.144606780050708,0,0,0,0,0,0,0,0,0.0379776111952838,0.0362819456156198,0,0,0,0,0.0148222287788233,0,0,0,0,0,0,0.0177098822199724,-0.0111650299889287,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636761211997951,0,0,0,0,0,0.119393387519893,-0.0120417553292088,0,0,0,0,0,0,0,0,-0.0345875051532691,0.156612463744959,0,0.0472456352543721,0,0,0,0,0,0,0,0,0,0,-0.0140530727188286,0,0,0.0315700210850855,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.145332316901156,0,0,0,0,0,0,0,0,0,0,-0.0472852985701896,0,0.033047220246593,0,0.0685792723694689,0,0,0,0,0.12255795173659,0,0,0.214079545491658,0,0,0,0,0,0.0378702153707636,0.0879466580793289,0,0,0,0,-0.171306803355194,0.372441758958986,0,0.119845533119447,0,0,0,0,0.0319394385249618,-0.0399077554880537,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00914190279831006,0,0.16041673954837,0.094002355843301,0,0,0,0,0,0,0.00442249519939142,0,0,0,0,0,0,0,0,0,0,0.0637756474143518,0.0438102956881096,0.104544812592698,0.0169209147070664,0.020694421140661,0.202546041155116,0,0,0,0,0,0,0.237529591705253,0,-0.00785416384867635,-0.0347173747948455,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.14307767260092,0,0,0,0,0.0535368302116747,0.114543305472839,0,0,0,0,0,0,0,0.0746784567741116,0,0,0,0,0,0,0,0,0.102118537862227,0,0,0,0.0249468578370043,0,0,0,-6.93889390390723e-18,0,0,0,0.354250103514664,0,0.0181344354021775,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0209132419592999,0,0,0,0,0,0,0.0490297825430875,0.232443155870139,0,0,0,0,0,0,0.338572575509783,0,0,0.231700117782066,0,0,0.0785143523436365,0,0,0.00910552730785667,0,0.0249769129300994,0,0,0,0
