,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600019.SH,X600585.SH,X600188.SH,X600011.SH,X600547.SH,X601898.SH,X601600.SH,X600660.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600886.SH,X600010.SH,X600111.SH,X000301.SZ,X000708.SZ,X002271.SZ,X600426.SH,X000877.SZ,X600362.SH,X600795.SH,X600176.SH,X000807.SZ,X600489.SH,X600803.SH,X000786.SZ,X000983.SZ,X601699.SH,X600027.SH,X601991.SH,X600160.SH,X000932.SZ,X000630.SZ,X000933.SZ,X002080.SZ,X600219.SH,X300037.SZ,X000408.SZ,X000629.SZ,X000539.SZ,X600612.SH,X600688.SH,X600157.SH,X002409.SZ,X600096.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0.129180693675682,0,0,0,0,0,0,0,0,0,0,0.0531772599711813,0.647652938584506,0,0,0,0,0,0,0.0742668551667467,0,0,0,0,0,0,0,0,0.0391156425716594,0,0.0485879695218709,0,0,-0.0265511612359563,0,0,0.0312866778286393,0.0210512950181417,0,0,0,0,0,0.0745107970011039,0,0,0,0,0,-0.00918339637296945,0,0.0290296823654386,-0.00758490154809527,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.0193614518738051,0.175377975238412,0,0,-0.029601234915335,0,0,-0.00377935714170178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244942331066494,0,0,0,0,0.238170587301773,0.000813086532512162,0,0,0,0,0,-0.140396251524942,0,-0.122434737154674,-0.0182473839453217,0.0286252386088225,0,0,0,0,0,-0.0381334718022457,0.00530461064814937,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0145059460298027,0,0,0,0,0,0,0,0.0517111464535299,0,0,0,0,0.339116515719804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526060132753612,0,0,0,0,0,0,0,0,0,0.133247707898376,0,0,0,0,0,0,0.0153782784193722,0,-0.00858502684067097,-0.0207231486776868,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.197822605479008,0,0,0.0479601779552261,0,0,0.264545183560151,0,0,0,-0.0727576006401603,0.135453378287742,0,0,0,0,0,-0.0560828944166216,0,-0.013665757852692,0,0,0,0,0,0,0,0,0,0,0,0,0.455210163782997,0,0,0,0,0.003040774870797,0,0,0,0.0144257476193556,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353436986453449,0,0,0,0,0.286915320350869,0,0,0,0,0.150613806180991,0,0.0182495310665531,0.071956361286335,0.144322574391266,0.0399305716180702,-0.097335985737725,0,0,0,0,0.0359302011501654,0,0,0,0,-0.0944108496450157,0,0,-1.73472347597681e-18,0,0,0,0.0204828602671017,0.00631191107207025,0.0230512285843806,0,0,-0.0230574540762952,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0823619732839316,0,0,0,0.0210139384816835,0,0,0,0,0,0,0,0.192723751366863,0,0.271309233034312,0,0,0,0.185077993892561,0.0727123963302958,0.0233869174499497,0,0,-0.216616972603897,6.93889390390723e-18,0.155408346942247,0,0,0,0.183010827985186,0,0,0,0,0,0,0,0.0516497675565225,0,0,0,0,0,0,0.0387883040076458,0,0.0428772430640978,0,0,0,0,0,0
X002271.SZ,0.0264397868158656,0,0,0.306185880787469,0,0.0931431426915483,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.0951035852277515,0,0,0,0,0,0,0,0,0,0.492319237815514,0.113107091240402,0,-0.114345208304508,0,-0.0129296269691509,0.210928136725623,0,0,0,0,0,0,-0.238083920316212,0,0,0,0.251674865222331,-0.13436310923802,0,0,0,0,0.154548322972727,0,0,0,0,0,0
X600426.SH,0,0,0.0835881279325492,0,0,0,0.345564986663661,0,-0.0251245121171762,0,0,0,0,0,0,0,0,0,0,0.12638248210898,0.0653197461394745,0,-0.177299250053157,0,0,0,0,0,0,0.229403878775716,0,0,0,0,0.0529371373973019,0,0.145335784597628,0,0,0,0,0,0.0759024062479791,0.124687114017796,0,0,0,-0.0308270932004429,0,0,0,0,0.0415737989773648,0.196921255520647,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197275920493868,0,0.109431239094008,0,0,0.102618592950305,0.176997526508264,0,0,0.0531078878470085,0.0609103167709914,-0.0985798484809045,0,0,0,0,0.108238337405053,0,0.0260656846518826,1.73472347597681e-18,0,0,0,0,0,0
X600362.SH,0,0.0840383231453532,0.0601091093081428,0,0,0,0.00338686211165227,0,0.116045906092801,0,0.074714146064775,0,0,0,0,0,0,0.0382041513255021,0.118504767538048,0,0,0,0,0,0,0,0.030675340695592,0,0,0,0,0,0,0,-0.0644621219823324,0.0258140877739421,0,0.0400240422586085,0,0,0,0,0.0653152513029366,0,0,0,0,0.00724510535131213,0,0.0869546518678563,0,-0.00745192659832532,0,0,0,0,0,0,0
X600795.SH,0,0,0,0.0263808037399585,0,0,0,0.0654592204237851,0,0,0.00486759370186197,0,0,0.0945091844062067,0,0.206883757506481,0,0,0.122819311400167,0,0,0,0.12391923539613,0,0,0,0,0,0,0,0,0,0,0.257583893289357,0,0,0,0,0.0775682642013662,0,0,0,0,0,0,0,0,0,0,0,0,0.0196121167234106,0.0543713692691371,0,0,0,0,0,0
X600176.SH,0,0,0.00661632534468816,0,0.0847323625932786,0.115280487751454,-0.043241713445208,-0.0937185440386803,0,0,0,0,0,0,0,0,0,0,0,0.120014729760479,0,0,0.0738662409460187,0,0,0,0.0462255528796538,0,0.0763217442841188,0,0,0,0,0.129856904535682,0,0,0,0,0,0,0,0,0,0.0316063718994249,-0.0128428279471955,0,0,0.0441180004645856,0,0,0,0.154378712077279,-0.207906306090285,0,-0.117727982080524,0,0,0,0
X000807.SZ,0,-0.118827391330886,0,0,0,0,-0.0365194031684432,-0.155850853305014,-0.018898404059612,-0.0342090304406508,0.497447262619393,0,0,0,0,-0.137307750860619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0740323712305401,0,0,0,0.0234030343023746,0.214420350869752,0,0,0,0,0,0,0,0,0,0,0.0169093416698192,0.254432524854586,0,0,0.00949280074332648,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.742520335976474,0,0,0,0,0,0.0715198738131926,0,0,0.0571547987709525,0,0,0,0,0,0,0,0,0,0,0,0.0626519629797235,0,0,0.0382945464592697,0,0.00859927817791617,0,0,0.00663265991724584,0,0,0,0,0,0.000320845172504116,0.0323401444979039,0,0,0.0495521236123738,0.0847539144822077,0,0,0,-0.0204511732830717,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,-0.0675303776814876,0,0,0.158702698283852,0.141617565327535,0,0,0,0,0,0.313867370716859,0,0.0577010359905112,0,0,0,0,0,0,0,0.125672612160288,0.087707455166914,0.137060498383511,0,0,0,0,0,0,0.0700159514901253,0,0,0,0.329886856263402,0,-0.142289786468348,0,0,0,0,0,0.182560265254728,0,0,0.118830332143587,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,-0.0845404387133413,0,0,0,0,0,0,0,0,0,0.0297593673797049,0,0.460240370287109,0,0,0,0,0,0.102226537954218,0,0,0,0,0,0.043457784074535,0,0,0,0,0,0,0,0,0,0,-0.159373485510346,0,0,0,-0.0338032664200581,0.272620812354589,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.251900082555604,0,0,0,0,0,0,0,0,0,0,0,0,0.0167110079827887,0.0507201472382274,0,0.103974911196758,0,0,0,0.0606898910153191,0.0228491720754359,0,0,0,0,0,0,0,0.0459731058598393,0,0,0,0,0,0,0.0813724306345802,0,0,0,0,0.182021176582366,0,0,0,0,0.015653870862274,0.05943270842182,0,0,0,0,0
X601699.SH,0,0.0879354418744361,0,0,0,-0.327731798728231,0.193995427983708,0,0.236179841376366,0,0,0,0,0,0,0,0,0,-0.182054354427839,0.190052575623286,0,0,0,0,0,0,0.102074457174579,0,0,0,0.102661293378973,0,-0.19508837879773,0,0,0,0,0.120681728386698,-0.0509809608102592,0,0,0.0582043113343932,0,0,0,0,0,0,0.100712030587981,0,0,0,6.7762635780344e-21,0,0,0,0,0,0
X600027.SH,0.147180984511638,0,0,0,0,0,0,0.803500284266013,0,0,0,0.228360680023828,0,0,0,0,0,0.0769611311542817,0,0,0,0,0,0,0,0,0,0.0141976043763148,0,0.181097150068131,0,-0.245467044401505,0,0.23879184414695,0,0,0,0.0764244970626559,0,0,0,0,0,0,0.13121311223096,0,0,-0.0137870415552218,0.158993922438963,0,0,0,0,0,-0.0636042245172184,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235307280327875,0,0,0,0,0,0,0,0,0,0,0,0.0557917185008593,0,0,0,0,0.0934891864050098,0,0,0,0,0,0,0,0,0,-0.0861303403353781,0.246364404317493,0,0,0.105294445448743,0,0,0.0607687967348871,0,0,-0.0032125108157441,0,0,0,0,0,0
X600160.SH,-0.381901632533214,-0.00622440197645872,0,0,0,0,0,0,0,0,-0.0200421364771726,0,0,0,0,0.270962902821347,0,0,0,0,0.0735211923826496,0.350404211285766,0,0,0,-0.0842731815758576,0,0,0,0.0429473591162514,0,0,0,0,0,0,0,0,0,0,-0.148508737710656,0,0,0,0.0274956192489375,0,0,0.067760421575552,0.240063047820358,0,0,0,0.0523582940540645,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.186065630094441,0,-0.0218687917491474,0,0.0314165997556128,0,0,0,0,0,0,0,0,-0.0981096499766461,0,0.155346205305654,0,0,0.233667705351694,0,0,0,0,0,0,0,0.0828231800911639,0,0,0.0383558387859113,0,0,0,0,0,0,0.055094554069848,0,0,0,0,0,0,0,0,-0.0614037681682402,0,-0.101623058081022,0.00782025020145868,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.154260367010483,0.216482393477672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111418456050234,0,0,0,0,0,0,0,0,0,0,0,0.112754852221323,0,-0.0706138765485061,0,0,0,0,0,0,0.164147500217416,0,0,-0.0533220710559193,-0.00321100375919229,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0.0796418643816657,0,0.0379647672277255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429984968542122,0,0,0.0718360014956108,0,0,0,0,-0.0229368765154719,0,0,0,0,0,0,0,0,-0.00922497714556319,0,0,0,0,0.0353770559317873,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19655948004711,0.0393986629024724,0,0.0767772525893524,0,0.154090155971158,0,0,0,0.100714195791505,-0.127606416389589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110941869661716,0,0,0,0.00404141116379398,0.0486100738459068,0,0,-0.0419547479741022,-0.0356557778630268,0,0,0,0,0,0
X600219.SH,0,0.00349276809252314,0,0,0.0730800803062711,1.73472347597681e-18,0,0,0,0,0.15288801155956,0,0,0.0626644968657255,0,0,0,0,0,0,0,0,0.291585374066979,0,0,0,0,0,-0.0084934356787603,0,0,0,1.73472347597681e-18,0,0,0,0.0431107227735639,0,0,0,0,0.0141594407514417,0.0078545753520673,-0.0240785242883585,0,0,0,0,0,0,0,0,0.0165452155700533,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0.136068327368842,0,0,-3.46944695195361e-18,0,0,0,0.122808271774287,0.0617930709876112,0,0,0,-0.0764325361581446,0,0,0,0.194791712573603,-0.242799871746417,0,0,0.20507334946857,0.0952583494821663,0,0,0,0,-0.226006608358255,0,0,0,0,0,0,0.0263370672876587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482490731007329,-0.00110392536925214,0,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.103998941048133,0,0,0,0.00217217645999668,0,0,0,0.348018044268745,0,0,0,0,0,0,0.0369321846279147,0,0,0,0,0,0,0,0,0,0,0.0600932016143917,0,0,0.0224523243777848,0,0,0.089018755223027,0,0,0,0,-0.0378068016610853,-0.0339705180848465,-0.0562864702703292,0,0,-0.0217416000759239,0.240577101071827,0.0549335382878768,0,-0.0144356295460175,0,0,0,0,0,0,0
X000629.SZ,0.0680648485165206,0,0,0,0,0.305610682754901,0,0,0,0,0,0,0,0,0,0,0.358959004284622,0.452767108512511,0,0,0,0,-0.0715048940769115,0,0,0,0.0311154277382678,0,0,-0.0211471366904597,0,0,0,-0.042856844959582,0.0194486553928415,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0411976919010496,0,0,0,-0.00679888486767466,0,0,0,0,-0.036608031500217,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.0109070862643719,0.17593713600748,-0.129479400445372,0,0,0,0,0,0,0,0,0,0,0,0,0.176523932620999,0,0,0.429585980852323,0,0,0,0,0.202201325192592,0,0,0.284595421685937,0,0.00975834139794949,0,0,0,0,0,0,0,0,0,-0.15284957486178,0,0,0,0,0.0177907246165127,0,0.0969945313711774,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0508141842200301,0,0,0,-0.0105956450829433,-0.171805181469365,0,0,0,0,0,-0.0749316285966662,0,0,0,0,0,0,0,0,0,0,0,0.089338038835056,0,0.109946941603425,-0.187559113539762,0,0,-0.0543963083976294,-0.0275359771165643,-0.211011157313429,0,0,0.0411415795769036,-0.0925290259020135,0,0,0,0,0,0
X600688.SH,0.228546427615825,0,0,0,0,0.024886455218691,0,0,-0.0455397000042923,0,0.124242766498037,0,0,0,0,0,0,0,0,0,0,0,0.0473762950158373,0,0,0,0,0,-0.0276774745524654,0,0,0,0.00522013417063024,0,-0.0355836283392023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563609513442597,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,-0.0499791758293255,0,0,0,0,0,0,-0.0784672523959537,0,0,0,0,0,0,0,0,0,0.0397204912116945,0,-0.0656533213301404,0,0,-0.129945788974942,0,0,0,-0.0271844666638943,0,0,8.67361737988404e-19,0.311041139037729,0,0,0,0,0,0,0.00768354073943596,0.137346823692265,0,0,-0.0744519679283333,0,0,0.0275705059863792,0.184035468798483,0,0,0,-0.0468276707498549,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0.0223996694738288,0.0861232567854542,0,0,0,0,0,0.459085589386142,0,0,0,0,-0.097260132441392,0,0,0,0,0,-0.376266321309481,0,0.0626673023912868,0,0,0.340675817422339,0,0,0,0.236953296343735,0,0,0,0,0,0.151797211561431,0,0.11473302281152,3.46944695195361e-18,-2.77555756156289e-17,0,0,0,-0.307073924265918,-0.0917073856434625,0.495736494598843,0.0117362041729627,0.0397031362381157,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0.0765417867096627,0,0,0.0124816103137563,0,0,0,0.0472215541996513,0.285497169858096,0,0,0,0,0,0,0,0,0,0,0,0,0.0402193803976565,0,0,0,0.0592466528817564,0,0,0.210051190504739,0,0,0,0,0,0,0,0,0,0,0,0,0.0148278697055373,0,0.0798657183578266,0,-0.0269497453156306,0,0,0,0,0,0,0
X000723.SZ,0.458844889262061,0,0,-0.519631343003604,0,0,0.21876197131459,0,-0.0719072353352342,0.500898706429793,0,0,0,0,0,0,0,0.220680598680692,0,0,0,0,0.0264754732860918,0,0,0,0,0,0,0,0,0,0,0,0.375299042513201,0,0,0,0,0,0.6428016386864,0.0965695820474554,0,0,-0.0860920177181521,0,0,-0.493170888894767,0,0,0,0,-0.04111503154677,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0422136640325124,0.0470620839355979,0,0.0169509147171635,0,0,0,-0.0796615239858643,0,0,0,0,0,0.0555240039411788,0,-0.0103528498698228,0,0,0,0,0,0,0,0.0246151577984555,0,0,0,0,-0.114192280363448,0.0423587036906721,-0.0538365472939194,0,0,-0.0222303429048076,0,0,-0.188391101976575,-0.0661667417084652,0,0,0,0,0.0709550390045629,0,0,0,-3.46944695195361e-18,-0.0574912945119327,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.154165781513255,0,0,0,-0.0136506959003032,0,0,0,0,0,0,0,0,0,0.165754720234299,-0.218736249420497,0,0,-0.0744907669425243,0,6.93889390390723e-18,0,0,0,0,-0.176211537640712,0,0.213713884103932,0,-0.0739918581307474,0,0,0,0,0,0,0,0,0.205253893021813,0,0,-0.0111762533881716,0,0.0349798523569043,0,0,0.738722506488977,0,0,0,0,0,0
TED,0,0.35876975357142,0,0.301942426288521,0,0,-0.122202082898527,0.085791184624206,0,0,0,0,0,0,0,0,0,0,0,0,0.0316830483736792,0,0,0,0,0,0,0,0,0,0,0,-0.156354989128012,0,0,0.176073435393249,0,0,0,0,0,0,0,-0.084467283078384,0,0,0,0,0,-0.0391202906831296,-0.36247228693332,0.818649123963565,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642339227224512,0,1.73472347597681e-18,0,0,0,0,0,-0.251300217587065,0,0,0,0,0,0,0.138439841959156,0,0,0,-0.00898169367307268,0,0,0.0326502632457119,0,0,-0.0138335182009464,0,0.259012369519562,0,0.059749033029453,0,-0.15705875469776,0.0463469996054797,-0.0158787416363951,0.0859812183623237,0,0.0855758921728671,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733513301947561,0,0,0,0,0.0810472288223288,0,0,0,0,0,0,0,0,-0.109200155123457,0,-0.0247693035045781,0,0,-0.112264319274888,0,0,0,-0.0775737496619145,0,0,0,0,0,0,0,0,0,0,0,0,-0.000539159598100804,0,0,-0.0146603224041319,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.000620501903777877,0,0,0,0,0,0,0,0,0,0,0,0.00185127530605056,0,0,0,0,0,0,0.00297809500020118,0,0.000872778170439944,0,0,0,0,0.0013330322311083,0,0,0.00104605515736583,0,0,0,0,0,0,-0.00051874407288253,0,0,0.0004632389121832,0,-0.00228680746919084,0,0.000485969079406199,0.00199184870098722,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0189288577228238,0,-0.0011004189441886,0,0,0,0,-0.000157861637767219,0,0,0,0,0,-0.00712255640548114,0,0,0,0,0,0,0,0,0,0.00241558867408353,-0.000574782304701167,0,0,0,0,0.00338806801887427,0,0,0,-0.00120597231213262,0,0,0,0,0,0,0,0,0,0,-0.00251067024574888,0,-0.0223129957294773,0.0234428419009607,0,-0.000531703987516889,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0478796591532691,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241057398930194,0,0,0,0.0538123209793036,0.0207770106943408,0,0,-0.0541342968084521,0,0,0,0.0270772810258894,0,0,0,0,0,0,0,0.0308566411678744,0,0,0,0.00590760800085679,0,0,0,0,0.0497600832714169,-0.0421068270314041,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00112545280130082,0,0,0,0,0,0,0,0,0,0,0,0.000153916629340634,0,0,0,0,0,0,0,0,0,0,0,-0.00242244304933591,0,0.000348499094708233,0.000139699845513237,0,0,0.00124486427516631,0,-0.000854934247484112,0,0,0,0,0,0.00198642228685418,0,0,0.000341524161625105,0,0.00108062219552349,0,0,0,0,0,0.0452601572365134,0
