,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600019.SH,X600188.SH,X600585.SH,X600011.SH,X601600.SH,X600547.SH,X601898.SH,X600660.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X002271.SZ,X600426.SH,X600362.SH,X000877.SZ,X600795.SH,X600176.SH,X600803.SH,X000983.SZ,X600489.SH,X000807.SZ,X601699.SH,X000786.SZ,X600027.SH,X601991.SH,X600160.SH,X000932.SZ,X000630.SZ,X000408.SZ,X000933.SZ,X600219.SH,X002080.SZ,X300037.SZ,X000629.SZ,X600688.SH,X000539.SZ,X600157.SH,X600612.SH,X600096.SH,X002409.SZ,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.05029891590884,0,0,0,0,0,0,-0.0495504554536705,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0171618076255426,0,0,0.115215254794118,0,0,0,0,0,0,0.181467673626556,0,0,-0.0617729512011986,0,0,0.0633590594696564,0,0,0,0,0,0,0,0.0509321583354225,0,0,0,0,0,-0.0950791649996255,0.0374241464963456,0,-0.0166168804351827,0,0,0,0,0,0,0
X600028.SH,0.605876796952479,0,0,0,0,0,0.171653851569457,0.00982371327503068,0,0,0,0,0,0,0,0,0,0,-0.0861502379315238,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.143709637629025,-0.0279058894315812,0,0,-0.0707576765296621,0,0,0,0,0,0,0,0.0362422462794652,0,-0.0207915385890294,0,0,-0.17257387294867,0,0,0,0,0.015030503099543,0,0,0,0,0,0
X601088.SH,0,0.0742385086287038,0,0,0,0.248833468839495,0,-0.110312272606764,0,0,0,0,0,0,0,0,0.113332788192921,0,0,0,0.0747627256450342,0.057574762671312,0,0,0,0,0,0,0,0.0119437975888131,0,0,0,0,-0.045064069249329,0,0.163227676690381,0,0,0,0,0,0.0290285807588123,0,0,0,0,0,0.0757726859830111,0,0,0.0341494980794476,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0916225000302306,0,0,0,0,0,0.0904682958087418,0.13155611329659,0,0,0.0410576844935144,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0182199687302184,0,0,0.0299630848815579,0,0,0,-0.00452012004949385,0,0.0106545568592845,0,0,0,0.0479881556345087,0,0,-0.00497678899573951,0,0,0,0,0,0,0
X600019.SH,0,0.0640444200510478,0,0,0,0,0.088432217662165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108718278342042,0.0776481934299561,0,0.182312423154739,0,0,0,0,0,0,0.17738028881339,0,0,0,0,0.0228335530826557,0,0,0,0,0,-0.00486354153171175,0,0,0,0,0,0,-0.105443236992738,-0.029088408216483,-0.165068646003704,-0.0168302489586237,0.0429292831442032,0,0,0,0,0,0
X600188.SH,0,0,0.784167045896182,0,0,0,0,0,0.0468297677235748,-0.302320897876006,0,0,0,0,0,0,0,0,0,0,-0.0804301703740767,0,0,0,0,0,0,0.203101903832107,0,0.0782122361081139,0.156026404261571,0,0,0,0,-0.126595513239177,0,0,0,0,0,0,0,0,0.0745608750214398,0,-0.117633167312416,0,-0.0440914737518742,0,0,0,-0.00744799160586665,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.316009514433873,0,0,0.112403458352808,0,0,0,0,0,0,0,0,0,0,0,0,-0.00161982186418262,0,0,0.13248427592608,0,0,0,0,0,0,0,0,-0.178795212166344,0,0,0,0,0,0.341579271645233,0,0,0,0.0860790331908258,0,0,0,0,0,-0.0495840308259132,-0.17119523014206,0,-0.0228823911643832,0,0.11407038116521,-0.0585902514983599,0,0,0,0
X600011.SH,0,0.153818222440482,-0.327628462956529,0,0,3.46944695195361e-18,0.13565244024911,0,0,0,0,0,0,0,0,0.523745124405753,0,0,0,0,0,0,0,-0.0871226758593801,0,0,0,0,0,0,0,0,0.422087630320567,0,0,0,0,0,0,0,-0.37716435044494,-8.67361737988404e-19,0,0,0.192000491190187,0.00720999363862844,0,0,0,0.0310885924806124,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0602033733639084,0,0,0,-0.00138476497085392,0,0,0,0,-0.0369545271743533,0,0.375825571791359,0,0,0,0.0753826457334351,0,0,0,0,0,-0.0476860731902222,0,0,0.37657859291702,0,0.070013118842083,0,0,-0.0976611491567019,0,0,0,0,0,0,0,0,0,-0.0419682098846713,0,-0.0696720040063887,0,0,0.0547008067926286,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0845222860984228,0,0,0,0,0,0,0,0,0,0,0,0,-0.160321427909371,-0.0129284042128619,0,0,0,-0.08070741397901,0.074347952989784,0.207481959430337,-0.122421422251561,0.844231018758284,0,0,-0.0933806269991704,0,0,-0.160523269779813,0.202451491328648,0,0,0.0624333755210948,0,0,0,0,0,0,-0.0888220293188359,0,0,0.0156021654614048,0,0.0581968814171382,-0.00805009411166209,0,0,0,0,0,0,0
