,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600660.SH,X600547.SH,X600886.SH,X002466.SZ,X601600.SH,X002460.SZ,X000792.SZ,X600795.SH,X000708.SZ,X601699.SH,X600010.SH,X600111.SH,X000301.SZ,X600362.SH,X000983.SZ,X600027.SH,X600803.SH,X000877.SZ,X600426.SH,X601991.SH,X000786.SZ,X600489.SH,X002271.SZ,X600985.SH,X600160.SH,X000408.SZ,X000630.SZ,X000807.SZ,X000933.SZ,X600176.SH,X000932.SZ,X600612.SH,X600348.SH,X300037.SZ,X601168.SH,X600219.SH,X002128.SZ,X600157.SH,X600688.SH,X000027.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.16023011024849,0.397021892516992,0,0,0,0.130891692775589,-0.116460444230981,0,0,0,0,-0.212445332835022,0,0,0,0.188937072348442,0.102617864544102,0,0,0,0,0,0,0,0,0,0,0,0.0156297812225373,0,-0.141786035090626,-0.0410501482313272,0,0,0,0,0,0,0,0.193092837128028,0,0,0,0,0,0,0,0,0.243292097384039,0,-0.011429898000972,0.00334049361770447,0,0,0,0.0360447597284938,0,0
X601088.SH,0.0198076975280343,0,0.190965533815411,0,0.208314121585078,0,0.089845326848821,0,0,0,0,0,-0.00795611146495532,0,0,0,0,0,0.110065507198966,0,-0.0482781341624148,0,0,0,0,-0.148531553146332,0,0,0,0,0,0,0.0396380831791305,0,0,0,0,0.0654798023202287,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0114466793471243,0.0119853303753589,0,0,0,0.0587739874801639,0,0
X600028.SH,0.509976266174163,0,0,0,0,0,0,0,0,0,0,0,0.0230285481217499,0,0,0,0,0.142025788864597,-0.0408295141342363,0,0,0,0,0,0.087338400743485,0,0,0,0,0,0.107869634247486,0,0,-0.115477628216503,0,0,0,0,0,0.0619849563345811,0,-0.0521496841547196,0.0211376019300394,0,0,0,0,0,0,0,0,-0.0126392647958288,0.00536161695698066,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.359364650637771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191999328175757,0,0.154886571751032,0,0,0,0,0,0.396488075989084,0,0,0,0,-0.061534521982438,1.38777878078145e-17,0,0,0.264577055577783,0,0,0.136294219087854,0,0,0,-0.166209761478441,0,-0.0240810212078075,0.0245102653458349,0,0,0,-0.0648443288732413,0,0
X600188.SH,0,0,0,0,0,0.108698595387598,0,0.0674023493217385,0,0,0.0258129050909614,0,0,0,0,0,0,0,0.246849327791509,0,0,0,0,0.00427380200249428,0,0,0,0,0,0,0.0269000581150776,0.0917981279471307,0.0889653201935103,0,0,0,0,0.0885718071504381,0,0.0187111367396963,0,0.0959201981716532,-0.0435392588413397,0,0,0,0,0,0,0.020229925519637,0,-0.00653688912734183,-0.00251680364110574,0,0,0,0,0,0
X601898.SH,0.040441037641687,0,0,0,0.470214314889124,0,0,0,0,0,0,0.0948598743642358,0,0,0,0,0,0,0,0,0,0,0,0.112113563464546,0,0,0,0,0,0.0582803086169597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876551970819182,0.00164636705312214,-0.0114461098768687,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.107060093849779,-0.0179242084749635,0,0,0,0,0,0,-0.0553824837910628,0,0,0,0,0.410280419639005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228870438429313,0,0,0,0,0,0,0,0,0,0,-0.0214219428839439,0,0.00627015893023647,-0.00358561652899281,-0.0167140531220333,0,0,1.0842021724855e-19,0,0
X600019.SH,0,0,0,0,0,0.217515012056003,0,0,0,0,0,0,0,0.0544461059200888,0,0,0,0.0524088052434871,0,0,0,0.0200169840256678,0,0,0,0,0,0,0,0,0,-0.0597433918309898,0,-0.0381503747728839,0.477946213422143,0,0,0,0,0.162069625118844,0,0,0,0,0,0,0,0,0,0,0,-0.0234563150461895,0,0.116556286944553,0,0,0.0827444839506303,0,0
X600585.SH,0,0,0,0.141298823262488,0,0,0,0,0,0,0,0,0,0,0.0498258656961151,0,0,0.0240620959235186,0,0,0,0,0,0.0684974862638132,1.73472347597681e-18,0,0.141943385228756,0,0,0.0844269179991854,-0.127580929562576,0.169744487758427,0,0,0,0,0,0.0636713342654899,0.0623396796327319,0,0,0,0,0,0,0,0,0,0,0,0.00876666948642974,0.00109699039140312,0.0035806955817025,0,0,0,0.0213407131983123,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.0216820219966641,0.277890574433823,-0.0309874871534665,0,0,0,0,0,0,0,0,0,0,0,0.141418934235266,0,0,0,0,-0.0250017008161144,0,0,-0.0790586458609447,0.411365935414675,0,0,-0.0483153697309311,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00766679094457114,0.0319210501254703,-0.0106743887058388,0,0,0,0.182943737365588,0,0
X600547.SH,0.101692806420571,0,0,0,0.0345013937092844,0,0,0,0,0,0,0,0,0,-0.0381388806857333,0,0,0,0,0,0,0,0,0.0203106906644705,0,-0.0831864999037767,0.0259697126118089,-0.00256204812199891,0,0.0160634493425492,0.513144476261761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737837569627149,0,0.00515952777756491,0,0,0,0,0.00412027262111375,0,0
X600886.SH,0,0.259502512399261,0,0,0,0.00956351718424827,0.0384704710429259,0,0,0.0488438769188057,0,0,0,0,-0.0062823847482469,0,0.24630383872861,0,0,-0.120940890293663,0,0,0,0,0,0,0,0,0,-0.0237296580083958,0,0,0,0,0,0,-0.0144497963920012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471571073829141,-0.0132022892720861,0.0040502966697659,0,0,0,0,0,0
X002466.SZ,0,0,0,0.0266536464838059,0,0,0,0,0,0,0,0,0,0,0.747539593719539,0,0,0,0,0,0,0.30900345036235,0,0,0,-0.241382717877886,0,0,0,0,0.0969226043411672,0.0240266294302651,0,0,0,0,0,0,0,0,0,0,0.0361532251677741,0,0,0,0,0,0,-0.0259986309798426,0,0.00378907746294996,-0.0239860363901236,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514962617852687,0,0,0,0,0,0,0,0.0818059826709967,0,0,0.0945631210994121,0,0,0.118053959806382,0,0,0,0,0.00483356958367192,0.226400945395239,0,0,0,0,0,0.029770015712473,0,0,0,0,0,0,0,-0.0456321568679771,0.0559425585010688,-0.049616587050007,0,0,0,0,0
X002460.SZ,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.613449184332347,0,0,0,0,0.187166887555919,0,0.0114886527126192,0.110786563739278,0,0,0,0,0,0,0.00818135366519781,0,0,0,0,-0.163497573617898,0,0.0460592164988785,0,0,0,0,0,0,-0.0424448163447597,0,0,0,0,0,0,0.110190215582809,0,0,-0.00597127531415239,0.000497431563516599,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.085498400096412,0,0,-0.0166471790453773,0,0.213612045320475,0,0.045257894263752,0,0,0,0,0,0.36346456685999,0,0,0,0,0,0.0139066297804744,0,0,0.0594519636132494,0,0.0506188100993236,0,0,0.0986284546572363,0,0,0,0.0907841048418419,0,0,0,0,0,0,0,0,0,0,0,0,0.0239936690336198,-0.0281399321689522,0.058512735829626,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0758686795817055,0,0,0,0,0,0.407542141187552,0,0,0,0,0,0,0.0843681780286278,0,0,0,0,0,0,0,0,0,0.191955065566937,-0.0267829299466375,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0157008424752177,0,0,0,0,0,0,0,0,0,0,-0.00148370992753751,-0.00198133188307998,0,0,0,0.0338231903898444,0,0
X000708.SZ,0,0,0,0,0,0,0.0745767701836408,0.106772724311597,0,0,0,0,-0.104445476782317,0,0,0,0,0,0,0.15785914425448,0,0,0,0,0.110370553263105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110792617450303,0,0,0.0200091260873219,0.145009430168811,0,0,0,0,0.218919294962213,0,0,-0.0192383401859093,0.0405263039493891,-0.0896340620452998,0,0,0,0,0
X601699.SH,0,0.144718438779133,0,0,0.318301333984783,0,0,0,0,0.0731973979461534,0,0,0,0,0,0,0,0,0,0,0,-0.0691249274101379,0,0.115591016959533,0,0,0,-0.267626568164516,0,0,0,0,0.241116307594022,0,0,0,0,0.212706080288043,0,0,0.124862753946127,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0544510714947546,0.0228496471027103,0.0331147645437526,-0.0340661174362672,0,0,0,0.0217488053833199,0,0
X600010.SH,0,0,0,0,0,0,-0.0585188597703769,0,0,0,0,0,0.0871895690804897,0.0305745309402265,0,0,0,0,0,0,0.389823705971927,0.0462406597324375,0,0,0,0,0,0,0,0.0125907172974883,0,0,0,0,0,0,0,0,0,0.0511337502309943,0,0,0,0,0,0,0,0,0,0,0,0.0188688403908457,-0.000110724923340254,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,-0.0666336353315707,0,0,0,0,0.27305201785302,0,0.000734832966012366,0,0,0,0,0.0749757443083663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359281719759419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172717740872198,0,0.022753570086875,-0.0279309620165429,0,0,0,0.0212296988230104,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.10788184172609,0,0.0285046052556508,0,0,0,0,0.211799076895746,0,0,0,0,0,0,0,0,0,0,0,-0.0790418587048714,0,0,0,0,0,0,0,0,0,0,0.143315003489215,0,0,0,0,0,0,0.0844232379482847,0,0.0171789413805762,-0.000268966972067556,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0535377005645146,0,0,0,0,0,0,0,0.0176388270972966,0,0,0,0,0.155147071798402,0,0,0,0,0,0,0,0,0,0,0,0,0.0309830670296837,0.0947955998377014,0,0,0,0.312117993416413,0,0,0,0,0.0616486135376836,0.0927851492570225,0,0,0.101637613923333,0,0,0,0,0,0,0.00141215559833749,0.0110772640596116,-0.105863548335037,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633927702799911,0,0,0,0,0,0,-0.063427069991196,0.515794485778503,0,0,0.0778137535990132,0,0,0,0,0,0,0,0,0,0,0,0.264115611919539,0,0,0,0,0,0,0,-0.153999815132825,0,0.0484648533180638,-0.0460054324049499,0,0,0,0.440329448647596,0,0
X600027.SH,0,0,0,0,-0.0389621589201738,0,0.472695351641228,0,0,0.0437914789847449,0,0,0,0,0,0,0.0347328299659101,0,-0.0961190980503726,0.0222493285869207,0,0,0,0,0,-0.0841133005724011,0,0,0.256501555133816,0,0,-0.165022385074583,0,0,0,0,0,0,0,0.0281405525755745,0,0,0,0,0,0,0,0,0,0,0,-0.0127086583323811,0,0,0,0,0,0,0
X600803.SH,0,0,0,0.192266080705781,0,0,-0.0513990279456081,0,0,0,0,0,0,0,-0.073889102687572,0,0,0,0.131377181832381,0,0,0,0,0,0,0,0,0,0,0.184684811471636,0,0,0,0,0,0,0.125130796313454,0,0.229347918954218,0,0,0,0.0351194483054602,0,0,0,0,0,0,0,0.197988359143557,0.0277878609139277,2.65424677941029e-05,0,0,0,0.135108841442206,0,0
X000877.SZ,0,0,0,0,0.0582831582954976,0,-0.01210183787937,0.171661824050871,0.374532005809627,0,0,-0.279536739781304,0.0279232006486339,0,0,0,0,0,0,0,0,0,0,0.0878588254774952,0,0,0,0,0,0,-0.0725075044877118,0,0,0.14135592645035,0,0,0,0,0,-0.0539052084271684,0,0,0,0,0,0,0,0,0,0,0,0,-0.0073787820268412,0,0,0,0,0,0
