,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X601600.SH,X600660.SH,X600886.SH,X600362.SH,X600188.SH,X601991.SH,X600795.SH,X600352.SH,X600801.SH,X600688.SH,X600111.SH,X000786.SZ,X002271.SZ,X600027.SH,X601992.SH,X600176.SH,X002466.SZ,X002460.SZ,X000723.SZ,X002353.SZ,X600299.SH,X600516.SH,X000898.SZ,X600489.SH,X600583.SH,X601158.SH,X600426.SH,X000883.SZ,X000709.SZ,X600612.SH,X600219.SH,X000792.SZ,X000027.SZ,X000553.SZ,X000629.SZ,X000630.SZ,X000825.SZ,X000539.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0208683876645333,0.112084904869734,0,0,0,0,0,0,0,0,0.0644581647313899,0,0.0255661081968931,0,0,0,0.0491041391224823,0.0457391154346953,0,0,0,0,0.0459225430790779,0,0.0417908164780692,0,0,0.073098732141624,0,0,0,0,0,0,0,0,0.0171267491793914,0,0,0,0,0,0,-0.0218982848692973,0,0,0.110358832584786,0,0.00941239997047265,0,0
X600028.SH,0,0,0,0,0,0,-0.0172813082965685,0,0.0537329989589784,0.0322875901360669,0,0,0,0,0,0.0475431694532634,0,0,0.044367007582779,0,0,0,0,0,0,0,0,0,0,0.107414161069982,0.0298980604457997,0,0,0,0,0.0820236666434132,0,0.0246780629029761,0,0,0,0,0,0,0,0,0,0,0,-0.115713022621972,0,-0.00011226008720119,0.00831003384980493,0.0125067757816349,0.0744583498222539,0,0.00501095148282163,0,0
X601088.SH,0,0,0,0.303664935977497,0,0,0,0,0.0571364990450293,0,0,0,0,0,0,0,0,0,0,0,0,-0.162508559635028,0,0.190186282454021,0,0,0,0.0137562371582321,0,-0.103204186046624,-0.02525497623663,0,0,0,0,0,0,0,0,0,-0.110207898316047,0,-0.00487216179470227,0.108544678586064,0,0,0,0,0,0,0,-0.0624019053264748,-0.00701007372914952,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,1.0842021724855e-19,0,0.0322303773791191,0,0,0,0,0.0622383297877932,0,0,0,0,0,0.199261322155364,0,0,0.0549606555873719,0.0566897118980192,0,0,0.142797454440542,0.0945915074199249,-0.0971036803250803,-0.0724204583132585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00899010006179267,-0.0049867014521548,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-8.67361737988404e-19,0.0695448848078302,0,0.0618009454779465,-0.111987344884099,0,0,0,0,0,0,0,0.0135227841129205,0.0162847990038441,0,0,0,0,0,0,0.14106533192159,0.0575473114140267,0.106970580836629,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00810433089283569,0,0,0,0,0,0,0,0,-0.0330733806333265,0,0,0,0,0,0,0
X600019.SH,0,0,0.203106087453623,0,0,0,0,0,0.0468879378391597,0,0,0,-0.0701547861098137,0,0,0,0,0,0.00765818438602246,0,0,0,0.0100485894823704,0.0353391614217115,0,0,0,0,0,0.0269945282354513,0,0,0,0,0,0.0241560714919335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267424646877485,0,0,0,0.0145395973592091,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422499748949133,-0.125563401328819,0.05772625010528,-4.33680868994202e-19,0,0,0,0,1.31856156681545,0,0,0.076905650623187,0,0,0.130723854166709,0,0.0997751673565825,0,0,0,0,0,0,0,-0.157920313962035,-0.0549485549223122,0.023798940817996,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.013545543841626,0,0,0,0,0,0,0.0373988729031001,0,0,0,0,0,0,0,0.132457139797429,0.254452523094845,0,0.15215321624381,0,0.067590514335773,-0.100956646150015,0.0550857020059354,0,0,0,0,0.0828153539717538,0,0,0,0,-0.0150547848611512,0,0.0881199666056913,0,0,0,0,0,0,0.127635440155232,0,0.00956464516131469,8.67361737988404e-19,0,0,0,-0.0136754127071019,0,0
X000708.SZ,0,0,0.41312591543055,0,0,0,0,0,0,0,0.280876096348361,0,0,0,0,0.284091487690064,0,0,0,0.0972721296950149,0,0,0,0.118107582804757,0,0,0,0,0,0,0,0,0,0,0.380821426099373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850625762456499,0,-0.0361973459870484,0,0,0,0,0.0391952320688896,0,0
X601898.SH,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.088569879402213,0.0713688501664229,0,0.28833337242549,0,0,0,0,0,-0.202121031018251,0,0,0,0,0,0.143844094761788,0,0,-0.0205406056333789,-8.67361737988404e-19,0,0,0,-0.0539230531372293,0,-0.0654884168009385,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0673652978984337,0,0,0,0,0.0543660480803632,0,0
