,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600019.SH,X600585.SH,X600188.SH,X002460.SZ,X600547.SH,X601898.SH,X601600.SH,X002466.SZ,X000792.SZ,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600027.SH,X600176.SH,X600803.SH,X601991.SH,X600489.SH,X000807.SZ,X000983.SZ,X601699.SH,X000786.SZ,X600160.SH,X000932.SZ,X000408.SZ,X600219.SH,X000629.SZ,X002080.SZ,X000539.SZ,X300037.SZ,X000723.SZ,X600378.SH,X600995.SH,X600688.SH,X000630.SZ,X000933.SZ,X002409.SZ,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.773294006490191,0.184495362387501,0,0,0,0,0,0,0,0,-0.00811325682300084,0,0,0,0,0,0,0,0,-0.0113700837483812,0,0.0894134684731601,0,0,0,0,0,0,0.104301523403909,0,0,0,0,0.10959476240737,0,0,0,0.0908625114030539,0,0,-0.227514646626574,0.0556985147761638,0,0,0,0,0,-0.0421295841338824,0,0,0,-0.0530885197704945,0,0,0,0,0,0
X600028.SH,0.71372580949302,0,0,0,0.0337448724174902,0,0.198118867245421,0,0,0,0.0426507902683045,0,0,-0.0730712444574678,0,0,0,0,0,-0.112602679687958,-0.0764217595962973,0,0,0,0,-0.0200396821150666,0,0.0454616879734007,0,-0.0849975862534599,0,0,0,-0.0129069270567566,0,0,0,0,0,0,0,-0.119492900608229,0,0,-0.103014304182396,0,0,0,-0.0286997000064535,0,0,0,0.0451923552801685,0,0,0,0,0,0
X601088.SH,0.0923665188292055,0,0,0,0,0,0,0.310401721217111,0,0,0,0,0,0,0,0,0.10901687031272,0,0,0,0,0,0,0,0,0,0.176713704792623,0.0572649654763134,0,-0.054569406107539,0.0896718210988476,0,0,0,0,0,-0.113940980173219,0,0,0,-0.0336351258740415,0,0.0429482691773888,0,-0.0421995826583798,0,0,0,0.0481169859363033,0,-0.0217661386616164,0,0.0217345126516216,0,0,0,0,0,0
X600309.SH,-0.038269417772814,0,0,0,0,0,0,0.00992280491426946,0,0,0,0,0,0,0,0,-0.0383668112430922,0,0,0,-3.46944695195361e-18,0,0.126823130851396,0,0,-0.0535204701162299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278902828738283,0,0.0395123782141927,0,0,0,0,0,0,0,0,0,0,-0.00387326254946263,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.195684060830968,0,0,0,0,0,-0.112262038459011,0,0,0.193426658262078,0,0,0,0,0,0,0,0,0,0.284588878652709,0,0,0.641780681105574,0,0,0,0,-0.184201545621603,0,0,0,0,0,-0.353655409679311,0,0,0,0.131800084464543,0,0,0,0,0,0,0,0.056197885961861,-0.0236822969258452,0,0,0,0,0,0
X600019.SH,6.93889390390723e-18,0.11670540754316,0,0,0,0,0.137695421279915,0,0,0,-3.46944695195361e-18,0.00597499550857138,-0.0484521551827786,0,0,0,0,0,0,0,0.0479053629163776,0,0.0553492910945364,0,0,0.0235345853654616,0,0,0,0,0.0894578293555174,0,0.173599635427979,0,0,0.256980240017814,0,0,0,0,0,-0.0395687877076579,0,0,0,0,0,0,0,0,0,0.0278029352892331,0,0,0,0,0,0,0
X600585.SH,-0.066449405088962,0,0,0,0.1403308145066,0.426967646632936,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0200250204068151,0,0,0,-0.1848997645856,0,0,0,0,0,0,0,0,0,0,0.248945374560934,0,0,0,0.0785133366450397,0,-0.0562222726513738,0.0924592948827005,0,0,0,0.146749351983567,-0.0660792039753789,0,0,-0.0325391013534809,-0.0289434026113977,0,0,0,0,0,0
X600188.SH,0,0,0.459309973007453,0,0,0,0,0,0,0,0.120067813375163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.46935273675725,0.267057216261595,0,0.254998108016963,0,0.0435905899157706,-0.353809273556965,0,0,0.310676716684614,0,0,0,0.115458426131374,0,0,0,0,0,0,0,0,0.124140908638535,-0.205821888035309,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.596090400262381,0,-0.0255648931571759,0,0,0,0,0,-0.00249261389550725,0,0,0,0.0304088233233211,0,0,-0.0405489160103524,0,0,0,0,0,0,0,0.323926216070326,0.211001955358116,0,0,0,0.015005117572225,0,0,0,0,0.00531294854777165,0,0,0,0.0873069805173754,0.0693903449810821,0.011917241574703,-0.0347694601407449,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.00242190576841445,0,0,0,-0.113903358470131,0,0,0,0,0,0,0,0,0,-0.24682452444037,0,-0.0498415048004298,0,0,0,0,0,0,0,0,0.663227011667533,0,0,0,0,0,0.046859801116974,0,0,0,0,-0.078112352959509,-0.198828842753564,0,-0.066668108012798,0.0673977180446613,0,0,0.0573613879675044,0.0111848174401228,0,0,0.00123462988266898,-0.040600997283695,0,0,0,0,0,0
X601898.SH,0.0548975470163036,0,0.139072371430965,0,0,0,0,0.194945373842139,0,-0.00764816430024955,0,0,0,0.046632927111987,0,0,0,0,0.163454163966231,0,0,0,-0.191621602084925,0,0,0,0,0,0,0,0,0.0046820638834047,0.31209027755199,0.0585623157401426,0,0,0,0,0,0,-0.0811593037824139,-0.175886594748301,0.0129206488295302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,-0.113192879044228,0,0,0,0,0,0,0,-0.040862782807046,0,0,0,0,0,0,0,0,0,0.113308294606092,0,0,0,0,0,0,0.125134108734856,0.661536105331511,0,0,0.00851518553407733,-0.0750037671137852,0,0,0,0,0,0,0,0.0557943982122631,0.0837434449016753,0.0162407093881587,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.0120201014637539,0,0,0.0144774838415805,0.714346461966165,0,0.15436797970157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895245158953648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975717299332858,0.00530887108182954,0,-0.111703277468778,0,0.000923089503003374,-0.0015456079446389,0,0,0,0,0
X000792.SZ,0,0,0,0,-0.0416939788241443,0,0,0.051730386980767,0.0937650447476711,0,0.0474879388635056,0,0.407510471146656,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0434846837073947,0,0.015820555191326,0,0.0786166970192054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739861515869658,-0.0984380025317574,0,0,0,0,0,0
X600660.SH,0,0,0.0425113285331556,0,0,0,0,0.0266506439647892,0,0,0,0,0,0,0,0,0.0065136616826665,0,0.047097410333141,0,0,0,0,0,0,0.0626882164690637,0,0,0,0,0.015027271673619,0,0,0,0,0,0,0,0,0.190948987689035,-0.0249380266932789,0.0487570016958755,0,0,0,0,0,0,0.0219483426051125,0,0,-0.0278525711680152,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11644161395031,-0.212167195331237,0.157543263600878,0,0.130722468188744,0,0,0.0896617134885654,0,0.284788242825817,0.253849089085013,0,-0.39963962715081,0.149216080219552,0,0,0,0.0221661071501557,0,0,0,0,0,0,0,0.197077343799494,0,0,0,0,0,0,0,0.0756110753776684,0,0,0,0,0,0,0
X600111.SH,0,0,0.268793045648743,0,0,0,0,0,0,0,-0.0542502306008367,0.0611680982183434,0,0,0,0,0,0.192890953342765,0,0,0,0,0,0,0,0,0,0,0.0344454959428013,-0.0686143832645547,0,0,0,-0.100708822557172,0,0,0,0,0.521445351565732,0,0,0,0,0.0197752143437215,0,0,0,0,-0.048012094560489,0,0,0,-0.00203694421657341,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.157765871526797,0,0,0,0.00435101455824088,0,0,0,0,0,0,0.397628469321248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399630608896846,0,0,0,0,0,0,0,0.0662633913825972,0,0.0520851555522995,0,0,0,0.00736004911605692,0,0,0,-0.0115934583021215,0.0174587247473261,0,4.33680868994202e-19,-0.0136857231550026,0.039541190841711,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.170076599296436,0,0,0,0,0,0,0,0.0395169548777385,0,0.0803943778077388,0,0,0,0,0.148778505145297,0,0.154953686894704,0,0,0,0.101496624258572,0.0283522052861806,0,0,0,0,0.204503861606602,-0.00577471317610643,0,0,0.0431448737385901,0,0,0,0,0.0854755841451741,0.0947601176267975,0,0.0696860401134893,-0.0706185910713754,0,0,0,0,0,0
X000708.SZ,0.0345460459255483,0,0,0,0,0,0,0.0857356653035611,0,0,0.114294985492519,0,0,0,0,-0.0339349483523577,0,0,0,0,0,0,0,0,0,0,0.132434792477951,0.0843788391879714,0,-0.117205777942759,0.0337746795390857,0,0,0.142097361572049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181180777121549,0,0.0285145979309114,-0.0293971298299716,-0.0204645129082078,0,0,0,0,0
X002271.SZ,0.101926890047182,0,0,0.347412762359146,0,0,0,0,0,0,0,0,0,0,0,0,-0.14874631070699,0,0.237981776640628,0,0,0,0,0,0,-0.183992784911781,0,0,0,0,0,0,0,0.678636794002401,-0.0210977418432972,0,0,0,0,0,0,0,0,-0.196760535860184,0,0,0,0,0.0154677873545702,0,0,-0.0400886579782342,0.107381910738553,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.10054924217644,0.0635985227627235,-0.0694972769314939,0,0,0,0,0,0,0,0,0,0,0,0,0.0694899480338307,0,-0.0406357023582052,0,0,0,0.0297229114104048,0,0.0106156999785604,0,0,0.071241552979168,0,0,0,0,0,0.103053467125263,0,0,0,0,0.0537794561922866,0,0.192516905437741,0,0,0,0.00130285149967853,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.374925130056564,0,0,0,0.354330933524633,0,0,0,0.035083756977252,0,0,0,0,0,0,0,0,0,-0.0534646951465757,0,0,-0.236836091397244,0.188470789790834,0,0,0,0,0.185248144311017,0,0,0.128027346907851,0.013417407480262,0,0,0,1.73472347597681e-18,0,0.0825737486661735,0.07144261129853,0,0,0,0,0,0,-0.124650787057956,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
