,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X600660.SH,X002271.SZ,X000708.SZ,X601898.SH,X601600.SH,X600547.SH,X600362.SH,X000301.SZ,X002466.SZ,X000786.SZ,X600111.SH,X600010.SH,X600188.SH,X600426.SH,X600886.SH,X600011.SH,X600176.SH,X000027.SZ,X601991.SH,X600795.SH,X600803.SH,X600219.SH,X600352.SH,X600489.SH,X000807.SZ,X000932.SZ,X600801.SH,X000825.SZ,X000408.SZ,X000898.SZ,X600688.SH,X000959.SZ,X002353.SZ,X300037.SZ,X601699.SH,X600315.SH,X600157.SH,X000830.SZ,X002080.SZ,X600486.SH,X600299.SH,X600027.SH,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371393878069471,0,0.0188846018482639,0.0473401457660168,0.0183949889711728,0.0980910955318839,0,0,0,0.0225570138754439,0,0,0,0,0,0,0,0,0,0.0475215475616736,0,0,0.210874066356675,0.0353290081174638,0,0,0,-0.0113164997017846,0,0,0,0,0,0,0,0,1.45048511496727e-05,0,0,0,0,0.000361164288373683,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513981477281802,0,0.0925915911104737,0,0,0,0.0114614696196775,0,0,0,0,0,0,0.0351885029997356,0.0096419768062344,0,0,0,0.129611345176942,0,0,0,0,0,0.0430441414850536,0,0.0820792701036465,-0.12089336904398,0,0,0,0,0,0.0842997799970146,0,0,0,0,-0.0280524483997333,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463908049906465,0,0.10666523981221,0,0.110650939468272,0,0,0,0.0466490981935969,0,0,0,-0.0637585322885054,0,0,0,0,0,0,0,0,0,0,0,0,0.0178433760077607,0,-0.0703769138550357,0,0,0,0,0,0,0.110313376724445,0,0.0120323274481873,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114217288294971,0.120407310943706,0,0,0.190971553340458,0,0,0.121885095375879,0,0,0,0,0,0,0,0.0129038611223062,0,0,0,0,0,0,0,0,0,0,0.027897857328547,0,0.122346296693921,0,-3.46944695195361e-18,0,0,0.00676510267658304,0,0,-0.110733132053128,0,0,0,-0.0295341726824712,0,0
X600585.SH,0,0,0,0,0,0,0,0.0221673685688166,0,0,0,0,0,0,0,0,0,0,0.0173876147064696,0.00355308567096315,0.000554440939210879,0,0,0,0,-0.0115975276714974,0,0,0.0507305073728942,0,0,0,0.00292889225745308,0.124537695010315,-0.0238646192557126,0.00403833451498315,0,0,0,0,0,0,0,0,0.0888106532376913,0,0.0160115165280671,0,0,0,0,0,0,0,0,0,-0.000481043440872465,0,0
X600019.SH,0,0,0,0,0,0,0.106257444947409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227967192890033,0,0,0,0,0,0,0,0.177482214488427,0.153908962526525,0,0.183956147817222,0,0,0,0,0,0,0,0,0,0,0,-0.0624737533888328,0,0,0,0,0,-0.00638172510184113,0,0,0,0.0228719649132305,0,0
X002460.SZ,0,0,0,0,0,0,0,0.184071183740205,0,0,0,0,0,0.0276424646261372,0,0.569283784732144,0,0.0534053471039151,0,0,0,0,0,1.73472347597681e-18,3.46944695195361e-18,0,0,0,0,0,0,0.0244632275577627,0,0,0,-0.0344602109004295,0,0,0,0.0568963655767922,0.0229002585391199,0,0,0,0.0813531260720842,0,0,0,-0.150923042482282,0,-0.147388326694196,0,-0.0149575213438982,0,0,0,0.0126017331804385,0,0
X600660.SH,0,0,0,0,0,0,0.0167817956885784,0,0,0,-0.220949441754268,0,0,0.1629536778973,0,0.127849239568449,0.165719301419688,0,0,0,0,0,0,0.115989719224882,-0.0821397135352885,0,0,0,0,0,0,0,0,0,0,-0.000892877594694214,0,0,0,0,0.0521701312436579,0,0,0,0,0,0,0,0,-0.0619702454801611,0,0,-0.103296338017138,0,0,0,-0.0116459460599406,0,0
X002271.SZ,0,0,0,0,0,0,0.111395323798816,0,0,0,0,0,0,0,0,0.0339363315676107,0,0,0,0,0.0260480783521737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319484266408214,0.145383155989792,0,0,0,-0.117395795129968,0,0,0.148880797484722,0,0,0,0,0,0,0,0,-0.0854257396238938,0,0,0,0,0.000192206133770318,0,0
X000708.SZ,0,0,0,0.0754114650416689,0,0,0,0,0,0,0,0,0,0.000656979184906537,0,0.0055126908410352,0,0,0,0,0,0,0,0.141671016422209,0,0,0,0,0,0,0,0,0.0949297649232408,0,0,0,0.179578229891721,0,0.0449341724587109,0,0,0,0.1514153608945,0,0,0,0,0.131488361312451,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,-0.172870873822543,0,0.0633638601309345,0,0,0,0,0,0,0,0,0.0288955256989859,0.188247152382212,0,0,0,0,0,0,0,0,0.159123126257379,0,0,0.220959000779471,0,0,0,-0.0592693832177851,0,0,-0.0203849582993204,0,0,0,0,0.0763847985301012,0,-0.135926841426368,0.322307226238076,0,0,0.136254291312888,0,-0.0187955482193175,0,0,0,0,0.0254542625302828,0,0
X601600.SH,0,0,0,0.0501454101111192,0,0,0,0,0,0,0,0,0,0.0517526642462523,-0.150888299751887,0,0,0,0,0,0,0,0,0,-0.0103688549354212,-0.0941509518629303,0,0,0,0,0,0.424314126088142,0,0,0.0258038227477362,0,0.0662387581496382,0,0,0,0,0.0350461943388628,0,0,0,0,0,0,0,0.137829724499576,0,0.00367835062092712,0,0,0,0,0.00900461725368211,0,0
X600547.SH,0,0,0,-0.0257095337447961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250314211535306,0,-0.0122030004064988,0,0,0,0,0.14133726859698,0,0,0,0,0,0.321934668534968,-0.108861140673264,0.101520806769358,0,0.166979804627594,8.67361737988404e-19,0,0,0,0,0,0,0,0.0302681867259207,0,0.080563004359474,0.0208966811393149,0,0,0,0,0,0,0,0,0,0,0,0
