,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X002466.SZ,X600660.SH,X600688.SH,X600362.SH,X600795.SH,X300072.SZ,X600516.SH,X601992.SH,X601991.SH,X000898.SZ,X600547.SH,X600886.SH,X600111.SH,X002460.SZ,X600176.SH,X600157.SH,X000709.SZ,X000786.SZ,X600352.SH,X601699.SH,X002271.SZ,X000553.SZ,X600027.SH,X000825.SZ,X000792.SZ,X600299.SH,X600808.SH,X000408.SZ,X601158.SH,X600489.SH,X600219.SH,X000883.SZ,X000983.SZ,X002110.SZ,X000830.SZ,X000630.SZ,X000959.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.429828693362375,0,0,0,0,0,0,0,0,0,0.0661076230483427,0,0,0,0.208004447681688,0,0,0,0.0219899662887582,0,0,0,0,0.0273886443361291,0,0,0,0,0,0,0,0,0.075032986723575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00948139805861961,0,-2.71050543121376e-20,-0.00134396848393564,0.0176605632670062,0,0,0,0,0
X600028.SH,0.692554685964057,0,0,0,0,0,0,0,0,0,0,0,0,0.0729657778655496,0,0,0,0,0,0,0.236606011836687,0,0,0,0.0042823908116593,0,0,0,0,0,0,0,0,0,0,0,-0.00282867763214836,0,0,0,0,0,0,0,-0.0245181309264023,0,0,-0.0887625449577555,0,-0.00894700754657226,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.36284724847077,0.0915255192019764,0,0,0,0,0,-0.0213409899132375,0,0,0,0,0,0,0,0,0,0.0611460335910525,0,0,0,0,0,0,0.0108397310600149,0,0.152886199258859,0,0,0,0,-0.0355913703087448,-0.115903437237293,0,0,0,0,0,0,0,0,0.0766082806810307,0,0,0,0,-0.0199422398744786,0.0301600626326395,0.0143383978701844,0,0,0,0,0
X600019.SH,0,0,0.176551970410299,0,0.0808374136034724,0,0,0,0,0,0,0,0,0.0342957671333188,0,0,0,0,0,0.589326909613167,0,0,0,-0.216621534504801,0.0412097533404984,0,0,0,0,0,0,0,0,0,-0.0401384976822537,0,0,0,0,0,0,0,0,0,0,0,0,0.201428343318355,0,0,0.00180969319799732,0.0966312783911637,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.235010952927867,0,0.0345282642622979,0,0,0.100183963754321,0,0,0,-0.0186604646842185,0,0,0,0,0,0,0.200636575576665,0,0,0.251436503644424,0,0.0619559251650829,0,0.0671603947123239,0,0,-0.255152090961347,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.110187054535579,0,0,0.12051425141091,0,-1.0842021724855e-19,0.00990046518969843,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0563067179052393,0.109097817737183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343550659030121,0,0,0.0583872467219485,0,0,0,0,0.0903683272972445,0,0,0,0,0,0.18717625473401,0,0.0249143305279292,0,0,0.0700886716415212,0,0.0354287208114136,-0.0160232905075926,0,0,0,0,0,0
X600309.SH,0,0,0.026961779183588,0,-0.0389757243756721,0,0,0,0,0,0,0,-0.0296272990045307,0,0,0,0,0,0,0,0,0,0.0183897545626971,0,0,0,0,0.146861750844494,0,0,-0.0473855562151375,0,0,0.0523812345141525,0.00710570846983186,0,0,0,0,0,0,0,0,-0.125743307999037,0,0,0,0,0,-0.0632997486612813,0.0878107904517229,0,0,0,0,0,0
X600011.SH,0,0.0965988087713243,0,-0.107378133197204,-0.0501822321264389,0,0,0,0,0,0,0,0,-0.00281786038875847,0,0,0.0126631254329453,0.141059712646002,0.203206374507884,0,0,0,0,0,-0.00331022245377868,0,0,0,0,0,0,0.133863203802635,0,0,0,0,0,0,0,0,0,0,0,0,0.0714096533801787,0,0,-0.0415701168631005,0,-0.0048126925506049,0,0,0,0,0,0,0
X600188.SH,0,0,0,0.18612302171139,0.00941326343014651,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.122158417955138,0,-0.083454483930009,0.228348488140608,0,0,0,0.210273396113547,0,0.427407230585087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187715106965295,0,0,0,0,0.0230941305859185,-0.0252834175255707,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134971102494811,0,0,0,0.146156391546274,0,0,0,0,0,0,0,0,0,0,0,0.097962031493495,0,0,0,0.0407018332377057,0.0012447983796116,0.0327452782715014,0,0,0,0,0,0,0.271014350463898,0,0.0514526365636426,0,0,0,0,0,-0.0163363248437896,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0919602030219301,0,0,0,0,0,0,0,0,-0.105197211157098,0,0,0.105367371668002,0,0,0,-0.0198966818662689,0,0.0585436636246936,0.766531855862752,0,0,0,0,-0.0865264411652473,0.0467260917675255,0.091812131456628,0,0,0,0,0.00137184314078704,-0.0563423677997327,0,0,0,0,0,0,-0.0644286153617719,0,0,0,-0.0476312201442233,0,-0.0197230680711164,0.0379373843888385,0,0,0,0,0,0
