,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600688.SH,X600660.SH,X601991.SH,X601600.SH,X600188.SH,X600547.SH,X600886.SH,X600362.SH,X600795.SH,X000898.SZ,X002466.SZ,X600027.SH,X601992.SH,X600516.SH,X600111.SH,X000629.SZ,X600176.SH,X002460.SZ,X600299.SH,X300072.SZ,X000709.SZ,X600339.SH,X600808.SH,X000825.SZ,X600352.SH,X600583.SH,X000553.SZ,X600801.SH,X002110.SZ,X600426.SH,X000786.SZ,X601158.SH,X000301.SZ,X000883.SZ,X600219.SH,X000932.SZ,X600489.SH,X000792.SZ,X601699.SH,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0.116638729750552,0.0870105512553347,0,0,0,0,0,0,0,0.201083547226395,0,0,0,0,0.127039775058344,0,0,0,0,-0.0131934509076128,0,0.0440737652762367,0.0255582960170678,0,0,0,0,0,0,0,0,0,0,0.0931733557344424,0,0,0,0,0,0,0,0,0,0.212228887309131,0.0367632013775585,-0.00338644318069337,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.0335573700400166,0,0.200647568297901,0,-0.0936087869857818,0,0,0.16004834990574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107688377519945,0,0.0238812741215,0,0,0,-0.0444663780999724,-0.00456762749047866,0,0,0,0,0,0,0.055559110568309,0,0,0.0579469092757746,0,0.0231085565203816,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194045228032704,0,0,0,0,0.0345179628572111,0,0,0,0,1.73472347597681e-18,0,0.0813703862509906,0,0,0,0,0,0,0,0,0.297443686428999,0,0,0.00271470522203847,0,0,0,0,0,0.154233665587894,0,0.0147861797487912,0.00274834835571233,0,0,0,0.00983451245450922,0.00271945491013991,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.014052893859228,0,0,0,0.281847880108955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578741345815541,0,0,0.00071962596530859,0,0,0,0,0,0,0.0869883402807939,0,0.0996485307421381,0,0,0,0,0.127491572912449,0,0,0.430240424508836,0,0,0.00293646482662367,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0421372246415879,0,0,0,0,0,0,0,0,0,0,0,0,0.136691032069538,0.0834780050577471,0,0,0,0,0,0,0,0,0,0,0,0.160208761808569,0,0,0,0,0,0,0.0311047500523871,0,-0.0677817665913649,0,0.0507309830367044,0,0.642297632567023,0,0,0,0,0.0261750632523025,0.0234839033325102,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.246647737829291,0.0925822428618839,0.130944914424747,0,0,0.00870900364389984,0,0.0598148458426842,0,0,0,0,0,6.93889390390723e-18,0,0.0486980672686574,0,0,0,0,0,0,0,0,0,0,0,0.0139382006808585,0,0,0,0,0,0,0.0901718105176618,0,0,0,0,-0.0455158593418262,0,0,0,0,0,0.0185655882947878,0.0135658645160655,0,0,0,0,0,0
X600362.SH,0,0,0.182436941300419,0,0.119490843453302,0,0,0,0,0,0,0,0.0217495614444442,0,0.0590930844927422,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0.0590264082033374,0,0,0,0,0,0,0,0.0558964267392561,0,0,0,0,0,0,0,0,0,0,0,0,0.054389238546613,0.0438278722469001,0,0,0.00192571602514778,-0.0310463001738384,0,0,0,0,0,0
X600795.SH,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0477949242812109,0,0.00475248896454586,0.0615340823520184,0,0,0,0,0.174260580603233,0,0,0,0,0,0,0,0,0,0.0304004568400325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757147294305172,0,4.33680868994202e-19,0,0,0.00464396352549834,0,0,0,0,0,0
X000898.SZ,0,0.147789903429278,0,0,0.0939623734293165,0.0420752533295865,0,0,0,0,0,0,0,0.144918560408749,0,0,0,0,0,0,0,0,0.195730921439359,0,0,0,0,0,0,0,0,0.489565274919992,0,0,0,0,-0.170246341675056,0.0410610897388201,0,0.0202915906983009,0,0,0,0,0.152705234279898,0,-0.0144277375476037,0,0,0,0.00295446097995671,0.0266523402108013,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.0395377910950535,0,0,0,0.373685570353299,0,0.0710172697779293,0,0,0,0,0,0,0,-0.0369836973832938,0,0.0315000904631527,0,0,0,0.684871957496506,0,0.184408594543016,0.0218346864428777,-0.0911543356703058,0,-0.0629496119630951,0,0,0,-0.131986389359231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00918112889269836,0.0360421414078018,0,-0.0202313610410899,0,0,0,0
X600027.SH,0,0,0.0968936281702274,0,0,0.351056454849999,0.0889339071707564,0,0,0,0,0,0,0,0.0234030384865181,0.107275534545203,0,0.189417824922626,0.294593819375625,-0.119795511242456,0,0,0,0,0,0,0,0,0.0674156623422514,0,0,0,0,0,-0.369649924731629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455267043182262,0,-0.356232051289292,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.0404389617421346,0.22866283156352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212608073275846,0.0315468945455298,0,0.0843613445657781,0,0,0.0271892687617266,0,0.00251236625680445,0,0,0,0,0,0.0552936648123264,0.0168661447484845,0,0,0,0,0,0,0.116630728155935,0,0,0,0,0.0103554381161744,0,-0.0123889127251295,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230301811524156,0,0,0,0,0,0,0,0,0,0,0,0,0.0906071607155834,0.14295659766742,0,0,0,0,0,0.297543367936468,0,0.291932486771971,-0.0643307467527733,0,0,0.166284031903363,0,0.166354680872824,0,0,0,0,0,0,0,0,-0.01927566845616,-0.0396993404214955,0,0,0,0,0,0
X600111.SH,0,0,0,0.276191675688513,0,0,0,0,0,0,0,0,0.286922899579229,0,0,0,0,0,0,-0.0678277260202539,0,0.0462498316078669,0,0,0,-2.16840434497101e-19,0,0,0.0254636816750833,0,0,0,0,0,0,0.0545625801071669,0.0531297048214418,0,-4.33680868994202e-19,0,0,0,0,0,0,0.273445069175833,-0.041139743634118,0,0,0.0459129881083334,0,0.0119489326508709,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,-0.676267426217837,0,0,0,0,0,0,0,-0.0939573624288764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.324484306149161,0,1.73472347597681e-18,-0.0287005835945228,0,0,0,0,0.363511351538773,0,-0.116529193444041,0,-0.0460220149692167,0,-0.00324900170034214,0.0856089214978459,0,0,0,0,0,0
X600176.SH,0,0.0467429929236065,0,0,0,-0.100854826257759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360362582894145,0.0221213625866803,0,0.186093734718006,0,0,0,0,0,0,0,0,0.150090904646261,0,0.0708662826301429,0.0813751210550518,0.0255270156255067,0,0,0,0,0,0,0.00762289841784083,0,0.0550507598268833,0.0255371231504514,-0.0104592437498814,-0.00913099992030934,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486827064316992,0,0,0.293094678908077,0,0.0477857773117496,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101203291184507,0,0,0,0,0,0,0.0387352962768874,0.0219857895403144,0.0781813715448808,0,0.00780818839059216,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.131599030750891,0,0,0,0,0,0,0,0,0.137178003957396,0.591373199509957,0,-0.217822514454256,0,0,-0.108216873861077,0,0,0,0,-0.078802179259225,0,0.250323697664677,0,0.128294378047863,0,0,0,0,0,0,0,-0.0440381039648661,0.094881252371224,0,0.0603492087717216,0,0,0,0,-0.0751922016940301,0,0,0,0.0193202912951707,-0.0373284391926233,0,0,0,0,0,0
X300072.SZ,0,0,0,-0.0306652580230024,0,-0.0216305118485542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290225153163479,-0.505042520324247,0,0.103363575195066,0,0,0.642831633717619,0,0,0,0,0,0,0,0,0,0,0.316952081752382,0,0,0,0,0,-0.44505735299895,0,0.218341330040729,0,0,-0.268118062361703,-0.0739933229606167,-0.0237633132479545,0,0,0,0,0,0
X000709.SZ,0,0.112257067937352,0,0,0.176446135937551,0,0,0,0,0,0,0.0464222747821626,0.0805970406012985,0,-0.0307787161264631,0.0149680562509679,0,0,0.143167253875319,0,0,0,0.073373538074347,0,-0.0182727992766216,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0441765856570382,0,0,0,0,0,0,0,0.0653252972321825,0,0,-0.0384580977007657,0,-0.0142962074113829,0,0,0,0,0,0
X600339.SH,0.336896995181803,0,0,0,0,0,-0.112762357534238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167366894140377,0,0,0,0,0.132348691864539,0,0,0,0,0,0,0.742757894597828,0,0,0,0,0,0,0.0267750043680481,0,0,0,0,-0.0100949955022511,0,-0.0575020068203414,0,-0.0322150075766542,-0.0341109333655137,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,-0.0570850550117157,0,0,0,0,0,0,0,0,0,0,0,0,0.444448043198384,-0.0193454695875148,-0.0838476926577103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326889562715617,0.211841623964406,0.0969847854320969,0,0,0,0,0,0.228603702367261,0,0,0,-0.106805123128602,0,-0.0113303079631977,-0.0138917776453018,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.112871734594455,0.0790570145962758,0,0,0.162831325661819,0,0,0,0.942341487637439,0,0,0,0,0,0,0,0,0,0,0,0.186132502767365,0,0,0,0,0,0,0,0,0,-0.0503283358227748,0,-0.0620658224630932,0,0,0,0,0,0,0,-0.127103762956223,0,0.22712978656668,0,0.00400032200729837,0.0431823219081199,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0810874698997429,0.081747042077311,0,0,0,0.0554735434648182,0,0,0,0,0,0,0,0,0.0692314287618431,0,0,0.178298295091423,0,0,0,0,0,0.0773998106074356,0,0,0.0168396272424077,0,0,0,0,0.0312296785341092,0,0.064601921070222,0,0,0,0,0,0.0377580910597596,0,0,0,0,0,0.027003400601296,0.00720752324364435,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.074054978431937,0.174870616846524,0,0.112372878556499,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0807563025108522,0,0,0,0,0,0.320042837861215,0,0,0,0,0,0,0,0,0,0,-0.0377512281453408,0,0.0971900318776922,-0.0357454149890929,0,0.139477015416497,0,0,0,0.0168977600146596,0.0299982326719813,0,0,0,0,0,0
X000553.SZ,0.193387605372421,0,0,0,0,0.0889317048727213,0,0,0,0,0,0,0.187744607518866,0,0,0,0,0,0,0,0,0,0,0,0.00708874887965497,0,0.140142047556152,0,0,-0.113169394450451,0,0,0,0,0.011227278507791,0,0.360580765966561,0,0,0,0,0,0,0,0,0,-0.0513100982467191,0,0,-0.0468955626488653,0.069645097653413,0,0,0,0,0,0,0
X600801.SH,0,0,0.226013949237954,0.466147790488847,0,0,0.0613126671603856,0,-0.0291993868217306,0,0,0,-0.595776516063485,0,0,0,0,0,0,-0.130833500488866,0,0.173880720900664,0,0,0.0170986680779527,0.390040088289707,0,0,0,0,0,0,0,0.0623895008108068,0,0,0,0,0.17955495991319,0,0,0,0,0,0,0.298804631339995,0,0,0,0,0.0212974909036939,0.0445432135760076,0,0,0,0,0,0
X002110.SZ,0,0,0,0.0366043679961672,0.412456392807365,0,-0.233743086182516,-0.046028950883307,0,0,0,0,0.0138233394213586,0.0382172551666352,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0935397299104065,0,0,0,2.77555756156289e-17,0,0,0,0,0.25407583969515,0,0,0.0637795540225697,0,0,0,0,0.423850566729934,0,0.0135854682305,0,0,0.0345346368493824,0,0,0,0,0,0,0,0
X600426.SH,0,-0.293193660670678,0,0,0,0,0.288716724676433,0,0,0,0,0,0,0,0,0,-0.0230047907895164,0,0,-0.0359856927749806,0,0,0.0379930181847703,0,0,0.435755814198782,0,0,0.10042958982346,0,0.0670351865911741,0.39331963903864,0,0,0,-0.188196970569124,0.0537536305908425,0,0,0,0,0.0304549397764515,0,0,0.124449742942042,0,0,0,0,0,0.0139238140751624,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.427107559892681,0,0.025614593275987,0.0471505592197791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00654567287544518,0.0663440937214,0,0,0.0459038109058014,0.0560435180666116,0,0,0,0.0509178958598963,0,0.664507304918893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00877858628540865,-0.0260248238250956,0,0,0,0,0,0
X601158.SH,0,0.00112314866029292,0,0,0,0.0159896945790553,0.00549351451426516,0,0,0,0.0425960902082373,0,0,0,0,0,0.183327976272533,0,0,0.0525483105841845,0,0,0.0535262407240696,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.095832941218724,0,0,0.0165858096361899,-0.0136694390707557,0,0,0,0,0,0,0,0,0.0772537104507388,0,0,0,-0.00488187091561602,-0.00832655721969649,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.0306589235034336,0,0,0,0,-0.0163036164873767,0,0.170007419073938,0,0,0,0,0,0.0897664744826382,0,0,0,0.187230968345623,0,-0.0120045678985721,0,0,0.131284632301437,0,-0.343339277074093,0.216287574301952,0,0,0,0,0,0,0,0.0834576741987331,0,0,0,0,0,0,0,0.0540889940618573,0,0,0.076425977834403,0.0194828223718636,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0996522982288051,0,-0.0153532764243073,0.0544859967334854,0,0,0,0,0,0,0,0.0373670979587176,0,0.0281501030433355,0,0,0,0,-0.0279225669659552,0,0,0,0,0,0.0560547511783896,0,0,0,0,0,0,0.0691768038462496,0.141172960619279,0,-0.0425019455945337,0,0,0,0,0,0,0,0,0.129474169387411,0,-0.0556571247556718,0,-0.0105979534275638,0,0,0,0,0,0,0
X600219.SH,0,0,0.0823347198838704,-0.214321329810196,0,-0.0171007593938986,0.0743496079210192,0.0509801079673091,0,0,0,0,0.212552399416695,0,0,0,0,0,0.0395553749671934,0,0,0,0,0,0,0.0845833656058796,0.0632545398435336,0,0.135874128492057,0.0238460867876814,0,0,0,0,0.0939556114408732,0,0,0,0,0,0,-0.0764647547004696,0,0,0,0,0.0161413863770548,0.0789936240712953,0,0,0.0105826390984997,0.0176047278679996,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089196671955703,0,0,0,0,0,0,0,0,0.134557224153765,0,0.0564850017048288,0,0,0,0,0,0,0.27680099581111,0,0,0,0,0.00679078811427653,0.49356063168271,0.0271061133380124,0,0,0,0,0,0,0,0.0140936412076732,0,0,0,-0.0061686674328857,-0.0098185753648703,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,-0.0269170492908289,0,0,0,0,0,0,0.223752690261877,0,0.352980250410103,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0394336450411742,0,0,0,0,0,0.0399683666691688,0,0,0,0,0,0.0677506426635881,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00476174838077565,-0.0134145414004291,0,0,0,0,0,0
X000792.SZ,0.27702115999619,0,0,0,-0.658856586209844,-0.196813760836538,0.093962418304756,0,0,0,0,0,0,0,0,0,0,0,-0.0434927559781471,0,0,0.452841571727586,0,0,0.071626773099586,0,0.169174871408513,0.310762968727983,0.1526179398303,0,0,0,-0.0481950779905508,0,0,0.356828257814734,0,0,0,0,0,0,0,0,0.143357393739717,0,0,0,0,-0.363798690956854,0.0367236551442028,0.0271323574030416,0,0,0,0,0,0
X601699.SH,0,0,0.102357714396926,0.032540935139837,0.242310475130042,0,0,0,0,0,0,0,0,0.311135238422975,0,0,0,0,0,0,0,0.065865863264299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152497810579219,0,0,0,0,0,0,0.000790350685871214,0,0,0,0.014592393970882,-0.0106636724913379,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.33688619466578,0,0,-0.629048268036702,0,-0.0854504959627375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155692060181221,0,0.309139992688845,0,-0.0774973950599114,0,0,0,0,0,0.208466253440655,0,0,0,0,0,0,0,0,0,0.197025792271445,0,0,0,0,0.0102768037581257,0,0,0,0,0,0
Change_TY3M,-0.142974377528754,0,0,0,0,0,0.0494656859775592,0,0,0,0,0.276885843402394,0,-0.657822705322529,0,0,0,0,-0.0412680856884519,0.19653454112914,0,0,-0.0862197455114126,0,0.143608144426543,0,0,0,0,0,0,0,0,0,0,0,0,0.110776120055587,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500817225143636,-0.122333551083633,0,0.097728872287264,0,0,0,0
Slope,0,0,0,0,0,-0.715787153675787,0.964584016823537,0,-1.32870735647739,0,0,-0.550418598240624,0,0,0,0,0,0,1.13965760494426,0,0,0,-1.46063346524564,0,0.158246501419699,0,0,0.347994987166954,0,0,0,0,0,0,0,0,-0.429439953647838,0,1.82045887730687,0,0,0,0,0,-0.388654799146963,0,0.17060332974491,0,0,-2.32356543711508,0,-1.20141551631688,0,0,0,0,0,0
TED,0,0,0,0,0.0380376967443266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507612326896576,0,0,0,-0.599891962163048,0,0,0,0,0,0,0,-0.79339981391582,0.768660397191112,0,0,0,0,0,0,0.954517835897281,0,0,0,0,0,0,0,0,0,-0.137391759289702,-1.61652869074044,-0.628896204254546,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0959970649353934,0,0,0,0,0,0,0,0,0,0,0,0,0.00592562170574033,0,0,0,0,0,-0.00840530443745459,0,0,0,0,0,0,0,0,0,0,0,-0.116418333099149,0,-0.0793355330597737,0.0122577002157267,0,0,0,0,0,0,0,0,0.0055868642715149,0,0.0106448767223831,-0.000876617117987965,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0440908349779372,0.0119100043409263,0,0,0,0.0186822515183878,0,0.00402889636600532,-0.196800987150847,0,0,0,0,0,0,0,0,0,0,0.035716989842003,0,0,0.260759007962762,0.0385882582608935,0,0,0,0,0,0,0,0,0,0.0815519070924355,0,0,-0.0965957576494432,0,0.0746347126794398,0,-0.161686408232957,0,0,0,0.150278830304076,0,-0.0092662881127797,0,0,0,0,0,0
MKvol,0,0.00269232218214739,0,0,0,0.00173334496252072,0,0,0,0,0,0,0,0,0,0,0,0,0.00133200799206041,0,0,0,0,0,-0.00269563154391678,5.42101086242752e-20,-0.00124116454801573,0,0,0.00452784465281991,0,0,0.00290064868236239,0,0,0,-5.42101086242752e-20,0,-0.00337502459576357,0,0,0,0,0,0,0,0.00082959093891572,0,0,0.00320402105386506,0.00104471817747295,-0.000386749046265751,0.00315030326266878,0,0,0.0157755358035801,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0160090284593029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01830960319266,-0.0181556951481653,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264059256734239,0,0.0029532295692709,-0.00300182035230422,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022703499744812,0,0,0,0,0,0,0,0.00471268853923391,0,0.00343602767287762,0,0,0,0,0,0,0,0,0.00293971821646062,0.00400891967967204,0,0,0,0,0,-0.0107312243966734,-0.00469901904554017,0,0,0.0104225571839845,0,0.0054616711133826,-0.00767904752737097,0,0,0,0,0,0
