,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X600547.SH,X601600.SH,X601898.SH,X600660.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600886.SH,X600010.SH,X600111.SH,X000301.SZ,X000708.SZ,X002271.SZ,X600426.SH,X600362.SH,X000877.SZ,X600795.SH,X600027.SH,X600176.SH,X600489.SH,X600803.SH,X601699.SH,X000983.SZ,X601991.SH,X000807.SZ,X000786.SZ,X600160.SH,X000630.SZ,X000932.SZ,X600219.SH,X000933.SZ,X000408.SZ,X000629.SZ,X002080.SZ,X300037.SZ,X600688.SH,X000539.SZ,X600612.SH,X600096.SH,X002409.SZ,X600157.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.08488814650477,0,0,0,0,0,-0.0166728512745731,0,-0.0261722155957714,0,0,0,0,0,0,0,0,0,0,0,0.0622605863432915,0,0,0,0,0,0.150552181566046,0,0,0.0116198123493096,0,0,-0.0587468028482035,0,0,0,0,0,0,0.0786745504068419,0,0,0,0,0,0,-0.0404048813561277,0,0,0,-0.0122725541198561,0,0,0,0,0,0,0
X600028.SH,0.457205722980516,0,0,0,0,0.00759866820867059,0,0,0,0,0.271033279032861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114346431614337,0,0,0.0637316044963924,0,0,0,0,0,0,0,0,0,0.0902739031127101,0,0,0,0,0,0,0,-0.235566654456316,0,-0.0239476387432657,0,0,-0.00534008287895927,0.0306646555753473,0,0,0,0,0,0
X601088.SH,0,0.0635401170101719,0,0,0.261983860768913,0,0,-0.0636324376740311,0,0,0,0,0,0,0,0,0,0.0992142805915019,0,0,0.0140837384850586,0.023212442372519,0.0781757684259483,0,0,0,0.0188143761029366,0,0,0,0,0,0.0396748636813595,0,0,0.250517860673565,0,0,0,0,0,0,0,0,0,0,0,0.0644980417875729,0,0.011795415531752,0,0.0423512898672637,0,0.0651784199163674,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0783976462088218,0,-0.0242049573317626,0,0,0,0.092107352501634,0,0.18238897169956,0.0437421358580651,0,0,0,0,0,0.11030031991928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553522269544521,0,-0.0271200405306076,0,0,0,0,0,0,0.0135570309012112,0,0,-0.00396814153289552,0,-0.00999130016876396,0,0,0,0,0,0
X600188.SH,0,0,0.894049803891667,-0.038737983717763,0,0,0,0,-0.11186918623637,0,0,0,0,0,0,0,0,0,0,0,-0.0891817425431289,0,0,0,0,0,0,0,0,0.161400748194511,0.219364414094079,0,0.129947295090287,0,0,0,-0.150993714116184,0,0,0,0,0,0,0,0.0836876723530735,-0.217233725896867,0,-0.0701911560302758,0,0.00383654835976605,0,0,-0.00832178596310496,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0165890557918868,0,0,0.0974848571144159,0,0,0,0,0,0,0,0,0,0,0.219475396809169,0.0876970568442721,0,0,0,0,0,0,0.0460959179106644,0,0.0562704619905796,0,0,0,0,0,0.0253679171991086,0,0,0,0,0,-0.181109921782057,0,0,0,0,-0.092824767354248,0,0,-0.037152356597044,-0.0630517634474762,0.0879693616994106,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0294402957944362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461262311098358,0,0,0,0,0,-0.09995842243957,0,0,0.0424520429985432,0,0,0,0.121005680090887,0.0659413058480705,-1.73472347597681e-18,0,0,0,0,0,0,0.33368104720912,0,0,0,-0.23028364431034,0,-0.00526982650670186,0,0,0,2.16840434497101e-19,0.0176387066922826,0,0,0,0,0,0
X600011.SH,0,0,-0.282610865919059,0,-0.168771608824404,0,0,0,7.35117521684672e-05,0,0,0,0,0,0,0.0744901835630072,0,0,0,0,0,0,0,0,0,0.53820854140402,0,0,0,0,0,0,-0.214782577678135,0,0,0,0,0,0,0,0,-0.112879857838194,0,0,0.0420696659555178,0,0,0,0,0,-0.00647665644100572,-0.0276860123796814,0.101425448000375,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.153097702203722,0.0259404989570821,0.0177870971344175,0.899120114456649,0.171209673656639,0.100175067417821,-0.126001331639091,0,0,-0.0902722840745962,-0.134372042441375,0,0.0483603848439509,0,0,0,0,0,0,0,0,0,0,0.0221420701860671,-0.168216944301182,-0.0726399900334885,0.124370762956939,0,-0.031056684996103,0,0,0,0,0,0
X601600.SH,0,0.0148603457633327,0,0,0.00365048092693439,0,0,0,0,0,0,0,0,0,0,0,0,0.351596470892428,0,0.109089585373393,0,0,0,0,0,0,0,0,0,0,0,0,0.405272652970063,0.0257454130106821,-0.0779706916368842,0,0,0,0,0,0,0,0,0,-0.0826475029321646,-0.234810331127871,0,3.46944695195361e-18,0,0,0,-0.0119460054907794,-0.0203092386933931,0,0,0,0,0,0
X601898.SH,0.0682453829184895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.115019606582778,0.0847945947677231,0.223491857735733,0,0,0,-0.0634924429977997,0.226381382044135,0,0.0024352452286484,0,0,0.116125301663594,0.037332515603868,-0.117976827884621,0,0,0,0,0,0,0,0,0,0.00341254979953159,0,0,0,0,0,0
