,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600623.SH,X600027.SH,X600188.SH,X600157.SH,X600111.SH,X600362.SH,X601992.SH,X600886.SH,X002466.SZ,X600547.SH,X600299.SH,X600660.SH,X600309.SH,X000709.SZ,X601158.SH,X600583.SH,X600489.SH,X000792.SZ,X300072.SZ,X000898.SZ,X600352.SH,X000539.SZ,X000883.SZ,X000027.SZ,X000983.SZ,X000630.SZ,X000629.SZ,X002470.SZ,X000723.SZ,X600549.SH,X600176.SH,X002407.SZ,X000012.SZ,X600021.SH,X000060.SZ,X002460.SZ,X000959.SZ,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0.146547221950508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00731835533298376,0,0,0,0.0777918213000256,0.0213493811128965,0,0.170743052967271,0,0,0,0.00401370218135395,0.0956775742131762,0,0,0,0,0,0.0535374865997552,0,0.0804064945496805,0.0321383205799699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536145594240341,0,0,0,0,0,0,0,0,0.0103772877479422,0,0,0.108308808274453,0,0.0390589720428236,0,0,0.0290035734450892,0,0.0581664235636281,0.250133262943219,0.0349079363949783,0.0780389898965946,0,0,0,0,0,0,0,0.159765746962561,0,0,0,0,0,0,-0.0269685960455143,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152830125775955,0,0.0681491004760399,0,0,0.137733414174857,0,0,0,0,0,0,-0.0184331736522772,0,0.233970576576689,0.608315769714781,0,0,0,0,0,0,0,-0.0465972322610119,0,0,0.172479134555312,0,0,0,0,0,0,-0.055870795306437,0,0,-0.0654832015357585,0.0948065722385668,0,0.138886119918154,0,0,0,0
X600027.SH,0,0,0,0.215769989883722,0,0,0,0.0161277551658322,0,0,0,0,-0.0200417099420076,0,0,0,0,0,0,0.194396402694605,0,0,-2.77555756156289e-17,0,0,0,0,0.116796164416886,0,0,0,0,0.0833260424493323,0,0.1271398112095,0.116313637553182,0,0,0,0,-8.67361737988404e-19,0,0,0.0272290679057541,0,0,0,0,0,0,0,0.0105753455102248,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0557514838321981,0.105390714744434,0,0.118700229603634,0,0,0,0,0,0,0,0.210658189916215,-0.151890025034443,0,0,0,0.109776798042216,0,0,0.131843577301156,0,0,0,0.0210147208953449,0,0,0,0,0,0,0.398141586573796,0,0,0,0,0,0,0,0,0,0,0,0.0843271115250907,0,0,0.00916054446791933,-0.142928512452764,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.290107817505777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216567430570696,0,0,0,0,0,0,0,0.0239858188238835,0,0.0488858219357283,0,0,0.234621924995092,0.0558184024737545,0,0,0,0,0,0,0.0236844198667103,0,0.058745395777248,0,0.107189605913132,0,0,0,0,0.0103530628333917,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.156494738550795,0,0.0368217883329047,0,0,0,0,0,0.016480153664562,0,0,0,0,0,0,0,0,0,0,0,0.0619697968806104,0.0962166625973182,0,0.0353844137227215,0.0473308778840167,0,0,0.0562224186239003,0.0775714704281891,0,0,0.0870347534609546,0,0,0,0,0,0.243741517642934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0306865140908842,0,0,0,0.137961349523012,0,0,0,0.041368493268843,0,0,0,0,0,0,0.0632662068673397,0.15969001646769,0,0,0,0,0,0,0,0,0.195006481568947,0,0,0.0417055754416099,0,0,-0.0539290982248573,0.304070145324069,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.30750620989049,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.0216569315857635,0,0,0,0,0,-0.00226898586772239,0,0,0,0,0,0,0,0.0327364142635504,0,0,0,0.204767716782794,0,0,0.0214824850064836,0,0,0.112621851171129,0,0,0,0,0.146182585543067,0,0,0.102749433777015,0,0,-0.0502590722667472,0,0.0996045965890361,0,0,0,0,0,0,0,-0.0440186627657643,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0320753847786333,0,0,0,0,0.12751700169922,0,0,0,0,0,0,0.0123018263123374,0,-1.0842021724855e-19,0,0,0,0,0.14057721289718,0,0.0489472355154175,0,0,0.202460880436973,0,0.050569151684018,0.0544074271127506,0,0,0.0229361491347716,0,0,0.029693301664869,0,0,0,0,0,0.0129027434928944,0,0,0,0.00754402432191287,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.27440135324809,0,0,0,0,0,0.0977358353789705,0,0.149034675313442,0,0.0459697379489625,0,0,0,0,0,0,0,0,0,0,0,0,0.130288436899967,0,0,0,0,0,0,0,0,0,-0.2323284400998,0,0,0,0.340321136224248,0,0,0,0.498463512916092,-0.103247961325742,0,0,0.0764374027793483,0.0355070151488246,0,0,0,0,0,0
X600547.SH,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0765837248958974,0,0,0,0.0413768987181106,0,0,0,0.0233975347319839,0,0,0,0,0,0,0,0.938811586910395,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.038273586988152,-0.0410768856021285,0,0.0489139447433246,0.0449871093147579,0,0,0,-0.00729268103599304,0.0769956160309024,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.269969351284573,0,0,0,0,0,0,0,0.121187944360273,0,0,0,0,0,0,0,0,0,0,0.00931822361058264,0,0,0,0,0,0.138389686236764,0,0,0,0.00911873291132667,0,0.205747262790221,0,0,0,0.194521438740764,0.0552903049450022,0.110635637709942,0,6.93889390390723e-18,0,0.107185196829567,0,0,-0.0325392833021003,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.197473074240553,0,0,0,0,0,-0.0244916950869534,0,0.00608019705601979,0,0,0,0,0,0,0,0,0,0,0.077465764848345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10449708179228,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.287661762064491,0,0,0,0,0,0,0,0,0,0.0983920614110929,0,0,0,0.0140640517635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782856528700957,0,0.0446781621336122,0.0452837866310067,0,0,0.161993302396843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0625526226734592,0,0,0,0,0,0,0,0,0,0,0,0.145135489068804,0,0,0,-3.3881317890172e-21,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.268654705464812,0,0,0,0,0.0446711664809991,0,0.0763374590681108,0,0.00167993282327914,0.0186450160764278,0,0,0,0,0.0135617755472513,0,0.027919928030689,0.334269515819228,0,0.0188982270538384,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142041975634083,0.145191742782668,0.00893161154301586,0,0,0,0.111123014743406,0,0,-0.0355671307002823,0.211226317646661,0,0,0.158558855853313,1.38777878078145e-17,0.0273942789751011,0.0756326997338069,0,0,0,0,0,-0.0265171151639606,0.0428065354366566,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0259798474263222,0.0826764892772485,0,0,0,0,0,0,0,0.024359868459519,0,0,0,0,0,0.0681284615064726,0,0.370844272800506,0,0,0,0,0,0,0,0,0,0,0.202849357330628,0,0.0171615004898579,0.113927329074727,0.0993277674315701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.118864885511538,0,0,0,0,0,0,0.0853853385553522,0.0114666610099304,0,0,0,0,0.600890974982771,0,0,0,0,0,0,0,0,0,0,0,0,0.0721373748113253,0,0.0939634677884118,0,0,0,0,0.00942370881227542,0,-0.00877487887386253,4.33680868994202e-19,0,0,-0.0341237371863586,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.119038331260686,0,0,0,0,0,0,0,0.0545888955378189,0,0,0,0,0,0.113673080757968,0,0,0,0,0,0.0126316220604547,0,0,0,0,0,0,0.0582366073670664,0,0,0,0,0,0,0,0,0.0309698044150597,0,0,0.0182544722992295,0.397854625008347,0.0547607143919088,0,0,0,0,0,0.0544043445805316,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511716234632452,0.0130002507614074,0,0,0,0,0.4646613135015,0,0,0.00877286645921699,0,0,0,0,0,0,0,0,0,0,0.0460578153991323,0,0,0,0.106009041675461,0.0373655757378198,0,0,0,0,0,0,0.00279534515602161,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.185179589230012,0,0,0,0,0,0,0,0,0.0461790278058891,0,0.0621850923559523,0,0,0,0,0.0225354929363905,0,0,0,0.399840661220149,0,0,0,0,0,0,0.0980679082027291,0,0,0,0,0,0,0,0.052393711531526,0,0,0.0465265526345695,0,0,0.0295485937406076,0,0,0,0,0.0655882151865176,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.161005808910137,0.0156795173755317,0.0702181819678229,0,0,0.0467193967547144,0,0,0,0,0,0,0,0,0,0.00165609949193497,0,0,0,0,0.0410492300415317,0,0,0,0,0,0,0.313184208995311,0,0,0,0,0,0,0,0,0,0.0954652584535398,0,0.149162813806398,0.0927729233364379,0,0,0,-0.0307446980268618,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134507637894531,0,0,0,0,0.0667976977257268,0,0,0,0,0.0167751143236373,0,0,0.246826097362366,0,0,0,0,0,0,0,0.0291866544936303,0,0.0692075120251321,0.141392779163077,0.0491669787368318,0,0,0,0.056600741987418,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265156316990754,0,0,0,0,0.0537851690417827,0,0,0,0,0,0,0,0.460281993638712,0.0316610285902098,0,0.0343101196144556,0,0.0378128292883423,-8.67361737988404e-19,0,0,0.0143243385618372,0,0,0.0438604597741359,0,0.164326210814617,0,0.00775239570239363,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00451175621931221,0,0,0.108439613670213,0,0,0,0,0,0,0,0,0,0,0,0.147473863013806,0,0,0,0,0.134363725488335,0.0655001464068652,0.398060886089658,0,-8.67361737988404e-19,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.00368780873609743,0.0308254587067171,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.106255477203084,0,0.127441440946184,0,0,0,0,0,0,0,0,0,0.382105923377884,0.542704576294305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066952027413898,0,0.0314030664259901,0,0,0.0925554323297895,0.0309989995051898,0,0,0,0,0,0,-0.0398575278124217,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.22390092650374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159822840181654,0.0484553688538587,0.189729152447678,0,0,0,0,0,0.0870994766378396,0,0,0,0.118987518101667,0,0,0.049012527800751,0,0,0,0,0,0,0,0,0,0,0,0.055918112887439,0,0,0,0.0198116977889061,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.120228156520248,0,0,0,0,0,0,0,0,0,0,0,0,0.0484524507644771,0,0,0.111337866789186,0,0.112028197697575,0.118241460620711,0,0,0,0,0,0,0,0,0,0,0,0.20846078258185,0.026225889249145,0,0,0,0,0.111308839298495,0,0,0,0,-0.00117216104839212,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109824729287974,0,0,0,0,0,0,0.059442441683105,0,0,0,0.0746012428844965,0,0,0,0,0,0,0,0,0.174903676999007,0,0,0,0,0,0.257420432176299,0,0,0.108648247047871,-0.0624520658250372,0,0.0400591186744371,0,0.0678386603021461,0,0.0479112653112907,0,0,0.0282454776802285,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.176806310694654,0,0,0,0,0,0,0.0245962997165462,0,0,0,0,0,0,0,0,0,0.12082758209031,0,0.0125065177458692,0,0.112827035114416,0,0.120410444677917,0.0722969039053165,0,0,0,0.0444596333384976,0,0.0700882973208819,0,0,1.73472347597681e-18,0,0,0,0,0.0783685033628778,0.0557553050769075,0,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0.436650209120666,0,-0.148893350132866,0,0,0,0,0,0.0897769251002221,0,0.0683203895735341,0,0,0,0,0,0,-0.00498583291290865,0,0,0,0,0,0,0,0,0.0497689753122994,0,-0.039275486893502,0,0,0,0.0963370497167989,0,0,0.0290064520890393,0.0702377895415457,0,0,0,0,0,0.333663070154527,0,1.38777878078145e-17,0,-0.268800479695905,-0.0435074560819421,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672307889802626,0,0.140835080700513,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0237902343242876,0,0.558044045263637,0,0,0,0,0.0312840332807808,0,0,0,0,0.0229176351629351,0,0,0.0734510861948677,0,0.048768742162471,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0.128857738326468,0,0,0,0,0.0208519129733882,0,0.275633731705349,0.0716977479573445,0,0,0,0,0,0,0,0,0,0,0.0141587787605434,-0.217847374938755,-0.27205632473019,0,0,0,0,0,0,0,0.0491150507327782,0.151765292796477,0,0,0,-0.119802590602313,0,0,0,0.230642693478198,0,0.720088544874427,0,0,0,0.109121554187733,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.105175434856187,0,0,0.0203345734754727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422101331401837,0,0,0,0,0,0,0.0658485014329056,0,0,0.0283392741079351,0,0,0.197784820524583,0.0247835612054004,0,0.0930287817044544,0,0.0267903472864229,0,0,0,0,-0.0376885518172028,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215512698094423,0,0,0,0,0,0,0,0,0,0,0.28325647921137,0,0,0,0.0127978998833085,0,0.201735884087695,0.0985285778953276,0,0,0.0231125769785352,0,-0.073070600083761,0,0,0,0,0.0178544787744198,0.0709213429787912,0,0,0.256020822796048,0,0,0,-0.00894372886779975,-0.00343829089985569,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.0945788650276792,0,0,0,0,-0.0312428484176991,0,0,0.1117711947316,0,0.294483726043781,0,0,0,0.000622384543569526,0,0,0,0,0,0,0.174334939727164,0,0,0,0.0457961354587471,0,0,0,0.067854678675537,0,-1.0842021724855e-19,0,0,0.285746983393489,0,0,0,0,0,0.00905846195507863,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0372092901044193,0,0,0,0,0,0,0,0.47761571616513,0,0,0,0,0,0,0,0,0,0,0,0.0237555045068021,0,0,0,-0.0528315624865776,0,0,0,0,0,0,0.409599072790658,0,0.226146627408337,0,0,0,0,0,0.0467798245368551,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.00969135400450358,0,0.228132830862192,0,0.0448086736137948,0,0,0,0,0.242133679924831,0.0275121988384346,0,-0.0129335541307304,0,0,0,0,0,0,0,0.0811319393330555,0,0,-0.0303405440076563,0,0,0,0,0,0,0,0.221707041154015,-0.14196501103532,0,0,0,0,0,0,0.144805566682721,0,0,0,0,0.101031918879244,0,0.0119818471708242,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515510524146646,0,0,0,0,0,0,0,0,0,0.16601664904386,0,0.0680972732871696,0.0188128157436184,0,0,0,0.0923311292745053,0,0.064556840425924,0,0,0.0487571148868284,0.11597821872595,0,0.00207132255224613,0.100774866808415,0.022338470490077,0,0,0,0,0.0653139821864207,0,0,0,0.0597495954079767,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.112031356390692,0,0.00615471960263977,0,0,0.111996152998592,0,0,-0.0309633040410643,-0.0525848275960615,0,0,0.0185556846236987,0,0,0,0,0,0,-0.227541206149389,0,0,0,0,0,0,0.0511093360015226,0,0.0282846625372773,0,0,-8.67361737988404e-19,0,0,0,0,-0.0452622169595858,0,0,0,-0.174821949448701,0,-0.0197194326232598,0,0,0,0
Slope,0,0,0,0,0,0,-0.526136468542022,0,0,0,0,0,-0.533677284712775,0,0,0,0,0,0,0,-0.103857831524644,-0.525530319996911,0,0,0,0,0,0.169977957798822,-0.617824955645284,0,0,0,0,0,0,0,-0.157451664364799,0,0,0,0.621839176563903,0,0,0,-1.03473793025145,-0.162940330959627,0,0.810123269239233,-0.126814263856988,0,0,0,0,0,-0.992371973392567,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0576747364106005,0,0.0266856634582781,0,0,0.295050116166884,0.083516429869878,0,0,0,0,0,-0.0832871906812085,0,0,-0.544498378730053,0,0.114590573254437,0,0,0,0,0,0,0,0,0,0,0,-0.187808502733502,0,0,-0.225284701665911,0.908130559391379,0,-1.12904425518617,0.340417708967128,0,0,0,0,-0.382542577951153,0,0
RealEstate_excess,0,0,0,0,0,0,0.0687318266432929,0,0,0,0,0,-0.108114524950484,0,-0.0421732700978493,0,0,-0.0127140604867213,0,0,0.0209216862416763,0,-0.198923700561979,0,0,0,0,0,-0.122276199446718,0,0,0,0,0,0.0489625505378027,0,0,0,0,0,0,0.0626695545756264,0,0,0,0,0,0,0,0,0,-0.0896725333259082,-0.0900366823450706,0,0.214747931053461,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227569913067619,0,-0.102434389135359,0,0,0.0476507512159593,0,0,0.0371867563264479,0,0,0,0,0,0,0,0.0361653818139378,0,0,0,0,0,0,0,-0.211487143978518,0,0,0,0,-0.0348020257945747,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0167212844105073,-0.0586801152605297,0.596065487364998,0,0,0,0,0
MKvol,0,0,0,0,0,0.0061602058750103,0.033856087235294,0,0,-0.00059644434896163,0,0,0,0,0,0,0,0,0,0,-0.00209613301848433,0,0,0,-0.017049417792987,0,0,-0.00198434511448863,0,0,0,0,0.0091217763547475,0,0,0,0,0,-0.000222195418263894,0,0,-0.00912592093088591,0,-0.000732252082679999,0,0,0,0,0,0,0,0.00177668552057913,0.0294864288018004,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00839541716261364,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.0326518005163084,0,0,0,0,0,0,0,-0.0179069080247244,0,-0.0226532669210974,0,0,0,0,0,0,0,0,0,0.00332069398450121,0,0,0,0.00783702855075044,0,0,-0.158115745995146,0.00384252733813257,0.0227551945204938,0,0,0,0,0.0457831833099802,0.00282034991461095,0,0.0178881936414751,0,0,0,0,0,0.0172063913532086,0,0,0.0548819615587923,0.0183289296063156,-0.0125876696068228,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.0123742832570598,0,0,0,0,0,0.00168733583557439,0,0,-0.00531909291490133,0,0,0,0,-0.00140463518645788,0,0,0,0,0,0,0,0,0,0,0.00257228574015094,0.00881174065082259,0,0,0,0,0,0,0,-0.00860136662551686,-0.0304751832394674,0,-0.00697336085749616,0,0,0,0,0.0349673642141023,0,0,0.0032419312067996,0.0538033695849175,0,0,0,0,0,0
