,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X600111.SH,X601600.SH,X600362.SH,X600010.SH,X600188.SH,X600886.SH,X600795.SH,X600309.SH,X600688.SH,X600583.SH,X600027.SH,X002353.SZ,X601992.SH,X000792.SZ,X601158.SH,X000898.SZ,X000629.SZ,X000883.SZ,X000709.SZ,X600489.SH,X600490.SH,X600315.SH,X000825.SZ,X600547.SH,X600352.SH,X000831.SZ,X000539.SZ,X601699.SH,X000630.SZ,X600307.SH,X600660.SH,X000983.SZ,X600549.SH,X000937.SZ,X000959.SZ,X000027.SZ,X600578.SH,X000960.SZ,X600516.SH,X600157.SH,X600863.SH,X000761.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0,0,0.0907938942726977,0,0,0,0,0,0,0,0,0,0,0,0.0149657524210456,0,0,0,0.137524815585139,0,0.0667412085487339,0,0,0,0,0,0,0,0,0,0.0918580814980995,0.0690457710423203,0,0.00716285543473616,0,0,0.0152658607957173,0,0.0552231275549193,0.0378956645132909,0.0243369800501133,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.158278218606819,0,0,0,-0.203372793111799,0,0,0,0,0,-0.135535858784856,0,0,-0.359110012337225,0,0,0,0,0,-0.104678591628059,0,0,0,0,0.141710594814953,0,0,0,0,0,0,0,0.249121100042589,0,0,0,0,0,0.21050377436526,0,0,0,0,0.0366371437721029,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0558267958387398,0,0,0,0,0,0,0,0,0,0,0.0828488723591519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378462779315625,0,0,0.0185037983066893,0,0.0917330344560001,0.150603475218471,0,0,0,0,0.0280962081022483,0.0240418802561178,0,0,0,-0.0347349998631744,0.0388914358012073,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0940762569356793,0,0,0,0.140014000844836,0.00523755395961478,0,0,0,0,0,0,0.00284605052201632,0,0,0,0,0,0,0,-0.00922584336680414,0,0,0,0,0.0640964080726575,0.0191921279007359,0,0,-0.0651553325892237,0,0.220053820990593,0,0,0,0,0,0,0,0.169603076524097,0,0,8.67361737988404e-19,-0.29051509519976,-0.000676833444041991,-1.0842021724855e-19,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0980801240696838,0,0,0,0,0,0,0,0,0.0392538584858066,0,0,0,0,0.0039795538784539,-0.0396755719929374,0,0,0,0.0705143946643607,0,-0.0347759996018086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530420077531521,0,0.0774232730430173,0,0.0156250697391293,0,0.158091154458384,0.0283980589485737,0,-0.0715560493538659,0,0.0143867657690657,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0961509388369414,0,0,0,0,0,0,0,0.0807249399715165,0,0,0,0.266479180066604,0,0,0,0,0,0,0,0,0,0,0,0,0.133353412082429,0,0,0,0,0,0.00656576076239638,0,0,-0.0223408193281228,0.0251836699265944,0,-0.054897632300839,-0.0783906494646365,0,-0.038224861944064,0.0458949174500777,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747335689615283,0,0,0,0,0,0.106378120547516,0,0,0,0,0,0,0,0.00296251034146297,0,0,0,0,0,0,0,0,0.153929660131154,0,0,0,0,0.156824859487167,0,0,0,0.171199605217962,0.143586860610884,0,0,-0.284716249748369,0,-0.0109899965149917,0.0431323666793988,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.110205676273053,0,0,0,0.0179277308555843,0,0,0,0,0,0,0,0,0.0283612077189845,0,0,0,0,0,0,0.0359589677685401,0.0348372524107449,0.0153660331393784,0,-0.0296793077674177,0,0,0,0,0,0,0,0,0,0,0.0786858439487783,0,0,0,0.018816236486917,0.122907285849731,0,0,0,0,0,0.000302075481373765,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.37558087082595,0,0,0,0,0,0,0.0270540249471805,0,0,0,0,0.0167438613086722,0,0,0,0,0,0,0,0,0,0,0,-0.0030701760423079,0,0.0559958242976611,0,0,-0.102229792256388,0,0.0281788931563545,0,0,0,0,0,0,0,0,0,0.0135606323267162,0.140714390462692,-0.0340540789524309,0,-0.036303628760255,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.580943873643906,0,0,0,0,0,0,-0.188496837838715,0,0,0,-0.0753239287629256,-0.0409813251044617,0,-0.111560132113539,0,0,-0.00433445276886341,0,0,0,0,0,0,0,0,0,0,0,0,0.00414532345786017,0.122410119117058,0.0612206040115771,0.256546918102928,0.0737531658860083,0,0,0,0.0831717823194533,-0.100840032941637,0,0,0,0,0,0
X601992.SH,0,0,0,0.461852534069643,0.0531272806272559,0,0,0,0,0,0,-0.0186646077159958,0.240352229683726,0.0524632017664146,0,0,0,0,0,-0.150833441293858,0,0,0,0,0,0,0,0,0,0,-0.0356073196172675,0,0,0,0,0.0482723066066263,0,0,0,0,0,0,0,0,0,0,0,0,0.124837787865957,-0.00482930771569059,0,-0.0196888713165819,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194720069452349,0,0,0,0,0,0,0,0,0.0313795338728878,0,0,0,0.119221202385663,0,0,0,0,0,0,0.0855180615119555,0.152816901505064,-0.0245894945951759,0.0570043296667458,0,0,0.0360637539467909,0,0,0,0.0492570689265997,0.120004531016998,0.0504439055957574,0,0,0,-0.0395244598233951,0.0282336956829158,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0298073015033743,0,0.012916150728763,0.0821478809584388,0,0,0,0,0,0.0502815237154032,0,0,0,0,0.00620577926640762,0,0.0710011038189773,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0301291020625601,-4.33680868994202e-19,0,0.107390983048795,0,0,0.0570368807266594,0,0,0,1.73472347597681e-18,0,0,0,0,0.0196871701510161,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.0435274227740611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299527396773545,0,0,0,0.00973593583064429,0,0,0,0,0,-0.00176125158835273,0,0,0,0,0,0,0,0,0.00178902472418371,0,0.059204885028087,0.089441090107391,0,0,-0.0127613639749802,-0.0118075065490355,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.138284431748288,0,0,0.181588416559899,0.121827683713678,0,0.0766051845887053,0,0,0,0,0,0,0,0.029192121606165,0,0,0,0.193685520159145,0,0,0.333062088352862,0,0,0,0.0988496064427321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328314618082698,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0911790288929568,0,0,0,0,0,0,0,0,0.180349512046319,0.0823609066928898,0,0.77083671755144,0,0,0,0,0.0453474117071976,0,0,0,0,-0.251046705273184,0,0,0,0,0.0495884398757287,0,0,0,0,0.0347506521832894,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486934854568278,0,0,0,0,0.233925224322316,0,0,0,0.126707998285589,0,0.193688556891788,0,0.00884595498146866,0,0,0,0,0.231463419054644,0,0,0,0,0.0922004697196682,0,0,0.116942349413054,0.112922846514849,0,0,-0.0486580648144551,0,-0.0329130058827877,0.0552806604044685,0,0,0,0,0,0
X600489.SH,0,0,0,0.0432223320378296,0,0,0,0,0,0.0878509383466135,0.146271040617261,0,0,0,0,0.150454813884943,0.202011869430797,0,0,0,0,0,0,0,0.202649048097954,0,0,0,0,0,0,0,0,0.0307812354338715,0,0,0.0259367931279184,-0.119427697793944,0,0,0.0782297014567618,0,0,0,0,0,0.031060133650644,0,0,0,0,-0.0259985953270802,0.0219917359805248,0,0,0,0,0,0
X600490.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117195480269429,-0.240075183534572,-0.0879710181049461,-0.319755299886441,0,0,0.532930993603982,0,0,0,0,-0.0146482662914287,0,0,0,0.131783823486621,0,0,-0.0256555452008471,0,0,0,-0.212673073249145,0,0,0,0,0,0,0,0,0,0.117425704945072,0,0,0,-0.00335729526925226,0,0,0,0,0,0,0.270125395353933
X600315.SH,0,0,0,0,0,0,0,0,0,0.0151246694980155,0,0,0.131447581053013,0,0,0,0,0,0,0,0,0,0,0,0,0.0424979908241601,0,0,0.0215324994257227,0,0.0238565963142857,0,0.170953296565283,0,0,0,0,0,0,0,0.18795714647691,0,0,0,0.038837514164645,-0.0176360271860274,0,0,0,0,0,0,0.00871910392967898,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983730153125187,0,0,0,0.237509797867017,0,0,0.0176237200122721,0,0,0.0546727390856133,-0.168436519629896,0,0.0645059195340182,0,0,0,0,0,0,0.0514192134234981,0,0,-0.0161250476513051,0.09342368016778,0,0,0.0926456840413299,0,0.0395126525963773,-0.0263890867084015,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.0407418188409978,0,0,0,0,-0.0268718183684768,0,0,0.0205501488610124,-0.0549199412222586,0,0,0,0,0,0,0,0,0,0,-0.0537905588337681,0,0,0,0,0,0.00944334555581315,0,0,0.0268354582719413,0,0.0426238733293359,0,0,0.00014924752214453,0,0,-0.00662827146711486,0,0,-0.0895077964765109,0.0023856518922605,-0.0116426696262663,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,-0.10156630330806,0,0,-0.223910249386065,0,0,0,0,0,0,0,0,0,0,0.360841990498239,0,0,0.0731599328100238,0.342367798025493,0.275988873244641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420058354286079,0.0715324917463163,0,-0.023245694287434,0,0,0,0.065528116721225,-0.0268080534516575,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0.0427927767239778,0.0590749132280147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132635152414493,0,0,0.0981484532154689,0,0,0,0,0,0,0,0,0.0935101760753565,0.0146845156612492,0,0,0.0374948879094882,0,0,0,0,0,0.0660725457242593,-0.0542355985488835,0.16867424232285,0,0,0.00156863869454818,-0.0114122047157046,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0123307281374059,0.0378634155740354,0,0,0.0254101085865426,0,0,0,0,0,0,0,0,0.128288241916973,0,0,0.0806787246877479,0,0.0475722830304338,0,0,0,0,0,0,0,0,0,0,0.0104442573069165,0,0,0,8.67361737988404e-19,0,0,0,0.00542810894432742,0,0,0.0525295395113453,0,0,0.00847586371595421,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158029002679743,0,0,0,0.0440699147228251,0.0523767276486771,0,0,0,0,0,0,0,0,0.0308427617683898,0,0,0,0,0,0.0937115570812423,0,0.102550053349866,0.0546960099289576,0.0711229836749323,0.555278136205197,0,0,0,0.0410599132364657,0.0278725826732087,0,0,0,0,-0.00612071675950297,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0354644835535844,0,0.45605293103683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276724319407826,0,0,-0.1437866917221,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.210241067003253,0,0,0,0,0.0517484439547019,0,8.67361737988404e-19,0,0.0683356389173581,0,0.0180999099655521,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0.0247582556463287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236773360751168,0,0.559661262866789,0,-0.0498190715106409,0,0,0,0,0.0250863532787195,0,0,0,0,0,0,0,0,0,0,0.0949239245822139,-0.0845651852737365,0,-0.00243391567793859,0,-0.162141669566182,0,-0.00675709705422205,-0.00163239524722538,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156044668052839,0,0.204719783144308,0,0,0,0,0,0.0807434406674138,0,0,0,0.0184384657023637,0,0,0.000407489699326263,0,0,0,0,0,0,0.218594827626893,0,0,0,0,0,0,0.0501893274230159,0,0,0,0.0575324583849474,0.00836442741048827,0,-0.0147777120921891,0,0.00124361503902586,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.0551149347791825,0,0.0220710584105794,0.103450005961945,0,0,0,0,0,0,0,0,0,0,0,0,0.0184982106804024,0,0,0,0,0,0,0,0,0,0.3332266945934,0,0.059209671948561,0,0,0,0.203630864068251,0,0.04478632806898,0,0,0,-0.0452894837977729,0,0,0,0.0113687754731883,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.389504667268279,0,0,-0.0467438591375536,0,0,0,0,0,0,0.00801659328911937,0,0,0,0,0,0,0,0,0,0.0738941448884175,0,0,0,0,0.298285738790205,0,0,0.0459905359059146,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.140624975190523,0.0616961574374231,0,0,0,0,-0.0249411626600848,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.110889376043062,0,0,0,0,0,0,-0.0311228957590861,0,0.0932862854399663,0,0,0,0,0,0,0,0,-0.0352138321326066,0,0,0,0,0.515065773210654,0.0249821982189115,0,0,0.0336506274353302,0,0,0,0,0,0,0,0,0,0,0,-0.00924617613323819,-0.00200622836778188,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,-0.03975294756957,0,0,0.0511039754089757,0,-0.0254909954660174,0,0,0,0,0,0,0,0,0.328481892171135,0,0,0,0,0,0.199241287779919,0,0,0,0,0,0,0,0,0,0,0.0631227791706775,0,0,0,0,0,-0.168143932967098,0,0,0.0879773494796379,-0.109983692155011,0,0,0,8.67361737988404e-19,0.0185288250598303,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.174853455959,0,0.0807984097334268,0,0.00665664062546459,0,0,0,0.098394013527235,0,0,0.0330521058820287,0,0.0533915568082166,0.13235236636801,0,0,0,0,0,0.0168496565007765,0,0,0,0,0,0,0,0.0791155829552602,0.0152159889689184,0,0,0,0,0,0,0,0.0528650070049987,0,0,0,-0.0543249774471482,0,-0.0137812096818561,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.0507751715625263,0,0,0,0,0.0358584006901947,0.0617319391147623,0.033982450308595,0,0,0,0,0,0,0,0,0.0536840196804469,0,0,0,0,0,0,0,0,0.153377966163862,0.0160659902937571,0,0.0740749037579772,0.0985445406019342,0,0,0,0.0754201227541094,0,0,0,0,0,0,0,0,0.153829739046912,0,0,0,0,0.000868557838240254,0.00268289882113135,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0,0,0.264714684316263,-3.46944695195361e-18,0.103271499870121,0,0,0,0,0,0,0,0,0,0,0.107635852027347,0,0,0,-0.167763625385227,0,0.0307548460748443,0,0,-0.0187152107478795,0,0,0,0,0.137847203952106,0.194703135384276,0,0,0.183669027750894,0.367295799209034,0,0,0,0,0,0,0,-0.0447455941463101,0.0486325845897466,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339430496186818,0.402645640888876,0,0.282048690967702,0,0,0,0,0.104338603811559,0,0.0181332395548175,0,0.0939259219955197,0,0.0255722378946086,2.16840434497101e-19,0,0,0,-0.0810990033074207,0,0,6.93889390390723e-18,-0.0641219446445684,1.0842021724855e-19,0,0,0.234628480049473,0,0,0,0,0,-0.00699452506865742,-0.0199603721732805,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,-0.212213719265048,0,0,0,0,0,0,0,0,0,0.0940033433002433,0,0,0.0871666746443276,0,0,0,0.292173385431162,0,0,0,0,0,0,0.386188787709254,0,0,0,0,0,0.15682326285468,0,0,0,0,0.12022420771029,0,0.0440224924279273,0,0,0.00830055089097952,0.0461576438077188,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0129203064170439,0,0,0,0,0,0,0.0879869096561224,0.0146521076790921,0.324994818777799,0.0138773585713635,0.030478561013974,0.0780495515163999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142783089902086,0,0,0,0.0858882691778549,0.0603905955990619,0,0.0462125465210173,0,-0.00562897785752794,0.0100152043085914,0,0,0,0,0,0
X000761.SZ,0,-0.0914918600175454,0,0,0,0,0,0,0,-0.235298848158134,0,0,-0.530208202206418,0,0,0,0,0,0,-0.148481727500671,0,0,0,0,0,0,0,0,-0.0238630595191234,0,0.0733932127037388,0,0,0,0,0,0.0809463914640772,0,0.0547879909322235,0,0,0,0.313784438123223,0,0,0,0.379327133815224,0.0344488791430114,0.146806867101286,0,0,0.00736780351363569,-0.0050099663511435,0,0,0,0,0,0.173413278411422
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144585957179389,0,-0.105120543976322,-0.128384017849813,-0.0146851394917445,0.0585651964510666,0,0,0,0,-0.0617568824927165,0,0,0.0509272553914252,0,0,0,0,0,0,0,0,0.0572183072205302,-0.0508510572337332,0,0,0,0.0367987453346429,0,0,0,-0.00439800386183315,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.40589760574791,0,0,0,0,0,0.129378239647965,0,-0.352397599322356,0,0,-0.248887196685437,0,0,0,0.328333317239308,0.942269326813244,-3.46944695195361e-18,0,0,0,0,0,0.40245012406118,0.0405879085654779,0,0,0,0,0,0,0,-0.0157977252662704,0,0,0,0.879269494295041,0,0,0.666266657990831,0,0,0,-3.31409738643724,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.406139626809102,0,0,0,0,0,0,0,0.221107375540101,0,0,0,0,0,0,0,0,-0.00174284739752044,0,0,0,0,0.0765740670465608,0,0,0,0.141958373919954,0,0,0,0,0.0437471896656172,0,-0.104447687110133,0,0,0.0728771423791435,0,0.61430770701178,0,0.60518400304823,0,0,0,0,0,0,0.985947710771445
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.029115956146902,0,0,0,0,0,-0.0478488890014568,0,0,0.0580975588600827,-0.312579555803005,-0.0120110159965971,0,-0.140020560855043,0,0,0,0,-0.0658044384225067,0.0668920604278432,0,0,0,0,0,0,0,0,0,0,0,0,0.160562429869305,-0.00946429817152931,0,0,0.0291448539546465,0,0,0,0,0,0,-0.00538237498918865,0,0,0,0,0,-0.0350212235589374
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663027530424682,0,0,0,0,0,-0.0904975205324728,0,0,0.0472500427106718,0,0,-0.117140576498221,0,-0.122461893444175,0.0469442085750242,0,0,0,0,0,0,0.0876677430568699,0,0,0,0,0.157145174827493,-0.0721329165405337,0,0,0,0.101560325986959,0,-0.0453984890354514,0,0.019571692317797,0,0,0,0,0,0,0
MKvol,0,0,0,0,0.000410852307094457,0,0,0,0,0.00121087634236268,0,0,0,0,0,0,0,0,0,0.000859978149726605,0,0,0,0,0,0,0,-0.000175960152313992,0,0,0,0,-0.00149075699455486,-0.000335404428491228,0,0,0,-0.000351439175549164,0,0,0,-0.000229637900932123,0,0,0,0.00107493228312733,0,0,0,-0.000351860361585275,0,-0.000295625677876058,-0.00162869647287973,0,0,0,0.00395288335875789,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.051233476022516,0,0,-0.0220683376032754,0,0,0,0.0639880874715014,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00154483912701539,0,0,0,0,0,-0.0256144958394267,0,-0.00110448817420009,0,0,0,0,0,0,0,-0.0130928007251149,0,-0.0223165646921899,0,0,0,-0.0853343869488372,-1.73472347597681e-18,0,0,0,0,0,-0.317870542885623
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00679940404970334,0,0,0,0,-0.00933556472789459,0,0,0,0,-0.00818052359890859,0,0,0,0,0.0024022925053944,0,0,0,0,0,0,0,-0.00856250457755234,0,0,0,0,-0.00667764637878611,-0.0112489325576341,0,0,0,0.0124960426713654,0,0,0,0,0,0,0,0.010438831666063,-0.028264722532959,0,0,0,0,0,-0.0558870726930936
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135736974496827,0,0,0,0,0,0,0
