,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X000792.SZ,X600585.SH,X600019.SH,X002466.SZ,X600111.SH,X000301.SZ,X600010.SH,X002271.SZ,X600660.SH,X000708.SZ,X601600.SH,X601898.SH,X600188.SH,X600362.SH,X600011.SH,X600547.SH,X600426.SH,X600176.SH,X600219.SH,X600886.SH,X000786.SZ,X000408.SZ,X000723.SZ,X600803.SH,X601991.SH,X000831.SZ,X000932.SZ,X000959.SZ,X000825.SZ,X600399.SH,X002080.SZ,X000807.SZ,X600795.SH,X000898.SZ,X002409.SZ,X002407.SZ,X600549.SH,X000155.SZ,X000983.SZ,X300037.SZ,X600352.SH,X601699.SH,X600516.SH,X600295.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.265161003581893,0,0,0,0,0.0537022351635894,0,0.0166466755054403,-0.00759543604404534,4.33680868994202e-19,0,0,0,0,0.0607499775367299,0,0,0,0,0,0,0,0,0,0,0,0.0222067183549354,-0.058635470077345,0,0,0,0,0,-0.0304341614156251,0,0,0,0,-0.0126018847546305,0,0,0,0.0363557721337211,0,0,0.0383952774265804,0,0,0,0,0,-0.0162333346370416,0,0,0,0,0,0
X600028.SH,0.236140782077308,0,0,0,-0.0675012911725439,0,0,0,8.67361737988404e-19,0,0.0546615585137877,0,0,0,0,0,0,0,0,0,0,0,0.0738105261561467,0,0,0,0,0.0144566565807765,0,0,0,0,0.0100774184058786,0,-0.0122369761503376,0,0.0486153440321547,0,0,-0.0129750622152759,0,0,0,0.0137657257316044,0,0,0,0,0.00020146531397063,0,0,-0.00943692253299716,0.0500209295252499,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0535649455827422,0,-0.0353587600687359,0,0,0,0,0,0,0.131423559346156,0.14302390278005,0.0934415349906416,0,0,0,0,0,0,0.0469084017869945,0.0897655262839191,0,0,0,0,0,0,0,-0.0305172592630915,0,0,0,0,-0.0022613115492372,-0.00380286232345116,0,0,0,0,-0.0918541468684528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.126261732968954,0,0,0.100538275641383,0,0,0,0,0,0,0,0,0.0942466138607193,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219243563017124,0,0.0220003089654856,0,0,0.0118331684499754,0.00364657896880393,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.016704408867511,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.139811096600807,0,0,0,0.0927596433911433,-0.155177013111293,0,0,0,0,0,0,0,0,0,0,0.22680780648085,0,0,0,0,0.1087311216379,0,0,0,0,0,0,0,0,0.235865298158462,0.0967330362754442,0.243940406373591,0.23719299761746,0,0.0373579223701413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0450084894164191,0,0,0,0,0,0,0,0,0,0.0870968543190454,-0.353487980901249,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0719826232072436,0,0,0,0.038086161768532,0,0,0.066859177629482,0,0,0,0,0.133332525169526,0,0,0.0493637982479024,0.0629752087737674,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,-0.0681991077297895,0,0.0398004599956243,0.01686751399693,0,0,0,0,0,0,0,0,0,0,0.118668867440262,0.0373274779836067,0,0.210487242612124,0.0206617612460163,0,0,0,0,0,0,0,-0.0187089751103215,0,0.0301593435608705,0,0,-0.0809168293295046,0,0,0,0,0.072420863221602,0,0,0,0,0,0,-0.00874342844311,0.0176246234117835,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.078078850024015,0,0,0,0,0,0.0477860123543759,-0.00584710963164905,0,0,0,0,0,0,0,0,0,0,0,0,0.0153947262188349,0.0453100916566331,0,0,0,0,0,0.429825736209544,0,0.00404910146832335,0.0191624318203101,0,0,-0.0776697518868375,0,0,0,0.0352085623097444,0,0,-0.0380780458491658,0,0,0,0,-0.166041460875061,0,0
X002466.SZ,0,0,0,0,0.104823080614756,0,0,0,0,0.293545117632135,0,0.112871155671435,0,0,-0.187801533731643,0.274981867906608,0,-0.0235513097497151,0.237574683671118,0,0,0,0.0603009785023273,0,0,0,0.180988701061195,0,0,0,0,0,0,0,0.0679515252210418,0,0,0,0,0,0,0,0.139322420653213,-0.0278826438309323,0,0,0,0,0,0,0,-0.000214815773226691,-8.67361737988404e-19,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.161132898200662,-0.0402233195790358,0,0,0.0499593799693844,0,0,0.223358798706845,0,-0.0337008466926706,0,0,0,-0.0472039921024392,0,0,0,0.0183895916556086,0,0,0,0,0,0,0,0,0.204996035651954,0,0,0,0,0,0,0,0,0,0,0.297700524918173,0.142201581566602,0,0,0,0,0,0,0,0,0.0568640652461576,0.0867358408349017,0,0,0,0,0,0
