,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002460.SZ,X600585.SH,X600188.SH,X002466.SZ,X000792.SZ,X600019.SH,X601898.SH,X600111.SH,X600010.SH,X002271.SZ,X600011.SH,X600660.SH,X000301.SZ,X000877.SZ,X000708.SZ,X600547.SH,X601600.SH,X600886.SH,X600176.SH,X600795.SH,X600426.SH,X600362.SH,X000786.SZ,X600096.SH,X600803.SH,X000723.SZ,X000408.SZ,X000983.SZ,X300073.SZ,X002080.SZ,X601991.SH,X600141.SH,X600486.SH,X600219.SH,X601699.SH,X002192.SZ,X600027.SH,X002353.SZ,X000959.SZ,X600801.SH,X300037.SZ,X600399.SH,X600157.SH,X002497.SZ,X600295.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0.236316071556889,0,0.144539591814508,0,0,0.0731707386631453,0.00998210219328359,-0.0155292243834823,0,0,0,0,0,-0.088314327433075,0,0,0,0,0,0,0,0,0,0,0,0,0.121639320417402,0.0638712271287477,0,0,0.273221563606465,0,0,0,0,0,0,0,0,0,0.000620307374919267,0,0,0,0,0,0,0.0647807998636474,0,0,0,-0.0155659091436428,0,0,0,0.0215324495681923,0,0
X600111.SH,0,-0.0950634680115711,0,0,0,0,0,0,0,0,-0.0635583635391647,0,0,0,0,0,0,0,0,0,0.338738570146871,0,0,0,0,0,0,0,0,0.169250184932874,0.152387093914651,0,0.140910762586838,0,0,0,0,0,0,0,0,0,0,0,0.015152255783589,0.0739755419478195,0,0.247517956023687,0,0,0,0.0211934749503371,0.0746048080338771,0,0,0,0.177074877220513,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.176271734503171,0,0.476563682002573,0,0,-0.0222851068171184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118061007075185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136694526881555,0.0205926233105264,0,0,0,0.00415198270028728,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.203525642080888,0,0,0,0,0,-0.0741887173567502,0,0,0,0.213769391077632,0,0,0,0,0,0,0,0,0,0,0.669778051963954,0,0,0.0178318418165482,0,0,0,0,0.016274037576712,0,0,0,0,-0.0533076599025149,0.0515034079172232,0,0,0.0716990242488288,0,1.73472347597681e-18,0,0,0,0,-0.0759821525165147,0.0253994630954252,0.0127501748295271,0,0,0,0,0,0
X600011.SH,-0.747510885465533,0.0838367700299772,0,-0.0533673830906935,0,0,0,0,0.0127206864282109,0,0,0,0,0.239976899407493,0,0.0284160869029996,-1.73472347597681e-18,0,0,-0.0192288178804857,0.574269309247548,0,0,0,0,0,0,-0.0196922284458085,0,0,0,0,0,0,0,-0.230523556859842,0,0,0,0.0310924786717621,0.64179840852608,0,0,0,0.325335748773066,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.130153096186016,0,0.102187606275878,0,0,0,0,0,0,0.212106272879018,0,0,-0.0887454176418507,0,0,0,0,-0.0157577307191347,0,0.148832168847101,0,0,0,-0.043324940001241,0.159641407911944,0,0,0,0,0.0397462792638668,0,-0.00643581987979637,0,0,0,0,0,0,0,0,0.104713030590695,0.0536824700958123,0,0,0,0,0,-0.0203845474673507,-0.109389048094392,0,0,0,-0.0266328176320362,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773868209112243,0,0.316466420594927,0.0884827279547157,0,6.93889390390723e-18,0,0,0,0,0,0.0456088853015843,0.0995969793184341,0,0,0,0,0.0925231301723705,0.0739155387843083,0,0,0,0,0,0.00908039998788851,0.0413337426366661,0,0.07218966844633,0,0,0,0
X000877.SZ,0,0,0,0.160949702945486,-8.67361737988404e-19,0,-0.0378538888907692,0,6.93889390390723e-18,0,0,0,0,0.115063308846585,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.110129317517614,0,0,0,0,0,0,0.028347835669358,0,0,0,0,0,0.0579044807706462,0,0.0640199864539913,0,0,0.0165858348621679,0,0.000685602919122912,0,0,0,0.030351740102405,0,0,0,0,0,0,0
X000708.SZ,0,0,0,-0.00514131469294373,-0.0213944247111625,0,0.0530672748467012,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.141225664454995,0,0.0809080007211801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710118149692393,0,0,0.242455234518425,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0148266307667501,0,0.0843063457449995,0,0,0.049099954978735,0,0,0,0,0,0,0,0,0.078421041425424,0,0,0,0,0,0,0,0,0,0.163072450816369,0,0,0,0,0,0,0.0481149594888407,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.349774728450264,0,0.0147918152519999,-0.104110809023875,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.107009844208332,0,0,0,0.00522990688949345,0,0,0.0259376369234309,0,0,0,0.10353926348626,0,0,0,0,0,0.0488936662316334,0.291438149661554,0,0.0187795480154542,0,0,0,0,0,0,0,0,0,0.0947069365513477,0,0,0,0,0.0361711340719963,0,0.00262600649869927,0.0381088277068542,0,0.0890562839694211,0.130673639709013,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0689958911624926,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0186629410822022,0,0,0,0,0,0,0,0.117442617778134,0,0,0,0,0,-0.0211615643771214,0,0,0,0,0,0.00928539555719887,0,0,0,0,0,0,0.0433809161586034,0,0,0,0,0,-0.0364441538769258,0,0,0,0,-0.0544452740112442,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13611540351897,0,0,0,0,-0.0113799674035079,-0.00754543516641715,0,0,0,0.131725138689925,0.040513819361824,0.0866514776773627,0,0,0,0,0,0,-0.00264529215124836,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,-0.057594029163794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348389787415435,4.33680868994202e-19,0,0,0,0,0,0.0566997461774487,0.339527820271893,0,0.129086987056477,0,0,0,0.0365213517779902,0,0.04279320244014,0,0,-0.0603611781239271,0,0,0,0,0,-0.0140935406611701,0.054031437969281,0.036996938291608,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0.126870027494911,0.0386800897738081,0,0,0,0,0,-0.284587743915616,0,0,0,0,0,0,0,0,0,0,0.124745059808113,0.157951051661037,0,0,0,0.0342542860287903,-3.46944695195361e-18,0,0,0,0,0.346464624277116,0,0,0,0.00763223911281938,0,0,0,0,0,0.0461566166361211,0.161914870526471,0,0,0,0.0435745673968889,0,0,0,-0.0373186016598974,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167826702844373,0,0,0.010111780505008,0,0.334124832386987,0,0,0,0,0,0,0.027772011485591,0,0.0157805691207763,0,0.101864727127457,0,0.0882681312868594,0,0,0,0,0,0.0354732744436156,0,0,0,0,0,0,0,0.0781232407066177,0.0822191045063796,0,0,0,0,0,0,0,0.0202316628288694,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.0054920549660828,0,0,-3.46944695195361e-18,0,0.366593761090124,0,0,0,0.169995946449658,0,0,0.0470425803863081,0,0,-0.236403846423525,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.210549211298442,0,0,0,0,0,0,0,0,0,-0.00190286937355827,0,0,0,0,-0.0604461601850103,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,-0.027336175015181,0,0,0,0,0,0,0,0,0,0,0,0,0.0189801443048269,0,0,0,0,0,0,0,0,0,0,0,0.787256587648083,0,0,0,0,0,0.112325932072592,-0.0161222669229334,0,0.140957186755133,0,0,0,0,0,-0.156190506784122,-0.0147634848839487,-0.00687102913742362,0.153521400551773,0,0,0.0455094473908555,0,0
X600803.SH,0.214899379768994,0,0,0,0,0,0,0,0,0,0.0712675111929061,0,0,0.0664606491043739,0,6.93889390390723e-18,0,0,0.108387326815005,0,0.138453843009492,0,0,0,0,0,0,0,0,0.0614569241868017,-0.0303622799450532,0.0102584994431938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143729477260486,-0.107383017741455,0,0,0,0.00289812615327966,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0241404518138861,0,0,0,0.0475743889331187,0.0461458947804307,0,0,0,0.0724089740480764,0,0,0,0,0,0,0,0,0,0,0,0,0.24622837575707,0,0,0,0,0,0,0,0,0,0,0.0738953102537683,0.12723935161237,0.117485343940405,0,0.157437448922222,0,0,0.00127333699261715,-0.0541758695908254,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.437336819256144,0,0,0.116944189509719,0,0,-1.0842021724855e-19,0,0.147699699932383,0,0,0,0,0,0,0,0,0,0,0,0,0.154025919303466,0,0,0,0,0,0.0507934941961974,0,0,0,0.12913428306912,-0.208428110152542,0,0,0,0,0,0,0.00217646099493343,0,0,0,0.00698824746561889,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.556545610512966,0,0,-0.00572348792072852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317993899695454,0,0,0,0,-0.106673041759456,0,0,0.0505191775955916,0,0,0.47907053972411,0,0,0,0,0,0,0,0,0,0,0,0,0.0170445128775477,0.0439281300478586,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,-0.0522108588076964,0,0,0,0,0.0709609039608943,0,0,0.0971688821103636,0,0,0,0,0,0,0,0,0,0,0,0,0.141854083640995,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.355468768012581,0,0,0,0,0,0,0.0212988319524585,0.0515035579898351,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.0524880234166692,0,0,0,0,0,0,0,0,0,0,0.032518963712958,0,0,0,0.0274278147061437,0,0,0,0,0.0197857245129423,0,0,0,0,0.0411331280227576,0,0,0.0297695457580357,0,0,0,0,0,0.0242117997821518,0,0,0,0,0,0.110728224000376,0.126781219029355,0,0.119423758796654,0.0945674101580305,0,0,0.000218463896218181,0,0,0,0,-0.0241395951043523,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00918304083952152,0,0,0,0,0.0706929741644721,0,0,0,0,0,0,0,0,0.0673860670686012,0,0.0233753708833967,0,0,0,0,0,0,0,0,0,-0.00646149795678998,0.0851382151706407,0,0.289294745618816,0,0,0,0,-0.0277951838555141,0,0,0,-0.00784201094471091,-0.00732418554102618,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,-0.110679067759294,0,0,0,0,0,0,0,-0.0592390555515412,0,0.0622695300420047,0,0,0,0,0,0,0,0,0,0,0.595141833154311,0,0,0.0649497107303641,0,0,0,0,0,0,0,0.0219722963247432,0.0439332887530562,0,0,-0.173291940762173,0,0,0,0,0,0.0327716280651687,0,0,0.0360453648498244,0.0505245768164025,0,0,0,0.0128523000306254,0,0
X600486.SH,0,0,0,0,0,0,0,0.0836264801908545,0.2024816925701,0,0,-1.73472347597681e-18,0,0,0,-0.0252358309844061,0,0,0,0,0,0,0,0.0931846384434125,0,0,-0.07495393980589,0,0,0,0,-0.0922585489418667,0,0,0,0,0,0.139705932199259,0,0.0349257848640726,0,0,0,0,0.00937723841274955,0,0,0,0,0,0,-0.0537880036733609,-0.0325712258167154,0,0,0,0.014512331422882,0,0
X600219.SH,0,0,0,0,0.0260330467035156,0,0,0,0,0,0,0.0286789585252129,0,0,0,0,0,0,0,0.0110436031305002,0.214301054071024,0,0,0,0.105966809232074,0,0,0,0,0.118377158333034,0.00198635662687799,0,0,0,0,0,0.02391022123816,0,0,0,0,0,0,0,0,0.0174137752561238,0,0.0799463675991154,0.130088917394794,0,0,0.00744063795387328,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0.206326203813256,-0.0402155595777934,0,0,0,0,0.0172615327940162,0,0,0,0,0,0,0,0,0,0,0.113531210047095,0,0,0,0.508564353197164,0,0,0.0398700047913255,0,-0.00752411378091381,0,0,0,0,0,0,0,0,0,0,0,0.16839630342665,0,0,0.0434774570033519,0,0,0.249651639804927,0,-0.12444227465488,0,0
X002192.SZ,0,0,0,0.181614285358593,0,0,0,0.511409908050502,0,0,0,-0.0197939959342818,0,0,0.0873137761352284,0,0.0415749035600438,0,-0.242341057567022,0,0.0430454041649259,0,0,0,0,0,0,0,0,-0.0335526761716465,0,0,0.140344935671112,0,0,0.0891168610596974,0,0,0,0,0,0,0,0,0,0,0,0.0328684133624562,0,0,0,0,-0.0968376946836068,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79147258242284e-05,0.286821049471936,0,0,0,0.155253369344461,0,0,0,0,0.178439366730422,0.106962356874762,0,0,0,0.195540168164047,0.0393899389470952,-0.068123357736,-0.0801809470124785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199769401694715,0,0,0.0281651063730165,0,0,-0.0196113732304183,0.0248598289583323,0,0,0,0,0,0
X002353.SZ,0.330423006393408,0,0,0,0,0,0,0,0,0.0558768874656366,0,0,0,0,0,0,0,0,0.0205767201179508,0,0,0,0,0.0518112245694119,0,0,0,0.109854596037771,0,0.202428759953333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126700288730799,0,0,0,0,0,0,0.0385164313555677,-0.134014300629385,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.2718257463459,0,0,0,0.066031087738138,0,0,0,0,0,0,0.226227473483579,0,0,0,0,0.00494269272489413,0,0,0,0,0,0,0,0,0,0,0.00721878556715976,0.271553518114312,0.0325504938340126,0,0.00472802385751713,0,0,0,0,-0.0707607632943212,0,0.0703218099653641,0.0416957106453691,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.321430858843684,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268601219960271,0,0,0,0.0962611740259468,0,0,0.179672139802549,0,0,0,0,0,0,0,0,0.0534196287846202,0,0,0.0151645193861829,0.0301559658163793,0.131932056289126,0,0,0,0,0.00696221881090342,0,0,0,0,0,-0.0537643826201528,0,0,0,0,-0.105420123311018,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0724209963686338,0,0,0,0,0.0723943961202817,0,0,0,0,0,0,0,0,0,0,0.0330759745286948,0,0,0.0356440568662289,0,0.271739367178147,0.14253260168032,0,0.0775595975574577,0,0,0,0.00182422527541823,0,0,0,0,0,0.0825283922115238,0,0,-8.67361737988404e-19,0,0,0,-0.104251095653933,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0,0,0,0,-0.157699233996624,0,0,0,0,0.106499744773979,0,0.126875569218928,0,0,0,0,0,0.279749633738621,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0204288342308268,0,0,0.0545108975558375,0.386455592345489,0,0,0,0,0,0,0.345957356633209,0,0,0,0,0,0,0,-0.0228596058356056,0,0,0,0.0707624846019809,0,0
X600157.SH,0,0,0,0,0,0,0.106470212638959,0,0,0,0,0,0,0,0.0282234167387691,0,0,0,0,0,0.140861142481028,0,0,0.0181514421805732,0,0,0.0784794357970042,0,0,0.0848958221118342,0,0,0,0,0,0,0,0,0,0,0,0.126929683296631,0.0147316970618187,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0190545193712012,0,0,0,0,0,0,0
X002497.SZ,0,0,0,0,0,0,0,0.211451795818634,0,0,0,0,0.0559849409568207,0,0,0,0.0807641672740187,0,0,0,0.0810690197783609,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0921871555895916,0,0,0,0,0,0,0,0.178677792718231,0,0,0.0248702323244584,0,0.158224555467893,0,0,0,0,0,0,0.0415869398146131,-0.0386346615033202,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0.115064260606472,0,0.249666854477303,0,0,0,0,0,0,0,0,0,0,0,0.0254708577268091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00679531322896054,0.353677562963966,0,0,0.247365674037446,0,0,-0.0932501735650545,0,0,0,0,0,-0.0382125699614598,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.0296353370278004,0.073232424173692,0,0,0,0.0400006604503249,0,0,0.16624686724648,0,0,0,0,0,0,0,0.00656420146209548,0,0.107948830009883,0,0,0,0,0,0.0104696326877613,0,0.121199188884955,0,0,0,0,0.0933865167075204,0,0,0,0,0,0,0,0,0.00189103189294346,-1.73472347597681e-18,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0188892235674639,0,0,0,0,0,0,-0.0633950138155454,0,0,0,0,0,0,0,0,0,0,-0.0956970097169313,0,0,0,0,0,0,0,0,0,0,0,-0.0856373280218457,0,0.0153695816380722,0.135568502991456,0,0,-0.0260856838659475,0.0089949975205627,0,-0.0210406456450862,0,0,-0.122919363989884,0,0,-0.0687678889760927,-0.0684544071878464,-0.086072262536641,0,0,-0.102232096848448,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106383121750362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693911047087492,0,0,0,0,0,0,0,0,0,0,0,0,0.775420105884798,0,0,0,-1.95194661241089,0,0
TED,0,0,0,0,0,0,0,-0.0901389098611994,0,0,0,0,-0.156206337027552,0,0,-0.201250743852015,0,0,0,0,0,0,0,0,0.114499868714428,0,0,0,0,0,0,0,0.187113959185661,0,0,0,0,0,0.0479746393872229,-0.00153795744493411,0,-0.201341380839857,0.0507508537698009,0,0,0,0,0,0,0,-0.374507442852852,0.21693352365042,0,0,0,0,0.106350873010944,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.00601297142556761,0,0,0,-0.00580190766896799,-0.0320955922288781,0.0343798585683288,-0.0726941869320638,0,-0.0696734576790955,0,0,0,-0.082246163444582,0,0,0.0893427862117348,0,0,0,0.037925352974628,0,0,0,0,0.0765457089955385,0.0894540132060441,0,0,0,0,-0.0168702578163245,0,0,0.125689975772073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132324100079465,0,0
MKreturn,0,0,0,0,0,0,0.0127174223477616,0,0,0,-0.00187391630770919,0,0,0,0,-0.0383663675898082,0.16167161080167,0,0.0611355790164404,0,0,0,-0.212067480873046,0,0,0,0,0.0285431444984992,0,0,0,0,0,0,0,0,0,0,0.0225976225913634,0,0,-0.159634255093587,0.155148359662239,-0.132727771371779,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0.000310277602015244,0,0.000259528514891139,0,0,0,0.000390410357614224,0.00188336305447537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0.00144561976736128,0,0.000822324441153945,0.000604239137870376,-0.000714981036395369,0,0,0,0,0,0.0102487013434587,-0.0057459585580261,0,0,0,0.0173954796478794,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.111339839769925,0,0,0.339851928074923,-0.349855039863567,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539674660259289,0,0,0,0,0,-0.0654172396273541,0,0,0,0,0,0,0,0.119382422044668,0.175736741516263,0,-0.00176530252086201,0,-0.20556262793867,0,0,0,0,0,-0.402442568695357,0.301146107311659,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.00660422214916496,0,0,-0.00211442743714164,0,0,0,-0.00718383322679297,0,0,0,0,0,0,0,0,0,0,-0.0029890720153646,0,0,0,0,0,0,0,-0.00574539735305181,0,0,0,0,0,0,0,0,0,-0.0568567806003843,0.0300611633562621,0,0,0,0.0170625100509435,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.0105206742462289,0,0,0,0,0,0,0,0,0,0,0,-0.0323248464349922,0,0,0,0,0,0,0,0,0,0,0.00623606168939329,0,0,0,0,0,-0.00724062584791572,-0.00515502557705538,0,0,0,0,-0.0256844748730819,-0.0119172868256965,0,0,0,0.0269275770680904,0,0,0,-0.00856168156799023,-0.0410317613808475,0.0252987869725307,0,0,0,0.00868131413472552,0,0
