,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600660.SH,X600688.SH,X600362.SH,X300072.SZ,X600795.SH,X002466.SZ,X601992.SH,X600547.SH,X601991.SH,X600111.SH,X600516.SH,X002460.SZ,X600176.SH,X600886.SH,X000898.SZ,X000786.SZ,X000709.SZ,X600157.SH,X600352.SH,X000792.SZ,X000553.SZ,X600027.SH,X002271.SZ,X601699.SH,X000408.SZ,X600219.SH,X600489.SH,X000983.SZ,X600339.SH,X600808.SH,X000959.SZ,X601158.SH,X000630.SZ,X000883.SZ,X002092.SZ,X000825.SZ,X002470.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.550701023639549,0,0.0339081945467327,0,0,0,0,0.0215762049848552,0,0,0,0,0.0179612965431234,0,0,0,-0.0980150039777518,0,0,-0.0261271780785011,0,0,0,0.0314431308920957,0,0,0,0.0467233117504207,0,0,0,0.0675555322911615,-0.0155420160422679,-0.0135274653999081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00447310297529648,0,0,0,0,0,0,0
X600028.SH,0.540618586278248,0,0.0339561229085492,0,-0.0159901885893912,0,0,0.037158019098088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561005397150172,0,0,-0.00805460172111443,0,0,-0.0881091804060928,0.0322768652243275,-0.0311875081405207,0,0,0,0,0,0,0,0,-0.0953067383302864,0,0,0,0,0,0,0,0,0,-0.000171556439378117,0.0122445739058037,0,0,0,0,0,0
X601088.SH,0,0,0,0.161840618638283,0.208472067364069,0,0,0,0.115769447924008,0,0,0,0,0,0,0,0,0,0,0,0.0053844242085549,0,0.00678361325817155,0,0,0.0326415164468798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338754848028381,0,0,0,0.269812511091716,0,0,0,0,0
X600019.SH,0,0,0.0338521015972261,0,0,0,0,0,0,0,0,0,0.160436395055042,0,0.15054122667928,0,0,0,0,0,0.0270453626109745,-0.11068612284135,0.181662069747494,0,0.639303754381793,0,0,0,0,-0.044383563897017,0,0,0.0731230918310589,0,0,0.0615033123374314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02389524946426,-0.00861230878488303,0.162272608139711,0,0,0,0,0
X600585.SH,0,0,0.402572840341521,0,0,0,0,0,0,0,0,0,0.200956650443537,-0.0199060868277293,0,0.179142337198032,0,0,0,0,0,0,0.0313059168008531,0,0,0.109026861147401,0,0,0,-0.211140862196612,0.283851166610385,0,0,0,0,0,0,0,-0.0181639801405338,0.205501923575953,0,0,0,0,0,-0.148794041296367,0,0.0155207239710408,0,-0.0258027321865012,0.0200756429313473,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00722192331266597,0,0,0,0,0,0.208889480460959,0.00905874545750802,0,0,0.042807284765749,0.00764987226576537,0,0,0,0.0731951472473152,0.180882060504085,0,0,0,0,0,0.199151072655958,0,0,0.220239115391105,0,0,0,0,0,0,0,0,0.00287475025592081,-0.00917143525654149,0,0,0,0,0,0
X600309.SH,0,0,0.0889786023344599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291963194451911,0,-0.0116506441009215,-0.0314491244082714,0.139435137572846,0,0,0,0,0,0,-0.0457726377228494,-0.22864578907053,0,-0.319628962404077,-0.0608827201360686,0,0,0,0,0.130644604534448,0,0,0,0,0,0.332932621824516,0,0,0,0,-0.0356716791945097,-0.00299860120655839,0,0,0,0,0,0
X600011.SH,0,0,0,-0.155123278249499,0,0,0,0,0.00815490427147735,0.000292847634261175,0,0,0,0.0541788120978173,0,0,0.0525826746363282,0,0,0,0,0,-0.031341613474197,0,0,0,0,0,0,-0.0470214500859863,0,0,0,0,0,0,0,0.0763039422704042,-4.33680868994202e-19,-6.93889390390723e-18,0.0602262151338704,0,0,0,0,0,0,0.0195190950398015,0,-0.00675960139088195,0.00456627285881769,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0230061966202456,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.165663567127237,0,0,0,0,0,0,0,0,0,0,0,0.246941426746494,0.0593432361591161,0,0,0.112214856272841,0,0.171817576040147,0,0,0,0,0,0,0,0.137865162952335,0,0.0283581491158968,-0.0488607819192075,0,0,0,0,0,0
X601898.SH,0,0,0,0,-0.016684450038757,0,0,0,0.16039021508794,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0139369650406792,0,0,0,0,0,0,0,0.0702488581182603,0,0,0.0485866302264469,0,0,0,0.243147147596897,0,0,0,0,0,0,0,0.0380378617943026,0,0,0,0.00216656459897402,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,-0.0513004079985949,0,0,0,0,-0.045436758830419,0.143052613455824,0,0,0,0.0772280183936319,0,0,0.0889684606168123,-0.0640297698250451,0.0180069123182903,0,0,0.069016252271137,0,0,0,0,0,0,0.0525656004780779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152928561862832,0,-0.0176570462128984,0.0196075850062706,0,0,0,0,0,0
