,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X601898.SH,X600188.SH,X002466.SZ,X600688.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X300072.SZ,X002460.SZ,X601992.SH,X600547.SH,X600516.SH,X600176.SH,X600886.SH,X600111.SH,X000898.SZ,X000786.SZ,X000709.SZ,X600352.SH,X002271.SZ,X600299.SH,X600027.SH,X000792.SZ,X000553.SZ,X000825.SZ,X000408.SZ,X601699.SH,X601158.SH,X600489.SH,X600219.SH,X600808.SH,X000883.SZ,X600583.SH,X000630.SZ,X000959.SZ,X600160.SH,X002470.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.214263932551917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158163805628602,0.0331007719908132,0,0,0,0.0307722269300555,0,0.0143956250760487,0,0.0682112885634391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169789715703397,0,0,0,0,0,0,-0.0222412009011743,0.019545461387434,0,0,0,0,0,0
X600028.SH,0.525978588633529,0,0.166665859608002,0,0,0,0,0,0,0,0,0.210050283201261,0,0,-1.73472347597681e-18,0,0,0,-0.0674011826328467,0.132338761717998,0,0,0,0,0,0.170159282713331,0,0,-0.0953982777361218,-0.0312351517020223,0,0,0,0,0,0,0,0,0,0,0,0.133630827726718,0,0,0,0,0,0,-0.0177135576135901,0.0267757131013178,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0800157139240839,0,0,0,0,0.129820975134878,-0.0746161805007504,0,0,0,0,0,0,0,0,0.0885316507055447,0,0,0,0,0,0,0,-0.0830374284911071,0,-0.0367800203395221,0,0,0,0.0061156525078985,0,0.382944500417669,0,0,0,0,0,0,0,0,0,0,0,0,0.0271286481759176,-0.0208777589510683,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.309385498148389,0,-0.0795013400271456,-0.0735502654779252,0,0.31578322348562,0,0,0,0,0,0,0,0,0,0,0,-0.0794016629364061,0,0,0,0.0353719225081655,0,0,0,-0.0954826383620611,0,0,0,0.0563826913403845,-0.0101740548771542,0,0,0,0,0.162495502453158,0,0,0,0,0,0,0,0,0.0338294981083086,-0.0313137762121901,0,0,0,0,0,0
X600585.SH,0,0,0.379961067430889,0.370107098078878,0,0,0,0,0,0.0898508006454648,0,0,0,0,0.0289393514890583,0,0,0,0,0,0,0.173801531119677,0,0,0,0.0417821944774492,0,0,0,0.194888003862155,0,-0.229662729806711,0.0916875119910902,-0.0310595385268623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476198435795683,0.0495614701144328,0.0686263114937402,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.103720707128581,0.00774904776211451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07964521994619,0.0651039233121135,0,0,0.107165920914377,0,0,0,0,0,0,0,0,0,0,0,0.0278988130081274,0,0,0,0.0178646307121224,0,0.140604524109239,0.0331755287704455,0,0.0308523043231558,0.00589684255102529,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0360504802373607,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.100970883708894,0,0,0.0473868802393062,0,0,0,0,0,0,0,0,0,0,0.0522103877693315,0.159254413882443,0,0,0.125300611377098,0,0,0,0,0,0,0,0,0.0604200507985124,0,0,0,0.0431947943672065,-0.0587163353761289,0,0,0,0,0,0
X601600.SH,0,0.182108187795214,0,0,0.189584574214101,0,0,0,0,0.0370898225406977,0,0,0,0,0,0,-0.0740757859252515,0,0,0,-0.0443205742061576,0,0,0,0.0109951422994104,0,0,0,0.144270009538952,0.179572696504269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.381334728771425,-0.419710881533599,0,0,0.179872245895555,-0.288173914375178,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18220948614474,0,0,0,0.0761468216636862,0.0107889231832119,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0686704282289066,0,0,0,0.261111044853026,0,0,0,0,0,0,0,0.145635199480747,0.0615542698587691,0.0659593048996947,0.0372144068569961,0,0.00663599417910614,0,0,0,0,0,0,0
X600188.SH,0,0,0.434790999552126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194911852602783,0,0,0.055230605784665,0,0,0,0,0.0889186445940013,0,0.154994923910062,0,0,0,0,0,0,0.00877095002537221,0.477726891080752,0,0,0,0,0,0,0,0,0,0,0,0,0.00800832856182298,0,0,0,0,0,0,0
