,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600886.SH,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X600426.SH,X002271.SZ,X600362.SH,X000877.SZ,X600795.SH,X601699.SH,X000983.SZ,X600176.SH,X600803.SH,X600489.SH,X600027.SH,X000807.SZ,X000786.SZ,X601991.SH,X600160.SH,X000932.SZ,X000630.SZ,X000933.SZ,X600219.SH,X000408.SZ,X002080.SZ,X000629.SZ,X600985.SH,X600612.SH,X600688.SH,X300037.SZ,X002353.SZ,X600096.SH,X000539.SZ,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.990472690762052,0,0,0,0,0,0,0.163272289381191,0.0442846947392132,-0.0425126924065985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280920114165522,0,0,-0.075898396819134,0.0435677502900916,0,0,0,0,0.129431274750534,0,0,0,0,0,0,0.134906466976486,0,0.0135582636334848,0,0,0,0,0,-0.067074829496059,0,-0.00120189132363067,0,0,0,0,0,0,0
X600028.SH,0.548906764176337,0,0,0,-0.0198328819197945,0,0.0962968187195859,0,0,0,0.0649279404051843,0,0,0,0,0,0,0,0,-0.124614102292692,0,0,0,0,0,0,0,0,0.0506483440608597,0.0948932511850325,0,0,0,0.0879359758980658,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383978588329033,-0.122526572517778,0.00366861446601541,0,0,-0.0171015068284438,0.0373025369068847,-1.73472347597681e-18,-0.0224258248274387,0,0,0,0
X601088.SH,0.0259286309980852,0.0845093956934161,0,0,0.184003591480618,0,0,-0.111087239801343,0,0,0,0,0,0,0,0,0.0697593338985908,0,0,0,0.172750887057537,0.0047166125089132,0.0903309462721255,0,0,0,0,0.116964258937054,0,0,0,0,0,0,-0.169521823988431,0,0.0626261576119633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0177775646729374,0.0876905729981957,0,0,0,0,0
X600309.SH,0.0555445436114144,0,0,0,0,0,0,0,0,0,0.037613629165886,0.121708413592321,0.180385684778004,0.0481646713918413,0,0,0,0,0,0,0,0.0360016117102367,0,0,0,0,0,0,0,0,0,0,0.0996775771146826,0,0,0.078238484041792,0,0.00669203114404153,0,0,0,0,0,0,0,0,0,0.092444988785433,0,0,0,0.0603386096805608,-0.0510649222250455,0,0,0,0,0,0
X600188.SH,0,0,0.851286596821204,-0.297821157848695,0,0,0,0,0,-0.098309834800664,0.112193765917576,0,0,0,0,0,0,0,0,0,0.0469053671316111,0,0,0,0,0.305816527911458,0,0,0,0,0,0.0454892113479942,0,0,0,0,0,0,0,0,0,0,0,-0.276433913201245,0,0,0,0,0,0,0,0.0603512129259164,-0.0667933719422618,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.160383925790297,0,0,-0.132661319006236,-0.186127568743582,0,0,0,0,0,0,0.166030039623608,0,0,0,0,0,0,0,0,-0.172464782091286,0,0,0,-0.040150124292446,0,0,0,0,0,0.0651536334112271,0,0,0,0,-0.00178012169530251,0.0977933123410846,0,0,0.336926869616045,0,-0.00260727647323996,0,0,0,0,0,0,0
X600019.SH,0,0.000102475755516323,0,0,0.00235997472738446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211041689965041,0,0,0,0,0,0,0.0404101204507629,0,0.1541265947531,0,-0.0206242797456848,0,0,0,-0.0101593006599872,0.284747686433553,0,0,0,0,0,0,0,-0.0409959766356647,0,-0.221487493615252,0,0,0,0.156452120155136,0,0,0.038282692413023,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.114550994192392,0,-0.0218979517174276,0,0,0,0,0,0,0,0,0.300239351093207,0,0,0,0,0,-0.195217941514574,0,0,0,-0.0152983563850735,0,0,0,0,0.375045299383938,-0.0286940802705475,0,0,0.0720111263166916,-0.0231636231606227,0,0,0,0,-0.145155729231051,0,-0.0218275223018734,0,0,0.0402973638016397,0,0,0.289781935557995,0,0,0,0,0,0,0,0,0,0
X601898.SH,0.00462176104526275,0,0.110991959470261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157747078585659,0.136413474224078,0,0.107165082318307,0,0.0259775647459409,0,0,0,-0.0323816979749692,0,0.174458779721455,0,0,0,0.0728162860572213,0.0899111448928253,0.0364269101029354,0,0,-0.188909241486554,0.00587531804207862,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.240829268434896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122906493493236,0,0,0,-0.0828828596683243,0,0,0,0.0151299943749419,0.479339179411701,0.0552717082776687,0,0,0,0,0,0,0,0,-0.0454434750189011,0,0,0,0.0793063080706103,0,0,0.158177197787474,0,0,-0.00478321494206079,0,-0.0265988882544762,0.0144717023632207,0,0,0,0,0,0
X601600.SH,0.0793394901075274,0,0,0,0,0.125846690006338,0,0,0,0,0,0,0,0,-0.00443052803739951,0,0.288147596734918,0,0,0,0,0,0,0,0,0,0,0,-0.0464041460713313,0,3.46944695195361e-18,0.447335334867678,0.0683950007348749,0,-0.109633766180632,0,0,0.0558495496072555,0,0,0,0,0,-0.0439935672975479,0,-0.0429924239075758,0,0,0,0,0,0.00504396717372417,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.0742586823109482,0,0,0,0,0,0,0.0253153510585599,0,0,0,0.00874870862423163,0,0,0,0,0,0,0,0,0,0,0,0.0389496649169005,0,0,0,0,0,0,0,0,0.0584197907320199,0,0,0,0.130981670389627,0,0,0,0.0735668489902113,0,0.116613370326576,0,0,-0.105658998932578,0,-0.0971773326652957,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314259182303434,0,0,0.0309703057465138,0,0.043702502065714,0.0646569015949354,0,0,0,0,0,0.0436133658424735,0,0,0.071520350924046,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0293645380709446,0,0,0,0,0,0,0,0,0,0,-0.0998564704760092,0,-0.0134657863475627,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0450926503760993,0,0,-0.0326826976141834,0,0,0,0,0,0,0.816114720946393,0,0,0,0.15419211338662,0,0,0,0,0,0,0,0,0,0.0288892552655627,0,-0.0948284971033482,0,-0.0259866444153119,0,0,0,0,0,0,0,0,0,0,-0.0197323950266996,0,0.154445343339285,0,0,0,0,0,0,-0.0514510024231648,0,0,0,0,0,0
X002466.SZ,0.086857531709632,0,0,0,0,0,0,0,0,-0.0494250240163469,-0.00999045398539565,0,0.0867857166049288,0.705199685895506,0,-0.0533495917837366,0,0,0,8.67361737988404e-19,0,0.0578133353467866,0,0,0,0,0,0,0.0704234259501862,0,0,0,0,0,-0.0505167459963738,0,0,0,0,0,0.015329403634126,0,0.0460151841127972,0.130103902941933,0,0,0,-0.0134780993211034,0,0,0,-0.0133041771974359,0.0342712265864058,-0.0550189028768652,0,0,0,0,0
X600886.SH,-0.0375364113238297,0,0,0,0,0,0,0.169613474583485,0,0.0183007849430319,0,0,0,-0.132192406521014,0,0,0,0,0,0,0,0,0,0,0,0,0.114782516432745,0,0.309304466447168,0.149754233863087,0,0,0,0.0770541067087192,-3.46944695195361e-18,0,0,-0.0678924701521554,0,0,0,-0.0519964460260184,0,0.0201440331072439,0,0,-0.0444700987868903,0,0,0,0,0.0113467919504936,0.0216699389775776,0.0570829464127931,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,-0.0136430499057991,0.194676236602203,0,0,0.12419217107522,0,0,0,0,0,0.0361632828518546,0.126150923896247,0,0,0,0,-0.00338947997927111,0,0,0,0,0,0.0292396565487113,-0.0946435914590489,0,0,-0.103791631913729,0,0,0,0,0,0.624658943968527,-0.0772637077378419,0.0597740558077627,0,0,0,0,0,0,0,0,-0.00791273086282935,0.00911680730420981,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.00535861999892291,0,0,0,0,0,0.215879349295527,0,0,0,0,0,0,0,0,0,0,0,0,0.0461257149716971,0,0,0,0,0.0494604499749673,0.0387115366749604,0,0,0,0.00564411438612295,0,0.248710976630115,0,0,0,0,0.0442019512701659,0,0.0112508975741306,0.0751915404479953,0,0.000331719774146232,-0.00456796442377865,0,0,0,0,0,0
X000301.SZ,0.0279550778191784,0,0,0,0,0,0,0,0,0.0714957618393141,0,0,0,0.230932026573922,0,0,0,0,0,0.0808202375450601,0,0,0,0.131421431785075,0,0,-0.03869833076058,0,0,0,0.00075499294083611,0,0,0.0904206001452205,0,0.043957307595439,0,0.0385086733920816,0,0,0,0,0,0,0,0,0.0276271002329806,0,0,0.0334130718967028,0,-0.0131455997433792,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0.128316409059289,0,0,0.0165698293815135,0,0,0,0,0,0,0,0.420867950612059,0,0,0.0611510370489259,0,0,0,0,0,0,0,-0.393122079803066,0,0.0254256878358554,0.274177499635031,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.046928016219504,0,-0.0192076275210664,0.0164977241051546,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.457856084170329,0,0,0,-0.0672907152902178,0,0,0,0,0,0,-0.0274979621588472,0,0,0,0,0,0.20678651302776,0,0,0,0,-0.1271195272415,0,0,4.33680868994202e-19,0,0,0.117555052670245,0,-0.00182257919888762,0,0,-1.73472347597681e-18,0,0,0.0138527244597372,0.0804458758343506,0,0,0,0,0,0,0.141991385082049,-0.111814269047811,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.040268805306522,0,0,0,0,0,0,0,0,0.382720916167295,0,-0.190290907156456,0,0,0.0830097926621398,0,0,0,0,-0.204204710501897,0,0,0,0,0,0,0,0.098119821888381,0,0,0,0,0,0,0,0,0,0,0,0,0.0501418377455069,0.0672488781290931,0,0,0.369815021516532,0,0,0.0451880575752185,0,0,0,0,0,0
X600362.SH,0,0.146843058381282,0.117421556039533,0,0,0,0.0552926641538678,0,0,0.0414955524539577,0.125884275271679,0,0,0,0.0140438031671181,0,0.0125894218152381,0,0,0.052674415404824,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0907006162764753,0,0,0,0,-0.00506613984997792,0,0,0.0514889030901523,0,0,0,0.0358940860585975,0,0,0,0,0,0,0,0,0,-0.00507958337140039,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0382439354877527,0,0,-0.0141468045272629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13411321498821,0,0.054501825566203,0,0,0.121708334773816,0,0,0,0,0,0,0,0,0.0379412085265767,0,0,-0.0426753068051841,0,0,0,0.0722074753097923,0,0.304606244727409,0,0.0258177254231631,0.00553137182997761,0,0,0,0,0,0
