,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X000792.SZ,X002460.SZ,X600019.SH,X600111.SH,X601898.SH,X000877.SZ,X002271.SZ,X002466.SZ,X600011.SH,X600010.SH,X000708.SZ,X600547.SH,X601600.SH,X600660.SH,X000301.SZ,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000983.SZ,X601699.SH,X000723.SZ,X600096.SH,X000786.SZ,X600803.SH,X600795.SH,X000959.SZ,X601991.SH,X000408.SZ,X600295.SH,X600219.SH,X000932.SZ,X000807.SZ,X600801.SH,X000630.SZ,X600141.SH,X000825.SZ,X600489.SH,X600486.SH,X600985.SH,X600688.SH,X600157.SH,X002080.SZ,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.117869226912435,0,0,0,0,0,0,0.0221855459529409,0,0.187486328569555,0,0,-0.0417899284808252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727862399203277,0,0,0,0.16688525918196,0,0.0854042307537797,0.0424190747500234,0,0,0,0.0686302734413722,0,0,0,0,0.0269910056273749,-0.0399983992459395,0.0751759373522667,0,0,0,0,0
X601088.SH,0.0382587777695943,0,0,0,0,0.0295304747970913,0,0,0,0,0.235764214905317,0,0,0,0,0,0,0,0,-0.0983954988332242,0,0,0,0,0,0,0,0,0.0132723645743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386022739921055,0,0,0,0,0,-0.0299723187922918,0.0482766241130144,0,0,0,0,0,0
X600028.SH,0.109381243194506,0,0,0,0,0.0408040587775848,0,0,0,-0.0274915130515453,0.063621551602206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299961691097976,0,0,0,0.0113903393083524,0,0,0,0.286605981825641,0,0,0,0,-0.00923787616059277,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0452893830593389,0,0,0,0.191202610007261,0,0,0.0208715952104866,0.198146308746339,0,0,0,0,0,0,0,0,0,0.0699873590634002,0,0.0879436824532812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128115802164312,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,-0.0279335328581571,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277692681660743,0,0,0,0.125256924162693,0,-0.00540607177382132,0,0,0.0869483875101703,0,0,0,0,0,0,0,0,0,0.429145095712253,0,0,0,0,0,0,0,0,0,-0.00483291373346662,0,-0.00619508062984109,0.00200010657192142,0,0,0,0,0,0
X600188.SH,0,0.191193376553186,0,0,0,0,0,0.0253686676161855,0,0,0,0,0,0,-0.0199373691285169,0,0,0,0,0,0,0,0.0141266447788889,0,0,0,0,0,0,0,0,0,0,0,0,0.00613644802298709,0,0,0.185410159276829,0,0,0,0,0,0,0.622433006086472,0,0,0,0,0.0794256343198358,0,0.0542100069327416,0,0,0,0.232984039560139,0,0
X000792.SZ,0,0,0,0,0,0.0545529481327794,0,0,0,0.196783852032777,0,0,0,0.194069469052209,0,0,0,0,0.0621023100023082,-0.056721566668504,0,0,0,0,0,0,0,0.342549784844915,0.220279893113274,0,0,0,0,0,0,0,0,0,0,0,0,0.128791400629753,-0.32102962497516,0,0,0,0,0,0,0,0,0,-0.0133693571473574,0,0,0,-0.0064847980261823,0,0
X002460.SZ,0,-0.124627051356523,0,0,0,0,0.0719972433579493,0,-0.154751205488724,0.232693557787237,0,0,0,0.536929640863453,0,0,0,0,0,0,0,0,0,0,0,0.0188078081596787,0,0,-0.00892023119469,-0.0123406430952678,0,0,0,0,0,0,0,0,0,0.173410425914914,0.0673137451425226,0,-0.052081544479835,0,0,0,0,0,0,0.201057397321201,0,-0.0618980798933703,0,0.208852200038829,0,0,0.0166888025932829,0,0
X600019.SH,0.0273817540709177,0,0,0.0786316648733123,0,0.0554258737425461,0,0,0,0,0,0,0,0,0.0945725432147077,0,0,-0.00166912510382385,0,0.0810034283734972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784806508829229,0,0.345864607228236,0,0.121114441265743,0,0,0.140268434327128,0,-0.142696881738313,0.0145572138337776,0,0,0,0,0,0,-0.0190527288606124,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.346968574496116,0,0,0,0,0,0,0.0562086055373791,0.131297827376404,0,0,0.204687845004249,0,0.202466028637878,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0506830242955506,0.0571985099222129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869944040914217,-0.00817370964755605,0,0,0,-0.0128583749467583,0,0
X601898.SH,0,0.18349424848111,0,0,0,0,-0.0347789657613336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19495586960023,0,0,0,0.0182085671430856,0,0,0,0,0,0.0715731433168047,0,0,0.00405806624127983,0,0.064181606062568,0,0,0.0588687231562747,0,0.284897212360929,0,0,0,0,0,-0.00356913662987639,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,-0.0383727965548859,0,0,0,0,0,0,0,-0.0245141599296548,0,0,0.0653479997867663,0,0,0,0.0387928580680414,0,0,0,0,-0.077005121028925,0,0,0.0301149687833215,0,0,0,0,0.0502260060602402,0,8.67361737988404e-19,0,0.0709126177663734,0,0.453768119034537,0,0,0,0,0,0,0,0,0,0,0,0,0.0287045752754651,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,-0.0818363673817219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325184195134964,0,0,0,-0.0805184734547249,0.420073542212683,0,0,0,0.238725356598693,0,0.0212026322783496,0,0,0,0,-0.222863291667839,0,0,0.0820469743330352,0,0.167516668557753,0,0,0,0,0,0,0.00982987847475859,0,0,0,0,0,0
