,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X002466.SZ,X600019.SH,X000792.SZ,X600011.SH,X601898.SH,X600111.SH,X000301.SZ,X600660.SH,X000708.SZ,X600010.SH,X601600.SH,X002271.SZ,X600547.SH,X000877.SZ,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X600176.SH,X000983.SZ,X601699.SH,X600027.SH,X600803.SH,X601991.SH,X000786.SZ,X600995.SH,X000629.SZ,X600378.SH,X600160.SH,X000807.SZ,X000408.SZ,X600219.SH,X000723.SZ,X600489.SH,X600096.SH,X002080.SZ,X000831.SZ,X000933.SZ,X600348.SH,X000932.SZ,X600157.SH,X600688.SH,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.125602088374306,0,0,0,0,0,0,0,0,0,0,0,-0.0189487998849735,0,0.0145375134436516,0.0338323716767011,0.128255972919692,0.0190348067295606,0,0.0489155729365928,0,0,0,0,0,0.0179245431092339,0.0493135763483187,0,0,0,0,0,0,0,-0.118670562584046,0,0,0,0,0,-0.0207705434447042,0,0,0,0,0,0,0,0,0,-0.00256361077080035,0.0142672346501194,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0.212848151727032,0,0,0,0,0,0.00898004364696685,0.0446649692453636,0,0,0,0,0.00339972435822122,0,0.0202517868245616,0,0,0,0,0.0154662736650322,0,0,0,0,0,0,0,0.0225261118462696,0,0,0,0,0,0,0.0171184988656275,0,0,0.0672219795938039,0,0,0.00394442489939799,0.00991682371029774,-0.0259238348047963,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.314581934088354,0,0,0,0.041652969509634,0.027584518590486,0,0,-0.0117377342475585,-0.0511537134616131,0,0.185516111173336,0,-0.00406768499766313,0,0,0,0,0,0,0,0,0,0,0.0752635613369293,0,0,0,0,-0.175082707750787,0,0,0,0,0,0,0,0,-0.0308079082987918,0,0,0,0,0,0,0,-0.0458683419494172,0.0355439820274473,-0.0593095238152351,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.125291304769161,0,0,0.150145121814259,0.120019854626652,0,0.0584914636287964,0,0.0354860143977736,0.146473874544178,0.117189968912828,0,0,0,0,0,-0.097006127221461,0,0,0,0,0.0683525272714729,-0.0701011999779658,0,0,0,-0.0653139835137182,0,0,0,0,0,-0.108947318621318,0,0,0,0.341218425805791,0,0,0,0,0.0522433658228745,-0.0471390094479428,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835234504434142,0,0,0,0,0,0,0.397642603521563,0,0,0,0,0,0.0690408139085875,0.00390413774875143,-0.0238781917907855,0,0,0.121137525294381,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0509560388545787,0,0,0.116715915481251,0,0,0,0,0.116384128002892,0.024214732982072,0.00349546368572897,4.33680868994202e-19,0,0,0,0,0,0
X600188.SH,0,0,0.510493976167025,-0.178989451528668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25339557506404,0,0.0372942858533366,0,0,0.0322768878853471,0.100199512086599,0,0,0,0,0,0,0.115928980709179,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0503823177206156,0.0965304181009619,0.188558006849722,0,0,0,0,0,-0.0159528377692336,0.00524532112921424,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.0287119015433571,0,0.640688242630739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321687424543303,0,0,0,-0.0277050788177193,0,0,0,-0.0521388538337472,0,0.0326278891699352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.0747463125230909,0.582184689336606,0,0,0,0,-0.0201364796695709,0.0950399283451336,0,0,0,0,0,0,-0.0426145008641434,0,0,0,0,0,0,0.0915092222825725,0,0,0,0,0,0,0,0.0242685969712461,0.0344511588005645,0.192258796303797,0,0,0,0,0,0,0.0215144441945582,0,0,0,0,0,-0.115533707488872,-0.0402209041233643,0.00171544419664537,0.00623705115814759,-0.0975669932024773,0,0,0,0,0
X600019.SH,0,0.0460220923915812,0,0,0,0,0,0,0,0,0,0.184756243571773,0,0,0,0,0,0.217681198563157,0.164439641570217,0,0,0,0,0,0,0.106113071507648,0,0.0241891809974447,0,0,0,0.0749217119309819,-0.0223802064877925,-0.0441480885626921,0,0,0,0,0,0,0,0,0,0,0,0,0.137206266438205,0,0,0,0,0.0164607312506806,-0.0253744389442413,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.258324505908548,0.211403108577823,0,0,0.0193727413647056,0,0,0,0,0,0,0,0.0580998684066886,1.73472347597681e-18,0.240536826130134,0,0,0,0,0,0,-0.0600529535704305,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524165706870473,0,0,0,0,0,0,0,0,0,0.125260860878677,-0.00177322239088285,-0.00167515266344303,0,0,0,0,0,0
X600011.SH,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000822765342465391,0,0.705723037997029,0.112238385297773,0,0,-0.121935844360228,0,0.247313341410218,-0.0788219289856254,0,0,0,0,0,-0.00207307601775522,0,0,0,0,0,0,0,0,0,0,0.0174753253929982,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.123005870906825,0,0,0,0,0,0,0,0.0130185564724315,0,0,0,0.129654115854617,0,0,0,0,0,0,0,0,0.0769338180734112,0.138548410374594,0.0555380245214883,0,0.0315896876850603,0,0,0.0171093105407127,0,0,0,0,0,0,0,0,0,0.125682292440113,0.0981943614623508,0,0,0,0,0,0,0.00441732554720039,-0.0125032142088684,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0979011643324573,0,0,0,0,0,0.0938201706859059,0,0,0,0.267423517711052,0.0332063730882078,0.00969112551911248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108160594231382,0,0,0,0,0,0,0,0.040589142144091,0,0.20250529687185,0,3.46944695195361e-18,0,0,0,0,0,0,-0.00161273755525485,0,0,0,0,0,0
X000301.SZ,0,0,0,-0.0346681614419048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113821234298906,0.112021043389185,0,0,0.290640160360614,0,0,0,0,0,0,0.0644831124615753,0,0,0,0,0,0,0,0.461734962906855,0,0,0,0.179836507294461,0,0,0,0,-0.414871574886773,0.0792695646086262,-0.00670331777492352,0,0,0,0,0,0
X600660.SH,0,0,0,0.0711219116792065,0,0,0,0,0,0.0418316020734473,0,0,0,0,0,0,0,0,0,0.0330208845974276,0,0,0.095668720504993,0,0,0,0,-0.038821689540645,0,0.0466429733154524,0,0,0.0560736145108177,0,0,0,0.179736702910069,-0.0433786208396518,0,0,0,0.0403613363282688,0.00550225983419557,0,0.0973819641073652,0,0,0,0,0,0.12632810774841,-0.0342372960657349,0.00466191209445991,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.243804586116601,0,0,0.0301861820022611,0,0,0,0,0,0.0749382268448042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0819102569079293,0,0,0.03782419960378,0,0.139801359033916,0.0339884534399462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299769271012353,0.0288810085310715,0,0,0,0,0,0
X600010.SH,0,0,0.151777290284602,0,0,0,0,0,0,0,0,0,0.0137654306012813,0.0648623948852654,0,0.127074965576997,0,0,0,0.162880293508867,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0045301092823316,0,0,0,0,0.173147612264206,0,0,-0.102172187659413,0.128691013575119,0,0,0,0,0,0.172134892218725,0,-0.0323540838275548,0.0213511503778695,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.00508300187045754,0,0,0,0,0,0,0.076000838055155,0,0.190120711249819,0,0,0,0.239181898466251,0,0.104721017947564,0,0,0,0,0,0,0.0264393209248687,-0.0617836501168323,0,0.086990109505041,0,0.129873162615539,0.0109042917467093,0,0,0,0.140017875382847,0.027538580278932,0,0,0,0,0,0,0,-0.00399194966249771,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.249639759524705,0.177718578304666,0,0,0,0,0.0246163581128531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683980830212065,0,0.110846149099802,-0.114608009917749,-0.0748992525060812,0,0,0,0,0.147451858659777,0,0,-0.0981573475839178,0,-0.0646902242282446,0,0,0,0,-0.125349358241432,-0.0111868599129631,-0.00180097793672469,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.212096548139339,0,0,0,0.128181755062652,0,0,0,0.00372395169596419,0,0.0379864065472013,0,0,0,0.0394667858921004,0,0,0,0.0617114793742632,0,0,0,0,0,0,0.0185672784579812,0,0,0,0,0.59932936796861,0,0.032872137182301,0,0,0,0,0,0,0.174443114334923,0,0.0202531770870712,-0.0100947174141624,0,0,0,0,0,0
X000877.SZ,0,0,0,0.124765584250417,0.289873188944494,0,0,-0.155669618386177,0,0,0,0,0,0,0,0,0.12331714286796,0.228212084333771,0.0430263079203851,0,0,0,0,0,0,0,0,0,0.0471743068431887,0,0,0.0970725057481334,0,0.157077052125013,0,0,0,0,0,0,0,0,0.013481146274532,0,1.38777878078145e-17,0,0.00151699854993049,0,0,0,0,0.0043508181720804,0.007336105845501,0,0,0,0,0,0
X600886.SH,0,0,0,-0.0224546648845016,0,0,0,-0.017209210216742,0,0,0.188079805312143,0,0,-0.106827935718552,-0.0232784766552772,0,0,0,-0.0084356574134737,0,0,0,0,0.0711402527968244,0,0,0,-0.0590746723596514,0,0,0.123908802407062,0,0.16356008292389,0,0,0,0,0,0,-0.149737567678859,0,0,0,0,-0.111513181262937,0,0,0,0.0314035756277028,0,0,-4.33680868994202e-19,-0.00348365654308155,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238494498801519,0,0,0.173222265558942,0,0.206882657187575,0,0,0,0,0,0.145980260515456,0,0,-0.0403985082532048,0,0,0,0,-0.0919395511070757,0,0.00703681719155607,0,0,0,0,0.108541443772409,-0.130682243971725,0,0,0,0,0,0,0,0,0.0341200485941735,-0.0196217233315475,-0.00932482841692961,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.181103384885365,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.331482932565587,0,0.251153897717298,0.166451840233293,0,0,0,0,0.109046905687856,-0.0342926655531259,0,0.296655695034957,0,0,0,-0.271243998243509,0,0,0,0,0,0,0,0,0,0,-0.00934178633237958,0.00698279891088163,0,0,0,0,0
X600362.SH,0,0,0,-0.0326116739987881,0,0,0,0,0,0,0,0,0.00584797706267286,0.0616289287678398,0,0,0,0.362918975168389,0,0.104153735876238,0,0,0,0,0,0,0,0.0488922645701824,0,0.0749852788419195,0,0.0216691344224974,0,0.0311384553530544,0,0,0.062845683450161,0,0,0.0785950835652103,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.0341940935777055,-0.0248383624335999,0.0177640790979832,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0727123667808902,0.00667078859554092,0,0,0,0,-0.0983917336912608,0,0.0412937372237789,0,0,0,0,0,0,0.0857112125861568,0,0,0,0,0,0,0,0,0,0,0,0.0801615951307595,0,-8.67361737988404e-19,-0.0149895226546305,0,0,0,0,0,0,0,0.327551844843264,0.0364731558702089,0.0381858961049205,0,0,0,0,0.0564944758172188,0,0.00128235336040146,-0.00881102485466337,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.208217015288233,0.0408362894418245,0,0,0.0917845927953538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414717757334481,0,0.0380135292818192,0,-0.00524657831464464,0,0,0,0,0.173885296152638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162584803808627,-0.0906581475673471,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.413543695705022,0,0,0,-0.0995149410525887,0,0,0,0,0,0,0,0,0.073595962425454,0,0,0,0,0,0.137954678425869,0,0.00895986979380824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162275433682571,0,0.31024220656658,0,0,0,0,0,0.0320081913329589,-0.0426609277763559,0,0,0,0,0,0
X600027.SH,0,0,0,-0.0271984696980315,0,0,0,0,0,0,0.528489300696353,-0.131891386085305,-0.0243231339725255,0,0,0,0,0,0,0,0,0.103817583247953,0,0.361851824337532,0,0,0,0.153724884413965,0,0,0,0,0,0,0,-1.73472347597681e-18,-4.33680868994202e-19,0,0,0,0,0,0.0339928397081689,0,0,0,0,0,0,0,0,-0.0444496790235465,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0.19321024420742,0,0,0,0.0504013755679438,0.316533254372978,0,0.0160569182988581,0,0,0,0,0,-0.00655773785506433,0.16757535084075,0,0,-0.0610260293562226,0.0586888573323723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436057063578092,0,0,0,0,0,0,0,0.0146504411913975,-2.16840434497101e-19,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,-0.239993470161201,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345069613657594,-0.0116796874200054,0,0,0.109402618061463,0,0,0,0,0,0,0,0,0,0.00360507105968175,0.239089055868825,0,0,0,0,0.048818362654198,0,-0.0879311620691037,0.0399748254045336,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.00864357611869375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202249157374752,0.229744499868928,0,0.155841553028195,0,0,0,-3.46944695195361e-18,0,0,0,-0.0608386554217681,0.063696941035022,0,0,0,0,0.132538656917073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033010756628219,-0.00670121362529524,-0.00541753000160858,-0.075761705309554,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381307225500306,-0.0213917350442241,0.158881478022206,0,0,0.0426058579584114,0,0.180214167670955,0,0,0,0,0,0.0444409737062465,0.137520998542554,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.0110348622948725,0,0,0,0,0,0
X000629.SZ,0,0,0,-0.174202247185873,0,-1.73472347597681e-18,0,-1.73472347597681e-18,0,0,0,0,0.390213706211899,0.19005446115851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100929650664297,0,0,8.67361737988404e-19,0,0.115949972416642,0,0,0,0.0179506786338888,0,0,0,0,0,0,0,0,0.232032379767116,0,0,0,0,0,0.0514496115615476,0,0,0,0,0,0,0
