,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600019.SH,X601898.SH,X600111.SH,X002271.SZ,X600011.SH,X000877.SZ,X600660.SH,X600010.SH,X000301.SZ,X000708.SZ,X601600.SH,X600547.SH,X600886.SH,X600176.SH,X600426.SH,X600362.SH,X600795.SH,X000983.SZ,X000786.SZ,X000723.SZ,X600096.SH,X600803.SH,X000408.SZ,X601991.SH,X601699.SH,X600486.SH,X600801.SH,X600219.SH,X600141.SH,X600295.SH,X600027.SH,X000807.SZ,X600985.SH,X002080.SZ,X601666.SH,X000830.SZ,X000932.SZ,X600157.SH,X600688.SH,X000683.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0914901677231754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137053558074285,0,0,0,0,0,0,-3.46944695195361e-18,0.0337685254862883,0.023639751884192,0,0.0189974486615361,0.0682456617245858,0,0,0,0,8.67361737988404e-19,0.020728039696671,0.103936330829046,0,0,0.0914398055337977,0.122111505714797,0,0.00327851216854384,-0.0361709779600364,0,0,0,0,0,0
X601088.SH,0.13623407003136,0,0,0,0,0.183852809781574,0,0,0,0,0.206800348174352,0,0,0,0,-0.0395376629083968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105659812012375,0,0.0471450640654563,-0.082078864230046,0.0688338861246209,0,0,0,0,0,0.0749565700047922,0,0.0613385717832945,-0.000222476399361372,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0.00119949271741534,0,0,-0.0496653928586376,0,0,0,0,0,0,0,0,0,0,0,0,0.0198708078556649,0,0,0,0,0,0,0,0,0,0,0,0.0619329536568574,0,0.0777393770689783,0,0,0,0,0,0,0,0.100969721042122,0,0,0,-0.0304890859111007,0,0,0,0,0,0
X600309.SH,0,0.00464338960956029,0,0,0,0.00791682850085853,0,0,0,0,0.0919333118741936,0,0,0,0.196280894610382,0.111613876717774,0,0.0188053456494821,0.0623744605406397,0,0,0.157659427656287,0,0.198826301783577,0,0,-0.111982697394844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.000321931352076986,0,0,0,0,0,0
X600585.SH,0,0,0,0.129463112574869,0,0,0,0,0,0,0,0,0.0719867491946601,0,0,0,0,-0.00106898003788932,0,0,0,0,0.115480503731978,0,0,0,0,0,0,0,0,0,0,0,0,0.32597821232785,0,0,0,0.0460760925208881,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0102467567210209,0,0,0,0,0,0,0
X600188.SH,0,0.640160124833201,0,0,0,0,0.063950237285251,0,0,0,0,0,0.0227891529711341,0,0,0,0,0,0,0,0,-0.00928588067483008,0,0,0,0,0,0.0185459768514632,0,0,0,0,0,0,0,0,0,0,0,0,0.160092781202217,0.243455356013156,0,0,-0.178835076849189,0,0,0,0,0,0,0.0828918164357103,-0.121783457880874,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.0146676738858905,0,0,0.484781054261788,0,0,0.260553282535649,0,0,0,0,0,0,0,0.0112080016133649,0,0,0,0,0,0,0.0734849620852088,-0.0455051206878387,0,-0.0339510262981244,0,0,0,0.0313023283699461,0,0,0,-0.00926945489030072,0.0360445797836726,0,0,0,0,0.0409413893911271,0,0.0401951251165825,0,0,0,0,0,-0.0454266509881219,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0155370899285926,0.139147664037246,0,0.281795291475764,0,0,0,0,0,0,-0.0023094521045636,0,0,0,0,0.0452586503655937,0,0,0,0,0,-0.0501348188657137,0,0,0,0.11272672312192,0,0,0,0,0,0,0.437703900323258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,-0.0125929238079973,-0.120112539866886,0,0,0,0,0.805522855053469,0,0,0,0,0,-0.0492858066563109,0,0,0,0,0,0,0,0,0,0,0,0,0.0755960363826481,0.133663126871573,0,0,0,0,1.73472347597681e-18,0,0,0.0883041918692595,0,0,0.0136365334482068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284423366096529,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141271212460775,0,0,0,0,0,0,0,0,0,0,0,0.00469226717276276,0,0,0,-0.0131067429218841,0,0,0,0,0,0,0,0,0,0,0,0.137651336038257,0,0,0,0.500615642159122,0,0,0,0,0,0,-0.0216061590839041,0,0,0,0,0,0
