,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X000786.SZ,X600176.SH,X600111.SH,X600010.SH,X601600.SH,X600426.SH,X000301.SZ,X601898.SH,X600011.SH,X002466.SZ,X600886.SH,X600188.SH,X600352.SH,X600801.SH,X600219.SH,X600489.SH,X601991.SH,X600803.SH,X600795.SH,X600486.SH,X002353.SZ,X002080.SZ,X600688.SH,X600299.SH,X000932.SZ,X601168.SH,X300037.SZ,X600027.SH,X600295.SH,X600516.SH,X600315.SH,X000898.SZ,X000723.SZ,X601992.SH,X000027.SZ,X600157.SH,X600549.SH,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.223978826836259,0,0,0,0.0206400955479641,0,0,-9.19588439200446e-05,-0.0236004356441483,0,0,0,0,0.0192208731843649,0,0.0235415692154248,0.0146726337401915,0,0,0,-0.00195944916680583,0,0,0,0,0.0134623191089755,0,0,0,0,0,0.0602242752202127,0,0,0,0,0.0583064401017178,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00199927728847084,0,0,0,0,-0.0031249966827556,0,0
X600028.SH,0,0,0.0209395043651135,0,0,0,0.0648036693719621,0,-0.0204734041966142,0,0,0,0,0,0.019619311863146,0,0.0158946700011637,0.0636111896705919,0,0,0,0.0231796036789677,0,0,0,0,0.00889526467774333,0,0,0,0,0,0,0,0,0,0,0,-0.036964750202806,0,0,0,0,0.142146787953078,0,0,0,0,0,0,0,-0.0152015229188738,-0.0127573188283263,0,0,0,0.051652272345882,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188714876850677,0,0,0,0,0,-0.00429039569765191,0,0,-0.0488006901655238,0,0,0,0,0.27651648207097,0,0,0,0,0,0,0,0,0,0,0.0217621562296582,0,0.0447302237688985,0,-0.199979081558228,0,0.0499187859656965,0.0575810510071616,0,0,0,0,0,0,0.0184435088603857,0,0
X601088.SH,0,0,0,0,0,0,0.0607163421020549,-4.33680868994202e-19,0,0,0,0,0,0,0.00869743911522713,0,0,-0.160740129646087,0,0.252683848309628,0,0,0,0.210084846973314,0,0,0.0209853808272893,0,0,0,0,0,0,0.029593972348374,0,0,0.157647605498183,0.174636989458982,-0.148915960323405,0,0.0226128735059603,0,0,0,0,0,0,0,0,0,0,0.00178490025037612,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.064361193368938,0,0,0,0,0,0,0,0,0,0,0.0572643109426205,0,0,0,0,0,0.187194742771542,-0.0237963819286374,-0.0197856561460566,0,0,0,0,0,0,0,0,0,0.108144326484406,-0.143303168638326,0,-0.0536123582281504,0,0,0,0.00313086571998303,0,0,0,0,0,-0.0315020096692923,0,-1.35525271560688e-20,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0201903944454917,0,0,0,0,0,0,0.156737856325917,0,0,0,0.124124469246172,0,0,-0.0409788098667071,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.487677938574635,-0.0482853822741914,0,0,0.124826373924588,0,0,0.432904164790682,0,0,0,0,0,-0.146890544290409,-0.0822211780861547,-0.00826018482972268,0,0,0,0,0.043690690886332,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.648851488087235,0,0.516569546111426,-0.0703864494363585,0,0,0,0,0,0,0,0.0340863535069618,0,0,0,-0.138359229184219,0,0,0,0,0,0,0,0,0,0.111745818094959,-0.0548307098794184,0,-0.152487920380339,0,0,0,0,0,0,0,0,-0.170652590580001,0,-0.0244419072105564,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.393979169764552,0.0572257136768487,0,0,0.13739262255666,0,0.191030674694153,0,0,0,0.0739745619544384,0,0,0.0767221221164841,0,0,0,-0.533387030046953,0,0,0,0,0,0,0,0,0,0,0,0.418371036325447,0,0,0,0,0,0,0,0,0,0,0,0,-0.237263515199463,-0.0608402266095663,0.0518875120990697,0,0,0,8.67361737988404e-19,0,0
X600660.SH,0,0,0,0,0.0594799565107636,0,0,0.129266901005982,0,0.139345151702652,0,0,0,0.0223993834870838,0,0,0,0,0.0712466379707447,0,0,-0.00757314311606521,0,0,0,0,0.0852500095432542,-0.219030128447313,0,0.155903862707313,0,0,0,0.011644295120461,0,0,-0.00382397883090589,0,0.149683243396022,0,0,0,0,0,-0.0346679346097797,0,0,0,0,0,0,-0.0145717558729183,-0.00727366133572223,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0273478970028216,0,0,0.206766964518808,0,0,0,0.0489795930359255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333648750133342,-0.0859133967990084,0,0,0,0.0717703287321538,0,0,0,0,0,0.00617709538951019,0,0,0,0,0,0,0,0,0,0,0.0527758550979125,0.0721673057111612,0,0,-0.088179766108027,0,0,0,0.0250606456259861,0,0
X600547.SH,0,0,0,0,0,0,-0.0294444656756143,0.0307801028745842,0,0,0,0.0041347579063855,0.0650814100067553,0,0.0749540947807628,0,0,0,0,0,0,0.0397398631571989,0,0,0,0,0,0.487401651046418,0,0,0,0.0334053374645739,0,0,0,0,0,0.030357020961859,0,0,-0.0465737841556272,0,0.0292969291082914,0,0,0,0,0,0,0,0,-0.00988545330540602,0,0,0,0,-0.0144644101715728,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0430967370514631,0,0,0,0,0.105067359446677,0.0772390733040277,0,0.180271150819962,0,0,0.0678463982919019,0,0,0,0.0888645833272697,0,0,0.161817448939212,0,0.31065009393372,0,0,0,0.0348882625508794,0,0,0,0.0893569382842611,0.262381930728142,0,0,0,0,0,0.0580088876563457,0,0,0,0,0,0.0425640366201246,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975163565694189,0,0,0,0,0.105596598224495,-0.0698881026115112,0,0,0,0,0,0,0,0,0,0,0,0.0112391192538116,0.0677608512599559,0.344613445229849,0,0,0,0.10372341392194,-0.02709200229995,0,0,-0.17426717357327,0,0,-0.0145925463605069,0,0,0,0,-0.238339260046204,0,0.0530225786334965,-0.0621371435121032,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.0879520680851953,0.32040927268221,0.0692146734226279,0,0,0,0,0,0,0,0,0,-0.11420915691114,0,0,0,0,0,0,0,-0.0840379607762645,0,-0.0490285211602693,0,0,0,0.105111614005268,0,0,0,0,-0.14119451239123,0,0,0.00658746874769524,0,0,0,0,0,0,0,0.245718798681178,0.111191432700653,0,0,0.0214263892521003,0,0,0,-0.0603923731871129,0,0
X600111.SH,0,0,0,0,0,0.174258078945295,0,0,0.263319679059094,0,0,0,0,0,0,0,0,0,0.208861199225834,0,0,0.0551945941125416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240680172355202,0,0,0,0,0,0.00355252608661198,0,0.39401551112485,0,0,0,2.16840434497101e-19,0,0,0,-0.0660684860805911,0,0
X600010.SH,0,0,0,0,0,0,-0.0497244458027906,0,0,-0.186434802955367,0,0,0.142418402964106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977380248057884,0,0,0.0763853850860076,0,0,0,0,0,0,0,0,-0.0338452740391732,0,0,-0.0839659122657454,0,0,0.0222431989356821,0,0,0,0.21631281056921,0,0,-0.0173430825827939,0.0520851206485764,0,0,0,-0.0375979404622113,0,0
X601600.SH,0,0,0,0,0,0.000450264653954118,0,0,-0.120437868245342,0,0,0.0750491203536449,0,0,0.0725548293627924,0,0,0,0,0.280131352214641,0,0,0,0,0.106973715008361,0,0.251671471048517,0.19617041269297,0,0,0,0,0,0,0,0.077190640437306,0,0,0.0156949010105275,0,0,0.105334417883031,0.00771214029737347,0,0,0,0,0,0,0,0,0.00853503957991371,-0.0129672312211977,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.0967028109980692,0,0,0,0,0.0282900601507185,0,0,0.139985637243884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127535121239001,0,0.27895596440641,0,0,0,0,0,0,0.0202119606858419,0,0,0,0,0,0,0,0.0350388065662373,0.207191216781143,0,-0.0119159518490298,0,0,0,0,0.0471296139476328,0,0
X000301.SZ,0,0,0,0,0,0,-0.0399749057682334,0.195123239049439,0,0,0,0,0.427875365784749,0,0.259215476146201,0,0,0,0,0,0,-0.104452108481805,-0.163289182849732,0,0,0,-0.186401601047169,0,0,0.387229204924738,0,0,0.0379475822070627,-0.289067529497323,0,0,0,0,-0.1453165038666,0,0,0,0,0,0,0,0,0,0,0.138919286184136,0,-0.210874141199834,0.193655275778252,0,0,0,0.188133890221605,0,0
X601898.SH,0,0,0,0.424776342125418,0,0,0,-0.0199155888571819,0,0.0432925155151131,0,0.0565286357638439,0,0,-0.0762702512060406,0,0,0,0,0,0,0,0,0.136220056147998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.204912983655389,0,0,0.166734110993443,0,0,0,0,0,0,-0.012525942475082,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,-5.42101086242752e-20,0.0179777439434833,0,0,0,0,0,0,0,0,0.026183063597453,0,0,0,0,0.0377404598944502,0,0.0324432596614005,0,0,0,0,0,0,0.031225772291185,0,0,0,0,0,0.155479230355879,0,0,0,0,0.0020462533146494,0,0,0,0,0.0142433699064451,0,0,0,0,0.013227614195973,0,0,0,0,-0.0309201156130224,0,0
X002466.SZ,0,0,0,0,0,-0.331207714860053,0,0.442041601893365,0,0,0,0,0,0,0.368622478585873,0,0,0,-0.0803365078368951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286133127058938,0,0,0.199603002706744,0,0,0,0,0.107616975066815,0,0.0413492863335168,-0.00452029600002254,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.137353837209031,0.00377108429472343,0,0.0520610581683965,0,0,0,0,0,0,0,0,-0.0346845185499499,0,0,0,0,0,0,0,0,0.145397603732289,0,0,0,0,0.0508175657810588,0,0,0,-0.0784194251965088,0.0445997879058957,0,0,0.0136367407043308,0,0,0,0,0,0.119761121150488,0,0,0,0,0.0342885674242394,-0.0193661407471915,0,0,0,0,0,0
X600188.SH,0,0,0,0.449814996447941,0,0,0,0.109959366088529,0,0.0415636753931407,0,0,0.0219659989192415,0,0,0,0.20505537711998,0,0,0,0,-0.0958863913624235,0,0,0,0,0,0,0,-0.0189184898597943,0,0,0,0,0.038948414538305,0,0,0,0,0,0.0272615837258916,-0.12833473245067,0,0,0.0342211136193609,0,0,0.126030183904694,0,0,0,-0.0324188004243034,0.05088175591023,0,0,0,-0.0264515042208941,0,0
X600352.SH,0,0,0,0,0,0,0,0.0329629685783217,0,0.180930578390538,0,0,0,0.118605885417871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533085981224293,0,0.0606254045147543,0,0,0,0,0.166750205994893,0,0,0.0691847286947875,0,0,0,0,0,0,0,0,0,0,0.0202814868407343,0.0691085214530383,0,-0.0152479872790146,0.0160980752466394,0,0,0,0,0,0
X600801.SH,0,0,1.0842021724855e-19,0.0123536364884724,0,0,0,-8.5290664467469e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145684578113939,0.0531538037812765,0,0,0,0,-0.0100184241223531,0,0,0.0562125375250526,0,0.0950454423990207,0,0,0.0601622065019648,0,0,0,0,0,0,0.0891320963632923,0,0,0,0,0,0,0,0,-0.0248347355435757,0,0
X600219.SH,0,0,0.108399493317997,0,0,0,0,0,0,0,0,0.0730046571493569,0,0,0,0,0.287391013088993,0,0.0793576932549947,0,0,0,0,0,0,0,0,0,0,0,0,0.0816827022781626,0,0,0,0,0,0.156513358693334,0,0,0,0,0.216228934834906,0,0,0,-0.0388126177476273,0,0,0,0,0,-0.0842588096269702,0,0,0,0.0600122278233083,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.572587310200633,0.0292606294944869,0,0,0,0,0.160795200946904,0,0,0,0,0,0,0,0,0,0.0202723364528663,0,0,-0.0226456484622999,0,0,0,0,0,0,0,0.117138719759217,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0246550740188781,0,-0.00340502607710736,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,-0.0662777078579585,0,0,0,0,0.120430376252939,-0.0205380048345428,0,0,0,0,0,0,0,0,-0.0029017132857417,0,0,0,0,0,-0.0483607854398413,0,0,0,0,0,0,0,0,0,0.0435907800525499,0,0,-0.0278512771480671,0.0748606892210485,0,0,-0.0576471860501523,0,0.167934628961647,0,-0.0262169144454128,0,0,-0.00170796983235634,0,0,0,0,-0.0224910392693411,0,0
X600803.SH,0,0,0.0664686815672512,0,0,0,0.162125837296372,0.0855391133924524,0,0,0,0,0.079387856099556,0,0.115175762981148,0,0,0.205976755403231,0.0260407203880553,0,0,0.0920595079488188,0,-0.33113588986504,0,0,0,0,0,0,0,0,0.140543782580294,0,0,0,0.101608374492805,0,0,0,0,0,-0.0286885678996728,0,0,0,0,0,0,0,0,-0.012613886675345,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,-0.154072130252019,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0817826112756079,0,0,0,0.416848775014598,0.0639438442904887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201292202570263,-0.066832275954304,0,0,0.0791686687289234,0,0,0,0,0,0,0,0,0,0,0.0579827325004482,-0.066676683724808,0,0,0,-0.0463275981951592,0,0
X600486.SH,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.131368766219146,0,0,0.176827578832408,0,0,0,0,0.34905377178108,0,0,0,0,0,0,0,0,0.0610699222838409,-0.0524876646230925,0,0,0,0,8.67361737988404e-19,-0.0766624491398342,0,0,0,0,0,0,0,0,0,0,0,-0.148960837300572,0,0,0,0,-0.0450034123402447,-0.0584202041502126,0.0384540032934894,0,0,0,-0.0203038403030062,0,0
X002353.SZ,0,0,0,0,0,0,0,0.00931039269101865,0,0,0,0,1.73472347597681e-18,0.427225837853535,0.139991612852019,0,0,0,0.193760688546459,0,0,0,0,0,0,0,-0.0430325292452564,0,0,0.110425596704468,0,0.200124430800846,0,0,0,0,0,-0.116795893935297,0,0,-0.0625857295242751,-0.231912373116391,0.148508491168002,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.0569132608405583,0,0,0,0.0238917443570795,0.0537056765540494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292336333812584,0,0,0,-0.150423740828903,0,0,0,0,0,0.205008628001885,0,0.0930917807069916,0.232221464929369,0,0.199063657111219,0,0,0,0,0.143735803370419,-0.0489902793930614,0,0,-0.0777460296916026,0,0,0,0.016802122328438,0,0
X600688.SH,0,0,0.0807779606984408,0.00113670743277017,0,0,0,0.0452873330654366,0,0,0,0,0,0,0.0254233809939133,0,0,0,0.0737647245316824,0,0,-0.0190125187057218,0,0.0430507509757184,0,0,0,0.129891625991858,0,0,0,-0.128135104148117,0,0,0,0,0,0,0,0,0,-0.093288477285625,0,0,0,0,0,0.137603193180367,0,0,0,-8.67361737988404e-19,-0.00951037866931888,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,-0.167672048685735,0,0,0,0,0.0610505198194188,0,0,0,0,0,0,0,0.149398351856588,0,0,0,0,-0.0125824649827044,0,0,0,0,-0.0935402708026458,0,0,0,0,0.0663517601695374,0.0543303967015754,0.0113991044641003,0,-0.0294538459609889,0,0,0,0,0,0,-0.105185813198116,0,0,0,0.0048870004561119,-0.0163682483187206,0,0,0,0.0369869930801902,0,0
X000932.SZ,0,0,0,0,0,0.159228972139508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075347030177979,0,0,0,0,0,0,0.0439615800076175,0,0,0.0717648715312419,0,0,0,0,0,0,-6.93889390390723e-18,-0.0258117705112568,0,0,0.322800371701491,0,0,0,0,0,0,0,0,0,0,-0.0154009339929899,0,0,0,0.00828285520759641,0,0
X601168.SH,0,0,0,0,0,0,0.0569504057061658,0.140668957659471,0,0,0,0.454027188982802,0.0649924810970469,0,0,0,0,0,0.0327659644443713,0,0,0,0,0.162475818417616,0,0,0,0,0,0,0,0,0,-0.104377909751713,0,0.238687487525689,0,0,0.0874861805645891,0,0,0,0.0946225656816494,0,0.0169115949555573,0,0,0.0297725053049873,0,0,0,-5.86183438457738e-05,-0.026123969762221,0,0,0,-0.0533402949137348,0,0
X300037.SZ,0,-0.124640382152647,0,0,-0.139176478102315,0,0,0,0,-0.195883398738669,0,0.059674157365902,0,0,0,0,0,0,0,0,0,0,-0.209243133126171,0,0,0,0,0,0,0,0,-0.113972077989654,0,0,0,0.147657967649964,0,0,0,0,0,0.0580595488710835,0,0,0.105928917531123,0,0,0,0,0.0588653481941244,0,-0.0516334054644122,0.0311038711799754,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,-0.0208156534663677,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0160146734601161,0,0.0809398272668093,0,0.0270120358822097,0,0,0,0,0,0,0,0,0,0.0239616311727052,0,0,0,0.000736095746032045,0,0.0267480733545626,0,0,0.161190359934267,0,0,0,0.0160536722943995,0.00450063255826048,0.0165445712277524,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0.523376000401955,-0.0252091106446514,0,0.307838055517773,0,0,0.0676660250048548,0,0,0,0,0,0,-0.206107065223279,0,0,0,0.0424694229433612,0,0,0.456469741271725,0,0,0,0,0,0,0,0,0,-0.360696130279304,0,0,0.12657557492155,0,0,0,0,0,0,0,0,-0.131273545186526,-8.67361737988404e-19,0.0707452621793468,0,0,0,-0.0142857553153195,0,0
