,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600011.SH,X002460.SZ,X600660.SH,X600886.SH,X601600.SH,X600362.SH,X601898.SH,X600801.SH,X600010.SH,X600489.SH,X000786.SZ,X600352.SH,X600111.SH,X600188.SH,X600176.SH,X601991.SH,X600795.SH,X600688.SH,X002466.SZ,X600529.SH,X600027.SH,X600426.SH,X600299.SH,X601992.SH,X600612.SH,X002080.SZ,X600315.SH,X002353.SZ,X600486.SH,X600219.SH,X000932.SZ,X002409.SZ,X000301.SZ,X000723.SZ,X600126.SH,X600516.SH,X000027.SZ,X000898.SZ,X601158.SH,X000401.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0.00464765988423808,0,0.509858822260356,0,0,0.281337452455602,0,0,0,0,0,-0.126705943025028,0.00392502988961768,0,0,0,0.343187516987809,0,0,0,0,0.0779124122079228,0,-0.436432293494592,-0.262799307348162,0.0570350458733431,0,0,0,0.422083411229181,0,-0.176913899672533,0.22463623460594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101632034093111,-0.035997105865662,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0.118176203212451,0,0,0,0,-0.232568868993524,-0.059721520793081,0,0,0.097921896072487,0,0,-0.0557080743656887,0,0,0,0,0,0,0,0,0,0.181965589005951,0,0,-0.135734526412245,0,0,0.595944016518499,0,0.348608936163501,0,0.228801359798858,0,0,0,0,0,0.131624619442575,0,0,0,0,0,0,0,0,0.00739966057311849,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.62147687696882,0,0,0,0.0700318161482064,0,0,0,0,0.113851146799193,0,0,0,0,0,0,0,0,-0.0306925563401469,0,0,0,0,0,0,0,0,-0.0280592172270266,0,0,0,-0.00365141108552702,0,0.138512543372614,0,0.0581374077722221,0,0,0,0,0,0,-5.01501145097837e-05,0.00145432025610987,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0.168473249174307,0,0.120834478665464,0,0,0,0,0,0,0,0,0,0,0.0559154756562455,0,0,0,0,0.0654450351788721,0,0,0,0,0.129408211946693,0,0.0201181562617611,0.330351403065645,0,0.0588857613310709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151374026885128,0.00573796577308898,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.190555082241825,0.00766035409606837,0,0.184834104048527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00607534292288116,0.0484870483692063,0.0224449913744708,0,0.149831435462573,0,0,0,6.93889390390723e-18,0.0479298301310323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325527847984695,0,-0.0162214937263599,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0141698989887413,0,0,0.219002082129716,0.0241609407241972,0,0.0612867052839991,0,0,0,0,0,0.0547151178223513,0,0,0,0,0.0395549364072821,0,0,0,0,0,0,0,0,0,0,0,0,0.0244513350394857,0,0.0170679017812176,0,0,0,0,0,0,0,0,-0.00198648729302162,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.245128656055879,0,0.00318371742430324,0,0,0,0,0,0.211133289982018,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0356422151718195,0,0,0,0,0,0,0,0,0,0,0,0.0115701290774611,0.00541298704729156,0,0,0,0,0,0.0675541105037761,0.0584152332979698,0,0,0,0,0,0,0,0.0103364580770048,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.0726672763158879,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.132515039215103,0,0,0,0,0,0,0.0970026496919829,0,0,0,0.111639294535747,0.121904816729816,0,0,0,0,0,0,0.116209874076902,0.161544655419938,0,0,0,0,0,0,0.131817794458549,0,0,0,0,0,0,-0.0375460682153849,0.00404821155587411,-0.0114360840470341,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,-0.0241277043992553,0,0,0.59415113673335,0,0,0.325604939803392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347138342232172,0.31919388798558,0,0,0,0,0.089774051957081,0,0,-0.0580444590293656,0,0,0,-0.0599711592699291,0.0725725791846343,0,0.0767529954329455,0,-0.274801557254248,0,0,0,0,0.189514520102107,0.041051350059357,0.0277971349558793,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.171314185659401,0,0,0,0,0,0.0570684003561082,0,0,0,0,0,0.153598427727436,0,0.0218828200159371,0,0,0,0,0,0,0,0.185065523450402,0,0.194414506229389,0,0,0,0,0.236600346055301,0,-0.158124565111106,0,0,0,0,0.025967470019043,0,0.211639119258432,0,0.137800954537817,0,0,0,0,0,0,-0.0460900995610069,-0.0233149538050443,0,0,0,0,0,0
X600486.SH,0,0,0,-0.179051165038811,0,0,0,0,0.404826800938647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145045716196747,0,0,0,0.10160278886992,0.164337450060281,0,0,-0.0513416356647574,0,0,-3.46944695195361e-18,0.0108823405815174,0,0,-0.121376296888824,0,0,0,0,0.0192289365100038,0.151703406758332,0,0,0,0,0,0,0,0.0315093797688539,0,0,0,0,0,0
X600219.SH,0,0,0.125997493597783,0,0,0,0,0,0,0,0,0,0,0,0.0280355557253066,0,0,0,0,0,0,0,0.242933795951997,0.0108580454496785,0,0,0,0,0,0,0,0,0,0,0.00197767732107783,0,0,0,0,0,0.132325824075813,0,0,0,0.0799028399631605,0,0,0,0.0460359567494074,0,0,0.012900589620309,-0.0186320388417648,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0324896116244514,0,0,0.0383619545966452,0,0,0,0,0,0.436902071852036,0.0853713815774292,0,0,0,0,0,0,0,0.0198392331958684,0,0,0,0,0.0146514934596933,0,0,0,0.0145485793581625,0,0,0,0.0611711747362299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00617522091499879,0.0104540009753384,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,-0.231904270271994,0,0,0.313274783926628,0,0,0,0,0,0,0,-0.262374776903901,-0.0177034739079669,0,0.387854533187602,0,0.0704291503764509,0,0,0,0,0,0,0,0,0,-0.0416886276627247,0.123224796540337,0,0.434291273277063,0,0,0,0,0,0,0.0406573669542029,0,0,0,0,0,0,-0.250495611151235,0,0.0530934389504165,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0357911249789582,0,0,0,0,0.133979586495128,0,0,-0.125997884849107,0,0.0657473664408271,0,0,0,0,0,0,-0.00102877427439721,0,0,0,0,0,0,0.00121021810856325,0,0,0,0,0,0,0,0,0,0,0.0588252740586636,0,0,0.217919368219045,0,0.0350549778353368,-0.0310328229307145,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,-0.122455180739014,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.270379718773248,0,-0.0768315856206636,0,0,0,0,0,0,-1.0842021724855e-19,0.0983203117600948,0,0,0,0.180250823316578,0,0,0,0.533970880088897,0,0,0,0,0,-0.0160510613975193,-0.0236207214060165,0.00237570249894302,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.102599798088428,0,0,0,0,0,0,0,-0.217562630176248,0,0,-0.5436467192305,0,0,0,0.597026773973776,0.119400171340485,-1.0842021724855e-19,0,0,0,0.0238470528742738,0,0,0,0,0,0,0,-0.346573494310614,0,0,0.00193833980160808,-0.00908986823388459,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0.0051528358079026,0,0,0,0.00892760355948903,0,0.0772357553185643,0,0,0,0,0.129550588466122,0,0,0,0,0,0.0811086432014584,0,0,0,0,0,0,0,0,0.118598674737637,0.0301142347237813,0,0,0,0,0.220369438569971,0.0820617936240729,0,0.00788544872482711,0,0,0.13744610692744,0,0,-0.0153267282087449,0.025005443686886,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.142337640710477,0,0,0,0.140008934328348,0,0,0,0,0,0,0,0.177187147924683,0,0,0,0,0.0146217859318336,0.0208221110170674,0,0,0,0,0,0,0,0.00376077121441981,0,0,0,0.0346393700581398,0,0.091399644535602,0.0620891074542914,0.0463938186474081,0,0,0,0,0,0,0.0100537162598315,-0.00610055645476929,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.00569460401100207,0,0,0,0,0,0,0.0248200570537456,0,0.101849929621668,0.0854086220879682,0,0,0,0,0.104691348735588,0,0,0,0,0,-0.0336490545908461,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.051946270188699,0,0,0,0.0634962865188337,0,0,0,0,0,0,0.0127079707356868,0.0160961234742212,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0637375409568759,0,0,0,0,0,0.159522000190833,0,0,0,0,-0.022202919423951,0,0,0.101801748930789,0,0,0,0,0.0639884674090292,0,0,0,0,0,-0.139754785762505,0,0.013045855627179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00506675172514256,-0.00121963419654351,0,-0.0620304226502762,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0.277831503289876,0,0,0,0,0.195694228786596,0,-0.038208377461773,0,0.24642757390951,0,0,0,0,0,0,-0.0375884096337537,0,0,0,0,0,0,0,-0.00300239499447003,0,0,0,0,-0.00384730402679606,0,0,0,0.116920842382303,0,0,0,0,0,0.124054800206013,-0.02033928022932,0.0143521078284995,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0690717026165533,0,0,0.0135436675269215,0,0,0,0,0.00583392347592958,0,0,0.0371017434631192,0,0,0,0,0,0,0,0,-0.0535174800053265,0,0,0,0,0,0,0,0,0,0.0499803580138711,0,0.0915890265120565,0.0351954460117633,0,0.0371540098443836,0.0258770879357771,0,0.200956582536732,0,0,0,0,-0.00673476126077657,-0.00485370259331907,0,0,0,0,0,0
Change_TY3M,0,0,0,0.344803399898991,0,0,0,-0.303969076337777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325778234085643,0,0,0,0,-0.274713506615563,0,0.00638039500154036,0,0,0,0,0.0960588050089159,0,-0.0145971904648034,0,0,-0.236349841137548,0,0,0,0,0.142497321455553,0,0,0,0,0,0.0383318990791749,-0.0868370038951951,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518577127874584,-0.026365237047888,0,0.273561006242349,0,0,0,0,-0.00556237399587211,0,0,0,0,0,0,0,0.250464555495067,0,0,0,0,0,0,1.0967039349026,0,0.655965979117891,0,0,0,8.80034822566381,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.820128770347149,0,0,0,0,0,0,0,1.39623284958406,0.128546271474681,0,0,0,0,0,0,0,-0.0651424332840305,0,0,0,-0.820977725249469,0,0,-1.45937310825434,0,-0.476731050434805,0,0,0,0,0,0,-0.669220120052651,0.378337396705714,0,0,0,0.138999581564733,0,-1.14499731664503,0.55194044455867,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0298887899768253,-0.0235277212521729,0,0,-0.0754407149629506,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0241038636202386,-0.0149111879921464,0.0710050348230477,0,0.173121948291939,0,0,-0.164345161968715,0,0,0,-0.0405463416454215,0,0,0,0,-0.0306474582327288,-0.0610902214766527,0,0,0,0,0,0,-0.00086037175983567,-0.0155735477082587,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.177692666174466,0,0,0,-0.129104963921294,0,0,0,0,0,0,0,0,0,0,0,-0.0194804430138036,0,0,0,-0.000198223260621142,0,0,0,0,0,0,0,0,0,-0.0987388096325449,0,0,2.16840434497101e-19,0,0,0.0454290058724173,0,0,0,0,0,0,-0.0121774421866895,0.010593961981358,-0.0353126973796249,0,0,0,0.119134702065179,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129121009946673,0.00235122895775636,0,0,0,0.0015323711920914,0.000954142513451652,0,0,0,0,0,0,0.00141829290429667,0,0,0,0,-0.00505970720673027,0,0,0.00273906857654676,-0.00311910496252545,0,0,0,0,0,0.000360798955345673,0.00864266271583084,-0.00576535156633588,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.129309963630477,-1.73472347597681e-18,0,0,0,0,0.245840828132398,0,0,0,0,-0.0955446081959207,0.0379718160650895,0,0,0,0,-0.131262797646513,0,0,0,0,0,-0.140313489055822,0,0,0,-0.0884460744343535,0,0,0,0,0,-0.0532888174820469,-0.0666930096192066,0,0,0,0,0,0,0.0885404138284253,-0.00160024438591066,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00160860458561268,0,0,0,0,0,0,0,0,0,0,-0.00353744033961741,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000558122646832711,0,0,0,0,0,0,0,-0.00335609639177304,0.00215351818384943,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00191126518745017,0,0,-0.0011754372344578,0,0,0,0,0,0,0,0,0,0.00530878332689699,0,0,0,0,0,0,0.00104915262184645,0,0,0,0,-0.000387202572789216,-0.00322285001193928,0,0.0013329577397102,0,0,0,-0.00155618126097086,0,0,0,0,0,0,0,0,0,-0.00276955384902418,0.00414787959545514,-0.00552858601448077,0,0,0,0.012129007311813,0,0
