,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X601600.SH,X601898.SH,X600688.SH,X601991.SH,X002466.SZ,X600362.SH,X600660.SH,X600795.SH,X600547.SH,X300072.SZ,X600516.SH,X002460.SZ,X600886.SH,X600111.SH,X000898.SZ,X601992.SH,X000786.SZ,X600176.SH,X600299.SH,X000553.SZ,X600352.SH,X000709.SZ,X000825.SZ,X000792.SZ,X600027.SH,X000408.SZ,X002271.SZ,X601158.SH,X601699.SH,X600489.SH,X600219.SH,X600808.SH,X000883.SZ,X600426.SH,X002470.SZ,X600315.SH,X000630.SZ,X600157.SH,X000932.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.260377090749687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12268167520484,0,0,0,0.00607300605191987,0,0,0.0130107680494492,0,0,0.0608205070494924,0,0,0.0370609606401354,0,0,0,0.0459579048204495,0,0,0,0,0.0837649526548835,0,0.0409609798180839,0,0,0,0,0,0.0922166627410652,0,0.00439166358720992,0.0124039865294415,0,0,0,0,0,0
X600028.SH,0.338076340170311,0,0.459542080490714,0,0,0,0,0,-0.0659029338938033,0,0.371943280809055,0,0,0,0,0,0.0766434866623746,-0.0682468231991989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00250619014484474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460525538905639,0,0.00179183770445396,0.00885194386164371,0,0,0,0,0,0
X601088.SH,0,0.114265144781605,0,0.137158080740782,0.0297998434293646,0,0,0.0421878073133684,0.0592881664962601,0,0.0525157228583582,0,0,0,0,0,0,0,-0.0118306176205468,0,0,0,0,0,0.0686679630582936,0.035540121478072,-0.205617761709909,0,0,0,0,-0.0562411268102274,0,0,0,0,0.33186362305703,0,0,0,0,0,0,0,0,0,0,0,0,0.00427173614746715,-0.0292397096053203,0,0.0173303019043149,0,0,0,0
X600019.SH,0,0,0.381036639222414,0,0.0986233074250487,0,0,0.0525715344002409,0,0,0,0,0,0,0,0,-0.0122660898859991,0,0,0,0,-0.111049293611675,0,0,0,0,0,0,0,0,0.067821570329481,0,0,0,0,0,0.0782582657326442,0,0,0.115923629758151,0,0,0,0,0,0,0.0934077143500022,0,0,0.0243307772370294,0,0,0,0,0,0,0
X600585.SH,0,0,0.497931887522034,0.169359046106416,0,0,0,0,0,0,0,0,0,0.0942409987152713,0,0,0,-0.0127515521915529,0,0.101773422950382,0,0,0,0,0.0831808863457152,0,0,0,-0.00695828477239678,0,-0.0120244576404771,0,0,0,0.112985233833872,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0196366424382323,0.0659845839729516,0,0,0.0013716588904487,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.258874736544623,0,0,0,0,0,0,0,0,0,0,0,0.0609001082223063,0.0108683346931994,0.105547397869689,-1.73472347597681e-18,0,0.123463998741451,0,0,0,0,0,0.077468215243977,0,0,0,-0.0471903179078454,0.596356466537631,0,0,0,0.129933247116538,0,0,0,0,0,0,-0.0179764631894507,0,0,0,0,0,-0.0186522466898148,-0.0392818660322078,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167489625018818,0,0.0411544785003761,0,0,0,0,0.0672673906714675,0,0.0478205932871333,0.0126869908771174,0,0,0,0,0,0,0,0.0914125344716212,0,0,0.115575176165456,0,0,0,0.0108780149929805,0.109589113579134,0,-0.0147600507663414,0,0,0,0,0,0,0
X600188.SH,0,0,0.363959519238758,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.117873169002218,0,0,0.113478140214566,0,0,0.334092896333079,0,0,0.209670310715747,0,0,0.143071067272842,0,0,0,0,0,0,0,0.113309760232381,0,0,0,0,0.0143896722984431,0,0,0,0.0502929459082231,0.138235574751827,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,1.09472904572393,0,-0.608657719436318,0,0,0,-0.0355826386006111,0,0,0.16143432005221,-0.135135072265384,-0.086834758388762,0,0,0,0,0,0,-0.367431513597562,0.341205931688381,-0.023721376548645,0,0,0,0,0,0,0.328202413191476,0,0,0,0,0,0,-0.243693491261748,-0.285528316123899,0,0,0,-0.493784625666951,0,0,0.0182622631190205,-0.113005841317177,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0572660970335036,0,0,0,0,0,0,0,0.365917716868536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00785796329641171,0.092984437429618,0,0,0.100884515942668,0,0,0,0,0.0939973140819101,0,0,0.0965547163159202,0,0,0.0843304303678837,0,0,0,0,0.0148648511961079,0,0.0101924239376888,0,0,0,0,0,0,0
