,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600111.SH,X600019.SH,X601898.SH,X002271.SZ,X600660.SH,X000301.SZ,X000877.SZ,X600011.SH,X000708.SZ,X600010.SH,X601600.SH,X600547.SH,X600886.SH,X600176.SH,X600795.SH,X600362.SH,X600426.SH,X000983.SZ,X600096.SH,X600803.SH,X000408.SZ,X000723.SZ,X000786.SZ,X600141.SH,X601699.SH,X300073.SZ,X601991.SH,X600219.SH,X600486.SH,X002192.SZ,X002353.SZ,X002080.SZ,X000807.SZ,X600295.SH,X600801.SH,X600157.SH,X600027.SH,X000630.SZ,X000932.SZ,X002497.SZ,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,0,0,0,0,-0.119683842015468,0,0,0,0.146910660310484,0,0,0,-6.93889390390723e-18,0,0,-0.0756244211771821,0,0,0,0,0,0,0,0,0,0.0264303570240284,0.676157895133878,0,0,0,0.144558361037107,0,0,-0.0389912829883024,0,0,0,0,0,0,0,0,0.160233180803761,0,0,-0.072364208046455,0.0168912987798231,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0283735573905931,0,0.00148959179433655,0,0,0,0,0,-0.0314325247539143,0,0,0,0,0,0,0,0,0,0,0,0.145162864800653,0.195140905652586,0,0,0,-0.368258642457214,0,0,0,0,0.131641241261666,0,0,0.271237561350193,0,-0.0142679145820001,0,0,0,0,0,0,0,0,0.00325961704658975,-0.0540851744181256,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145264040900177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913698292079012,0,0.152075690045465,0.333012310946102,0,0,0.00587500702674781,0.0165100183054192,0,0,0,0.185783739616973,0,0.202907350820207,0,0,0,0,0,0,0,0,0,0,-0.000654353866967848,0.0647680751532828,0,0,0,0.00489353166046067,0,0
X000877.SZ,0,0,0,0.162597399908929,0,0,0,0,0,0,0,0,0.0784209138679997,0,0,0,0,0.0409141884936522,0,0,0,0,0.103587972969612,0,0,0,-0.0541674219208268,0.0177812499676616,0,0,0,0,0.0854143174800956,0,0,0.140343639513737,0,0,0,0,0,0,0,0.0569408028133926,0,0,0,0.132763685655452,0,0,0,0.0284834444040477,0,0,0,0,0,0,0
X600011.SH,-0.0333181023973246,0.0628293633800144,0,0,0,0,0,0,0,0,0,0,0.272761077836592,0,-0.169961982520011,0,0,0,0,0,-0.0260441069972774,0,0,0,0,0,0,-0.0810683246547533,0,0,0,0,0,0,0.705053541661479,0,0,0,0,0,0,0,0,0,0,0.504595800948073,-0.0656336216429193,0,0,0,0,-0.0577243702580259,0.0705757286039788,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,-0.0960342976835419,0,0,0,0,0.0162822636925027,0.0442366504424337,0,0,0,0,0,0,0,0.0985003560829652,0.207537694264643,0,0,0,0,0.0369828235359387,0.0799668041724298,0,0,0,0.0108121029560768,0,0,0,0,0,0,0,0.059262314963637,0,0.077297397329387,0.143461774239249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.184230391023454,0,0,0.171730907381434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575232140083425,0,0.137295698285069,0,0,0,0,0,0,0,0,0,0,0.127610811927447,0,0,0,0,0,0.195370107042909,0,0,0,0,-0.00417847581900088,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0694879994185417,0,0.0672414857822561,0,0,0,0,0.0481521532545373,0,0,0,0,0,0,0,0,0,0.0563996148312285,0,0,0,0,0,0,0,0,0,0.06729465348232,0,0.0409161081999321,0,0,0.298509658437166,0.0673387936448392,0,0,0,0.126439276555282,0.131622020117928,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0165367855433424,0,0,0,0.0426759182675768,0.144768811565147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204211755483449,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.0199280434181225,0.0255631524661833,0,0,0,0.018952816611055,0.135531324922854,0,0,0,0.0133795880887623,-0.10999071234338,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623621332849004,0,-4.33680868994202e-19,0,-4.33680868994202e-19,0,0,0.00164228698336287,0,0.0371189742152351,-0.060077230519785,0,0,0,0,0,0,0,0,0.153046517314501,0,0.0546923861476151,0,0,0,0,0.212764389177474,-0.00372955043415839,-0.0212741472966207,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0533146313849714,0.0760251257451947,0,0.0395586674772979,0,0,0,0,0,0,0,0.0416213655426726,0,0,0,0.0400692334778113,0,0,0,0,0,0,0,0,0,0,-0.0388704727320266,0,0.146027653914025,0,0,0.22029474310165,0,0.0165574005551735,0,0.00184594931351682,0,0,0,0.0069885333264072,0,0,0,0,0,0,0
X600795.SH,0,0.104544704878145,0,0,0,0,0,0,0,-0.0244420134099345,0,0,0.012360488484969,0,0,0,0,0.0717487309199554,0,0,0,0,0,0,0,0.108403369137181,0.0441625434782911,0,0,0,0,0,0,0,0,0,0,0.0673462081723032,0,0,0,0,0,-6.93889390390723e-18,0,0.27982560688907,0,0.0845779885414954,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.041297697644635,0,0,0,0,0,0,0,0.147432275980206,0,0,0,0,0,0,0.00834777098757768,0,0.0171260410490932,0,0,0,0,0.00988517340006638,0,0.0430971678697511,0,0,0,0,0,0.181183611343299,0.0372272232593063,0,0,0,0.272501820627817,0,0,0,0,0.0137152992283322,-0.0490048125761765,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.0208180437813507,0,0,0,-0.328446675425635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261860366562841,0,0,0,0.0846258253832676,0,0,0,0,0.0689108464020052,0,0,0,0.0768286965031602,0.278313374662618,0,0,0,0,0,0,0,0,0,0.0108642995624117,0.0451299051040042,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0.583232591613862,-0.0231959976416068,0,0,0,-0.0147671595410575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338249173524882,0.449907438675762,-0.0791547461567361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150880307022586,0.05848327458813,0,0,0,0.0140674546661307,0,0
X600096.SH,0,0,0,0,0,0,0,0,0.0431124294033433,0.133479530138975,0,0,-0.0249885239485617,0.242938826414003,0.202900578527861,-0.0367413199702563,0,0.051729610161679,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0588106382366236,-0.0234844493639651,0.782089064586512,-0.125325837499477,0,0,-0.123319888311435,0.0370858150699136,0.051021112049699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669234994537519,0,0,0,0.0103310567099045,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0.120350401490285,-3.46944695195361e-18,0.0759353356697311,0,0,0,0.157078191609785,0,0,0.0559129093246205,0,0,0,0,0,0.0338706059063067,0,0,0,0,0.167632462787346,0,0,0,0,0,0,-0.00739286706053402,0,0,0,0,0,0,0,0,0.0946687433271799,0,0,0,0.0505755463779815,-0.0676174955925966,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.081985033146646,0.0467179792477443,0,0,0,0,0,0.127379433854404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239510537816338,0,0.20657726598283,0,0.103178507638652,0,0,0,0.101637215851934,-0.0204646557475329,0,0,0,0,0,-0.110939334795053,0,0,0.0437511617924688,0,0,-0.00454206659789333,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.028880423534268,0,0.167286613012563,0,0,0,0.141783524016589,0.142530987520964,0,0,0,0.0048946082300843,0,0,0,0,0.172914107025915,0,0,0,0,0,0,0,0.0890857399873893,0,0,0,0,0,0,0,0,0,0.195582385345199,0,0,0.178471028203217,0,0,0,0,0,0,0,-0.0101155898938576,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.250772954295038,0,0,0,0,0,0,0,0,0,0,-0.185369670598241,0,0,0,0,0,-0.00594149330090711,0,0,0,0.0537992901963894,0,0,0,0,0,0.142288900068589,0,0.245035758809575,0,0,0,0,0,0,0,0,0,0.0018493628097102,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,-0.0479882455216224,0,0,0,0,0,0,0,0,0,0.145630303670367,0,-0.0945122593867985,0,0,0,0,0,0,0,0,0,0.0321495702600361,0.531774957294984,0,0.110056245438329,0,0,0,0,0.0152956759308108,0,0,0,0.0492916165432062,0,0,-0.0852204574391584,0,0,0,0,0,0,0,0,0,0.0432699305050692,0,0,0,0,0.0670752685853768,0,0
X601699.SH,0,0,0,0,0.13491266504273,0,0,0,0,-0.125910984813142,0,0,-0.0742836397089615,0,0,0,0,0,0,0.341643594653569,0,0,0,0,0,0,0.452282292560886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800773396483894,0.0459999691643986,-0.0155371670621835,0,0,0,0,0,0.215901841982162,0,0.0054513023922324,0.0732064003824772,0,0.0581779322532298,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0.396261893492275,0,0,0.0582013338826587,0,0,0,-0.0444646616344632,0,0,0.117169648259195,0,-0.0271168560926458,0,0,0,0,0,0,0,-0.00633483998726229,0.0186154615621698,0,0,0,0,0,0,0,0,0,0,0.11290025630945,0,0,0.0300710125323517,0,0,0,0,0,0,0,0,0,0.00888459378709402,0.114131125235706,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.102196416349984,0,0,0,0,0,0,0,0,0,0,0.0174373774907127,0.140854108204046,0,0.188060070610164,0,0,0,0,0,0,0,0.0701583199461109,0,0,0,0,0,0,0,0,0,0,-0.0304516106066158,0,0,0,0.0126414636815728,0.0750292711250381,0,0.300722820793691,0,0,0,0.0136093785355074,0,-0.00452337615307717,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719757422824328,0,0,0,2.16840434497101e-19,0.380062429076486,0.049918801941802,0,0,0,0,0.153089632283966,0,0.00523521351575079,0,0,0,0,0,0,0,0,0,0,0.00125853694707572,0.0398809314799953,0,0,0.0597572251500086,0.00971755285621241,0,0,0.0570165121731076,0.0428739187051287,0,0,0,0,-0.0408175853740275,0,0,0,0,0,0
X600486.SH,0.27630856132335,0,0,0,0,0,0,0.0832669798651244,0,0.0647419251397271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172493472139887,0,0,-0.143180645535596,0,0,0,0,0,0,0,0,0,0.0402578923086547,0,0,0,0.1031062808927,0,0,0,0,0,0.0627242917767225,0,0.00381475059742384,0,0,-0.0419300520967968,-0.00694020612479742,0,0,0,0,0,0
X002192.SZ,0,0,0,0.18295593822693,0,0,0,0.499885110040817,0,0,0,0,0,0,0,0,0.0857061933905453,-0.239998850995594,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0461478327839589,0,0.104299939613524,0,0,0,0,0,0,0.0218525212000852,0,0,0,0,0,0,0.1119098138803,0,0,-0.0080650142139832,-0.067960979266338,-0.0782717611762277,0,0,0,0,0
X002353.SZ,0.596107276796858,0,0,0,0,0,0,-0.0496904053726289,0,0,0.166541193866607,0,0,0,0.0714207750278391,0,0,0.099324092627915,0,0,0,0,0,0,0,0,0,0,0,0,0.114374151183564,0,0,0,0,0,0,0,0,0,0,-0.00401957549084992,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.00532914115406855,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224587780425156,0,0,0,0.0313162810168322,0,0,0,0,0,0,0,0.168255051156203,0,0,0,0,0.0298804296682571,0,0,0,0.221199458804354,0,0.0136584501277817,0,0.0354545619470294,0,0,0,0.042218883032997,0,0,0,0,0,0.0978829267984731,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855614821692377,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0.135446589763077,0,0,0,0,0,0,0,0,0,0,0,0,0.262822898526224,0,0,0,0,0.0431401333884897,-0.17291330176115,0,0,0,0,0,0
X600295.SH,0,0,0,0,0.00751289247915464,0,0.287745579427246,0,0,0,0,-0.0665795263154396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551622735984728,0,0,-0.191741646265638,0,0,0.417528109170025,0,0,0,0,0,-0.0076503448142247,0,0,0,0,0,0,0.337431225224598,0.140703520556587,0,0,0,-0.0356693703490724,-0.084430080534913,0,0.00863634121642018,0,0,0,0
X600801.SH,0,0,0,0,0,0.126175761024599,0,-0.0843221549528668,0,0,0,0.00625004384600406,0.0655272818736294,0,0,0,0,0,0,0,0,0,0,0.149985259675258,0,0,0,0,0,0,0,0.244792942333328,0,0.126987739516482,-0.0348955566802278,0,0,0,0,0,0,0,0.0244073945417442,0,0,0,0,0,0,0,0,-0.000229218982282307,-0.149545204776238,0,0.0815310658445428,0,0,0,0
X600157.SH,0,0,0,0,0.0632048452309273,0,0,0,0,0,0.0514212367725174,0,0,0,0,0,0,0,0,0.0818490497876617,0,0,0,0.0449188785516598,0,0,0.00352122630079579,-0.000841844427862289,0,0,0.0378951439825568,0.0482245334909384,0,0,0,0,0,0,0,0.180862713301757,0,0,0,0,0,0,0,0.116515981661632,0,0,0,0.022255093122715,0.0204142375361051,0,0,0,0.0349667064500582,0,0
X600027.SH,0,0,0,0,-0.00830151533945541,0,0,0,-0.00332407955097991,0,0,0,0,0,0,0,0.282754172118939,0,0,0,0,0,0,0.0850846901652243,0,0,-0.0929279052509121,0,0,0,0,0.0110655500324091,0,0,0,0.492424212865382,0,0.110609362627266,0,0,0,0,0,0,0,0,0,0.0601190392072612,0,0,0,-0.00808203418189981,-0.0270162270516206,0,0,0,0,0,0
X000630.SZ,0,0,0,0.0943579724168696,0.0524742581641041,0,0,0,0.126535667512939,0,0,0,0.194537847027304,-0.121955480791518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00520900370809826,0.0435565628753887,0.0749278727398954,0,0,0,0,0,0,0,0,0.307945077606423,0.0893431814951946,0,0,0,0,0.124008675268269,0,0,0,0.0258367594808818,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.144345150424301,0.469483790716929,0,0.037561728167518,0,-0.102330460269977,0,0,0,0,0.0608635951362694,0,0,0,0,0,0,0,0,0,0,0,0,-0.0685330858537338,0,0,0,0,0.173649209557282,0,0,0,0,0.140086807812609,0,0,0.0736494119805016,0.160581047900417,0,0,0,0,-0.0142700185374088,0,0,0,0,0,0,0
X002497.SZ,0,0,0,0,0,0,0.0375459034470322,0.414400906776864,0,0,0,0,0,0,0.0456827228503832,0,0,0,0,0,0,0,0,0,0,0,0,0.0679106956462869,0,0,0,-0.0127888164647471,0,1.73472347597681e-18,0,0.136640281113241,0,0,0,0,0.102708229323745,0.137351135521332,0,0,0,0,0,0,0,0,-0.0401641675695482,0.0200416173422199,-0.0415822659005303,0,0,0,0,0,0
X600985.SH,0,0.234142968741646,0,0,0.128707723835973,0,0,0,0,0,0,0,0.019928206234914,0,0,0,0,0,0,0,-0.0296656941954172,0,0,0,0,0,0.00375820601957267,0.0519200474936378,0.0736437654993694,0,-0.0217386248516594,0,0,0.411242507675728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00489155563269862,0,0,0,-0.0945482593669295,0,0
Change_TY3M,0,0,0,0,0.0828776089939548,0,0,0,0,-0.0361108284936428,0,0.00753535976780608,0,0,0.0104715846556751,0,0,0,0,0,0,0,0.0939979620646419,0,0,-0.287816248796033,0,0,0,0,0,0,0.128866259856685,0,0,0,0,0,0.013969392711157,0,0,0,0,0.120307565586254,0,0,0,0,0,0,0,-0.0333327244654165,-0.0852339252021009,-0.119341716602814,0,0,0,0,0
Slope,0.0664786867055596,0,0,0,0,0,0,0.148757638587113,0,0,0,0,-0.0715533153785922,0.0665587658136182,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412272111002826,0,0,0,0,0,-0.0676333431668947,0,0,0,0,0,-3.46944695195361e-18,0.167185383229023,0,0,0,-0.20039577564649,0,0,0,0,0,0,0,0,0.838737196364619,-0.056531947121826,0,0,-2.55729429296103,0,0
TED,0,0,0,0,0,0,0,-0.0952575522090631,0,0,0,0,0.0207725714093242,-0.228778176765377,0,0,0,-0.130952229513873,0,0,-0.0675695628064829,0,0,0,0,0.345444022313481,0.0123691199977412,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.169151968323142,0,-0.0631552429858542,0,0,0,0.051363682185588,0,0,0,0.141060338501869,0,0.232517786768092,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.119754162311938,0.0245757763269867,0,0,-0.0554355585144415,0,-0.120309871360438,0,0,0,0,0,0,0,0.0245002439181066,0.0215099450091625,0,0,0,0,0,0,0.00342023252130807,0,0,0,0,0.144711883566677,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155266569466105,0,0,0,-0.1046504641601,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428455768798324,0,0.0489936576206972,0,-0.19455859657361,0.261751390509138,0,0,0,0,-0.238746524094779,-0.0351979186208862,0,0,0,0,0,0,0,0,0,0.01911104846799,0,0,0,0,0,0,0,0.159001616076587,0,0,-0.0906822465388673,0,0,0,0,0,0,0.0344428617699058,-0.0629261277575926,0.0741184601690741,0,0,0,0,0
MKvol,0,0,0,0,-0.00355386628973181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00996553438221523,0,-0.00139129092214805,0,0.00159086911557457,0,0.00677960043021674,0.00729387265060435,0.00882253676803367,0,0,-0.00129676828555217,0,0,0,0,0,0,0.00322150956475034,0,0,0,0,0,0,-0.0108589047475781,-0.00155988720602381,-0.0125381619653399,0.0110926066905052,-0.0164653970448506,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.0688400362121681,0,0,0.0297221793436259,0,0,0,0,0,0.0240734281667566,0.359405533213011,0,0,0,0,0,-0.0392022213840099,0,0,0,0,0,0.0323614192777723,0,0,0,0,0,0,0,-0.367610777231843,0,0,0.203953136277139,0.0456762214553178,0.240195320162405,0,-0.00627321235503754,0,0,0,0,0,-0.390164223064647,0,0,0,-0.207012495423767,0.167203832061948,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.00283678811640535,-0.00740316382221664,0,0,0,-0.00896829781359664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00878761068626416,0,-0.00233653071837266,0,0,0,0,0,0,0,0,0,-0.0579252921192476,0.0314885037051007,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00366440380854722,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265586737460573,0,0,0,0,0,0,0,-0.0117676966031282,0,0,-0.00485061378936021,0,0.013121290673223,0,-0.00598200563338691,-0.00373151710582408,-0.00708210421708955,0,0,-0.00226754403769131,0,-0.0189836211841225,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,-0.0424892148307988,0.027015350418299,0,0,0,0,0,0
