,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600886.SH,X600585.SH,X600795.SH,X601898.SH,X601991.SH,X601600.SH,X600688.SH,X600027.SH,X002075.SZ,X600157.SH,X600188.SH,X600362.SH,X600111.SH,X000709.SZ,X000539.SZ,X601992.SH,X600583.SH,X000898.SZ,X600309.SH,X601158.SH,X000027.SZ,X000883.SZ,X000878.SZ,X600352.SH,X600660.SH,X600021.SH,X000792.SZ,X600863.SH,X002470.SZ,X600022.SH,X000629.SZ,X600578.SH,X600307.SH,X601918.SH,X600489.SH,X600098.SH,X000825.SZ,X600547.SH,X600808.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.817043824248486,0.0829622815565126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0541125707765961,0,0,0,0,0,0,0,-0.075158363255179,0,0,0,0,0,-0.00525966786118314,0,0,0,0.052072805404149,0,0,0,0,0,0,0,0.0299947805426148,-0.0509228338664258,0,0.0477013802676678,0,0,0,0
X600028.SH,0.449846651373303,0,0.0847724732063079,0.00630687362946992,0.0304664506527205,0.0874936464300977,0,0.0236587994796591,0,0,0,0,0.0447803339693582,0,0,0,0,0,0,0,0,0.0360222412483274,0,0,0,0.0419340555258407,0,0,0,0,-1.73472347597681e-18,0,0,0.065894438067584,0,0,0,0,0,0.0211377562691323,0,0,0,0,0,0,0,0.0184605654899341,0,0.0728050917031599,0,0,0,0,0
X601088.SH,0,0.218823568610777,0,0,0.255004667767356,0.123547885474334,0,0.000541539310957757,0,0.148608916632699,0,0,0,0,0,0,0,0,0,0,0,0,0.0277280316459632,0,0,0,0,0,0,0,0,0,0.00859728013962775,0,0.048300667344607,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308763821341994,0.0234161960080413,-0.179387327233166,0,0,0,0,0
X600011.SH,0,0,0,0,0.0958387108462248,0,0,0,0,0.00888788519163437,0.12485437822873,0,0,0.337528179987388,0,0,0.162271536985418,0,0,0,0,0,0,0.0401395242728481,0.182798910140722,0,0,0,0,0,0,0,0,0,0,0,0,0.0149047453781003,0,0,0,0,0,0,0,0,0,0,-0.0115371003588184,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.108670433278095,0,0,0,0,0,0,0,0,0,0,0.196780285495241,0.190317762029139,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147130952120477,0.0703448141831996,0,0,-0.0186255871743788,0,0,0,0,0,0
X600019.SH,0,0,0.184621690655385,0.0698544454820114,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0674397510768373,0.0612724009800214,0,0,0,0,0,0,0,0,0,0.106459992874406,0.0361021636982909,0,0,0,0,0,0,0,0,0.163622843203647,0,0,0,0,0,0.0539500248984339,0,0,0,0,0,0,0,0,-0.00266911530640672,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0385996050099055,0,0,0,0.00304266317413952,0,0,-0.477572794057355,0,-0.0452988400907569,0,0,0.0137610725337344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00602447041627744,0,0,0,0,0,0,0,0,-0.0537363849524199,0.0425200969896762,0,0,0,0,0,0
X600585.SH,0,0.0388666292855686,0.0133301181713603,0.089966660221972,0.0715462500481903,0.054385172867653,0,0,0,0,0,0,0,0,0,0,0,0,0.0243268279198878,0,0,0.0675790883834896,0,0,0.187627701344984,0,0.00177768883897111,0,0,0,0.222841251525056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126244946461636,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.170621503900117,0,0.0671581969647182,0.0248268209219758,0.0272535723801593,0,0,0,0.00408481091852951,0,0,0,0.0579209933203214,0,0,0,0,0,0.122759140714945,0,0,0,0,0,0.138401758058555,0,0,0,0.0943428315602254,0,0,0,0,0.116168279452097,0,0.019459194825189,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,-2.71050543121376e-20,0.0184881780329018,0,0,0,0,0,0,0.117826568392636,0,0,0,0,0,0,0,0,0,0,0.269847929356303,0,0,0,0,0,0,0,0,0.107016600749652,0,0.038313321283126,0,0,0,0,0,0.272883656251302,0,0,0,0,0,0,0,0.0174146901522117,0,0,0,0,0,0,0
X601991.SH,0,0,0.0841921361236478,0.0580966545687621,-8.67361737988404e-19,0,0,0,0.202075932961237,0.122902744078044,0,0.0431973030926191,0,0,0,0,0.176216386321838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.18610756436954,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.00728525864669498,0,0,0,0,0,0,0
