,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600547.SH,X601600.SH,X601898.SH,X600111.SH,X600660.SH,X002271.SZ,X000708.SZ,X600010.SH,X000301.SZ,X600886.SH,X000877.SZ,X600362.SH,X600426.SH,X600795.SH,X600803.SH,X600176.SH,X600489.SH,X600027.SH,X601699.SH,X000983.SZ,X601991.SH,X000807.SZ,X600160.SH,X000786.SZ,X600995.SH,X000629.SZ,X300037.SZ,X600219.SH,X000932.SZ,X002080.SZ,X000933.SZ,X600378.SH,X000723.SZ,X000408.SZ,X600688.SH,X600096.SH,X000831.SZ,X600157.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.187616432995733,0,0,0,0,0,-0.0725022689086838,0,0,0,0,0.0905154480072163,0,0,0,0.0627777134924084,0,0,0,0,0,0,0,0,0,0.0439723351425495,0,0,0.066850301449135,0,0,0,0,0.0826918441875145,0,0,0,0,0,0,0,0,0,0,0,-0.000173014275788592,0,0,0,0,0.0467580161536719,-0.0509049700669574,0,0,0,0,0,0
X600028.SH,0.377490683966127,0,0.201204126366617,0,-0.0847838164875536,0,0,0,0,0,0,0,0.160294305491674,0.139999836828897,0,0,-0.000740378947231059,0,0,0,0,0,0,0.140828015813531,0,0,0,0,0,0,0,0,0,-0.103411760675826,-0.0379731490634352,0,-0.0733613426752737,0,0,0.0190363930773295,0,0,0,0,0,0,0,0,0,0,0,0.012161635043671,-0.0391747183040383,0,0,0,0,0,0
X601088.SH,0,0.147135500551465,0,0,-0.147045077781895,0,0,0,0,0,0,0,0,0.21563650893406,0,-0.225022604067951,0.0379305509865592,0,0,0,0,0,0,0,0,0,0,0,0,0.106489026614703,0,0.106933839083976,0,-0.0670385934018394,0.0318358947896229,0,0,0,0,0.165299098125513,0,0.100857943886786,0.0360668611027893,0,0,0,0,0,0,0.0309302448550679,0,0.00596249495931584,0,0,0,0,0,0,0
X600309.SH,0.111938485409782,0,0,0,0.0766306189819482,0,0,0,0,0,0,-0.0024292608478656,0,0,0,0,0,0,0,0,0,0,0,0.28896270191374,0,0,0,-0.0412737883504394,0,0,0.0904084085376922,0.228735441452766,-0.0464817458411308,0,0,0,0.0855916840882614,0,0,0,0,0,0,0,-0.0497169014688573,0,0,0,0,0,-0.073744543396845,-0.0305285937282068,0.0391519683632489,0,0,0,0,0,0
X600188.SH,0,0,0.593771111478351,-0.0226851064329824,0,0,0,0,0,0,-0.0467878925339794,0,0,0,0,-0.415269745168005,0.0434892031877558,0,0,0,0,0,0,0,0,0,0,0,0,0.109167910687778,0,-0.190430403469182,0.00533717079909771,0,0,0,0,0,0,-0.0187763949429061,0,0.272810674875999,0,0,0,0,0,0,0,0,0,-0.0220751607348626,0,0,0,0,0,0,0
X600019.SH,0.121989613657216,0.130802158824353,0,0,0.0941001693100158,0,0,0,0,0,0,0,0.131546766084488,0,0,0,0.00394747655743531,0,0,0.149926957780608,0,0.29393875333637,0,0,0,0,0.0701289352363346,0,0,0,0,0,0,0,0,0,0,0.0307940201424904,0,0,-0.0835988254762091,0,0,0,0,0,0,0,0,0,0,0,-0.012273487652926,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744718214136756,0,0,0.115042638979488,0,0.430888732135879,0,0,0,0,0,0,0,0,0,0.018532870105503,0,0,0,0,0,0.0036963748534041,0,0.0199821358521475,0,0.090461341027666,0,0,0,0,0.0628010063686404,0,0,0,0,-0.00235693845333767,4.33680868994202e-19,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135721786508785,0,0,0,0,0,-0.0938706222885574,0,0,0,0,0,0.444568027738413,0,0,0,0,0,0.175073167404829,0,-0.143045156188234,-0.0171016907868535,0,0,0,-0.0401141613072571,0.0939559184842474,0,0,0,0,0,0,0,0,-0.0065876815939696,0,0,0,0,0,0,0
X002460.SZ,-0.0442625571106524,0,0,0,0.000677267949893053,0,0,0,0,0.716769979750786,0,-0.0345243753044389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00704439315505412,0.0104294853691551,0,0,0.098712379861075,0,-0.109900077469547,0,0,0.0329278827168705,0,0,0,0,0,0,0.0680251769080353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.529341502884568,0,0,0,0,0,0.174689823999536,0,0,0,0,0.063442975677864,0,0,0.0571154835399368,-0.0194554465910017,0,0,0,-0.0160787699700231,0,0,0,0,0,0,0,0,0,0,0,-0.0456157877814838,0.0242144865110149,0,0.0635468413624856,0,0,0,0,0,0,0,-0.044361730302829,-0.00790228587703302,0,0,0,0,0,0,0
X000792.SZ,0,-0.0550679796308517,0,0,0,0,0,0.0555123182636036,0.0678740076298148,0,0,0,0,0,0.284256983597898,0,0.0725845478049486,0,0,0,0,0,0,0,0,0,0,-0.0925542479297572,0,0.0272375006845125,0,0.010270845557473,0,0.0654817815588065,0,0,0,0,0,0,0,-0.0991653497484445,0,0,0,0,0,0,0,0,0.0205615662342465,0.00180325810908727,0.0352456559221062,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0127090165445511,0,0,0,0,0,0.0239693154436994,0,0,0.0573075498905393,0,0.0925903756627316,0,0,0,0.0486872713128438,0,0,-0.183900993663329,0,0.616348618312084,0,0,0,0,0,0.0705555952099891,0,0,0,0.0714506638745738,0,0,0.057741313988535,0.00915366649993261,0.0123831336194907,0,0,0,0,0,0,0,0,-0.0230867608197419,4.33680868994202e-19,0,0,0,0,0,0
X601600.SH,0,0,0,0,-0.098771753598928,0.142684018804298,0,0,0,0,0,0.104724143068819,0,0,0,0,0,0,0,0,0,0,0.328197411258845,0,0,0,0.0659691736117065,0.0667618319317848,0,0,0,0,0.293904041879888,0.108475497407481,0.226105665494483,0,0.0405165613124493,0,0,0,0,0,0.0446344628052054,0,0,0,0,0,0,0.102761201967148,0,0.0299649292331274,0,0,0,0,0,0,0
X601898.SH,0,0.445733870059528,0,0,0.073654231086976,0,0,0.0121206700296527,0,0,0,0.0311101038667987,0,0,0,0,0,0,0,0,0,0,0,0.33458966781155,0,0,0,0,0.149111919463654,0,0,0,0,0,0.0287295792695526,0,0,0,0,0,0,0,0,0,0,0,0,0.2088069755446,0,0,0.0756614405271146,0.0641692758250005,-0.0542904676650979,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0431117277542526,0,0,0,0,0.0973633956312503,0.0756110868638656,0,0,0,0,0,0,0,0,0,0,0.0487381038084823,0,0,0,0.0940134015305233,0.0611243249836907,0,-0.0210878303133099,0,0,0,0.0310028986944074,0,0,0,0.16222589649268,0.0173409936095629,0,0,0,0,0.0502449875503572,0,0,0,0,0.411718367816598,0,0,0,0,-0.0308188836816236,0,0,0,0,0,0
X600660.SH,0,0.0455836566471226,0,0,3.46944695195361e-18,0,0,0,0.0390662779305274,0,0,0,0,0,0,0,0.0432990128237278,0,0,0.0907919688428904,0,0,0.0395052401661647,0,0,0,0,-0.0382343899177965,0,0.092274992002783,0,0,0,0.136752192825978,-0.0165226204666782,0,0,0,0,0,0.130812944063544,0,0,0,0,0,0,0,0,0,0,-0.0071074583568349,4.33680868994202e-19,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0615705937018505,0,0,0,0,0,0,0,0,0,0,0.0337328630973014,0,0,0,0,0,0.00448161583600813,0,0,0,0,0.248295815952548,0,0,0.129294711885786,0,0.174331985982335,0.253164940550816,0.163992084479102,-0.106715617484144,0,0,0,0,0.00805748195592192,0,0,0,0,0.0134062272406851,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0141937237785712,0,0,0,0,0,0,0,0,0,0,0.0516141889190474,0,0,0.0476689129446783,0,0,0,0,0,-0.0457282234262335,0,0,0,0.0129423266501154,0.00696645903918436,0,0,0,0,0,0,-0.112810369725408,0,0,-0.0169075786261925,0,0.0164198980657389,0,0,0,0.100256268289004,0.133650475215868,0,0,0,0.025253544256216,-0.0344388561180979,-0.159306075005478,0,0,0,0,0
X600010.SH,0,0,0,0.0432566599848236,0,0.102393126171465,0,0,0,0,0,0,0,0,0.0817769763522088,0,0,0,0,0.0514266310376446,0,0.130415859991767,0,0,0,0,0,0,0,0,0.0383334338463604,0,0,0,0,0,0.0542057782957918,0.0316280094230093,0,0,0,0.0397874969426276,0,0,0,0,0,0.0371751496476017,0,0.0456998986516084,0,-0.0268160295946681,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133509634666352,0,0,0,0,0,0,0,0,0,0,0.0492025569102814,0.0681922261533244,0,0,0,0,0,0.0561612117641811,0,0,0,0,0.098398979209828,0,0,0,0.0545523708114667,0.280378465638549,0,0,0,-0.0351015728161779,0.0145963966781858,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.081270199039608,0,0,0.0256165749872252,0,0,0,0,0,0,0,-0.210051949240635,0.00146843760085769,0,0,0,0,0,0,0,0,0.0736756622896234,0,-0.0257751115290728,0,-0.0566679352386862,0,0,0,0,0.0176607491992075,0.0657006922567298,0,0.00991657837770186,0,0,0,0,0.00201924217355239,0,0,0,0,0,0,0,0,-0.0134397787102304,0.0218917760474602,0,0,0,0,0,0
