,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600547.SH,X601991.SH,X601600.SH,X600660.SH,X600688.SH,X600886.SH,X600795.SH,X600188.SH,X600362.SH,X600027.SH,X000898.SZ,X601992.SH,X600111.SH,X600176.SH,X002466.SZ,X600516.SH,X000709.SZ,X002460.SZ,X600299.SH,X000629.SZ,X600352.SH,X600219.SH,X600808.SH,X600489.SH,X600801.SH,X601158.SH,X000825.SZ,X300072.SZ,X000786.SZ,X000553.SZ,X000883.SZ,X600583.SH,X000792.SZ,X600339.SH,X601699.SH,X000408.SZ,X000301.SZ,X000630.SZ,X002110.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.169875727403969,0,0,0,0.0277801790080271,-0.0762676392968593,0,0.215278446895673,0,0,0,0,0.0712171566356548,0,0,0,0,0.0518488493788241,0,0,0,-0.0633536201104402,0,0,0,0,0,-0.042094380079625,0,0,0,0,0,0,0,-0.0369301528050004,0,0,0,0,0,0.286684817035475,0,0,0.269910826968297,0,0,0,0,-0.00662621756697371,0.0669724787507771,0,0,0,0,0,0
X600028.SH,0.282717961031893,0,0,0.00853657263009579,0.461072693282999,0.0217458876819029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163642717101099,0,0.0469523559453368,0,0,0,0,-0.139224796861119,0,0,0,-0.085996980116056,0.0942759059083205,0,0,0,0,0,0.175244164724452,0,0,0,0,0,0,0,0,0.0599384241982662,0,0,0,0,0,0
X601088.SH,0.323443819721392,0,0,0,0,-0.116196065841104,0,0,0,0.0319810612887037,0,0,0,0,0,0,0.0868419304861573,0,0,0,0,0,0,0,0,0,0,-0.0682452159438123,0.075924396540016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12364897780899,0,0,0.153995789274069,0,0,0.00928853931484963,-0.0354302124506285,-0.0750739201341128,0,0,-0.0157319583699732,0,0
X600585.SH,0,0,0,0,0,0.0717356836502604,0.0965751595545225,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137851712945924,0,0,0,0,0,1.73472347597681e-18,0,0.0212159680301357,0,0,0.129327426370129,0,0.486177197599487,0,0,0.0696896655030471,0,0,0,0,0.162305517542249,0,0,0,0,0,0,0,0,0.0134600868707181,0,0,-0.0428927361963261,0,-0.0173927213900118,0,0
X600019.SH,0,0.155427720531878,0,0.0145876471665099,0,0,0,0,0,0,0,0,0,0,0,0,0.162645135384855,0,0.0467997466665616,0.445173768357015,0,0,0.00318295241937816,0,0.0135797609819265,0,0,0,0,0.0677258215265518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00587725654689352,0,0,0,0,0.111301648036891,0.0443746750041457,0
X600011.SH,0,0.051551014046549,-0.00623894444280309,0.0839978752817289,0,0,0,0,0,0,0,0.0882445558880745,0.0144983768490443,0,0.0814476959519528,0,0,0,0.692672103424306,0,0,0,1.73472347597681e-18,0,0,0,0.0005694225280653,0,-0.0326025561142526,0,0,0,-0.253408023137866,0,0,0,0,0,0,0,0,0.00050242994152354,0,0,0,0,0,0,0,0,-0.00682682795277834,0.048369097259155,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453611262303185,0,0,0,0,0.19173358301929,0,0.202118507496584,0,0,0,0,-0.0972816239936585,0,0,-0.350855277466009,-0.30691665720517,0,0,0,0,0.282532037176127,0,0,-0.0207241458903252,0,-0.110820510721344,0,0.28773736050319,0,0,0.281040595452612,0,-0.43381862237368,-0.0761601682879105,0.192324312169653,0,0.203443406574244,0,-0.18727613255643,0,0
X600010.SH,0.203629866338984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549005441787736,0,0.0564982864100712,0,0,0.0518338794765375,0.0749360738088392,0,0,0,0.0268115178755485,0,0,0,0,0,0,0.0772610030408065,0,0,0,0,0,0.0577753877179101,0,0,0,0,0,0,0,0,0,-0.0235605251678475,0,0,0,0,0,0
X601898.SH,0.0887307512719619,0,0,0,0,0,0,0,0,0,0.255297857765947,0,0,0,0,0,0,0,0,0,0,-0.0765010420436333,0,0.0880004176411494,0,0,0,-0.049020500654154,0,0,0,0,0.220715631927258,0,0,0,0,0,0,0,0,0,0.049758634940962,0.246879798243575,0,0.123473874670488,0,0.091037354457188,0.0397248569445884,0,-0.00756112520566017,0,0,0,0,0,0,0
X600547.SH,0,0,0.0116089225703521,0,0,-0.0198491253366399,0.0782995334080671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449557058464784,0,0,0.281610042488134,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226229697082434,-0.0119349014897272,0,0.039366183630082,0,0,0,0
