,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600623.SH,X600027.SH,X600157.SH,X600362.SH,X600188.SH,X002466.SZ,X600111.SH,X600886.SH,X601992.SH,X600547.SH,X600660.SH,X600299.SH,X000792.SZ,X601158.SH,X600489.SH,X600309.SH,X600583.SH,X000709.SZ,X000883.SZ,X300072.SZ,X000898.SZ,X000539.SZ,X600352.SH,X002407.SZ,X000027.SZ,X000723.SZ,X000630.SZ,X002470.SZ,X600176.SH,X002460.SZ,X000012.SZ,X600021.SH,X000983.SZ,X600549.SH,X600098.SH,X600612.SH,X000060.SZ,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0207994328319616,0,0,0,0,0,0,0,0,0.0232618502893035,0,0,0,0,0,0.0353733981783633,0,0,0,0.17110628831833,0.10120684743596,0,0,0,0,0,0,0,0,0,0,0.00280957053378528,0,0,0,0,0,0,0.139408290296774,0.0240945318316906,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.076528670773779,0,0,0,0,0,0,0,0,0.0165609851792394,0,0.085002773520883,0,0,0,0,0,0,0,0,0.0534389976664828,0.172361508575831,0,0,0,0,0,0.00578894536880549,-0.0208326979942303,0,-0.0461662532023703,0,0,0.0656539280067447,0,0,0,0,0,0,0,0,0.00900797939367078,0,0.00542736240837715,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.203300185190222,0,0,0,0,0,0,0,0,0.0376344577561267,0,0,0,0,0.040622631909866,0,0,0,0,0,0,0.115451373914149,0,0,0,0,0,0,0,0,0,0.0773739598457623,0,0,0,0,0,0,0.0399905664094222,0,0,0,0,0.16036260544566,0,-0.027073007439286,-0.0173163293671017,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0427447021080913,0,0,0,0,0,0.000615272561118038,0.326749622029405,0,0,0,0,0,0,0,0,0,0,0.0549514944503952,0,0,0,0.134487110541888,0,0,0,0,0,0,0.00819491893501792,0,0,0,0,0.0171426397704605,0,0,0,0,0,0,0,0,0,0,0,-0.00821336745422226,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203987378188139,0,0,0,0,0,0.0382637534409835,0,0,0,0.137953531695332,0.113620219599948,0,0,0,0,0,0,0,0.14388634733345,0,0,0,0,3.46944695195361e-18,0,0,0.1291817772547,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0628162974351537,0,0,0,0,0,0,0,0,0,0,0.0264492459408541,0,0,0,0,0,0,0,0,0,0,0.111474506555525,0,0,0.191260520604882,0,0.0652830381970576,0,0,0,0,0,0,0,0.0410401686199559,0,0.0246802970914588,0.033525219142612,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.172783258669007,0,0,0,0,0,0,0.0907921030208668,0,0,0,0,0,0,0,0.157077772428005,0,0,0.0134483756636055,0,0,0,0,0.0433358164498141,0.016736679930865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172306110893983,0,0,0,0,0,-0.0145644502468597,0,0.0262373222440857,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024645459517272,0,0.172144171234969,0,0,0,0,0,0,0.0366523845150157,0,0.12876795464087,0,0,0,0,0,0.192721566828814,0,0,0,0,0,0,0,0,0.131355698678407,0,0,0,0,0,0,0,-4.33680868994202e-19,0.208053654629397,0,-0.0540108178594494,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737978792488761,0,0,0.0114276048660985,0,0,0,0,0,0,0.039537884722577,0,0,0,0.0214253201680471,0,0,0,0,0,0.18679162329168,0,0,0.176252107676695,0,0,0.0494750029867722,0,8.67361737988404e-19,0,0,0.0556068587986319,0.0648945475049923,0.112762442183172,0,0.0619819075588221,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.214244604064444,0,0.0465410735188632,0,0,0,0,0.027495971542308,0,0,0,0.0815536662290793,0,0,0,0,0,0,0,0.136989017597279,0,0,0,0,0,0,0,0,0,0.0627522847756861,0.00426525618833695,0,0.15498371864082,0,0,0,0,0,0,-6.93889390390723e-18,0.135220072294106,0,-0.260861363146044,0.0919081772101458,0,0,-0.0250310981512606,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.113251225698378,0,0,0,0,0,0,0,0,0,0,0.0115620619267784,0,0,0,0,0,0,0,0,0,0,0.175315391932621,0,0,0,0,0,0.0580129402743974,0,0,0.108301651962807,0,0,0,0,0,0,0,0,0.137153170853075,0.0472500930512839,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342285073039556,0.0164756236005785,0,0,0,0,0.0897073287960758,0,0,0,0,0.104562300276467,0,0,0,0,0,0.03051015341722,0,0,0,0,0,0.148870756059029,0,0,0,0.054329126627222,0,0.0659365288953164,0.024982164648019,0,0,0,-0.0270795915506174,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0740231677727457,0,0,0.0405047353651846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519899977655832,0,0,0,0.0461863266980588,0,0,0,0,0,0,0.101020240141089,0,0,0.209221889672877,0,0,0,-0.0195193020302861,0,0,0,0.2468245843535,0.108094644188277,0,0,0,0
X600027.SH,0,0,0,0.379823281338436,0,0,0,0,0.0191914944111571,0,0.0349351288672046,0,0,0,0,0,0,0.0488153645179482,0,0.0439584028460194,0,0,0,0,0,0,0,0,0.061514853206962,0,0.0824583177473146,0,0,0,0.0837065584153536,0,0,0,0,0,0,0,0,0,0,0.0373898148334041,0.0718673215822902,0.0423086952396941,0,0,0,-0.015595799742633,-0.0107523325951132,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0249453393202847,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.10834696356143,0,0.050228506817872,0,0.0919761274476739,0,0,0.0982405296901116,0,0,0.167437309834381,0,0,0,0,0,0,0,0.151710951279311,0,0.0954502830323674,0,0,0,0,0,0,-1.73472347597681e-18,0.0713741251528296,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.062355383043015,0,0,0,0,0.0890432867863274,0.138771035845213,0,-0.0187123148612256,0,0,0,0,0,0.200157833399993,0,0,0,0,0,0,0,0,-0.0861391909796684,0,0.0477250660284124,0.170545318019328,0,0,0,0.244292835726982,0,0,0,0,0,0,0,0,-0.0253845559456573,0,0,0.297575085393368,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.123633184857684,0.0218491549781154,0,0.116541590564782,0,0,0.00796295296183823,0,0,0.186682454008448,0,0.0111735473004093,0,0,-0.18820620194284,0,0,0.0350709892625175,0.0891742213147577,0,0,0,0,0,0,0,0,0,0,-0.00898672258456538,0,0,0,0,0,0,0,0,0.527894513367216,0.0865589498615672,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.105755090163509,0.0942783139917762,0,0,0,0,0,0,0,0,0.0949149337327496,0,0.0833070084592275,0,0,-0.0292745953469283,0,0,0.253007015523006,0,0,0,0,0,0,0,0,0,0,0.320198302735487,0,0,0,-0.107910305911126,0,0.538470475232393,0,0,-0.147577969684307,0.0477569279229336,0,0,0,0,0,0.131151529158934,-0.0901158355630624,0,0,0,0,0,0
