,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600188.SH,X600886.SH,X600362.SH,X600111.SH,X600688.SH,X600027.SH,X600583.SH,X600309.SH,X601992.SH,X600352.SH,X000792.SZ,X601158.SH,X000898.SZ,X000709.SZ,X600157.SH,X600547.SH,X002353.SZ,X600489.SH,X000539.SZ,X600008.SH,X000629.SZ,X600808.SH,X600021.SH,X000027.SZ,X600660.SH,X000630.SZ,X600549.SH,X000831.SZ,X000825.SZ,X600219.SH,X600578.SH,X002470.SZ,X600315.SH,X600307.SH,X600098.SH,X000060.SZ,X601699.SH,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0.342955872999636,0,0,0,6.93889390390723e-18,0,0,0,0.173737226419141,0.0282119577266766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.182183860320503,0,0,0,0,0,0,0.0906941223064407,0,0.0589504829117645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0.037683999564234,0,0,0,0.0654126315709106,0,0,0,0.0989503422537322,0,0,0,0.276744663000579,0,0.0698454758794575,0,0,0,0,0,0,0.0786149239942529,0,0,0,0,0.0632452498199886,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.22638343273135,0,0,0,0,0,0,0,0,0,0.125743113251894,0,0,0,0,0.0240627428769094,0,0,0,0,0,0
X600886.SH,0.114861423903714,0,0.342280185082237,0,0,0,0,0,0.122417748804281,0.146995253274964,0.0885142712401142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682196131770816,0,0,0.0856927692536539,0,0,0,0.103475889835321,0,0,0,0,0,0,0.0283933261089799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.205220835914152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159503913462442,0,0,0,0,0,0,0,0,0,0,0,0,0.0225201155983096,0,0,0,0.105880149117826,0.0553800973888405,0,0,0,0.154313008326019,0,0,0,0,0,0,0,0,-0.0395204739887355,-0.0155259217001778,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.207047180518247,0,0.0504834253860746,-1.73472347597681e-18,0,0,0,0,0,0,0.0309050792313305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594359718603818,0,0,0,0.131922559858888,0.15292710331755,0,0,0,0,0,0,0,0,0,0,0,0.00517991466329408,0.0829200252179498,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.180779761534693,0,0,-0.187722405915912,0,0,0,0.102308091730109,0,0,0,0,0.0966922702530594,0,0,0,0.00213602835654075,0,0,0,0,0,0,0,0,0,0,0,0.183252701148156,0,0.0184849555615572,0,0.0209010952672525,0,0,0,0,0,0,0.448405647555768,0,0,0,0,0,-0.0296912934624461,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.581382473382905,0.0850679461982921,0,0,0,0,0,0,0,2.77555756156289e-17,0,0.0369453753221545,0,0.0292360428016229,0,0,0,0,0.0319773460091774,0,0,0,0,0,0.0488703431372472,0,0,0,0.1730786121694,0,0,0,0,0,0,0,0,0,0,0,0,0.0762374798058464,-0.0320844915260771,0,0,0,0,0,0
X600583.SH,0,0,0,0.200756729439461,0,0.0629786757454959,0.154010631801207,0.0500439600916055,0.150719070469763,0,0.0553596392372264,0,0,0,0,0.0100068683853598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189925813900332,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0927337350237931,0,0,0,0.0124276111794896,0.0393826702596652,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139828280617903,0,0,0.1007550857981,1.0842021724855e-19,0,0,0,0,0,0.0562706571864783,0,0,0.153384638766499,0,0,0,0,0,0.172446743018148,0,0,0,6.93889390390723e-18,0.103813377584345,-0.00599229909697394,0,0,0,0.0544230137855308,0.182798040269761,0,0,-0.0539554983505915,0.0212810316214327,0,0,0,0,0,0
X601992.SH,0.118586061228248,0,0.00176363145181235,0,0.163531231781311,0,0,0,0,0,0,0.0420052615742752,0,0.000819007689954227,0,0.0184332699927705,0,0.0916807104266524,0,0,0.0899908591301707,0,0,0,0,0,0.0515244938879729,0,0,0,0,0,0,0,0,0,0.0749027861059362,0,0,0,0,0.132311498485854,0,0,0,0,0,0,0,0,0.0607797813054824,0.0561084646737646,0,0,0,0,0,0
X600352.SH,0,0,0,0,-0.0416329121273419,0,0,0,0,0,0,0.137029412197817,0,0,0,0,0,0,0.0627642616301584,0,0,0.210058741110405,0,0,0,0,0.0914285676417201,0.245865806613982,0,0,0,0,0,-0.190223515789593,0,0,0,0,0,0,0,0,0.115049227961233,0,0,0,0,0,0,0,0.18114935793962,-0.0768374089543148,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.220449195665412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698883986957947,0,0,0,0,0,0.0207429852058627,-3.46944695195361e-18,0,0.0861456677245865,0.00997045513403565,0.146852724474228,0,0,0,0,0,-0.0242874939334309,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,-0.139944208506059,0.12041327189757,0,0,0,0,0,0,0,0,0,0.0883227896995172,0,0,0,0.0520853573311878,0,0,0,0,0,-0.0968230476156586,0,0,0,0.413733889390836,0,-0.0652445029165612,0,0,0.10306485848276,0,0,0,0,0,0,0.0118668066021619,0,0,0.00386284448735652,0,0,0.266032451231218,0,0.0107727266711536,0,0,0,0,0,0,0
X000898.SZ,0,0,0,2.77555756156289e-17,0.158098263080007,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0859981524316881,0,0,0,0,0,0,0.155277810840899,0.163357833464992,0,0,0,0,0,0,0.323623543458705,0,0,0,0,0,0,0,0,0,0,-0.0334450823405131,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152378814095182,0,0,0,0,0,0,0.47819484486758,0,0,0,0,0,0,0.0174240541363723,0,0,0,0,0,0,0,0,0.178826029115566,0,0.176365315389269,0,0,0,0,0,0,0,0,0.0254753339764636,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0274571472389407,0,0,0,0,0,0,0,0,0,0,0.090715500241421,0,0,0,-0.0400286285887464,0,0,0,0,0,0,0,0,0.0400311983012915,0,0.0264750921667092,0,0.146700772006812,0,0.0401047872091392,0,0,0,0.0445411357470727,0.0711210398689918,0,0,0,0,0.0520180718494824,0,0,0,0,0,0.113597633353745,0,0,-0.00880060156861903,0,0
X600547.SH,0,0,0,0,0,0,0.017663365518092,0,0,0,0,0,-0.031281424170314,0,0,0,0.0262417662827011,0,0,0.162009034803048,0.0214346890782042,0,0.119974246249045,0,0,0,0,0,0.799302480129361,0,0,0,0,0.030207907708095,0,-0.0246804774612819,0,0,0,0,-0.0364860122458759,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.00417941021492738,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,-0.00908335987056622,0,0,0,0,0,0,0,0,0,0,0,0.298779470398207,0,0,0,0.11890241034086,0,0,0,0.00728590387227094,0,-0.0847204327875978,-0.0198636204164592,0,0,0,0,0.120334982962673,0,0,0,0.122777325878383,0,-0.0549053246369466,0,0,0,0,0,0.101869437908262,-0.0174547365403218,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.15812974937092,0,0,0,0,0.183666061011925,0,0.0612953824190395,0.0294967050249313,0,0,0,0,0,0,0,0.0931370988077686,0,0.418815778320374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.00551447922148966,0,0,0,0,0,0
X000539.SZ,0,0.126826113623886,0,0,0.00900693017666206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412488668726111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251917976352637,0.0854594707562129,0.173564637847491,0,0,0,0,0,0.128436416984533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600008.SH,0,0.10593795497445,0,0,0,0,0,0,0,0,0,0.00986271662952711,0,0,0,0.0953583442537416,0,0,0,0,0,0,0.473440030503558,0,0,0,0,0.0139939054288303,0,0,0,0,0.0373786377363194,0.00613757711971547,0,0.217185871514063,0,0,-0.0349780251616971,0,0.032489332382282,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0256817725672772,0,0.131489595927792,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.029467618800292,0,0.193926739425576,0,0,0,0,0,0,0,0,0,0,0,0,0.271926482587854,0,0,0,0,0,0,0,0,0.00573194916929525,0.0456000334674189,0,0,0,0,0,0,0.0132575982507973,0.101151263492227,0,0,0.142003656067798,0,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0770423725156656,0.0909640031100221,0,0,0,0,0,0,0,0,-0.0553459658083233,0,0,0,0.190143390070412,0,0,0,0,0.564065656041198,0,0,0,0,0,0,0,0,0,0,0,0.0582630063082369,0,0,0,0,0,0,0,0,0.00625879305965198,-0.0330515378643776,0,0,0,-0.187583963257444,0,0
X600021.SH,0,0,0,0,-0.445968158808721,0,0,0,0,0,0.476706888476146,0,0,0,0,0,0,-0.143943602970799,0,0,-0.194894330325618,0.399130804968321,0,0,0,0,0.340299898542906,0,0,0.390036628300711,0.0298294325884534,0.210062444462819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264222762300087,0,0.248759583696108,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0657695020829116,0,0,0.0952930776625191,0,0,0,0,0.0532214926543914,0,0.0140538130066077,0,0,0,0,0,0,0,0,0,0,0,0,0.00643061790526366,0,0,0,0,0,0,0,0,0.0134886533591842,0.0959960842926611,0.287705074727111,0,0,0,0.142736520069951,0,0.0173141577435694,0,0,0,0.0650321960073264,0,0,0,0,0,0
X600660.SH,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0610242441997564,0,-0.0223753512359849,0.153715276720475,0.234472679773104,0,0,0.0366368238063527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763475077039699,0,0.0844388203413419,0,0,0,-0.0200988505293492,0,0,0,0,0,0,0,0,0,0,0,0,0.040931618489888,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0103279122562827,0,0,0,0.120167396554223,0,0,0.146793448917678,0,0.1168967280633,0,0,0,0,0,0.1797856225475,-0.139739199110373,0,0,0,0,0,0.121750356209852,0,0,0,-0.0352974725658954,0,0,0,0,0,0,0,0.159774294582086,0,0,0,0,0,0,0,0.0731704002851973,0,0,0,0,0.0705726791998814,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.160461704160968,0,0,0,0,0,0,0,0,0,0,-0.0897549524210785,0,0,0.0172345687325826,0,0.0726207390678442,0,0.139257837995221,0,0,0,0,0,0,0.135658077409145,0,0.0439436798947588,0,0,0,0,0,0,0,0.0202556118358997,0,0,0,0.094249403212732,0,0,0,0,-0.037438543139075,0.000376674352218094,0,0,0,0,0,0
X000831.SZ,0.0693315986916661,0,0,0,0,0,0.216806272317472,0.0831044648499674,0,0,0,0,0,0,0.366525481036708,0,0,0,0,0,0,0.0454709474268398,0,0,0,0,0,0,0,0,0,0,0,0.261352294236929,0,-0.520833934759315,0,0,0,0,0,0,0,0,0,0,0.125951837940726,0,0,0,0.0385832599866074,-0.0883720744349921,0,0,0,0,0,0
X000825.SZ,0.00128599319926261,0,0,0,0.00945629389735702,0,0.0632548656530603,0,0,0,0,0,0,0,0,0,0,0,0,-0.0817395416137253,0,3.46944695195361e-18,0,0.289868961856213,0.13542324149745,0,0,0,0.0917295074236045,0,0,0,0,0,0.0998587188411543,0,0,-0.0501278110561805,0,0,0.0326841229275104,0,0,0,0.176695922815377,0.11392206812508,0,0,0,0,0,0.0669668292832381,0,0,0,0,0,0
X600219.SH,0.11858103862135,0,0,0,0,0,0,0,0.0165798351153048,0.149051563501548,0,0,0.0991874024502746,0,0,0.054309985481259,0,0.0353415333129946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130560811053284,0,0,0,0,0,0.0017373108860109,0,0,0,0,0,0,0,0,0,0,0.184726987435136,0,-0.118593836407793,0,0.27130488172658,0,0,0,0,0
X600578.SH,0,0,0,0.153915195454685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216492636369527,0.0330745056446752,0,0,0,0,0,0.294266267517044,0,0,0,0,0,0,0,0.158238051531778,0.140113477569973,0,0,0,0,-0.0850299887436153,0,0.119697283095986,0,0.0308646519069328,0,0,0,0,0,0,0,0.0352064628808951,0.0304596950789447,0.00143233390163098,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,-0.00930562298655998,-0.100027313518576,0,0,-0.165463872984263,0,0,0,0,-0.0732979217247113,0,0,-0.0139780395041946,0,0,0,0,0.15285019660471,0,0,0,0,0,0.359040212897786,0,0.0110084287985474,0,0,0,0,0,0,0,0,0,0,0,0,0.0198226416127721,0,0,0,0,-0.0433681389465624,0,0,0,0,0,0
X600315.SH,0,0,0,0.0642969655395925,7.43972349723857e-05,0,0.0269365121138397,0,0,0,0,0.131823424604155,0,0,0,0,0,0,0,0.00777800190140083,0.0673314791025531,0,0,0,0,0,0,0.17276608108295,0,0,0,0,0,0,0,0.0226931103462254,0,0,0,0,-0.0487981126443241,0,0.074137393420176,0,0,0.127699936623755,0,0,0,0,0,0.0552707155102508,0,0,0,0,0,0
X600307.SH,0,0,0,0,0.166315180222639,0,0,0,0,0,0,0.0105113252954002,0,0,0,0,0,0,0.00211177364985548,0,-0.0194158666686416,0,0,0,0.036784024717837,0,0,0,0,0,0.0691533508849049,0,0.0285956769697612,0,0,0,0.00462235350805983,0,0,0.579228921920894,0,0,0,0,0,0,0,0,0,0,0,0.00570206705753094,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0.0208955144231957,0,0,0,0,0,0,0,0,0,0,0,0,0.0571524221755793,0,0,0.0366123046933526,0,0,0,0,0,0,0,0,0,0,-0.142098692214062,0,0.3261845966495,0,0,0.0528495467884842,0,0.400711387656713,0,0,0,0,0,0,0,0,0,0,-0.0301623330042531,0.0332573150833459,0,0,0,0,0,0
X000060.SZ,0,0,0.08770265569522,0,0,0,0.0575436403829553,0,0.0201628819299743,0,0,0.0593807752029046,0,0.0890792003530847,0,0.00900101564287297,0,0,0,0,0,0,0,0.0168840173627292,0,0,0,0,0,0,0,0.170517752150269,0.0508888964937748,0,0,0,0,0,0,0,0.0683145153548463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.179552155272213,0.00761755212697409,0,0,0.0463697995072701,0.0358780835700788,0,0,0.0947491269792326,0,0.0491208645432013,0.0979469946813948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132096972511076,0,0.177916163343726,0,0,0,0,0,0,0.0658689239744344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0.205147701760661,0.229211588068179,0,0.114656033585054,0,0,0,0,0,-0.0223801423804281,0.13588961883498,0,0,0.106150498488766,0,0,0,0,0,0,0,0,0,0,0.0459236039199942,0.199531341954277,0,0,0,0.0213233480463196,0,0.0749433372446248,0,0,0,0,0,0,0,0,0,0,0.0318798186654028,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.00526495800306609,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0350331210401766,0,0,0,0,0,0,0,0,0,-0.0176254922564443,0,-0.0497994744957894,0,0,0,0.0605862788065981,-0.0707446367874192,0,0,0,0,0.0358329674243286,0,0,0.00444907331499699,0,0,0.0625099624217324,0,0,0,0,0,0.0220257152499179,0,0,-0.0193730563007913,0,0,0,0
Slope,0,0,0,0,-0.551116569395289,0,0.0594687291741166,0,0,-0.487651469050306,0,0.301418183746166,0,0,0,0.0345267582027933,0,0,0,-0.047881236640445,-0.0978889965839045,0,0,-0.0747827573872082,0,-0.180387040121167,0,0,0.469392843798516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.17819604544738,0,0
TED,0,0,0,0,-0.223637055048527,0,0,0,0,-0.858708665948514,0,0,0,0,0,0,0,0,-1.00961041936318,0.299335703135857,0,0,0,0,0,0,0,0,0,0,0,0,-0.0700031222877533,0,0.320784947862378,-1.73472347597681e-18,0.160681288298211,0,0,0,0,0,0,0.463235809271035,0,0,0.920721098607583,0,0,-0.721025113875493,0.238787761467343,0,0,0,0,-2.8313251779106,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.183053266027716,-0.00591958488919049,0,0,0,-0.173673640034798,0.145586572783345,0,0,0,0,0,0,0,0.0693171527823046,0.00752266768432818,0,0,0,0,0,0.230065905969964,0,0,0,0,0,0,0,0,0,0.0167476005892942,-0.431564478593668,0,0,0,0,0,0,0.132187750001163,0.0319344661608539,0,-2.17972893758094e-05,0,0,0,0
MKreturn,0,0,0,0,-0.0106858208635849,0,0,0,0,0,-0.0250148883372475,0.265914184579733,0,0,0,0,0,0,0,-0.0590318529850091,0,-0.0792921533191972,0,0,0,0,0.0241393139562934,-0.548244789593693,0,0,0.120923144305269,0,0,0,0,-0.133110637277435,0,0,-0.156234408861916,0,0,0,0,0,0,0,0,0,0,0,0,-0.000545734019141294,-0.244268753326229,0,0,0,0,0
MKvol,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0019815335274804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00282279238746812,0,0.000927344889846819,0,0.000665604738453658,0,0,0,0.000863887288396083,0,0,0,0,0.012485904128776,2.71050543121376e-20,0,0,0,-0.0438155772336611,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018308267934375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218434974179221,0,0,0,0,0,0,0
CarbonVol_Guangdong,0.010711772074884,0,0,0,0,0,0.0159494522127278,0,0,0,0,0,0,0,0,0.00661135744436131,0,-0.0188961908542017,0,0,-0.00154282191559278,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,-0.0232920015675128,0.00854329888543526,0,0,0,0,0.00101734042103614,0,0.0154561563470943,0,0,0,0,0,0,0,0,0,-0.0259714132201794,-0.00199440638445833,0,0,0,0.0959843159589761,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293246167530177,0,0,0,0,0,0,0,0,0,0,0.00159561494980943,0,0,0,0,0,0,0,0,0.0034500386330861,0.00283271242464224,0,0,0,0,0,0
