,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X002466.SZ,X601600.SH,X600688.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600547.SH,X600886.SH,X600516.SH,X300072.SZ,X002460.SZ,X000898.SZ,X600111.SH,X600352.SH,X600176.SH,X000553.SZ,X601992.SH,X000786.SZ,X600027.SH,X000825.SZ,X000792.SZ,X000709.SZ,X600299.SH,X002271.SZ,X600426.SH,X600315.SH,X000408.SZ,X601699.SH,X600489.SH,X601158.SH,X600808.SH,X000830.SZ,X000883.SZ,X600219.SH,X000630.SZ,X600339.SH,X000932.SZ,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0170906559398447,0.0942067640575076,0,0,0,0,0,0.00983110959210999,0,0,0.0774965750913526,0,0,0,0,0,0.0258207089484714,0,0.0750436912245654,0,0,0,0,0,0.0618754238803873,0,0,0,0,0,0.061082937615648,0,0.0430910941355947,0,3.46944695195361e-18,0,0,0.147946796746929,0,0,0,0,0,0,0,0,0,0,0,0,-6.13398239823048e-05,0,0,0,0,0,0
X600028.SH,0.0801580324920255,0,0.407045600919945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0346962849714952,0,0,0.0885305543750327,0,0,0,0,0,0,0,-0.0200704568725933,0,0,0,-0.0162728097561464,-0.00942903576960514,0,-0.268890437454533,0,0,0,0
X601088.SH,0,0.322738005212475,0,0.210416671249796,0.180412031644642,0,-0.010669542075663,0,0.150593478818283,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195424410950002,0,-0.0137376343454856,0,0,0,0,0,-0.117705450702451,0,0,0,0,0,0,0,-0.0812738263488295,0.251916053801759,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589544473519197,0,0,0,0,0,0
X600019.SH,0,0,0.279734647400033,0,0,0,0,0,0.275245401347643,0,0,0.287830780151914,0,0,0,0,0,0,0,-0.00777542735282908,0,0,3.46944695195361e-18,0,0,0,-0.107855576157714,0,0,0,0,0,0,-0.0651450752561209,0,0,0,0,0,0,0,0.00444012210412793,-0.0556042222121508,0,0,0,-0.0575765419970744,0.154850469458062,0,0,-0.0348967854636811,-0.0306836663716718,0,0,0,0,0,0
X600585.SH,0,0,0.157834451658049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328407021900997,0,0,0,-0.157816446156383,0,0,0,0,0.08307945790145,0.0334837764523825,0,-4.33680868994202e-19,0,0,0.012150657408829,0.134515204571785,0,0,0,0,0,0,0.229552685784264,0,0,0,0.0713363473105344,0.0994595390756036,0.0532723467140805,0,-0.0479772174430488,0.0325178534606104,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.0208294801841181,0,0,0.109972543213886,-0.00965655190079074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119974359166708,0,0.0287664163333319,0,0,-0.0355335982162644,0,0,0,0,-0.0136299143221913,0.0183290146756931,0,0,0,0.0403500719439045,0,0,0,0,0,0,-0.0197065845213597,0,0.0121348830750689,0.010428368838193,0.0127244123466871,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654735503569353,0.0827267205113971,0,0,0.0888391917307582,0,0,0,0,0,0.283234708879473,0,-0.0831995603950221,0,0.111697741401102,0.0127061599088716,0,0.0830262955524705,0,0.155880053875678,0,0,0,0,0,0,0,0,0,0,0,0.00135892556580784,-0.0506474283157308,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038506786613359,0,0,0.154661672729301,0,0,0,0,0,-0.142255113294826,0,0,0.513994517283815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351670646525361,0,0,0,0,0.0334379137931757,0,0,0,-0.801802375869835,0,0
X600188.SH,0,0,0.585822158619123,0.140112588404207,0,0,-0.0250336085291715,0,0,0,0.196971583018191,0.172908887655165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22367847680608,0,0,0,0,0,0,0,0,-0.0720989262069497,0,0.230645240741227,0,0.119954593565147,0,0,0,0,0,0,0,0.25984548998712,0.0335780436249981,0,0,-0.0335125124084494,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0515550159632562,0,0.0550575851290991,0,0,0,0,0,0,0,0,0.010082561415683,0,0.0436843817160009,0,0.00349753086108934,0,0,0,0.0591595239208204,0,0.125051496231428,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.234480977021101,0,0.125458743537613,0,0.0215070046050371,0,0,0,0,0,0,0,0.0127299464980874,-0.0082041676901093,0,0,0,0,0,0
