,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600547.SH,X600585.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600027.SH,X600489.SH,X601699.SH,X600010.SH,X600111.SH,X002460.SZ,X600803.SH,X000983.SZ,X600160.SH,X600426.SH,X601991.SH,X002466.SZ,X000301.SZ,X000786.SZ,X000807.SZ,X000933.SZ,X002128.SZ,X000877.SZ,X600985.SH,X000630.SZ,X600176.SH,X600219.SH,X601168.SH,X000883.SZ,X000408.SZ,X600348.SH,X600096.SH,X600612.SH,X002271.SZ,X000932.SZ,X000027.SZ,X002353.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.10161929303472,0.399767226983023,0,0,0,0,0.0858572599952499,0,0.192498735387685,0,0,0,0,-0.137402830586782,0,0,0,0.030046421509587,0,0,0,0,0,0,0,-0.108271901190441,0,0,0,0,0,0.0403250480049114,0,0,0,0,-0.0392974732322327,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00612884440411418,0.00793033526538355,0,0,0,5.42101086242752e-20,0,0
X601088.SH,0.146072486048906,0,0,0,0.149950084729892,0,0,0,0,0.0651435047020324,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0.0721563731286887,0,0,0,0,0.108404146137657,0.0142006995231938,0,0,0,0,0,0,0,0,0,0,0.0120979504945205,-0.0574579595341331,0,0,0,0,0,0.0679904826307893,0,-0.0323190599774457,0,0,0,0,0,0,0,0,0,0,0.0767435395456161,0,0
X600028.SH,0.433977730838582,0.0586901048935801,0,0,0,0,0,0,0,0,0,0,0.0449055751605068,0,0,0,0.0754404289785045,0,0,0.0305386817674589,-0.0123183615277705,0,-0.0581882099115773,0,0,-0.00190719825226918,0,0,0,0,0,0.0278141482726347,0,0,0,-0.0827283344408238,0,0,0,4.33680868994202e-19,0,0,0,0.064945368367154,0,-0.103887589424312,0,0.0534416764270542,0,0,0,0,-0.00133907315425019,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.00504475862081983,0,0,0,0,0,0,0,0,0,0,0,0.00247883428270301,0,0,0,0.0113721783490138,0,0,0,0,0.0398161995184929,0,0,0,0.122581269166481,0.0986950584839631,0,0.0213544959891138,0,0,0,0.104474790701744,0,0,0,0,0,0,0,0.008865940090203,0,0,-0.143471689497384,0.0520588911614545,0,0.0211051770186817,0,0,0,0,0.0577760888749369,0,0
X600188.SH,0,0.0578230181518671,0,0,0,0.290242274013866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262744683619026,0,0,0,0,0,-0.0400215250501153,0,0,0,0,-0.0956030366704534,0,0.0669325790214856,0.0552436769829908,0,0,0,0,0,0,-0.107253673708528,0,0.0618582397790842,0,0,-0.0798194095759776,0,0,0,0,0,-0.0640609246564987,-0.0132274097346845,0,0,0,0.130123526299637,0,0
X601898.SH,0,0.122001970017504,0,0,0.0493443369717605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177034693434976,0,0,0,0,0,0,0,-0.0291856275548572,-0.0109988404979592,0,0,0,0,0.164766845911298,0,0.158641484477054,0,0,0,0,0,0.0563778692660644,0,0.129672698759818,0,-0.0457620295845412,0,0,0.10397223006349,0,0,0.221166648553498,-0.0210636740988937,0,0,0,0.158067113176485,0,0
X600019.SH,0.039549809325914,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0533286156339033,0,0,0,0.208464821865912,0,0,0,-0.0474208030911515,0,0,0,0,0,0.145430057907536,0,0,0,0,0,0,0,0,0.0454637323766063,0,0.0241831196167158,0,0,0,0,0,0,0,0,0.313684597730186,0,0,0,0,0,0.0224513556631741,0,0,0,-0.0227010762352759,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312947320453388,0,0,0,0.399216860189508,-0.00926738498554918,0,0,0,0,0,0,0,0,0.0864434757541448,0,0,8.67361737988404e-19,0,0,0.0855026504155008,0,0,0,0,0,0,0,0,-0.065276910678562,0,0,0,0,0,0,0,0,0,0.0686015858482328,-0.0171599274897127,0,0,-0.0212454461328519,0,0
X600886.SH,0,0,0,0,0,0,0.0150941071282829,0,0,0,-0.0254785418142549,0,0,0.162667177838276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482990622815065,0,0,-0.0642048439341177,0,-0.106615274234152,0,0,0.0173146194362401,0.0950890314291225,0,0,0,0,0,0,0,0,-0.138732984562955,0.0664994232271462,0,0,0,-0.119842347175628,0,-0.0102346666743128,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,-0.0859871690803571,0,0,0,0,0,0.0327496589156071,0,0,0,0,0,-0.00450587117913037,0.274515604172676,0,0.149518932176091,0,0,0,0,0,0.131407898001989,0.241376586446194,0,0,0,0.063655108714236,0,0.0911121799065,0.115728853719426,0,0,0,0,0.179115750827594,0,0.15911219906917,0,0,0,0,0,0,0,0,0,0.0272811195363005,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769765092308768,0,0,0,0,0,0,0,0,0,0.0171071901603841,0,0,0.00812240549475657,0.161071247438901,-0.0377064877030873,0,0,0,0,0,0,0,0,0,0,0,-0.0248362749501083,0,0,0,0,0,-0.074605095760496,0.0578718043286562,0,0,0,0,0,0
