,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X601600.SH,X600660.SH,X600547.SH,X600886.SH,X000792.SZ,X600795.SH,X002466.SZ,X002460.SZ,X600362.SH,X000708.SZ,X600111.SH,X600010.SH,X000301.SZ,X600027.SH,X601699.SH,X000877.SZ,X600160.SH,X600803.SH,X000983.SZ,X600489.SH,X600426.SH,X601991.SH,X000630.SZ,X000408.SZ,X000786.SZ,X000807.SZ,X601168.SH,X002271.SZ,X000933.SZ,X600176.SH,X600985.SH,X600612.SH,X600219.SH,X000932.SZ,X002128.SZ,X600096.SH,X600348.SH,X000027.SZ,X000883.SZ,X600995.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0725072729727043,0.241608919854729,0,0,0.0621280453074991,0,0,0,0.031056460937413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079581064112186,0,0,0,0.0266394754473143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000649697350734839,-1.0842021724855e-19,0.0203550039377433,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.175174425517236,0,0,0,0,0,0,0,0,0,-0.117443697789079,0,0,0,0,0,0,0,0.015540730582768,0,0.00999454959820832,0,0,0,0,0,0,0,0,0,0.243569495078595,-0.080478780634528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128480193659345,0,0,0,0,0
X601088.SH,0,0,0,0,0.239709071682346,0.0472159502870036,0,0.191817011103162,0,0,0,0,0,0,0,0,-0.0133047009775512,0,0,0,0,0,0,0,0,0,0,0.0583785095529891,0,0,0,0,0,0,0,0,0,0,-0.0174609577861681,0.0668855954937102,0,0,0,0,0,0.0172815618395013,0,0,0,0.0722388388178635,0,-0.00727631477628425,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403239920422351,0,0,0,0.126480322352861,0.02573811262489,0,0,0.283857649105834,0,0,0,0.154836695044367,0,0,0,0.105705467070807,0,0,0,0,0,0,-0.143057593375783,0,0,0,0,0,0,0,0,0.114735211767568,0,0.00638447946914311,-0.0140703362642533,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.168435241052057,0,0,0,0,0,0,0,0,0.0625032095298595,0,0,0,0,0,0,0,0,0.289627156266719,0,0.0177935499218961,0,0.208023103840196,0,0,0,0,0,0,0,0.00287730520381937,0,0,0,0,0,0,0.0366558174211849,0.101022677630293,0,0,0,0,0,0,0,0,-0.0221988354350238,0,0,0,0,0,0
X601898.SH,0,0,0.0174592971788253,0,0.0946671546421591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362006297886634,0,0,0,0,0.364547923920659,0,0,0,0,0,0.0222385481517288,0,0,0,0,0,0.13980295410099,0,0,0,0,0,0,0,0,0,0,0,-0.0151078713107339,-1.0842021724855e-19,0.144004984374436,0,0,0,0,0
X600019.SH,0,0,0,0,0.118500267330593,0.00294497847094302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0781584997939853,0,0,0,0,-0.0425958110472862,0,0.101946988348441,0,0,0,0.0192351034401956,-0.0560061733505581,0,0.0919218308450098,0,0,0,0,0,-0.0270489731647287,-0.0416561245924334,0.0209010017384768,0.021555676454116,1.73472347597681e-18,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.21245168392523,0,0,0,0,0,0,0,0,0.209903272308811,0,0,0,0,0,0,0,0.238484646818239,0,-0.0370342856701357,0,0,0,0,0,0.0715726704994238,0,0.0484675863651623,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0894751351225537,0,0,0,0,0.0252552022167503,-0.0306600334281764,0,0.0749609527839361,0,0,0,0
X600585.SH,0.116359911488088,0,0,0.144062961376193,0,0,0,0,0,0,0,0,0,0,0,0,0.0403447215746536,0,0,0,0,0.0279672292340432,0,0,0,0.0849793727303866,0,0,0,0,-0.0528789833928643,0,0,0.121702791424812,0,0,0,0,0.220375718879548,0,0,0,0,0,0,0,0,-0.0376251518294499,0,0,0.0112354198124723,-0.0383630133300579,0.0320639123801331,-0.0424667838801906,0,0,0,0,0
X601600.SH,0.211478308575642,0.0448589561478866,0,0,0,0,0,0,0.0342432721345075,0,0,0.0130079908844217,0,0,0.06985573842854,0,0,0,0.0319560086923872,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.191469273774083,0,0,0.247133553880461,0,0,0.0487492212096639,0.031455544724556,0,0,0,0,0,0,0,0,0,0.0688200441050356,0,0,-0.00913562003942254,0,0.0222612288359453,0,0,0,0,0
X600660.SH,0.114059727382569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115783337248167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370924746917524,-0.00102335489130422,-0.0808491480430552,0,0,0,-0.00205094174110277,0,0,0,0,0,0,0,0.20725033859989,0,0,-0.0242064085019669,0.0599180477045876,0.0485507218455331,0.0569982622556502,0,0,0,0
X600547.SH,0,0,0,0,-0.214841416264539,0,0,0,0,0,0.00037771143949148,0,0,0,0,-0.0244600423550382,0,0,0,0,0,0,0,0,0,0,0,0,0.645130202786301,0,0,0,0,0,0,0,0,0.112073612941324,0,0,0,0,0,0,0,0,0,0,0.0845443026965821,0,-0.012692637624473,-0.0146778784971176,0,-0.0688493626039198,0,0,0,0,0
X600886.SH,0,0,0,0,0.0990941794422889,0,0,0,0,0,0.061438343354911,0,0,0,0.436463217786545,-0.0299329274802652,0,0,0,0,0,0,0,0,0,0.0173505090127278,0,0,0,0,0,0,0,-0.030307639164345,0,0,-0.0185795928243996,0,0,0,0,0,0,0,0,0.0642375874506763,0,0,0,0,0.0704357671676032,-0.00673655047060272,-0.00307245912963694,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748656277032113,0,0,0,0.313509152697955,0,0,0,0,0,0,0,0,0,0.0891288321002645,0,0,0,0,0,0,0.0165881744082532,0,0.030324183722687,0,0,0,0,0,0,0,0,0,0,0.0494085734273855,0.00799371545526712,0.00413621946827733,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.214368219276569,0,0,0,0,0,0,0,0.188521466580907,0,0,0,0,0,0,0,0,0,0.308488176456005,0.0366370560561463,0,0,0,0,0.134185782856488,0,0,0,0,-0.0176218690590228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00192977917488465,0,0,0,0,0,0,0
X002466.SZ,0.0367709383163635,0,0,0.113358712388525,0,0,0,0,0,0,-0.240069897547257,0,0,0,0,0,0.82314882372034,0,0,0.121460837280815,0,0.000267638095882036,-0.00503640011306479,0,0,-0.167416457404745,0,0,0,0,0,0,0.27489931356489,0,0,0.0278980956409058,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470169946499327,0.097324056923114,0.0104347759303792,-0.0376408790247574,0,0,0,0,0,0
X002460.SZ,0.0678429357576927,0,-0.224466084838586,0.13492660618494,0,0,0,0.00366363240944376,0,0,0,0,0,0,0,0.673207311646474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0390866565097208,0,0.0939079483008377,0,0,0,0,0,0,0,0,0,0.136752195143873,0,0,0,0,0,0,0.0426478385336905,-0.0582778133205001,0,0,0,0,0,0
X600362.SH,0,0,0,0.0256015639745361,0,0,0,0,0,0,0,0,0,0,0,0.0495505667602198,0,0,0,0,0,0,0.0675336678633298,0,0,0,0,0,0,0,0,0.200038233963639,0,0,0.215674943073184,0.0582925275729702,0,0,0,0,0,0,0,0,0.0912053311534533,0,0,0,0,0.034646274796804,0,0,-0.012873758897647,0,0,0,0,0,0
X000708.SZ,0,0,0,-3.46944695195361e-18,0.118679386944457,0,0,0,0,0.191592734606791,0,0.176942929643219,0,0,0,-0.0378499006145706,0,0,0,0,0,0,0.000576001351995172,0,0,0,0,0,0,0,0,0,0,0,0.181637862789288,-0.0603558057508091,0,0,0,0,0,0,0.0659769793865789,0,0,0,0,0,0,0,0,-0.103748047038893,0.129551949121732,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253070267482395,0,0.105249239137979,0,0,0,0,0.0640553624249932,0,0,0,0.042990769638266,0,0,0,0,0,0,0,0,0,0,0,0.0206686027647882,0,0.124513497362313,0,0,0,0,0,0,0,0,0,0,0.0612827023515729,0,0.0205643875590374,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0476475947537308,0,-0.0113517098416831,0.0771672683703866,0,0,-0.0551635920431835,0,0,0,0,0,0,0,0.40237643392099,0,0,0,0,0,0.0453066401603224,0.0542676647397327,0,-0.0177160880171738,0.0812711687870921,0,0,0,0,0,0,0,-0.0360093168211739,0.0341673235613254,0,0,0,0,0,0,-0.0125499735188505,0,0,0,0,0,0.00535149149703416,0.0165084514435827,0,0,0,0,0,0
X000301.SZ,0.00240052332994861,0,0,0,0,0,0.0550584813568546,0,0.0506962675291578,0,0,0,0,0,-0.155169485577544,0.0549056033553688,0,0,0.134560732409841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00270155417540572,0,0,0,0,0,0,0.0875528159551479,0,0,0,0,0,0,0.120100437995417,0,-0.0444426842129376,0.0622476496505642,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.501839746069736,0,0,0.203373357827108,-0.0611937969496165,0,0,0.483191588660901,0,0.0802973884020772,0,0,0,0,0,0,0,0,0.00773511272662681,0.161737691681084,0,0,-0.111863474070519,0.187909806357729,0,0,0,0,0,0,0,0,0,-0.00306760090944472,0,0,0,0,0,0,0,-0.274321819421101,0.0918336085860343,0,-0.0178094922111009,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0540445307979671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0895568468589702,0,0.298356597104079,0,0,0,0,0,-0.0137718798448884,0,0.0111782308222176,-0.221020193380292,0,0,0.551701642308309,0,0,0,0,0,0.0331353166835001,0,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,-0.175446158018544,0,0,0,0,0,0,0,0,-0.0582453078680901,0,0,0.153490017417859,0,0,0,0,0,0.0892072869826782,0,-0.0667310209470715,0,0,0,0.170715111056356,0,0,0,-6.93889390390723e-18,0,0.0637955491653195,0,0,-0.0201931766753666,0,0.0946279293165377,0,0.0430210910044476,0,0,0,0,0,-0.0742674159227947,0.0385068310337153,-0.0519451689436445,0,0,0,0,0,0
X600160.SH,0,0,0,0.231175722877938,0,0,0,0,0,0,0,0,0,0,0,-0.100714248011862,0,0,0,0,0,0,0,0,0,0,0,0,0.0296914895436344,0,0,0,0,0,0,0,0,0.0208244113085943,0,0,0,0,0.239429446550118,0,0.334656274581492,0,0,0,0,0.0106553537395272,0,-0.0113961073310032,-0.0183035272217842,0,0,0,0,0,0
X600803.SH,0.0052200496249626,0,0,0,0,0.153013348282307,0,0,0,0,0,0,0,0,0,0.131020220736517,0,0,0,0,0,0,0.0589528053773164,0,0,0,0,0.128188688144999,-0.0575295524253307,0,0,0,0,0.00487513768650233,0,0,0,0,0,0,0.237133656521535,0,0.104360039849092,0,0,0,0,0,0.0688294310405316,0.0135153335300539,0,-0.00893577020856096,0,0,0,0,0,0,0
X000983.SZ,0.149946456309985,0,0.403065088242912,0,0.146022326660611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00535655845081952,0,0,0,0.17600026944872,0,0,0,0,0,0,0,0,0,0.111202319286971,0,0,0,0,0,0.0809877801632823,0,0,0,0,0,0,0,0,-0.0640063955600749,9.97737035657517e-05,0,-0.0131436459086789,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.116662176508637,0,0.480468810012817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875001794429628,0,0,0,0,0.0398971348382066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137156116799223,0,0,0,0.0353097669938352,0,-0.0839880547658279,0,0.00339508110351678,0,0,0,0,0,0
X600426.SH,0,0,0,0.0605851214861159,0,0,0,0,0,0,0,0.256940976299137,0,0,0,0,0.179519249091785,0,0,0.0257046967085509,0,0,0,0,0,0,0,0.0383897513999912,0,0,0,0,0,0.0630627168736287,0,0,0.259615095452864,0,0,0.294888472538222,0,0,0,0,0,0,0,0,0,0,0,-0.00849607963369025,0.00320022346702466,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0537013649335038,0,0,0,0,0,0,0,0,0.0698952574779911,0,0,0,0,0,0.157897577931658,0,0,0,0.0419427311668302,0,0,0,0,0,0,0,0.150180976990802,0,0,0.101624048339513,0,0,0,0,0,0,0,0,0.121305492739477,0.0684174684449259,0.103893983687215,0.178832309230402,-0.070133334057044,0,0.000959836222545434,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.266459812638927,0,0,0,0,0,-0.0704457603426042,0,0.491260481444117,0,0,0,0,0,0.00425886498702453,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0253165444889135,0.0802943027703464,0,0.0836199029016137,0,0,0,0,0,0,0,0,0,0,-0.145513648752336,0,0,0,0.00322676292622659,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,-0.0558075215859828,0,0,0,0,0,0,0.268285515934759,0.0666982919042154,0,0,0,0,0,0,0,0,0.0848663749696835,-0.243591272057902,0,0,0,0,0.122939692046079,0,-0.0764784419208004,2.16840434497101e-19,0,0,0.237678620194904,0,0,0,0,0,0,0.0939354503599393,0,0,0,-0.0430561075891651,0,0,0.00369207024809798,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0410981183382,0,0,0,0,-0.0235027181713135,0,0,0,0,0,0,0,0,0,0,0.144699427131536,0,0,0,0,0.0579060854272532,0,0.162211759542522,0,0,0,0,0,0,0,-0.210628397065795,0,0.192791283085339,0.0706597894581167,0,0,0,0.02920371082751,0,0,0.169307346699943,0,0,0,0,0,0,0.0177906571649435,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.472105546887008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246858298211038,0,0,0,0.106444120887487,0,0,0,0,0.0581911566021208,0.106107754851695,0,0,0.145547888179354,0,0,0,0,0.108440540602713,0,0,0.0193602178187059,0.122772999572292,-0.142793537186285,0,-0.00922254823214901,0,0,0,0,0,0
X601168.SH,0,0,0.08494727339549,0,0,0,0,0,0,0,0,-0.08551589871118,0,0,0,0,0,0,0,0,0,0,0,0.214297266774821,0,-0.0893553679828038,0,0,0,0,0,0.614615605098869,0,0,0,0,0,0,0,0,0.113670252342707,0,0,0.58792464803017,0,0,0,0,0,1.38777878078145e-17,0,-0.0845370017284694,0.0721514243085681,0,-0.177686900579745,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0491696550948842,0,-0.0585800992287466,0,0,0,0,0,0,0,0.121256024212413,0.0375310027047612,0,0,0,0,0,0,-0.0447927616373373,0,0,0,0,0,0,0,0.0232791229464867,0,0.029526940193857,0.312872083250208,0,0,0,0.27291018331158,0,-0.031943840734457,0,0,0,0,0,0,0,0,0,0,-0.0276140786109778,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0.0426348102194494,0,0.129622552470982,0,0,0,0,-0.00644460700763479,0,0,0,0,0,0,0.0907563797636109,0,0,0,0,0,0,0.108280505533173,0.104692090194082,0,0,0.0472329078541741,1.73472347597681e-18,0,0,0,0.0879658422015666,0,0,0,0,0,0.0153662192297472,0,0,0,0.249224524244612,0,0,0.0279949531687725,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0191296712382996,0,0,0,0,0,0,0,0,0,0,0.128953097180729,0,0,0.289568643828504,0,0,0.0233072790874269,0,0,0,0,0,0,0.045119355732208,0,0,0,0.200492778288675,0,0,0.221963905351325,0,0,0,0,0,0,0,0,0,0,0,0.0886020118543124,0.0472131050860882,0,0.00321735378754821,0.016455796228524,0,0,0,0,0,0
X600985.SH,0,0,0.283587791636195,0.0697444955393444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194880432616625,0,0.294656670191173,0,0,-0.272546249550766,0.373132351796315,0,0,0,0,0,0.0147108917409849,0,0,0.117889161175742,0.0502827047002739,0,0,0,0,0,0,0,0.170839199622901,0,0,0,0,0.127168381920393,0.00318080487110218,0,0,0,0,0,0,0
X600612.SH,0,-0.380632768709594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427685908493466,0.0756605245518511,0,0,0,0,0,0,0,0.00458388204004564,0.049648698216795,0,0,0,0,0,0,0,0,0.133000108232636,0.157893055037714,0,0.176852784583793,0,0.320236994337935,0.0737436160040089,-0.0172769068528368,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,-0.0389286263949587,0,0,0,0,0,0,0,0,0,0.0620079932288187,0,0.207357086745134,0,0,0,0,0.0168856890640056,0,0,0,0,0,0,0,0.023926447397114,0,0,-0.0128346144268061,0.191863767325098,0,0.000369385473809758,0,0.161386984683615,0,0,0,0,0,0,0,0,0,0,0,0,0.00353302112627373,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.215217598024392,0,0.0221108482120651,0,0.083361523346254,0,0,0.254286564121463,0,0,0,0,0,0,0,0,0,0.0560423970763931,0,3.46944695195361e-18,0.187563258390072,0.139695668538294,0.119050361366232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137647809688549,0,0,-0.0331765480230267,0.0480444645130441,-0.132183497352413,0,0,0,0,0
X002128.SZ,0,0,0,0,0.145640429836288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034512960277519,0,0.157063719715452,0,0,0,-0.050685776550389,0.111266640751242,0.0137841670822087,0,0.200367668656696,0,0,0,0,0,0,0,0,0.0149751731054608,0,0,0.106458458930632,0,0,-0.0343579244008741,0.00255391419544271,-0.00249709890659742,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369298805974951,0,0,0,0,0,0.107311709475606,0,0,0,0,0,0,0.0265224031835828,0,0,0.0963701517436169,0,0.247047902149968,0,0,0.00853940804212418,0,0.115535288327213,0,0,0,0,0,0.162408238837648,0,0,0.0357687553882518,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.212257969973136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299529587260246,0,0.0220468448036041,0,0,0,0,0,-0.0291721848262082,0,0,0.0444548193960754,0,0,0,0,0,0.0291043445247525,0,0,0,0.163979976649669,0,0,0,0,0.203557331724319,0,-0.0242060497906323,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.00280089150724552,0,0.0800997708358979,0,0,0,0,0,0,0,0,0,0,0,0,0.128230828747993,0.131013686085707,0,0,0,0,0,0,0,0,0.0542441069459065,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.179778564101795,0,0,0.0174966335871721,-0.0337171002216369,0,0,0,0,0,0
X000883.SZ,0,0,0,-0.0229824076989982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0970449992960793,0,0,0.111606305006724,0.0379031967920272,0,0,0,0.0695066099261196,0,0,0,-0.0143902856543762,0.0661467381428224,0,0,0.201087446572,0.155678027435494,0,0,0,0.0316095933798182,0.15848696683878,0,0.00754603888715043,-0.00696295666715638,0,0,0,0,0,0
X600995.SH,0,0,0,0.00457300565834076,0,0,0,0,0,0,0,0,0,0.0335425400716671,0,0,-0.00160040744669619,0,0,0,0,0,0,-0.0439270904799501,0,0,0,0,0,0,0.34031204088488,0,0,0,6.93889390390723e-18,0,0.170715896186674,0,0.0798680707444105,0,0.0556024629428676,0,0,0,0,0,0.118359876734209,0,0,0,0,-0.00913807731564011,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0.227003348696603,0,0,0,0,0,0,0,0,0,0,0,0,0.227309760931849,0,0,0.10919036087055,0,0,0,0,0,-0.0574474425537046,0,0,0,0,0,0,0,0.14031265768235,-3.46944695195361e-18,0,1.73472347597681e-18,0,0,0.340942282015045,0.116580172556474,0,0,0,0,0,0,0,0,0,0,-0.0391230649549035,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0842581388194909,0.0189803869564092,0,0,0,0,0.225804160520213,0,0,0,0,0,-0.155188880495237,0,0,0,0.065200523231033,0,0,0,0,-0.197402898480093,0,0,0,0.16312582438584,0,0,-0.232926269621026,0,0,0,0,0,0.105868003000113,0,0,0,0,0,0,0,0,0,0,0.177966798942806,-0.263838918348466,-0.225367259038476,0,0,0,0,0
Slope,0,-1.03428763124017,0,0.0804560336197118,0,0,0,0.00702151748596011,0,0,-0.668475239635456,0,0,0,0,0,-0.066096049454818,0,0,0,0,-1.14452090595631,0,0,0.00174784758984136,0.0421806031813407,0,0,0,0,1.29494752475549,-0.436792948353177,0,0,0,0,0,0,0,-0.474559106278098,0,0,0,0,-0.00497589050206418,0,0,2.77555756156289e-17,0.119837658534992,0,1.75997859812481,0,1.19386157685865,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.157737975680263,0,0,0,-0.211944109947771,0,0.205032929987359,-0.00743862091540345,0,0,0,0.439475170903098,0,0,0,-0.193707550597136,0,0,-0.359219030867209,0.090175479634204,0,0,0,0,0,0,-0.140819980294362,0,0,0.246785977744883,-0.175114898859922,0,0.366168413892982,0,0,0,0,0,0,-0.040757078762839,-0.0816736249440737,0.771441126561426,0,0,0,0,0,0,0
RealEstate_excess,0.456036573747992,0,0,0.109110816100046,0,0.0439814794315064,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470404257812417,0,0,0,0,0,-0.134931764992204,0.12877385880523,0,0,0,0,0,0,-0.0399488711461564,0,0,0,0,0,-0.133139097506117,0,0,0,0,-0.256310254928838,0,0,0,0,-0.0952842987333473,0,0.00404118680608742,-0.0202544460289752,0,0.411754916381314,0,0,0,0
MKreturn,0.0464153526403524,0,-0.11786357067525,0,0,0,0,0.0628448104128503,0,0,0,0,0,0,0,0,0.0170847783152859,0,0,0,0,0,-0.0497788637386398,-0.125540303900595,0,0,0,0,0,0,0,0,0,0,0,-0.0857106815850754,0,0,0,0,0,0,0.163997600882337,0,0,-0.0247941022740641,0,0,0,0,-0.101111397911134,-0.000286934686857155,0,0.199445304563555,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309280263059351,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.000524975073238868,0,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0.000992540032668594,0,0,0,0,0,-0.000150512513241971,0,0,0,0,0,0,0,0,0,0,-0.00081334032172685,0,0,-0.000287928997683803,0,0,0,0,0,0,0,0,0,0,0.000438352163135177,0.00156907013028308,-0.000605892781562391,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00193875859565021,0,0,-0.00406652229097968,0,0,0,0,0,0,0,0,-0.00196297346367085,0.00062110050816114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153261134818725,0,0,-0.00620943022938834,0.00088896682296512,0,0,0,0,0
CarbonVol_Hubei,0.00369838847291302,0,0,0.000270761058355775,0,0,0,-0.00278721111695753,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.00601735185126489,0,-0.00556496232577307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0032195559235571,0,0,0,0,0,-0.00833450620814495,0,0,0,0,0,0,0,0.00437522848842565,-0.00202449493258387,0,0,0,0,0,0
