,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X600019.SH,X000792.SZ,X600011.SH,X601898.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X002271.SZ,X600010.SH,X600547.SH,X600886.SH,X600795.SH,X601600.SH,X000877.SZ,X600426.SH,X600027.SH,X600362.SH,X600176.SH,X601991.SH,X600803.SH,X601699.SH,X600995.SH,X000786.SZ,X000983.SZ,X600160.SH,X000629.SZ,X000408.SZ,X600489.SH,X000723.SZ,X600219.SH,X002080.SZ,X600096.SH,X000807.SZ,X600378.SH,X300037.SZ,X600348.SH,X600688.SH,X600157.SH,X000831.SZ,X000933.SZ,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,-0.24127254219416,0,0,0,0,0,0,0,0,0,-0.163132360942385,0,0,0,0,0,0.0985807042501481,0.178700372115941,0,0,0,0.402976483434216,0,0,0.327073813862485,0.142241447986265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11133103319669,0,0,0,0,-0.0070318259302007,-0.02316151818738,0.243308284697042,0,-0.00590218383527942,0.0268172068126451,0,0,0,0,0,0
X601898.SH,0,0,0,0.0795167293610422,0.169683812498257,0,0,-0.0517115622192939,0,0,0,0,0.0193646154540958,0,0,0.0577717462984756,0,0,0,0,0,0,0,0,0,0.136604702389793,0,0,0.10781021217541,0.240473040153629,0,0,0.174733584576422,0,0,0,0,0,0,0,0,0,0,0,0.0774512324006287,0,0,0,-5.42101086242752e-20,0,0,-0.0260930851834283,-1.73472347597681e-18,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.47130495089835,0,0,-0.356890309264649,0,0,0.202963750130994,0.389923295749301,0,0,0,0,0.205569094075417,0.00595307070274687,0,0,0.315920410440994,0,0,0,0.339568152166818,0,0,0,0.281886575365371,0,0,0,0,0,0,0,0,0,-0.0784306756238475,0.0498535857446234,0.133877373972128,0,0,0,0,0,0
X600111.SH,0,0,0,0.0316653731769595,0,0,0.0872853367115101,0,0,0.091251816015588,0,0,0,0,0,0,0.0557698560677853,-0.041045136493698,0,0,0,0,0,0,0,0,0,0,0,-0.0471811246772705,0,0,0,0.0802995882606218,0,0,0,0.0769792402744128,0,0,0,0.264541190094191,0,0.0127902634389847,0,0,0,0.223739112332822,0,0,0,0.000322958931646644,0.0444172384847384,0,0,0,0,0,0
X600660.SH,0,0,0,0.0453924859407908,0.0836188132994425,0,0.0788385574166229,0,0,0,0,0,0,0.0514831110047881,0,0,0,0,0,0,0,0.0164901540811948,0.0709110694986387,0,0,0.0343159082381864,0,0,1.73472347597681e-18,0,0,0.162860123181466,0,0,0,0,0,0,0,0,0,0,0.0237476865309563,0.00539440167299771,0,0,0,0.162979673987901,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.361369108712194,0,0.117422089107493,0.116980638122255,0,0,0,0.00866064639622737,0,0,0,0,0.00916023953930724,0,0,0,0,0,0,0,0,0,0,0,0.0478567828295704,0,0,0,0,0.0601472572697558,0,0,0,0.0192963434426975,0,0,0,0.0903576460543897,0,0,0,0,-0.0519596985973857,0,0,-0.053814896667049,-0.033509438800747,-0.0151810609341169,0,-0.0439892012457365,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.157931343300551,0,0,0.0715319938590489,0,0,0,0,0,0,-0.0321273025433329,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.696904717999606,0.0682949923170483,0,0,0,0,0,0,0,0,0,-0.094678616284169,-0.00965725021436333,0,-0.137047716782156,0,0,0,0,-0.112629549018221,-0.01955890098769,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0233998701344755,0,0,0,0,0,0,0,0,0.14448835465995,0,0,-0.0890296301650832,0,0,0,0,0,0,0,0,0.158707290299649,0,0.048929086168097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195319746156995,0,0,0,0.173944700674082,0,0,0,0.0129782351881957,0.021084643740086,0,0,0,0,0,0
X600547.SH,0,0.0836049653092116,0,0,0,0,0,0,0,0,0.122336743450024,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0627992260188327,-0.0719972315565963,0,0.11873773770944,0,0,0.11417043477933,0,0,0,0,0,0,0,0.694298962730876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00852304481782689,-0.057594787058612,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.263096571861167,0,-0.236366928196389,0,0,0,-0.0388893879300143,0,0,0,0,0,0,0,0.0888060229204463,0,0,0,0,0.0566620713485327,0,0,0,0,0.0749825025437022,0,-0.0191015943049723,0,0,0,0,0,0,0,0.0159023014834233,0,0,-0.0472967751825281,0,-4.33680868994202e-19,-0.0253906796629078,-0.013505372215569,-0.0209549837874178,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0552176139128851,0,0.0231426171688647,0,0,0,0.454448512806036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168829774995665,0,0,0.222548858246584,-0.0784592447649824,-0.0429692705162386,0,0,0,0,0,0,0,0,0,0,-0.063518728937434,0,0,0,0,0,0,-0.20769065511358,0,0,0,0.0204560750198455,0.0227992775926021,0,-0.70131991971746,0,0,0,0
X601600.SH,0,0.0420396033874618,0,0,0,0,0,0,0,0,0.0361555233799532,0.0522550972410599,0,0,0,0,0.0554026236332573,0.0244281417808279,0,0,0,0,0.153225360019795,0,0.105996984754345,0,0,0,0,0,0,0.0547892221484632,0,0,0.0109231286436302,0,0,0,0.0983190665835601,0,0,0,0,0,0,0,0,0.0488416439087081,0.148101940579525,0,0,0.0142722799340726,-0.0289173394456052,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.531131911171776,0,-0.110633924560223,0,0,0,0,0.0738857904263136,0,0,0,0,0,0.100621480792419,0,0,0.248306715803118,0,0,0,0,0,0,0,0,0,0.103134502995237,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,-0.0120902468920291,0,0,0,0,0,0.0149148747824826,-0.0384068708149147,0,-0.000199950894015605,0.0125246756246746,0,0,0,0,0,0
X600426.SH,0,0,0,0.0971251554888142,0,0,0,0,0,0,0.108835253799271,0,0.139922586587713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268049435599139,0.102640829618945,0,0,0.216172510468593,0,0,-0.0994800951680455,0,0,0,0,0,0.0213760326969694,0,-0.220662682345422,0,0,0,0,0,0,0,0,0,-0.0274222742668415,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.679975816481854,0,0,0,0,0,0,0,0,0.151384518655481,0,0,0.240852897403232,-0.0810193784355818,0,0,0,0.118833566039184,-0.0775981425436289,0,0,-0.334227658272879,0,-0.147793317607529,0.0351423674058121,6.93889390390723e-18,0,0,0,0.0309285667937193,0,0,0,0,0,0,0,0,0,0,0,-0.0427348206063042,0.0666853049804196,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.106964888762226,0,0,0,0,0,0,0,0.0597033037038497,0,0,0,0,0.0314697315628826,0.24272886555985,0,0,0,0.0541094941702851,0,0,0,0.00553415135182849,0,0,0,0,0,0,0,0.00700936501159266,0,0,0.12853770374399,0,0,0,0.115319319753551,0,0.00544052684426933,0,0,0,0,0.031720057820677,0,0,0.00547795055694207,-0.0125803116540496,0,0,0,0,0,0
X600176.SH,0,0.00684718888371267,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259834266762928,0,0,-0.037100801167666,0,0,0,0.118802236642204,0,0,0,0,0,0,0.185716130871918,0,0.334359581068138,-4.33680868994202e-19,0,0,0,0,0,0,0.451972613033793,0,0,-0.0542332023505219,0,0,0,0,0.201007580841306,0,0,0.107305526888203,-0.0442983912014988,0.0179987084706623,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.11505883176593,0.0200247212902304,0,-0.396555969316649,0,0,0.378665002057204,0,0,0,0,0,0,0,0,0,0.201631931485538,0,0,0,0,0,0,0,0,-0.178723558860206,0,0,0,0,0,-0.157752715229977,0,0,0,0.296081737839323,0,0,0,0,0.163345632752442,0,0,0,0.138803446377277,0,0.0361218581984562,-0.0397783437080813,0.0807756259187407,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.483598867995654,0.121836293344032,0,0,0,0,0,0,0,0,0,0,0.0134541158517131,0,0.308107472349102,0,0,0,0.118925753273123,0,0.0671990316955464,0,0,0,0,0,0,0,-0.0264449832383971,0,-0.167546242233565,0,0,0,-0.155641410665757,0,0,-0.167997775197275,0,0,0,-0.0930487908107681,0,0.0473996572179175,0,0,0,-0.0356161114133885,-0.0480305335898341,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.384709119547121,0,-0.0162853501465294,0,0,0,0,0,0.0310494365884158,0,0,0,0,0,0,0,-0.0237030917817585,0,0,-0.0416347493594476,0,0.168376747575194,0,0,0,0,0,0,0,-0.0266439348851616,0,0,0,0,0,0,0,0,0,0,0.184584258228549,0,0,-0.217827666262191,0.0823310860968362,0.0054401483656802,0.0311738545150634,-0.0108460303571376,8.67361737988404e-19,0,0,0,0,0,0
X600995.SH,0,0,0,-0.0321252819950896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365079770258026,0,0,0,0,0,0.179113503015398,0,0,0.0451866025582669,0,1.73472347597681e-18,0,0,0,0.0671702631790823,0,0,0,0,0,0.110567562802234,0,0,0,0.0537098581415084,0.0378968736092751,0,0,0.134518898175533,0.0687002576217317,0,-0.0203928255816002,0.000118635709228842,0.0141227210899367,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0535214101531692,0,0.120490870068488,0,0,0.214143257762242,0,0,0,0,0,0,0,0.482826532887714,0.108354716144831,0,0,0,0,0,0,-0.0396520098262063,0,0.391320432173824,0.0227831315221348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032223088360423,0,0,0,0,-0.209518405408969,0,0,0.00759368166960558,-0.0107981084673093,-0.000985074109544464,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.183550560124525,0,0,0.123730755710755,0,0,0,0,0,0,0,0,0.136529414219683,0,0,0,0,0,0,0.169855490709668,0,0,0,0,0.416932507889406,0.408645788774945,-0.0798973047913227,0,0,0,0,0,0,0,0,0,0,0,0,0.169429701114655,0,0,0,0,0.128342297547482,0,0,-0.0186272203245453,-0.0513905079993789,0,0.179465065586032,0,0,0,0
X600160.SH,0,0.0305215859011111,0,0,0,-0.214954014258896,0.290142290925306,0,0,0,0,0,0,0,0,0,-0.02021833566575,-0.108702922703661,0,0,0,-0.0687450766120452,0,0,-0.0890647887053459,0,0,0,0,0,0.379807375863371,0,0,0,0,0,0,0,0,0.0649210521759906,0,0,0,0.12934766943892,0.0552961984804324,0,0,0,0,0,0,-0.022427597125805,0.0276904521199925,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0199159489702783,0.0414005584971811,0,0,0.0858923402812222,0,0,0,0,0,0.0440189697306862,0,0.103348680038281,0,0,0,0,0,0.0798289627051038,0,0,0,0,0,0,0,0,0,0,0.0649949383832567,0,0,0.441755525967378,0,0,0,0.0428299478944519,0.0768876627125815,0,0.0444725994807186,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0282027832206146,0,0.208635946723721,0,0,0.0410417394684331,0,0,0,0,0,0,0,0.0371749012557145,0,0,0,0.0461932909649255,0,0,0,0,0,0,-0.024597294706744,0,0,0.0403145975556123,0,0,0,0,-1.73472347597681e-18,0,0,0,0.00358901552037094,0.183295114521031,0,0,0,0,0,0,0.00643290538711663,0.00463112956172933,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0124805184979715,0,0,0,0,0.0293947866218272,0,0,0,0,0.0296527841997958,0.450841596951487,0,0,0,0,0,0,0,0,0,0.0951339046920624,0,0,0,0,-0.03378689315,0,0,0,0,0,-0.0528966256222336,0,0.0669103241235489,0,0,0,0,0,0.0892839169268668,0,0.0568808527394752,0,1.0842021724855e-19,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.0143985401080132,0,0,0.118515840518058,0,0,0,0.218036759190254,0,0.0191936222421348,0,0,0,0,0,0,0.264380692569252,0,-4.33680868994202e-19,0,0,0,0,-0.0378383167340865,0,0,0,0,0.0476944258399702,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.0143871331341541,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.00153718378687535,0,0,0,0,0,0,-0.196556704673555,0.0649134543317001,0,0.228648722333185,0,0,0,0,0,0,0,0,0.00514430481870159,0,0,0,0,0,0,0,0,0,0,0.0824149231628969,0,0,0,0,0,0.278594074437871,0,0,0,0,0,0.184598046973307,0.131769162926146,0,0,0.00242340351047276,0.0205822664150261,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.190705530912675,0,0,0,0,0,0,0,0,0,0,0,0.0420950683495876,0,0,0,0,0,0,0.0401715506048575,0,0.153761670924201,0.106956557892066,0,-0.203306689500465,0,0.101667382400424,0,0,0.0355801048891778,0,0,0,0,0,0,0,0,0.19210097968002,0,0,0,0.0740512421629365,0,0,0,0.00944330872374152,0.0131101305891573,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0444195475390028,0,0,0,0,0.131382623987893,0,0,0,0,0,0,0,0,0,0,0,0.121336639901393,0.0900517018313711,0,0,0,0,0,0,0,0,0,0,0,0.215458986786192,0.215540752596765,0.0713172490622455,0,0,0,0.315011332328722,0.129469240153142,-0.0250000079849463,0.0173554193323655,0.01335807284766,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.111258576116439,0.0489003852769343,0,0.0904649111316363,0.162047471453563,0,0,0.0275324591727291,0,0.0643971555385113,0,0,0.125154078389066,0.0506205105849588,0,0,0,0,0,0.0765050255548111,0,0,0,0,0,0.00054757475594297,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0524068255201177,0,0,0.0170886346635176,-0.0114653678382116,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,-0.0331060686133078,0,0,0,0.0494764527302406,0,-0.273988111519112,0.0240156710474796,0,0,0,-0.136372497531461,0,0.160993803551605,0,0.231480714569801,0,0,0,-0.176365986010515,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0871080148498107,0.288168165691578,0,0,0,0,0,0,-0.0258662765584779,0,0,0,0.0296680942886645,0,-0.049691247653353,0,0,0,0,0
X300037.SZ,0,-0.0440925953441851,-0.301573083060707,0,-0.0879446954533167,0,0,0.219058286330892,0,0,0,0,0.0422810346011907,0,0,0,0.148085670891913,0,0,0,0,0,0,0,0,0,0,0.106728450081862,0,-0.135175048881273,0,0,0,0.231275954942905,0.231749372699141,0,0,0,0,0.398114977185317,0,0,0,0,0,0,0,0,0,0,0,-0.0237893137070983,0.0270014856945282,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0.000270743309116053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138317580633656,0,0,0.192781924359535,0,0,0,0,0.300554757419631,0.263210023871144,0.0892646968679976,0,0,0,0,0,0.276238396221105,0,0,0.214560593512111,0,0,0,-0.0102597114202761,0,0,0,0.00979972727542503,0.0446899977106831,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.028929023043601,0,0,0,0,0,0,0.332386206628733,0.0547039286556645,0,0.00484748924833596,0,0.0103949616135101,0,0,-0.0832328138563013,0,0,0,0.15736020004621,0.100225514898672,0,0,0.0311246817643366,0,-0.0613754177319477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771408199365107,0,0,0,0,0,0,0.00754677110400353,0,0.0455264801492352,0,0,0.0342936190138882,0,0,0,0.0112604506868605,0,0,0.0235808999941117,0.0855264684469734,0,0.0670084510344759,0,-1.73472347597681e-18,0,0,0,0.0107917942156205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305272688285261,0.0779791716713421,0,-0.0765723043937303,0.109353052824307,-0.37292813799147,0,0,0,0,0,0,0,0,0,0,0,0.179994123121025,0,1.73472347597681e-18,0,0,0,0,0,0,0.0973563834336081,0,0,0,0,-0.108334948927108,0,0,0,0,0.0935230955365073,0,0.0242755148159548,-0.0128164624208366,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.407282425630617,0,0,-0.0277067774213435,0,0,-0.0702169724312739,0,0,0,0,0,0,0,0.0266211780757478,0,0,0,0.399983847984547,0,-0.101559442589386,0,0,-6.93889390390723e-18,0,0.0920959717365442,0.253880168010828,0,0.304624542687828,0,0.122932658859602,0,0,0,0,0,0,0,0,-0.0195905690870433,0,0,0,0,0,-0.030161265828601,0,0.00243615699552524,-0.0127180969722285,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0.44025219077533,0,0,0.264954395003603,0,0,0,0,0,0,-0.18231230757069,0,0,0,-0.53566688012536,0,0,0,0,0.113256312173957,0,0,-0.0455563266840855,0,0.0236920900274305,0,0,0,0,0,0.342043302646491,0,0,0,-0.215839034050753,0,0,0,0,0,0,-0.0403201378343569,0.0584092021620888,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0373993145690985,0,0,0,0.212705912838196,-0.0100861332421793,0,0,0,0,0,-0.148271628722268,0,0,0,0,0,0,0,0,0,0.0172346080310884,0.172297811944932,0,-0.279488751734069,0,0,0,0,-0.135125515473509,0,0,0,0,-0.290196511533348,0,0,-0.147437984767291,0,0,0,0,0,0,0,0,0.0100651143769208,-0.172668145160418,0,0,0,0,0,0
Slope,0,0,0,0.894531222932346,0,0,3.26622784921513,0,0,0,-0.446811078802809,0,0.58560202285865,0,0,0,0.368912971818573,0,0.0927853965451763,0,0,0,0,-0.807336553049842,0,0,0,0,0,2.16691468559751,0,0,-1.35513848324842,0,0,-0.906988181928215,0,0,0,0,1.38777878078145e-17,0,0,-0.271413468461152,0.0162272578140685,0,0,0,0,0,0,0,-0.196367181010989,0.78567937410664,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.286873654038282,0,0,0,-0.0339781807410179,0,0,0,0,0,0.311802393626295,0,0,0,0,0,-0.0675468580566116,-0.182479001390207,-0.188833313808682,0,0,0,0,-0.259018195272366,0,0,0,0,0,0,-0.602401515716261,0.0732189470537301,0.576254446498701,0,0,0,-0.494819394961405,0.211398584755303,-1.5737434731784,0.105759910202262,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0431978731358932,0,0,0,-0.0370530050316116,0,0,0,0,0,-0.0600077257986874,-4.33680868994202e-19,-0.0833525648511289,0,0,0,0,0,0,0,0,0,0,0,-0.0284932313756706,0.0750590813372844,0,0,0,0,0,0,0,0,0,0,0,-0.0574456386365496,0,0,-0.0245106612622857,0,0,0,0,0.154472600400549,0,0.150144243757164,0.0159796857451718,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.0203553792976559,-0.0273788101778153,0,0,0,0,-0.0308101973743811,0,0,0,0,0,0,0,0,0,0,0,0.0578287600601895,-0.0537945154397653,0,0,0.194411279240562,0,0,0,0,0,0,0,0,0,0.0401856959475983,-2.16840434497101e-19,-0.0517428182844701,0,0,0,0,-0.0218434272946611,0,0.00105483533267989,0.0167964501636084,0,0,0,0,0,0
MKvol,0,0,0,2.21569770558375e-05,0,0,0,0,0,0,0.00116343418045393,0,0.00288827370071157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543806982669369,0,0,0.00190590218270814,-5.12344255938636e-05,0,0,-0.00171254385076801,-0.00282380336218697,0,0,0.000380345301703796,0,0,-0.00088141770868516,0,0.000560829223932291,0.00212104082497455,0,-0.000184019386709835,0,0,0.0029208080403139,-0.00260755487171182,0.000990713010918674,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00760307840893909,0,0,0.00291602699772105,0,0,-0.0287070648597287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148054251416753,0,0.0131747426599392,0,-0.0139477645556281,0.01836376683618,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00264810515284622,0,0,0,0,-0.00241923947116358,0,0,-0.000393587746994985,0,0,0,0,0,0.000915617567508342,0,0,0,0,0,0,-0.000949151022063935,-0.00438272963326221,0.00211603698739315,0,0,0,0,-0.000384236829824031,-0.00128923917330001,0,0.00609910524271759,-0.00899671612698091,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.00279871614191938,0,0,0,0,0,0,0,0,0,0,-0.012550380696541,0,-0.00581384491732969,0,0,0,0.00666538882828611,-0.0205821527031795,0,0,-0.000267123961284017,0,-0.0153190276428703,0,0,0.003709482347277,0,0,0,0,0,-0.00019241997491076,0,0,0.0137210496420698,0,-0.0423508126514679,0,0,0,0,0
