,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X600585.SH,X601600.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600111.SH,X600010.SH,X600795.SH,X600362.SH,X002460.SZ,X600489.SH,X000708.SZ,X002466.SZ,X600160.SH,X600027.SH,X600803.SH,X601991.SH,X000301.SZ,X000786.SZ,X000807.SZ,X600426.SH,X600219.SH,X002128.SZ,X000408.SZ,X000983.SZ,X000630.SZ,X601168.SH,X600176.SH,X000877.SZ,X601699.SH,X600096.SH,X000933.SZ,X600985.SH,X000831.SZ,X600378.SH,X600995.SH,X002353.SZ,X002271.SZ,X600157.SH,X600352.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.285653535451797,0,0.20025196563474,0,0,0,0,0.0642130756814127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127186611995351,0.151705865046402,0,0,0,0,0.336350127060458,0,0,0,0,0,0,0,-0.0642627043816953,0,0.279035249337502,0,0,0,0,0,0.0023999767032993,0,0,0,0,0,0,0
X601088.SH,0.202841600267305,0,0,-0.0260560919523802,0.161428693224141,0,0,0,0,0.087920983998262,0,0,0,0,0,0,0,0,-0.138826645727718,0,0,0,0,0,0,0,0,0,0,0.0710654343488806,0,0,0,0,0,0,0,0,0,0,0,0.113603850786883,0,0,0,0,-0.0121062547727355,0,0,0,0,0,-0.0574055571501596,0,0,0,-0.0455959150379593,0,0
X600028.SH,0.417512249904846,0,0,0,0.229937133612925,0.109913702301962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183769358432757,-0.0849775005377152,0,0,0,0.15209116238429,0,0,0,0,0,-0.0824558091431391,0,0,0,-0.190220296889723,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0.184087301840011,0,0,0,0,0,0,0.0114100332627267,0,0
X600309.SH,0,0,0,0,0,0,0.0525855610029659,0,0,0,0,0,0,0,0,0,0,0,0.111067595504178,0,0,0,0,0,0.131507010614071,0,0,0,0,0.386214005148133,0,0.111042405759231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873339197067751,0.0533227808055237,0,0,0,0,-0.104167287285894,-0.00692520908048796,-0.0182408447947252,0,0,0,0,0
X601898.SH,0,0.393591561117538,0.100031780574636,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.130830822731086,0,-6.93889390390723e-18,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0049477990268533,0,0,0,0,0,0,0,0,0,0,0,0.132297877224237,0,0,0,0,-0.0177633373230148,0,-0.0514291209741395,0,0,0,0
X600188.SH,0,0,0,0,0.161830227023236,0,0,0,0,0,0,0,0,-0.131818966148402,0,0,0,0,0,0,0,0,0,0.171999029374513,0,0,0,0.048837078656918,0,0,0,0,0,0,0,0,0,0,0.377873290056388,0,0,0.0860426606246029,-2.77555756156289e-17,0.287608615019197,0,0,0.0643018607352168,0,0,0,0,0,0,0.172227938665738,0,0,-0.0294073469906668,0,0
X600660.SH,0,0,0,0.339253663514278,0,0,0,-0.0804945149959808,0,0,0,0,0,0,0.168538898112263,0,0,0,0,0,-0.321544611612316,0,0.14185907867043,-0.0397653026570812,0.205765363490693,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,-0.0868750192996718,-0.00780880659823806,0,0,-0.139243335733233,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,1.38777878078145e-17,-0.081723597210334,-0.106204234228945,0,0,0.00284835603032188,0,0
X600019.SH,0,0.263702396615256,0.0412834295101918,0,0,0,0,0,0,0.0355955472950323,0,0,0.245319106424387,0,0,0,0,0,0,0,0.269670313081892,0,0,0,0,0,0,0,0,0,0.0717862474547558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364490687889978,0.123920002465105,0,0,-0.0092480321011424,-0.0628565820174298,0.0172604962551507,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.154794249781077,0,0,0,0,0,0,0,0,0.151146066989311,0,0.0148865951271605,0,0,0,0,0,0,0,0,0,0.17245609910552,0,0.00300882502301113,0,0,0,0,0,0,0,0,0,0.245839269161903,0.0637620555637286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380812696398608,0,0
X601600.SH,0,0.106961306949424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365627631001639,0.210395741079316,0,0.174735433084691,0,0.103828758369495,0,0,0.371695012521131,0,-0.0403945211146098,0.169445570229595,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213695072100377,0,0,0,0.349509811032471,0,0
X600547.SH,0,0,0,0,0,0.0683233715623432,0,0,0,0.0135047415785158,0,0,0,-0.077727311022538,0,0,0,0,0.0600016511405975,0.773377091059303,0,0,0,0,0.0251327618450004,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211139483453486,0,0,0.0271722827295182,0,0
X600886.SH,0,0,0,0,0,0,0.00710054387713441,0,0,0,0,0,0,0,0,0,0.411833404956175,0,-0.14422427361506,0,0,0,0,0.0655688680116216,0.148671326323673,0,0,0,0,0,0,0,-0.00409181386252674,0,0,0,0,-0.0276722179838192,0,0,0,0,0,0,0,0,-0.129084034174117,0.0215988852859692,0,0,0,-0.0155606742027724,0.0775830229000052,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.193327788230475,0.295953541588204,0,0,0,0,0,0,0,0,0.13218384018314,0,0,-0.0143212069783881,0,0.00714140479248675,0,0.366687891182838,0,0,0,0,-0.0287827669404149,0,0,0,0,0,0,-0.0495320389669027,0,0,0,0,0,0,0,0,0,0,0,0.0622079179468875,0,0,0,-0.0489524703630846,-0.0198049732414683,0,0,0,-0.0380538147848057,0,0
X000792.SZ,0.00588806881498287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235958871616845,0,0.175361775183884,0.118007625608825,0.0861044066128443,0,0,0,0,0.0328165491382174,0,0,0,0,0.113150015097664,0,0,0,0,0,0,0.00469124144600864,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.115863550707124,0,0,0,0,0,0,-0.0303674149002671,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268719105246933,0,0,0.265837051435684,0.0283319586976109,0,0,0,0,0,0,0,-0.124876433085184,0,-0.0411085677913987,0,0,0,0,0,0,0,-0.0206968810452742,0,0,0,0.019135552018319,0.33748197989835,0,0.177963792588907,0,0,0,0,0,0,0,0.00471866669315688,0,0,0,0.0305592102584429,0,0
X600010.SH,0.0187269819014694,0,0,0,0,0,0,0.2251994100849,0,0,0,0,0,0,0.324052568024026,0,0,0,0,0,0,0,0,0,0,0,0.0938463170569294,0,0,0,0,0,0,0,0.00289770969435806,0,0,0.0288643233315427,0,0,0,0,0,0,0,0,0.142008795421352,0.0586839640631494,0,0,0,0,-0.00843916953363203,0,0,0,0.107922315206245,0,0
X600795.SH,0,0,0.150521458346068,0,0,0,0,0.00427618861060632,0,0.069026932314623,0,0.329451606707895,0,0,0,0,0,0,0,0,0,-0.0377468232708362,-0.0839941858611676,0.0337555756114982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883941769686063,0,0,0.0835363499174508,0,0,0,-0.0687332363384547,-0.00926488474580311,0,0,0,0,0,0
X600362.SH,0.168258178507745,0,0,-4.33680868994202e-19,0,0,0,0,0,0.230622008173795,0,0,0,0,0,0,0,0,0.116943279397809,0.101937977069518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749075013667612,0,0,0.0639747006210039,0.00160262425770772,0,0.0358517549576207,0,0,0,0,0.15974682636797,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,-0.321545381206794,0,0,0,0,0,0,0,0,0,0,0,0.131745643636569,0.228630298670973,0,0,0,0,0,0.190905110625609,0.442589262418258,0,0.0459793329530464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14831108908524,0.0922073703963443,0,0,0,0.0494328249136,0,0,0.077426635082961,0,0,0,0
