,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600547.SH,X600188.SH,X601600.SH,X600795.SH,X601991.SH,X600362.SH,X600111.SH,X600157.SH,X600489.SH,X600027.SH,X600886.SH,X002466.SZ,X601992.SH,X600623.SH,X600299.SH,X000792.SZ,X600309.SH,X600660.SH,X300072.SZ,X600549.SH,X601158.SH,X000723.SZ,X600583.SH,X000408.SZ,X600352.SH,X000883.SZ,X000709.SZ,X002075.SZ,X000898.SZ,X000983.SZ,X002460.SZ,X600176.SH,X000539.SZ,X000027.SZ,X002470.SZ,X000060.SZ,X000630.SZ,X002407.SZ,X600021.SH,X000012.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.107375513940773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607666405440859,0,0.00224852935522123,0,0,0.0316732143644592,0,0,0,0,0.0645433444179302,0,0.0677381800992744,-0.0372298707493402,0,0,0,-0.0239082620200767,0,0,0,0,0,0,0,0,0,0,0.0964068621158354,0,0,0,0,0,0,0,0,0.0410616339047858,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.188576210185487,-0.0354801719164171,0,0,0,0,0,0,0,0,0,0,0,0,0.0067344139964529,0,0,0.116315275517038,0,0.0218215267771525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006299809358362,0,0,0,0,0,0,0,0.00179010537004877,0.0346114842976198,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0727582667955464,0,-0.0296109597924619,0.0753811787168016,0,0,0,0,0.0242565172348919,0.106986542825972,0,0,0,0,0,0.00637476776970209,0,0.0803767813933241,0,0,0,0,0,0.00607037892122375,0,0,0.0659565800088588,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363046823209599,0,0,0,0,-0.00611803162507391,0.0738974778293982,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0937255079237146,0.0860306644533881,0,0.197101597585283,0.0589928726406162,-0.0237400178523378,0,0,0,0,0,0,0,-0.0763527993126637,0,0,0.0349780631074599,0,0.00782184310485832,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0630985691510823,0,0,0,-0.0197920742428793,0,0,0,-0.066215277078696,0,0,0.0108434800412618,0,0,0,0,0,0.14102198048357,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0318479836480343,0,0.0761666905640511,0,0.0108283865127189,0,0.0583466393795395,0,0,0,0.388131799392946,0,0,0,0,0,-0.0193372187940385,0.00994698688036346,0,0,0,0,0,0,0,0.132868187159426,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.020666096874224,0,0,0.0534583072987473,0,-0.0102984530444672,-0.0448355109342929,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.141689436077927,0,0,0,0,0.0707000938016015,0,0,0,0,-0.161455789112989,0,0,0.00241608764449177,0,0,0.222458159827184,0,0.143837777870566,0,0,0,0,0.0174309440020125,0,0,0,0,-0.0847605765316755,0.112229737637622,-0.0298916195725274,0,0,0,0,0,0,0.057936428010798,0.231437912140593,0,0,-0.102085342538608,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,-0.0132278234590886,0,0,0,0,0,0.0429485468315605,0,0,0,0,0,0,0.0573883577614482,0,0,0,0,0.0513112350665252,0.0731393098663294,0,0,0,0.111724482358776,0.0688408314104116,0,0,0,0,0.0520421110028348,0,0,0,0,0.00605829974261141,0,0,-0.0713802345664943,0,0,0,0,0.000469014892375173,0.0180775182570746,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,-0.0169679789070567,0.0191757213961826,0,0,0,0,0,0,0,0,0,0.0427752516019733,0,0.0141962875982322,0,3.46944695195361e-18,0,0,0,0.0828670485652904,0,0,0,0.0741681429014048,0.00183182475791273,0,0,0.0255558279902004,0,0.180785568815366,0.0159372417631683,0,0,0,0,0.0721899026744375,0,0,0.0141404920354049,0.110840796226092,0,0,-0.0204764167216462,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,-0.0186290457159571,0.10757176890016,0,0,0,0,0,0.0597009658845807,0,0,0,0.126423266120254,0,0,0.147819168926758,0,0,0,0.135235671743458,0,0,0,0,0.087096705803807,0,0,0,0.162242814765918,0,0,0,0.0487352611637692,0,0,0,0,0,0,0.047299670060882,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579272687719294,0,0,0,0.254711296192686,0.040743025810053,0,0,0.000643625947998086,0,0,0.0565837507518675,0,0,0,0,0,0,0,0,-0.0565633020936237,0,0.0144554929749633,-0.0603637518083581,0,0,0,0,0,0,0,0,0,0,0.00595342592117342,0.00324746804966451,0,0,0,0,0,0
