,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X002271.SZ,X600547.SH,X002466.SZ,X000786.SZ,X600362.SH,X600176.SH,X600426.SH,X000301.SZ,X600011.SH,X601898.SH,X601600.SH,X600886.SH,X600111.SH,X600010.SH,X600188.SH,X600352.SH,X600219.SH,X600486.SH,X600801.SH,X601991.SH,X002080.SZ,X600795.SH,X600489.SH,X002353.SZ,X600688.SH,X600803.SH,X601168.SH,X300037.SZ,X600399.SH,X600027.SH,X601992.SH,X600299.SH,X600157.SH,X000932.SZ,X000898.SZ,X002409.SZ,X300073.SZ,X000027.SZ,X002497.SZ,X600516.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0.0602758333159885,0.0533035509489458,-0.0468300609997514,0,0,0,-0.0433720096965998,0,0,-0.0347598022728817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611473077712426,0,0,0,0.00536027404141583,0.0464182069077059,0.0373588221761334,0,0,0,0,0,0,-0.0179648671475639,0,0,-0.0134334405712062,0,0,0,0.00625455074297657,0.00226273993695944,0,0,0,0.00556506011333111,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223720728338638,0,0,0,0,0,0,0,0,0,0,0.185496235637342,0,0,0,0,0,0.529532741425961,-0.111391293119322,0,0,-0.216260696259214,0.00895554663969377,0,0,0,0,0,0,-0.760076030620525,0,0,0,0.472071781135929,0,-0.707152011896896,0.160684144330539,0,0,0.0868245962092526,0,0,-0.00603824484951511,0,0
X000786.SZ,0,0,0,0,0,0,0,0.00842742666169723,0,0,0,-0.0797923414770395,0,0,0,0,0,0,0,0,0,0.0494035565111193,0,0,0,-0.0402032761969272,0,0,0,0,0,0,0.201349564268667,0,0.255952728356226,-0.0546017843702598,0,0,0,0,0,0,0.260134847730772,0,0,-0.101136821736131,0,0,0,0,0,0.0187810205849064,0.0146593887286505,0,0,0,0.0225723696357126,0,0
X600362.SH,0,0,0,0,0,0,0,-0.020689726355846,0.111797584589893,0,0,0,0,0,0,0.156954373147851,0,0.262765607962417,0.381375127032509,0,0,0.277286192241094,0,0,0.0888928458606283,0.0250974507944311,0,0,0,0,0,0,0,0,0,0,0,0.0136846408940953,0,0,0,0,0,0,0,0,0,0,0,0.246173503529178,0,0,0,0,0,0,-0.0159328287611512,0,0
X600176.SH,0,0,0,0,0.315639624306594,0,0,0,0.350926316942927,0,-0.415580826207967,-0.109015630242049,0,0,0,0,0,-0.057707694639168,0,0,0,0,0,0,0,0,0.0263461221951435,0,0,0.0116214455818193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190869356622511,0.324014646069191,0,0.0317383664356087,0,0,0,0.0149134010198869,0.00428989284810834,0,0,0,0.00617639914992239,0,0
X600426.SH,0,0,0,0.289748806832114,0,0,0,0,0.0356143890824809,0,0,0,0,0,0,0,0,0,0,0,0,0.201590124740333,0,0,0,0,0.223299308775824,0,0,0.0521077692730087,0,0,0,0,0,0.0403431495483892,0,0.00529391981433734,0,0,0,0,0,0,0,0,0,-0.111392928807927,0,0,0,0,0.0388145894071908,0,0,0,-0.00867874012457651,0,0
X000301.SZ,0,0,0.0698621301712552,0,0,0,0,0,-0.394440570645818,0,0,0.0939528320824281,0,0,0,0,0,0,0.00281770833908203,0.163619550191653,0,0.225627785566231,0,0,0,0,0,0,0,0,0,0,0.415163336197735,0,0.0840238356515643,0,-0.0154894103326407,0,0,0,0,0,0,0,0,0,0,-0.087966209723363,0,0,0,0.00961834708126764,0.151775952132688,0,0,0,-0.0201364568125952,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15308783675048,0,0,0,0,0,0,0.00607877188404483,0.0543364831440077,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.100236427044957,0,0,0,0.00871935194927076,0.0784780629802275,0,0,0,0,0,0,0.0730339837803978,0,0,0.0222201754227505,-0.0295721680667661,0,0,0,0.00551489757517725,0,0
X601898.SH,0,0,0.34907636818308,0.0585855612340354,0,-0.0629058942018628,0,-0.040972068597227,0,0,0,0,0,0,0.027556953601534,0,0,-8.67361737988404e-19,0,0,0,-0.034303160134982,0,0.307407739060188,0,0.0736193312977544,0.122762180972208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129818631179147,0,0.000820136466556447,0,-0.0344691379550679,0,0,0,0.347083639180582,0,0,0.0329471762737466,-0.0684313296477706,0,0,0,0.0024210969687099,0,0
X601600.SH,0,0,0,0,0,0,0.0803146175036253,-0.0297236208825734,0,0,0,0.025469745005245,0,0.146630870876487,0,0,0,0,0.193786577772871,0,0,0.086114311683148,0,0,0,0.288775545949705,0,0,0,0,0,0,0.0146243098930248,0,0,0.0306073421970222,0,0,0,0,0,0,0,0,0,0.0330091541100149,0,0.0481018591629476,0,0,0,-0.0094843243329169,-0.0276799016649343,0,0,0,-0.0164654342034788,0,0
X600886.SH,0,0,0,0,0,0,0,0.0705238762213011,0.000604647684669417,0,0,0.0189498013679071,0.0755287937731391,0,0,0,0,0.123351740451595,0,0,0,0.0492418385268864,0,0,0,0.0995275585426472,0.0358872926999439,0,0,0.0623777119392106,0,0,0.0513743612042398,0.0936860096611319,0,0.0334769411058628,0,0,0,0,0,0,0,0,0,0,0,0.0328281568274227,0,0,0,0.0536665307534445,-0.0710733689950522,0,0,0,0.000351987082768853,0,0
X600111.SH,0,0,0,0,0,0.158178950734093,0,0,0,0,0,0,0,0.0833564756710972,0,0,0.125585665471897,0.211894134600233,0,0.300330526858793,0,0,0,0,0,0,0,0,0,0.071346977035248,0,0,0,0,0,0,0,0.00960130871167997,0,0,0,0,0,0,0,0.0268161734440524,0,0.0167913264514922,0,0,0,0.0193924924326979,-0.00693023250434066,0,0,0,-0.0055467930514521,0,0
X600010.SH,0,0,0,0,0,0,0,0.00188852562775396,0,0,0,0,0,0,0.00529034023309601,0,-0.0325290529207016,0,0,0,0,0,0,0,0,0.0266068987526172,0,0.0813929220026396,0,0,0,0,0,0,0,0.0468490112979576,0,0,0,0,0,0.0122731808121706,0,0,0,0.0148317349473512,0,0,0,0.248636876845951,0,0.00864522572612636,0,0,0,0,-0.00421012866040971,0,0
X600188.SH,0,0,0.286373955100954,0.0107370905385927,0,0.163779406441563,0,0,0,0,0,0.00826316797768472,0.1158120477735,0,0,0,0,0,0.164209025634894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791135170596515,0,0,0,0,0,0.175517563331852,0,0,0,0,0,0,0,0,0,-0.0637067315451814,0.0903870043030884,0,0,0,0.000266115925828556,0,0
X600352.SH,0,0,0,0,0,-0.0991379985988115,0,0,0,0,0,-0.0517395923382331,0,0,0.047912905165482,0,0,0.255908908320844,0,0,0,-0.134838280090762,0,0,0,0,0,0,0,0.11299963703854,0,0,0,0,-0.0986295689436913,0.164123827733597,0,0.164987681195782,0,0,0,0,-0.224931773835139,0,0,0,0,0,0,0,0,0.00153353747466131,0.0291492092613341,0,0,0,0.00407596353331964,0,0
X600219.SH,0,0,0,0,0,-0.0789458921106113,0.381470447053896,0,0,0,0,0.0172915120548686,0,0.0458167701171293,0,0,0,0,0,0.104887950743999,0,0,0,0,0,0,0.281408168039021,0,0,0,0,0,-0.0326422769981101,0,0,0,0,0,0,0,0.0728767211453919,0,0,0,0,0,0,0,0,0,0,0,0.0138737088684205,0,0,0,0.00425363827683475,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0,0.0728631476779233,0,0.0593567965537228,0,0,0.0688954780198947,0,0.144985724969286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940734979437126,0,0,0,0,-1.73472347597681e-18,0.0775436271062966,-0.109572502400938,0,0,0,0,0,0,-0.033754523313219,0.070206721332009,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.245625576565006,0,-0.124353818743558,0,0,0,0,0,-0.0466435989283016,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0759498420390336,0,0,0,0,0,0,0,0,0,0.0712706098684459,-0.0131493938174086,0,0,0,0.0767246882050709,0,0.273976952163668,0,0,0,0,0,-0.0643568748803573,0,0,-0.0100934472595033,0.00983686829316183,0,0,0,-0.00384699443260094,0,0
X601991.SH,0,0,0.0127549058681178,0,0,0,0,0,0,0,0,0,0,0,0,0.0161468066702092,0.0695658619593107,0.122239785888434,0,0,0,0.0314669194274233,0,0,0,0,0,0,0,0.0553601660449239,0,0,0,0,0,0.0294503118716574,0,0,0,0,0,0,0,0,0,0,0.117548728540291,0,0,0,0,-0.00948568700438187,-0.0146814949708653,0,0,0,0.00168188370511021,0,0
X002080.SZ,0,0.398317611711227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.367784842608493,0,0.118941096537255,0,0,0,0,0,0,0,0,0.277551825820837,0.250265703227913,0,0,0,0,0.285607049112786,0,0,-0.0666671730577847,-0.215574438937687,0,0,0,0,0.381985954740055,0,-0.154785166425215,0,0,0.152585930287151,0,0,0,0.0181949041048604,-0.0177501428553398,0,0,0,0.0428058419533145,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.266455815734126,0,0,0.084436638699628,0,0.0391524850457322,0.0976710472779989,0,0,0,0,0.0987475604135004,0,0.063104163437653,0,0,0,0,0,0,0.111548133505231,0,0,0.010061592506493,-0.093006400135367,0,0,0,-0.119040456975123,0,0,0,0,0.0784959628591259,0,0,0.0742840086380125,0,0,0,0,0,0,0.00688649197923014,0,0,0,0,-0.0149626205428342,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.701322773671809,0,0,0,0.0174169414545717,0,-0.0276690932840599,0,0,0,0.142062684205272,0,0,0,0.00527511095466083,0.116718970202183,0,0,0,0,0,0,0,0,0,0.00284583420531657,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.045462859308301,0,0,0,-0.0104064800678256,0,0,0,0,-2.16840434497101e-19,0,0
X002353.SZ,0,0,0,0,0,-0.00737702530164634,0,0,0,0,0,-0.00573278688899303,0,0,0,0,0,0,0,0,0,0.340165917449039,0,0,0,0,0.117468154605543,0,0,0,0,0,0,0,0.0586032745399141,0.0017440046677088,-0.067688895082629,-0.144351279150168,0,0,0,0,-0.0697859021275101,0,0,0,0,0,0,0,0,0.00370070354939711,0,0,0,0,0.00947054905399662,0,0
X600688.SH,0,0,0,0.0754408472325179,0.0971406718978182,0,0,0,0,-0.00521268753713318,0,-0.0339412384001146,0,-0.00476395046849458,0,0,0.0227078093821494,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0455911398159239,0,0,0,0,-0.0216367603638522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195668150281064,-0.0467739369787096,0,0,0,0.0013698447537203,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.144465944637777,0,0,0.0148190247441874,0.0914886084590758,0,0,0,0,0,0,0,0,0,0.0497244061898393,0,0,0,0,0,0,0,0,0.0195828788949018,0.153258524875672,0,0,0,0,0,0,0,0.0609088855495309,-0.131626624498007,0,0,0,0,0,0,0.0238297912836858,0,0,0,0.00561821177524678,0,0
X601168.SH,0,0,0,0,0,0.207995705014959,0,0,0,0,0,0,0,0,0,0.275494481565245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.669924912188983,0,0.0244291207370131,0,0,0,0,-0.0189805514138517,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0535783001447147,0,0,0,0,0,-0.686509426861252,0,0,0,0,0,0,0,0,-0.178447368022803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108156669972802,0.24777652479678,0.218127297097178,0.466299665234432,0,0,0,0,0,-0.0659736942562016,0.0404416134721975,0,0,0,-0.0218327927614825,0,0
X600399.SH,0,0,0,0,0,0.166137234636659,0.00204245193626101,0.142535547612346,0,0,0.31297741317634,-0.0799556414917875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.094426006047019,0,0,0,0.00637598958783705,0,0,0,0,0,0,0,0.0684279995191421,0,0,0,0,0,0,0.00844347222791014,0,0,0,0,-0.0338968961155052,0,0
X600027.SH,0,0,0,0,0,0,0.0826623580917885,0,0,0,0,0,0,0,0,0,0,0,0,0.00369630120194982,0,0.0405189368585453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543660312566101,0,0,0,0,0,0,0.00938979094608118,0,0.0521982471262948,0,0,0,0,-0.00120049395586183,0,0,0,0,-0.00107401562914731,0,0
X601992.SH,0,0,0,0,0,0,0,-0.0502137216048689,0,-0.00226840496177991,0,0,0,0,-0.0297953626385055,0,-0.0356502176750777,0,0,0,0,0,0,0,0,0,0,0.174832686302687,0,0,0,0,0.0399484608920934,0,0,0.0444603361158555,-0.0233323575805697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00234862911234898,-0.00822797595959752,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0457033098682082,0,-0.00682525138328391,0,0,0,0.0893335162729459,0,0,0,0,-0.162199563219833,0.0476799472548051,0,0,0,0,0,0,0,0,-0.204124883586751,0,0,0,0,0,0.14568885283779,0,0,0,0.0191942654343255,0,0,0,0,0,0.0978511010756207,0,0,0,0,0.142921600027515,0,0,0,1.0842021724855e-19,0.0224100512779823,0,0,0,0.000734796389184472,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0750844745273047,0,0,0,0,0,0,0,0,0,0,0,0.0788707275195161,0,0,0,0.293717365497335,0,0,0,0,0,0,0,0,0,0,0,0.198480755225554,0,0,0,0,0,0,0.102535249935155,-0.0637246959916149,0,-0.163356601074899,0,0,0.160576056878125,0,0,0,0,0,-0.0102029167043274,0,0
X000932.SZ,0,0,0,0.0102547792566471,0,0,0.164090020150804,0,0,0,0,0.0196380062664684,0,0.0859644018962352,0.0337577082793276,0,0,0,0.046671522718129,0,0,0,0,0.083757046557999,0,0,0,0.0683176017249762,0,0.0649663930540004,0.0605012901037382,0,0,0,0,0,0,0,0,0,0,0,0,0.116598785988435,0,0.0559349375609545,0,0,0,0,0,0.0186061330876822,0,0,0,0,-0.00178438616024624,0,0
X000898.SZ,0,0,0,0,0,0,0.0217149959206482,0,0,0,0,0,0,0,0,0,0,0,0,0.0494799674455532,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.183102739127824,0,0,-0.0453864556340096,0,0,0,0,0.00219595378323841,0,0,0,0,0.338620706287241,0,0,0,0,0,0,0,0,-0.0046918471657773,0,0,0,0,-0.0183862356208164,0,0
X002409.SZ,0,0,0,0,0,0,0,-0.113222142392206,0,0.340968093130078,0,0,0,-0.0350149832985262,-0.123178088652142,0.0491449228283116,0,0,-0.0877312092651073,0,0,0.212141107847514,0,0,0,-0.134181826122268,0,0,0,0,0,0,0.129935018629035,0,0,0,0.17893497409013,0,0,0,0,0,-0.0311399448293564,0,0,0.101249357852199,0,0,0,0,0,-0.0264501130500197,0.0292446128599005,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0,0.148671371849045,0,0,0,0.04564801231473,0,0,0.0764297773130571,0,0.0489994794458781,0,0,0,0,0,0,0,0,0.145899729763809,0.15093959145353,0,0,0,0,0,0.000481228285071047,0,0,0,0.323514273618948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231630126406274,0,0,0,0,0.00341756422101368,0,0
X000027.SZ,0,0,0,0,0,0.152848350535241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127924250581868,0,0,-0.0265310919440523,0.0920878677073609,0,-0.00434173292328542,0,0,0,0,0,-0.00718031261361589,0,0,0,0,0.216386835557986,0,0,0,0,0,0,0.0219558077492806,0,0,0,0,0,-0.047206594780664,0,0,0,0,-0.0147230919532239,0,0
X002497.SZ,0,0,0,0,0,0.15465950931888,0,0,0,0,0,0,0,0,0.114345231830184,0,0,0,0,0,0,0.377654723710763,0,0,0,0,0,0,0,0.0391228798716793,0,0,0.0429796653804341,0,0,0.18673237137937,0.393460935632223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665662528107019,-0.212712088798073,0,0,0,-0.0124769821037706,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608556975210576,0.251244337090414,0,0,0.129348546975536,0,0,0,0,0,0,0,-0.0736614888456287,0,0,0.0560121063473929,0,0,-2.16840434497101e-19,0,0,0,0,0.0633751563040882,0,0,0,0,0.15438381070248,0,0.0283856302120957,0,0.106125924585694,0,0,0,0,0,0,-0.00483863790695129,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614294713396522,0,0,0,0,0.227421614159968,0.0864884060273686,0,0,0,0,0,0.210192806666102,0,0,0,0.0192813700239637,0,0,-0.0835446156882376,0,0,0.127693848249305,0,0,0,0,0,0,0.0672867169830056,0,0,0,0,0.115882377495499,0,0,0,0,0,0,0,0,-0.0130573460443383,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.204325121774624,0,0,0.0267947789862813,0,0,0.0640478686897669,0,0,0,0,0,0,0,0,0,0,0,-0.106610132338088,0,0.112410433019599,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.326683167740975,0,0,0.0658240117403626,0,0,0,0,0,0,0.011742480885708,-0.107127080118222,0,0,0,-0.015698873481219,0,0
Slope,0,0,0,0,0,0,-0.425035434771351,0,0,0,0,0,0,0,0,0,-0.417564159606024,0,0,0,0,0,0,0,0,0,-0.578364147743307,0,0,0,0,0,0,0,0,-0.0204315074908729,0,0,0,0,0.192423557987407,0,-0.240473690508734,0,0,0,0,0.354746382390789,0,0,0,0,1.67626928228004,0,0,0,-0.00896022110569233,0,0
TED,0,0,0,0,0,-0.181743428329001,0,0,0.218566391886876,0,0,0,0,0,0,0,1.04880524632226,0,0,-0.334576756693227,0,-0.475643277055654,0,-0.216815749027853,-6.93889390390723e-18,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.227958750039978,-0.00775273559140549,0.325315607778672,0,0,0.401246105885782,0,0,0,0,0,0,0,0,0,-0.50262226976073,0.417827331551681,0,0,0,0,0.0948226573085342,0,0
RealEstate_excess,0,0,-0.0750345894233029,0,0,0.0318094057509281,-0.113210521356716,0.10833403314762,0,0,0,0,0.0423264867231183,0,0,0,0.0212922787510289,0,-0.0825977904753809,0,0,0,0,0,0.061960737255684,0,0,0,0,0,0,0,0.0534199486429438,0,0,0,-0.0283260813448047,0,0,0,0.00722795902041433,0,0,0,0,-0.0304194073118861,0,0.0197708189032262,0,0,0,-0.0141478527700316,0.0023586655156306,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0519838755543057,0,-0.0387202939717143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0540145369715064,0,0,0,0,0,0,-0.000198219341829199,0,-0.0613051421949018,0,0.025478236377899,0,0,-0.0746764550034039,0,0,0,0,0,0,0,-0.000544005011809222,0,0,0,0,-0.00127175182301844,0,0
MKvol,0,0,-0.00352551082944264,0.00194259273453404,0,0,0,-0.000350895217168089,0.00113416844820872,0,0,-0.000189573698872747,0,0,-0.000588546598209989,0,-0.000516389403248684,0,0,0,0,0,0,0,-0.000857891930183494,0,0,0,0,0.00161607866388299,0,0,0,0,0,0.000722521328296183,0,0,0,0,0,0,0,0,-0.0019264636913914,0,0,0.000883613382423867,0,0,0,0,-0.000809533669867529,0,0,0,-0.00191829009026217,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.765566124189484,-0.696183805780257,0,-0.187004505916564,0,0,0,0,1.46100544726082,-0.473997510587982,0.66728446390273,0,0,0,0,0,0,0,0,0,0,0,0,0.496827862507719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.710524388177796,0.200012320661103,1.26197809201385,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00149407372463358,0,0.00230991573776854,0,0,0,0,0,0,-0.00107841814089607,0,-0.00258681801944914,0,0,0,0,0,0,0,0,0,0,0,0.00144735317008319,-0.00105566775587191,0,0,0,0,0,0,-0.00119072361616569,0,0,0,0,0,0,0,0,0.000773814884003089,0,0,0,0.000327244708406034,0,0,0,-0.00394048445834944,0,0,0,0,-0.0015232807823909,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139640784600782,0,0
