,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601898.SH,X600660.SH,X601991.SH,X600886.SH,X601600.SH,X600688.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X600176.SH,X000898.SZ,X601992.SH,X002466.SZ,X600516.SH,X000709.SZ,X600111.SH,X600352.SH,X002460.SZ,X600299.SH,X000786.SZ,X600489.SH,X000629.SZ,X600808.SH,X601158.SH,X600801.SH,X000825.SZ,X600219.SH,X000553.SZ,X000883.SZ,X600583.SH,X002110.SZ,X002271.SZ,X002470.SZ,X600157.SH,X600021.SH,X600612.SH,X000408.SZ,X601699.SH,X600339.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0.115380539953087,0,0,0,0,0.0257513110510577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00431550411059136,0,0,0,0,0,0.0023865833887869,0,-0.0590138417451944,0,0,0,0,0,0.0542550678758126,0,0,0,0.350706399587369,0,0,0,0,0,0,0,0,0.0143475039313045,0.0143070952800443,-0.0485726576529945,0,0,0,0.00369423795892275,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029481394070889,0.010411477034213,0,0,0.0915597034319273,0,0,0.0597822922782291,0,0,0,0.104205919284004,0,0,0,0,0,0,0,0,0,0,0,-0.0551222240801636,0,0.01460836933162,0,0,0,0,0.0562961983729968,0,0,-0.00885409801023717,0.00530530438226098,0,0,0,-0.00248742876155078,0,0
X600886.SH,0,0,0,0.0302175137674034,0,-0.0354701602477172,0.0625388629101097,0,0,0,0,0,0,0,0,0.127905215996807,0,0,0.0768026195984149,0,0.138794754236217,0.0443170159095637,0,0,0,0,0.132004163172861,0,0,0,0,0,0,0,0,0,0,-0.231028289030301,0,0,0,0,0,0.0495333303981433,0,0.0386441847484082,0,0,0,0,0,0.0388851412820307,-0.0469594340026968,0,0,0,0.0507250229099588,0,0
X601600.SH,0,0,0,0,0,0.0767508541401243,0,0,0,0,0,0,0,0,0,0,0,0.00980602271594328,0,0,0,0.131078252994763,0.124631625347677,0,0,0.097926180745865,0,0.0482559581185902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324405863521427,0,0,-4.33680868994202e-19,0,0,0.08946848935738,0,0,-0.0231353930211771,-0.00580214293871374,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.188407330372426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396871549395058,0,0,0,0,0,0,0,0,0.0399454055195431,0,0,0,0.146314097623066,-0.0250447814246189,0.0876977633066963,0,0,0,0.0116245934219332,0,0,-2.16840434497101e-19,0.0252421289782613,0.268790997885065,0.00223010335419376,0,0.0279788190437244,0,0
X600795.SH,0,0,0,0,0,0,0.344432702066273,0,-0.0358176708006929,0,0,0,0.318698040338878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037563238044212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948426048578361,0,-0.0608038673293915,0,0,0,0,0.119936474771364,-0.0370229591523581,0.0629885585580987,0,0,0,-0.0989742467735908,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567640105686249,0,0.363322769634323,0,0,0.0169911929843635,0,0,0,0,0,0,0,0,0,0,0,0.0373673168750321,0,0,0.0376604855728477,0,0,0,0,0.0535195502504864,0,0,0.00524291175557575,0.0025836891736929,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.050229279834514,0,0,0,0,0,0,-0.0127049328522521,0,0,0,0,0,0,0.0878816841141943,0,0.0641209673278406,0.0863940422265381,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.1828797232099,0,0.0355935041888353,0.0115012539681285,0,0,0,0,0,0,0,-0.00204965214567106,-0.0159530594310232,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.570437763570442,0.191418775495254,0,0,0.0742476023286831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331824638295357,0,0,0,0,0,0,0,0,0,0.0824777955229314,0,0,0.0870882441176938,0.196793978680193,-0.479160692632689,0,0,0,0,-0.0217218110001618,0,0,0,0,-0.0913102089909913,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104451217668564,0,0,0,0,0.148126088153068,0.0838462151525616,0,0,0,0,0.0699092697414537,0.204685871002114,0,0,0,0,0,0,0,0.0916575343327879,0,0,0.0594136481275084,0.0454727636155138,0,0,0,0,0,0.0503396092278534,0.0264364421886297,0,0,0.0230473396656042,0,0,0,0,0.0581562582405313,-0.0271137828907022,0
X000898.SZ,0,0,0,0,0.311214030534032,0,0.0914702486785687,0,0,0,0,0,0,0,0,0,0,0,0.0528615689731742,0.0475037945007064,0,0.134530031846878,0,0,0,0,0,0,0,0.0278824766231881,0,0,0,0,0,0,0,0,0,0.053999413888341,0,0,0,-0.0261694163919057,0,0,0,0,0,0,0,-0.0133529835080018,0,0,0,0,0.0627067080856237,0,0
X601992.SH,0,0,0,0,0.182787863596226,0,0,0,-0.0437029092041117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740999913491487,0,0,0.258558546688838,0,0,0,0,0.153034361776295,0,0,0,0,0,0.0857216324110154,0.0814607388333065,0,-0.0955369520904843,0,0,0.0466954336356199,0,0,0,0,0.0477675725438267,-0.0497009988039251,0,0,0,0,0,0
X002466.SZ,0,-0.205334449345799,0,0,0,0,0,0,-0.00127371176472865,0,-0.133385311290756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868113210468463,0,0.00371736844011856,0,0,0,0,0,0,0,0,0,0,0,0.125138189960967,0,0,0,0.078341880282888,0,0,0,0,-0.131321848514764,0.0253934892169686,0.00277289879061695,-0.0280814913274099,0,0,0.0999014594528363,0,0
X600516.SH,0,0,0,0,0,0.15346101916401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177391006859634,0,0.027553828552256,0.079608451783316,0,0,0.061025007693277,0,0.247863115029924,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.258008683722888,0.0496251935689509,0,0,-0.0046035890382059,0.021085572248258,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,-0.042751187128623,0,0,0,0,0,0,0,0,0,0.0516475073392888,0.142841192850899,0,0,0,0.0496315859368913,0,0,0,0,0,0,0,0.160667324109209,0,0,0,0,0,0,0,0,0,0.00570323075344781,0,0.0249845951512854,0.0510004575301054,0,0,0,0,0,0,-0.0181069514338339,0.0258966224623406,0,0,0,0.0309892790772595,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112201560851402,0,0,0,0.183095292020999,0,0,0,0.0150658091006399,0,0,0,0.205379927246665,0,0.0688769253567808,0,0,0.103557961103222,0,0.0850021802065214,-0.0136712570871637,0,0,0,0,0,0.180160146284656,0,-0.00856706126716854,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0452981659144346,0,0,0,0.18004098882026,0,0.0991914303310251,0,0,0,0,0,0,0,0,0.0828814834797435,0,0,0,0,0,0,0,0,0,0,0,0,0.442910017626087,0,0,0,0,0,0,0.0184634691097149,0,-0.0281206634450587,0,0,0.0945919825819821,0,0,0,0,0.0357616658782239,-0.0811710514302295,0,0.0575934671285713,0,0.0277250789680937,0,0
X002460.SZ,0,0,0,0,0,-0.0625878326388753,0,0,0,0,0,0,0,0,0,0,0,-0.0882704497904463,0,0,0,0,0.640953706439603,0.0702855781912283,0,0,0,0,0,0,0.246979786031759,0.0782311619791294,0,0,0,0,0,0,0,0,0,0,0,0.0189714266225413,0.243338456584709,-0.08709156083201,0.197228674867775,0,0,0,0,-0.00654871789621446,0,0,0,0,0,0.152989859912802,0
X600299.SH,0,0,0,0,0,0.0614530706053543,0.0251247661252573,0,0,0,0,0,0,0,0,0,0,0,0.216285320010995,0,0,0,0,0.146506277496654,0,0.0951741567358718,0,0,0,0,0,0,0,0,0,0,0,0.190571924583865,0,0,0,0,0,-0.00689258412478428,0,0,0,0,0,0,0,0,0.00204850664310398,0,0,0,0.0685845466090479,0,0
X000786.SZ,0,0,0,0,0,0,0,0,-0.0734023239061001,0,0,0,0,0,0,0,0,0,0.0409758880876895,0.206423819288517,0,0.227152668609627,0,0,0,0,0.129304908355902,0,0,0,0,0,0,0,0,0,0,0.24253832276295,0,0,0,0.22260936541744,0,-0.0100509285204185,0,0,-0.0617000968242684,0,0,0,0,0,0.0233283978484175,0,0,0,0.00932107340757718,0,0
X600489.SH,0,0,-0.0703166765645228,0,0,0,0,0,0.707192052570583,0,0,0,0,0,0,0,-0.0798220606783146,0,0,0,0,0.018793535143821,-0.00123401687223448,0.126003180188775,0,0,0,0.0905182901857081,0,0.0773407801597739,0,0.190539884842206,-0.0476107002573204,0,0,0,0,0,0,0,0,-0.0486671042374911,0,0,0,0,0,0,0,0,0,-0.0126357104604318,-0.0177856451823762,0,0,0,-0.0133624576304332,0,0
X000629.SZ,0,0.0141973851497857,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324623749983949,0,0,0,0.121870287968408,0,0.108809549136004,0,0.0585503737653062,0,0,0.249019234757289,0,0,0,0,0,0,0,0,0,0.0769185237877063,0,0.0395572293376796,0.0662088028396409,0,0,0,0,0.104702708591651,0,0,-0.00843780317724546,0.0486548199553253,0,0,0,0,0,0
X600808.SH,0,0,0,0.176324680665391,0,0.134717177062528,0,0,-0.0849090816048246,0,0,0,0,0,0,0.00309855846352593,0,0,0,0,0,-1.73472347597681e-18,0,-0.0325909041996943,0.150483687879508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166934082891338,0,0.279177943698729,0,-8.67361737988404e-19,0,0,-0.0844314702516098,0.0166488506441673,0,0,0,0,0,-0.0399771277863966,0,0,0,0.007146443618973,0,0
X601158.SH,0,0,0,0,0,0.00976979464154163,0,0,0,0,0,0,0,0,0,0,0,0,0.0459973900275258,0,0,0.0155742576410018,0.0307413049006006,0.0601025253933169,0,0,0.0838029299624422,0,0,0,0,0.0363862837465688,0,0,0,0,0,0.0995604344345441,0,0,0,0.025133396944185,0,0,0.0278239325602823,0,0,0,0,0,-0.00822231220414113,-0.00383703173531464,0,0,0,0,-0.0174695319109458,0,0
X600801.SH,0,0,0,0.313001377575925,0,0.0676449132094312,0.0229388954671285,0,0,0,0,0,0,0,0,0,0,0,0.198577522311534,0,0,0,0,0,0,0,0,0,0,0,0,-0.183319675450741,0,0,0,0,0,0,0,0,0,0.128037712624552,0.0826849700367005,0.0121017593446939,0,0,0,0,0,0,0,0.0159068918109825,-0.019116541031498,0,0,0,0.0405589177149622,0,0
X000825.SZ,0,0,0,0,0,0.0597035588169146,0,0.0543776692744925,0,0,0,0,0,0,0,0,0,0,0.0511002333132268,0,0,0,0.0312270457171978,0.0377336460618938,0,0.0901498963092725,0,0,0,0.0605824460717151,0,0,0,0,0,0,0,0,0,0,0.252144433092878,0.0681883575875734,0,-1.0842021724855e-19,0.0242516335356036,0,0,0,0,0,0,0.0115338758299724,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0647573523004137,-0.01731897729801,0,0,0,0,0.0208363339619216,0,0,0,0,0,0,0,0.0959129993985006,0,0,0,0.127439587779607,-0.108521445155059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118343475296901,0,0.0429688998359653,0,0,0,0,0,-0.0199254740866624,-0.00686956373164468,1.0842021724855e-19,0,0,0,0.0616054053189553,0,0
X000553.SZ,0,0,0,0,0,0.0694959458496127,0,0,0,0,0,0,0,0,0,0,0,0,0.0151971799720651,0,0,0,0,0.122030823645419,0,0.075218997465748,0,0,0.146445051448469,0.110084228992373,0,0,0,0,0,0,0,0,0,0,0,0.058365885150148,0,-0.0168889806654014,0,0,0,0,0,0,0,-0.0240410965358014,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,-0.0428769823148953,0,0,0,0,0,0,0,0,0,0,0,0,0.0543749483466849,0,-8.67361737988404e-19,0,0,0.0524019862252338,0.0314005839154019,0,0.0404810442004483,0,0,0,0,0,0,0,0,0,0,0,0,0.0244344531337689,0.0113043475465561,0.108535763762332,0,0,0,0,0,0,0.0131492183304471,0.0327005896058773,0,0,0,0.0893048819340579,0,0
X600583.SH,0,0,3.46944695195361e-18,0,0.0940387899909557,0,0,0,0,0,0,0,0.0464916420108289,0,0,0.0692015961848888,0,0,0,0.0592677231092216,0,0.0279010548600537,0,0,0,0,0,0.0455452223225555,0,0.0433303791085538,0,0.0997063178655081,0,0,0,0,0,0,0,0,0,0.026698976824415,-0.0462968045862437,-0.0197438618002592,0,0,0,0,0.480685687593806,0,0,-0.0255507976631543,0.0384996898655334,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.210116305739511,0,0,0,0,0,0,0,0,0,0,0,0,0.114454491204901,0,0.0916011600095105,0,0,0.0551051200244329,0.12765642403376,0,0,0,0,0,0,0,0,0.574314062986681,0,0,0,0,0,0,0,0,0,0.0432942313226804,0.0240173396654516,-0.0198936836011166,0,0.171140266774791,0,0,0,0,0,0.00576088623368163,0,0,0,0.0667584926855837,0,0
X002271.SZ,0,0.141106840063684,0,0,0,0,0,0,0,0,0.328057453910254,0,0,0,0,0,0,0.124430940229811,0,0,0,0.056540845621056,0,0,0,0,0.228851667426611,-0.0349436434196504,0,0.36324712121225,0,0,0,0,0.0458942112787881,0,0,0,0,0,-0.0239244841209732,0,0.0970693536394154,-0.0492956421685136,0,0,0,0,0,0,0,-0.00778962051191619,0.0482598504547364,0,0,0,-0.0528169441514257,0,0
X002470.SZ,0,0,0,0,0,0,0.0657542011991289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30751430025272,0,0,0,0.118431190407989,0,0,0,0,0,0.0897624504765871,0,0,0.0740745147745165,0,0,0.0606288154032514,-0.461829060113692,0,0,0,0,0,0,-0.00313943138130251,-0.0395026723094484,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,-0.802648056829323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10388222524493,0,0.642431398166145,0,0,0,0,0.643966072865107,0,0,-1.06803290588452,0,-0.292263589495749,0.156564559691611,0,-0.13320200160074,0,0,0.652191902338302,0,0,0,-0.0609872048667815,0.0484873058136342,0,0,0,-0.344198862032319,0,0
X600021.SH,0,0,0,0.0639376848376982,0,0,-0.121071655930699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161930953613875,0.132542758572216,0,0,0,0,0,0,0,0,-0.0497925777981294,0,0,0,0,0,-0.0118196504010032,0,0,0,0.189433938873715,0,0.00567127640248928,0,0.126714313656363,0,0,0,0,-0.264355922862355,-0.0478841834853287,-0.0341247426844463,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.151419896004653,0,0,0.480056553140611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676042056498579,0,0,0,0,0,0,-0.00472629391106653,0,0,-0.0289803239167652,0,0.0941932045058715,0,0,0,-0.180717825212735,0,0,0,0,0.0757419008899178,-0.0967511281676658,-0.238853918186376,0,0,0,-0.0400625131097412,0
X000408.SZ,0,0,0,0,0,0,0,0,-0.0917125213846487,0,0,0,0,0,0,0,0,0,0,0,0,0.0782309693245097,0,0,0,0,0,0.113960895833557,0,0,0,0,0,0,0,0,0,0,0,0,0.186478903112083,0,0,-0.0241552227016416,0,0,0,0,0,0,-0.0293218920141129,-0.0201031006525574,0.0170438836531011,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.194794754138121,0,0,0,0,0,0,0,0,0,0,0,0,0.0712694256318426,0.0267871858923992,0,0,0,0,0,0,0,-1.73472347597681e-18,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.00679943311789839,0,0,0,0,0,0,0,0,0,0.00336838898825275,0.0282987660598245,0,0,0,0.0582499426805714,0,0
X600339.SH,0,0.312047219538919,0,0,0,0,0,0,0,0,0,0,0,0.0271646602011709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279307274037897,0,0.0531570338233668,0.104662953167206,0,0,0,0,0.256139848473763,0,0,0,-0.0597049585456766,0.0506530719001016,0,0,0,0.00134287717750178,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186362961285239,0,0,0.135116697828955,0,0.117762103937864,0.0426001541119258,0,0,0.204892795896867,0,0,0,0,0,0,0,0,0,0,0,0.00688291404743494,0,0,0,0,0,0,0,-0.00128544244470338,0,0,0,0,0.0255049238569292,0,0
Change_TY3M,0,0,0.01653774293884,0,0,0,0.0992800533543136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141203404526326,0,-0.0245063651225009,0,0.0284832977634534,0,0,0,0,0,0,0,0.0600813064486536,-0.211470729901979,0,0,0,-0.00446861094697837,0,0
Slope,0,0.307194180353033,0,0,0,0,0,0,-0.758517305500498,0,0,0,0,0,0,0,0,0,-0.100875917635262,0,0,0.845776058237052,-0.323781068242116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162153754120366,-0.753358697787943,0,0,0,1.03436004436423,0,0.772082094603865,0,0,0,-2.5267115920738,-5.37494828800576,0
TED,0,0,0.212669811099302,0,0,0,0.507603433308318,0,0,0,0,0,0,0,0.378707275831159,0,0,0,0,0,0,0,0.539168084730869,0,0,0,0,0,-0.991775768116853,0,0,0.211597979409933,0,0,0,0,0,0,0,0.701961540130759,0,-0.0643056018085859,-0.0725493662766366,0.13080544505147,0,0,0,0,0,0,0,0.397416666263405,0,0,0,0,0.0104533544071673,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378849102198705,0,0,0.0955055731866404,0,0,0,0,0,0,0,-0.0181439066682318,-0.0487188639875306,0,-0.0967223185575432,-0.00732730012883153,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155247808906184,0,0,0,0.0413787702696154,0,0,-0.00129055991815639,0,0,0.0432731674755902,0,0.0404035243880741,0,0
MKreturn,0,0,0,0,0,0.0767298278356419,0,-0.000690322505312099,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112741652930381,0,0,0,0,0.0136466150230256,0,0,-0.0330134124381968,0,0,0,0,0,0,0,-0.0215274800939865,0,0,0,0,0.0331471192219498,0.0609654754018628,0,0,0.117406114724846,0,0,0,0,0.00829879619240724,-0.0052103898561647,-3.46944695195361e-18,0,0,0.0829975585967007,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00230382280541711,0,0,0,0,0,0,0,-0.00308489595289125,-0.00292856245250883,0,0,-0.00160690408430982,0,0,0,0,0,0,0,-0.000923050574432857,0.00454508193674984,0,0,0,0,0,0,0,0,0,0.00488531282901339,0,-0.00141574337619755,0,0,0,0,0,0,0,-0.00168109226503992,-0.00169401544547549,0,0,0,-0.00303494084809522,0.100619449244035,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.17623654977748,0,-0.0893692865709621,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0.260525424596117,-0.217756987551845,0,0,0,-0.0144062918822356,0,0,0,-0.161495685780177,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0281638949260439,0.0457115015245991,-0.091605726208629,0,0,-0.0623748454630107,0,0,-0.288115536064498,0.147819349654908,0,0,0,0,-2.09724920726779,0
CarbonVol_Guangdong,0,0,0,0,0,1.0842021724855e-19,0,0,-0.0213070189954606,0,-0.0445948676519408,0,0,0,0,0,0,0,0,0,0,0,-0.00711483789098374,0,0,0,0,1.0842021724855e-19,0,0,5.42101086242752e-20,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.00595076145282833,-0.0191996616315935,0,0,0,0,0,0,0,-0.0933690381976563,0.116027719306026,0,0,0,-0.346469190614893,0,0
CarbonVol_Hubei,0,0.00546317559963441,0,0.00293940880296109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00393983918700517,0,0,0,0.00749420583981127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00689192887405046,0,0,0,0,0,-0.00176811618794785,0,0,-0.0048946605653444,0,0,0,0,0.000402948646394337,0.000511243282732292,0,0,0,0.0528116962049594,0,0
