,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X601992.SH,X600795.SH,X600688.SH,X002460.SZ,X600362.SH,X600188.SH,X600111.SH,X600516.SH,X600547.SH,X601991.SH,X300072.SZ,X600660.SH,X000898.SZ,X000709.SZ,X600886.SH,X600157.SH,X600027.SH,X600339.SH,X600489.SH,X600808.SH,X000408.SZ,X000959.SZ,X000723.SZ,X600549.SH,X600219.SH,X000983.SZ,X000792.SZ,X002092.SZ,X600352.SH,X000553.SZ,X601699.SH,X601158.SH,X000807.SZ,X000883.SZ,X000630.SZ,X600299.SH,X600008.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0161284864810562,0,0.0450345546764318,0,0,0,0,0,0,0,0,0,0.0367986015530907,-0.0110674755803484,0,0,0,0.0122463181531155,0,0,0,0,0,0,0,-0.0203635839288008,0,0,0,0,0,0,0,0,0,0,0.0183880027249051,0,0.00225856092177656,0,0,0,0,0,0,-0.0130523324275526,0.0176504644623078,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.101456181117737,2.16840434497101e-19,0.0238643105402452,0,0,0,0,0,0,0.0328243148850776,0,0.00437421355789602,0,0,0,0,0,0,0,0,0,0,0,-0.00118061493822981,0,0,0,-0.00760450253538825,0,0,-0.00610387779781884,0,0,0,0.10825291456835,-0.110615470594688,-8.67361737988404e-19,0,0,0,0,-0.0432987931461191,0,0,0,-0.00326141266749818,0.0190246330726214,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.992368906867581,0,0,0,0,0,-0.00502367359961788,0,0,0,-0.0724066195674447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289755413478496,0,0,0.105583504375922,0,0,0,0,0,0,0,0,0.0772357680696529,0,-0.00919540114487618,-0.00934954145785927,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.140486701499792,0,0.0819469526046454,0,0,0,0,0,0,0,0.0357579025499884,-0.0526636632930833,0,0,0,0,0,0,0,0,0,0,0,0.295371876190166,0,0,-0.0241510261988081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257074560991281,-0.0584261235173821,-0.0131945886002732,0.00702898081951793,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123152832967802,0,0.060355831273033,-0.00638098086724181,0,0,0,0,0.157889414001438,0.1226567274021,0,0,0,0,0,0.0797274911296041,0,0,0,0.231372046006549,0,0,0,0.0689001299177733,0,0,0.0692164765033332,0,0.000149554736062965,0,0,0,0,0,0,-0.00949734681630448,0.0210686099744503,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.237033023311157,0,0,0,0.0640804171473624,0,0,0,0,0,0,-0.111625868204874,0,0,0.188648238120883,0,0,0,0,0,0,0.161662831171469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0669304698632692,-0.00750238472596817,0.00586920373409974,-0.0228624650294817,0,0,0,0,0,0
X601600.SH,0,0,0,0.182847882497696,0,0,0,0,0,0,0.0649646425571271,0,0,0,0,0,0.134285341938659,0,0.0986772613143512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167981993032458,0,0,0,0,0,0,0,0.213696161846796,0,0,0,0,0.219008278310548,-0.0117835106170287,-0.00734916594870615,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0241800281731482,0,0,0,0.0849748076607299,0.0879736156536706,0.0836948954129262,0,0.0482532018156413,0,0,0,0.275771918384829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839329130118923,0,0,0,0,0.0921368203312826,0,0,0,0,0,0,-0.00297022795818356,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.069504492550528,0,0.0842659673487282,0,0,-0.0312787023467797,0,0,0,0,0.0304992371898926,0,0,0,0,0.00600390627967554,0,0,0,0,0,0,0,0,0,-0.0792972018617852,0,0,0,0,0,0,0,0.11821203314402,0,0.00645974997505757,0,0,0,0,0,0,0,0,0,0.0163253217928691,0.00300899280742787,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.00597858074261927,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.354899607413032,0,0,0,0,0,0,0.00402689224349446,0,0,0,0,0,0.081535024448062,0,0,0,0,0.0285345501534923,0,0.0116314910765484,0,0.16619960075772,0,0,0.100633193687543,0,0.000199347142727342,0,0,0,0,0,0,0
