,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X601600.SH,X600547.SH,X600886.SH,X000792.SZ,X600795.SH,X002466.SZ,X002460.SZ,X000708.SZ,X601699.SH,X600111.SH,X600362.SH,X600010.SH,X000301.SZ,X600027.SH,X000983.SZ,X600803.SH,X000877.SZ,X600426.SH,X600489.SH,X600160.SH,X601991.SH,X000786.SZ,X000408.SZ,X000630.SZ,X002271.SZ,X000933.SZ,X000807.SZ,X601168.SH,X600985.SH,X600176.SH,X600612.SH,X600219.SH,X002128.SZ,X000932.SZ,X600348.SH,X600096.SH,X600995.SH,X000027.SZ,X000883.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.281077302954257,0.0960712948792765,0,0.021269491595076,0,0,-3.46944695195361e-18,0,0,0.0399295533394647,0,0,0,0,0,0,0,0.0132931757388137,0,0,0,0,0,0.107550881249673,0,0,0,0,0,0,0,0.0203477538995618,0,0,0,0,0,0,-0.0147323069480405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045625077143489,0,0,0,0,0
X601088.SH,0,0,0,0,0.187554621004669,0.158412166164534,0,0.108502335236024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551429006156245,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0966005524819636,-0.119433726479005,0,0,0,0,0.0960784110566879,0,0,0,0,0.0442759561081845,0,0,0.0083618446394118,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0870290347027005,0,0,0,0,0,0.222535500252338,0,0,0,-0.0648050942354075,0,0,0,0,0,0,0,0.0594152358239522,0,0,0,0,0,0,0,0,0,0,-0.00782724139876244,0,0,0.0870529645213162,0,0,0,0,0,0.155998815962638,0,0,0,0,0,0,0,0,0.0176138007878569,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687028527267975,0.0147281528023894,0,0,0,0.291192950284064,0,0.207298074647279,0,0.0946803126360454,0,0,0,0,0,0,0,0,-0.213597626602127,0,0,0,0,0,0,0,0,0.154944188023563,0,0.0204737429902225,-0.0294291154703457,0,0,0,0,0,0
X600188.SH,0,0.0470116455104095,0,0,0,0.170812233545295,0,0,0,0,0,0,0,0,0.0194778125318734,0,0,0,0.369708334075065,0,0,0,0,0,0.0930930104216068,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.00442988501731725,0,0,0,0,0,0.0756873097068024,0,0,0,0,0,0.00138653045383675,0,-0.00760782887096698,0,0,0,0,0,0,0
X601898.SH,0,0.00854479575785411,0.0627969331161844,0,0.176599737278787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285475038042834,0.308018661565832,0.10864077585036,0,0,0,-0.110651905969535,0,0,0,0,0,0,0,0,0.0970202855194224,0,0,0,0,0,0.106660674489212,0,0,0,0,0,0,-0.0125741839908039,0,0.108440253692101,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.174060937767684,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0514183274307301,0,0,-0.0205410358992216,0,0,-0.00958944664582575,0,0,0.160434893615596,0,0,-0.0732854743113448,0,0,0.0568571143234383,0,0,-0.026902141350731,0,0,-0.0085099635269631,0,0.0207386242991468,-4.33680868994202e-19,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.211000658440528,0,0,0,0,0,0,0,0,0.118204519636519,0,0,0,0,0,0,0,0,0.289305171865603,0,0,-0.0159160921656349,0,0,0,0.055787414249429,0,0.0212104596869504,0,-0.0178961895433507,0,0,0,0,0,0,0,0,0,0,0,0,0.143529474846621,0,0,0,0.0312400961546989,-0.0402044193883983,0,0.10979882410777,0,0,0,0
X600585.SH,0.161370812750634,0,0,0.0944024699954669,0.0113847184869385,0,0,0,0,0,0,0,0,0,0,0,0.0826113128763822,0,0,0,0,0,0.0297017062480957,0,0,0,0,0.0692360175914089,0,0.0289351308574626,-0.0292408627306563,0.10917401781646,0,0,0,0,0,-0.06953454800067,0,0.189188223160519,0,0,0,0,0,0,0,0,0,0,0.0427108164291451,-0.0371605593107032,0.0329325599049825,-0.0553443709624711,0,0,0,0,0
X600660.SH,0.113353527927591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0973470551753968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0825268452243934,0,-0.0533743562500058,0,0,0,-0.00240360028938748,0,0,0,0,0,0.214358001063975,0,0,0,0,-0.0276986620662812,0.0630704309400619,0.0553606744297062,0.0503165816312229,0,0,0,0
X601600.SH,0.114465210677304,0,0,0,0,0,0,0,0.073363210265559,0,0,0.131333908222561,0,0,0,0,0,0,0,0,0,0,0,0.0745155632315438,0,0,0,0,0,0,0,0,0,0.14163970854167,0,0.0960988981553424,0.124693880397479,0.151256837360119,0,0,0,0,0,0,0,0,0,0.049606292860579,0,0,0,-0.000256777715580282,0,0.0870559331987761,0,0,0,0,0
X600547.SH,0,0,0,0,-0.160249398510913,-0.0390901188655906,0,0,0,0.114751406060352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731527166110907,0.47862847506561,0,0,0,0,0,0,0.180188211629135,0,0,0,0,0,0,0,0,0,0,0.0167326321731625,0,0,0,-0.026916674683779,-0.00870848680903565,0,-0.0551305549034223,0,0,0,0,0
X600886.SH,0,0,0,0,0.0785176993351883,0,0,0,0,0,0,0,0,0,0.4631012556941,0,-0.0298642367050626,0,0,0,0,0,0,0,0,0,0,0,0,0.0129513749411547,0,-0.0305125827130385,0,0,-0.0123743922023936,0,0,0,0,0,0,0,0,0,0.0424378383124295,0,0,0,0,0,0.067459555814577,-0.00591831470052085,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0299271709083417,0,0,0,0,0,0,0,0,0,0,0,0.0887521742142826,0,0,0,0.158719677025118,0,0,0.0425658959221581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175178438044231,0,-0.107712372032036,0.0703082313769939,0,0,0,0.0294238184519864,0,0,0.162047566436606,0,0,0,0.036806829538938,0.00744481425188065,4.33680868994202e-19,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.190743318124243,0,0,0,0,0,0.0699739409141443,0,0,0,0,0,0,0,0.205728984554078,0,0,0,0,0.282558722342059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00423755820692381,0,0,0.0359209970683976,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.0034777806152011,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0499083606408721,0,0,0,0,0.772665120706631,0,-0.031313522653278,0.042473495690397,0,0,0.100506411486877,0,0,-0.323836073420386,0,0,0,0,0,0,0.224663607390398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168410525384294,0,0,0,0.126000945378477,0,-0.0098492904904168,0,0,0,0,0,0
X002460.SZ,0.0259252676878881,-0.276246374872707,0,0.144588892228487,0.0582194505815295,0,0,0.00955754968608184,0,0,0,0,0,0.00836519419170665,0,0.652478371905598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255929879566044,0,0.089265273022834,0,0,0,0,0,0,0,0,0.170331690650256,0,0,0,0,0,0.0372172854995808,-0.0510936423184029,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0560933089167226,0.181898189620654,0,0,0.0255612940648178,0.0640191906259347,0,0,0.0654683937422391,-0.00207747946586769,0,0,0,0,0,0,0,0.00555089493919478,0,0,0,0,0,0,0,0,0,0,0,0,0.193023071474824,0,0,0,0,0,0,0.105444738095189,0,0.169893471960064,-0.0825420852108977,0,0,0,0,0,0.00767167533808503,0,0,0,0,0,0
X601699.SH,0,0,0,-0.0675062149019732,0,0.0094336230521776,0,-1.73472347597681e-18,0,0,0.0457291262974413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284628081972953,0,0,0,0,0,0,0,0.0781015720662396,0,-0.223286083409201,0,0,0.0638366403896673,0.532557830190067,0,0,0,0,0,0,-0.133697144562315,-0.0361977154071122,0,0,0,0,0,0.00974290525150429,0,0,0,0,0,0
X600111.SH,0,0,0,0,-0.00422633720938609,0,0,0,0,0,0,0,0,0.184834377279605,0,0.109695576943075,0,0,0,0,0,0.109267874877353,0,0,0,0,0.0304456987432402,0,0,0,0,0,0,0,0,0,0,0,0,0.167043183296323,0,0,0,0,0,0.0155933920216003,0,0,0,0.0696806587018708,0,0.0183627598919249,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104848767951767,0,0,0,0,0,0,0,0.024143425607549,0,0,0,0,0,0.0119364699854728,0,0,0,0.312203994269018,0,0,0.119171791774289,0,0,0,-0.00082160292415206,0.0309740575389223,0,0,0.110648752699356,0,0,0,0,0.0300076526628598,0,-0.00660163827556094,0,0,0,0,0,0,0
X600010.SH,0,0,0.0942544767474367,0,0,0,0,0,0.0185582484932743,0,0,-0.0474551826603262,0,0,0,0.0288546542882155,0,0,0,0.278830444339676,0,0,0,0,0,0,0,0.157058148415628,0,0.0493426982184325,0,0,0,0,0.0319435538084804,-0.0388799234482644,0,0,0,0.0148016697688682,0,0,0,0,-0.00601368171031158,0,0,0,0,0,0,0.00215497720779423,0.0265173634747777,0,0,0,0,0,0
X000301.SZ,0,0,0,0.0125425638783036,0,0,0,0,0,0,0,0,0,0,-0.150286594730277,0.0567571173218102,0,0.147386284711606,0,0,0,0,0,0,0,0,0,0,0,-0.00718955649428994,0,0,0,0,0.0208796500149903,0,0,8.67361737988404e-19,0,0,0,0,0,0.115446076830138,0,0,0,0,0,0.103570279340314,0,-0.0452672221807683,0.0641233181970905,0,0,0,0,0,0
X600027.SH,0,0,0,0.0255676188396832,0,0,0,0.474388631512779,0,0,0,-0.00474365181825928,0,0,0.54592765776396,0,0.155955456394901,0,0,0,0,0,0,0,0,0,0,-0.129931119719321,0,0,0.187766034854439,0,0,0,0,0,0,-0.00671274644295599,0,0,0,0,0,0,-0.0480384286132839,0,-0.214338856948548,0,0,0.135720626458514,0,-0.0737712083053737,0.0860003818697643,0,0,0,0,0,0
X000983.SZ,0.0685475819918358,0.339640537281827,0,0,0.164596991396328,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.245828936072271,-0.0282705721633466,0,0,0,0,0,0,0,0,0,0,0.0165577816051643,0.0921609347854001,-0.0193936773074828,0,0,0,0,-0.0592767614965079,0.162016829400794,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0145699610139477,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0.109999095601126,0,0,0,0,0.00978017009142024,0,0,0,0.0861707115597883,0.0670966321828669,0,0,0,0,0,0,0,0.100933569754761,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0504333881579018,0,0,0.167845908862342,0,0,0.160752602124745,0,0,0.0527543220717076,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00425810773488808,0,0,0,-0.0579304696010779,-0.045114270417834,0,0,-0.0464911227125816,0,0.301639154745145,0,0,0,0,0,0.152209347599903,0,0.107324579886581,0,0,-0.00557576206130459,0,0,0,0,0,0,0,0,0,0,0.00580635522801126,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.108796816750573,0,0,0,0,0,0,0,0.154799126533429,0,0,0,0,0.0725016068241241,0,0,0.0466449314947198,0,0,0,0,0,0,0,0,0.0857123291375136,0.0848630871765377,0,0.0856333712012172,0,0,0.308162034373254,0,0,0,0.224135903222944,0.00751340853478355,0,0,0,0,0,0,0,0,0,0,0,-0.00639911903281634,0,0,0,0,0,0,0
X600489.SH,0.00954148896900161,0,0.086068366063488,0,-0.0182588854970935,0,0,0,0,0,0.0559777450731277,0.494568204861317,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102562361655234,0,0,0,0.111144591701552,0,0,0,0,0,0,0.0199208322850693,0,0,0,0,0,0,0,0,0.104470101150464,0.141992809143924,0,0,0,-0.0433797349189766,0,0.0134455722972325,0,0,0,0,0,0
X600160.SH,0,0,0,0.223586504027119,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.103013682936712,0,0,0,0,0,0,0,0,0,0.0252937162071526,0,0,0.00479996511303201,0,0,0,0,0,0,0.0279719844862812,0,0,0,0,0,0,0,0.19996513617544,0,0.30717417602173,0,0.0390100879974399,0,0.0311094950755564,0,-0.0229194768031985,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,1.41137881796045e-05,0,0,0.215839518180073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469249706901526,6.93889390390723e-18,0.0553216510879401,0,0,0,0,0,0,0,0,0,0.0619508654616249,0.179735174060713,0,0,0,0,0,0,0,0,0,0,0.0216724988105655,0,0.262153305538404,-0.0616195272157827,-0.0092840448414281,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0548395517241635,0,0,0.0481714027049998,0,0,-0.121014003952088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155563906580442,0,0,0,0,0,0,0,0,0,0,0.334849363331711,0,-0.195962160064268,0,0.156043526979745,-0.10876377346396,0,0,0.0972825173262062,0.129348979973209,0,0,0,0,0,0,0,0.0237241097002919,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217362083711789,0.136736451932821,0,0.100920372076629,0,0,0,0,-0.0279351294412354,0.037332159512958,-0.255716601965793,0,0,0,8.67361737988404e-19,0,-0.0731727571754998,0,0.0947664892756426,0,0.191565529441479,0,0,0,0,0,0,0,0,0,0.118379837161013,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.531216742507941,0,0,0,0,-0.0195134742131553,0,0,0.1068637516916,0,0,0,0,0,0,0,0,0,0,0,0,0.212539370305661,0,0,0,0,0.0312332858751566,0.0827278055087924,0,0,0,0,0,3.46944695195361e-18,0,0,-0.161908410792859,0,0,0,0,-0.00343548207514351,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0540328812144806,0,-0.0716001533816112,0,0,0,0,0,0,0,0.103175198565681,0.0283571160960392,0,-0.042354850477851,0,0,0,0,0,0,0,0,0,0,0,0,0.0251811324224246,0,0,0,0,0.329189818237223,0,0,0.32378616926361,-0.0449834516786716,0,0,0,0,0,0,0,0,0,0,-0.0258077148703528,0,0,0,0,0,0,0
