,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600547.SH,X601991.SH,X600660.SH,X601600.SH,X600688.SH,X600886.SH,X600795.SH,X600188.SH,X600362.SH,X600027.SH,X000898.SZ,X601992.SH,X600176.SH,X600111.SH,X002466.SZ,X600516.SH,X000709.SZ,X002460.SZ,X600299.SH,X000629.SZ,X600808.SH,X600219.SH,X600352.SH,X600801.SH,X600489.SH,X601158.SH,X000825.SZ,X000786.SZ,X000553.SZ,X300072.SZ,X000792.SZ,X000883.SZ,X600583.SH,X000408.SZ,X601699.SH,X000301.SZ,X002110.SZ,X600339.SH,X000630.SZ,X000027.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.191200468102134,0,0,0,0.037979663331385,-0.0859509283085674,0,0.166817123330122,0,0.0175228275170419,0,0,0.0995430852639373,0,0,0,0,0.0307350464357562,0,0,-0.0794673251608555,0.0469206624338873,0,0,0,-0.0158340824130814,0,-0.0420157188908942,0,0,0,0,0,0,0,0,0,-0.0352218827683025,0,0,0.0152528003799548,0,0,0.297960238835509,0,0.260310723232929,0,0,0,0,-0.00536206011310978,0.0608314870828475,0,0,0,-0.0188908411232087,0,0
X600028.SH,0,0,0,0,0.310027019007058,0.0411160177203253,0,0,0,0,0,0,0,0,0.0815097357664739,0,0,0,0,0,0,0,0,0,0.151338709496876,0.200282529412035,0,0,0,-0.157727874725869,0,0,0,0,0,0,0,0,0,0.172150971205586,0,0.13247486773279,0,0,0,0,0.113541597145193,0,0,0,-0.118013917971919,0.0077918017229081,0.0115289926121337,0,0,0,0,0,0
X601088.SH,0.260710892699917,0,0,0,0,-0.0596617564309862,0,0,0,0.118056868010658,0,0,0,0,0,0,0.0764814342368692,0,0,0,0,0,0,0,0,0,0,-0.0664856297885484,0.0626120653556673,0,0,0,0,0,0,0,0,0,0,0.0523293728733452,0,0,0.090154282548246,0,0,0.152188962044822,0,0,0,0,0,0.0131715701436297,-0.0399257972801261,-0.117027197322877,0,0,-0.0375808346192782,0,0
X600585.SH,0,0,0,0,0,0.0945590536219024,0.115544416294479,0,0,0,0,0,0,0,0,0,0,0,-0.0363142818526443,-3.46944695195361e-18,-0.00873844477974211,0,0,0,0,0,0,0,0.0293502636255362,0.120511935498174,0,0,0.49244037391478,0,0,0,0,0,0.0397598065557426,0.169670386166688,0,0,0,0,0,0,0,0,0,0,0,0.0185995057792421,-0.00520561741161684,0,0,0,0,0,0
X600019.SH,0,0.0613159425862873,0,0.0414484322263065,0,0,0,0,0,0,0,0,0,0,0,0,0.126569296328443,0,0,0.584609167463865,0,0,0,0,0.0570143364888898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357781895914742,0,0,0,0,0,-0.00272397798339566,0.00144200341826022,0,0,0,0.0175075167219663,0.110315260077733,0
X600011.SH,0,0.0340253524377946,0,0.0852094800846268,0,0,0,0,0,0,0,0.0238069810082351,0.0602529186429299,0,0.0765125216475601,0,0,0,0.686804597229265,0,0,0,0,0.0255425215033677,0,0,0,0,-0.0274441862875146,0,0,0,0,-0.248605307176461,0,0,0,0,0,0.00454321442598966,0,0,0,0,0,0,0,0,0,0,0,-0.00665554822891614,0.0505017480173979,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.111078606607606,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.27010143981814,-0.35185021302653,0,0,0,-0.599668139822079,0,0.21832541242685,0.461855265123066,0,0,0,0,0,0.164461108431306,0,0,0.299536957517785,-0.0800055053491119,0,0,0,-0.398445537829618,-0.00218332687009802,0.0428260610082579,0,0.054120131149367,0,-0.0441855252201977,0,0
X600010.SH,0.128941974196542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445153914632136,0,0.370261367976846,0.0490397040201664,0,0,0,0,0.0475112943247924,0,0,0,0.0541030527104443,0,0,0.00890560870965792,0,0,0,0.00650142661656929,0,0,0,0,0,0,0,0,0,0,0,-0.00109592181248863,-0.0255912982215837,0,0,0,0,0,0
X601898.SH,0.0335656447416188,0,0,0,0,0,0,0,0,0,0.182160954920426,0,0,0,0,0,0,0,0,0,0,0,-0.0238533706623142,0.0266822677241656,0,0,0,-0.0632979086946954,0,0,0,0,0,0.270618019655316,0,0,0,0,0,0,0,0,0,0.197201197741089,0.128888792249564,0.0924888154176657,0.0503326956826352,0,0.178505740227485,0,0,-0.00765140915683985,0,0,0,0,-0.0206582734703772,0,0
X600547.SH,0,0,0,0,0,-0.0800151369474153,0.0928661109113045,-0.016062158452556,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.0505311683360677,0,0,0,0,0,2.16840434497101e-19,0.524438339305733,0,0.248644641538479,0,0,0,0,0,0,0,0,0,0,0.022661971534567,0,0,0,0,0.0199408903294,-1.73472347597681e-18,0,0.0705081116698774,0,0,0,0
