,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600547.SH,X601600.SH,X600585.SH,X600660.SH,X600886.SH,X000792.SZ,X600795.SH,X600362.SH,X002466.SZ,X002460.SZ,X000708.SZ,X600010.SH,X600111.SH,X600027.SH,X000301.SZ,X600489.SH,X600160.SH,X601699.SH,X000877.SZ,X600803.SH,X000983.SZ,X600426.SH,X601991.SH,X000786.SZ,X000408.SZ,X000630.SZ,X000807.SZ,X601168.SH,X000933.SZ,X600985.SH,X600176.SH,X600612.SH,X002271.SZ,X600219.SH,X002128.SZ,X000932.SZ,X600096.SH,X000883.SZ,X000027.SZ,X600348.SH,X002353.SZ,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600585.SH,0,0,0,0,0,0.119394004178991,0,0,0,0,0,0.0198523931653552,0,0,0,0,0,0,0,0.0743482718463446,0,0,0.0119745258730457,0,0,0,0,0,-0.0712884075267526,0,0,0,0,0,0,-0.0577898860024149,0,0,0.283753025387625,0,0,0,0,0.0685273213658744,0,0,0,-0.0129981545554886,0,0,0,-0.0231660596879595,0.0209410464105328,-0.12776265990144,0,0,0,0,0
X600660.SH,0.02621763107737,0,0,0,0,0,0,0,0,0,0,0,0.0735881377901114,0,0,0,0,0,-0.112367034589752,-0.0335085400511807,0,0,0,0,0.044514292846726,0,0,0,0,0.0703731264924911,0,0,0,0,0,0,0,0,0,-0.0496993905438654,-0.041142098088738,0,0,0,0,0,0,0,0,0,0,-0.00587867769031014,0.0754029533024467,-0.0124307723175765,0,0,0,0,0
X600886.SH,0,0,0,0,0.034293101512753,0,0,0,0,0,0,0,0,0,0.424115253282115,0,-0.0229166537056629,0,0,0,0,0,0,0,0.0118434513499113,0.0120175606995308,0,0,0,0,0,-0.0146713706023859,0,0,0,0,0,0.00654986241964246,0,0,0,0,0,0,0,0,0,0.0913786248349388,0,0,0.077601260248264,0,-0.0192589065291366,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.13271546417023,0,0,0,0,0,0,0,0.295754404346349,0,0,0,0.0921599990320319,0,0,0,0,0,0.0698587585281735,0,0,0.122845560667554,0,0,0,0,0,0.0155808861759556,0,0,0,0,0.0250076491817648,0,0,0,0,0,0.00558355265017265,0,0.0699742084733667,0,0,-0.0185343647891827,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.212875959838057,0,0,0,0,0,0,0,0.216749137415918,0,0,0,0,0,0,-0.00993677783972262,0,0.376560330087356,0,0,0,-3.46944695195361e-18,0,0,0,0.0183497681414593,0.0910033100969365,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0190301676933735,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X600362.SH,0.00629295431866843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654441402337993,0,0,0,0.0341200134067033,0.055836534836677,0.0228015052962056,0.109917753771962,0,0,0,0,0,0,0,0,0,0.263015124035647,0.100254399623778,0,0,0,0,0,0,0.102774389891973,0,0,0.0835086915918818,0,0,0,0,0,0,0,-0.0177431313156796,0,0,0,0,0,0
X002466.SZ,0.114335963739902,0,0,0,0,-0.250389391649063,0,0,0,0,0,-0.0887539718890848,0,0,0,0,0,0.665951619376398,0,0,0.095067919873034,0,0.125443218732663,0,-0.0437344133666814,0,0,-0.151361520573688,0,0,0,-0.0198281607228635,0.131858494747377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507677641163685,0,0,0.203219470461939,0.0230766949785431,-0.00460733694767142,-0.0622151972665026,0,0,0,0,0
X002460.SZ,0,0,-0.0397442146061669,0.187588817597829,0,0,0,0,0,0,0,0,0,0,0,0,0.733336148869956,0,0,0,0,-0.00490592950077809,0,0,0.0116497261177706,0,0,-0.0416380406831053,0,0,0.0955475833782868,0,0.0696570425256581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00592579115180125,0,0,0.0455529994239538,-0.0884558456292139,-1.35525271560688e-20,0,0,0,0,0
X000708.SZ,0,0,0,0.0379849765218258,0.152663999523599,0,0,0,0.111243201601727,0.113289703015455,0,0,0,0,0.0833349384370637,0,-0.00909845420978697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812425751543306,-0.0745778644197879,0,0,0,0,0,0,0,0.170435125867427,0,0,0,0,0,0,0,-0.043400996664586,0.08102071526589,0,0,0,0,0,0
X600010.SH,-0.0944985550589059,0,0,0,0,0.213881397292921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258468022132303,0,0,0,0,0,0,0,-0.220643167395296,0,0,0,0,0,0.0765816101999952,0,0,0,0.0148999023945999,0.00800601513291792,0.0495660343596041,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0210702249083902,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142322275308197,0,0,0.104784331285636,0.00253284684137812,0,0,0,0,0,0,-0.0439036732817443,0,0,0,0,0,0,0,0,0.1226143570259,0.104151043921723,0.00122356202020455,0,0,0,0,0.0355775178012907,0,0,0,0,0,0,0,0.103170871461192,0,0,0,-0.0127474122457605,0,0,0,0,0,0
X600027.SH,0.0752586182521085,0,0,0,0,0,0.444655917713862,0,0,0.103854754099,0.125075142159906,0,0,0,0.353241216087854,0,0,0,0,0,-0.153716643256198,0,0.0199287617793719,0,0,-0.0890600523558117,0,0.111570270503157,0,-0.214602924359854,0,0,0,0.110377728698019,0.241860496119921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057216552585411,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593371150611275,0,0,0.12278157311995,0,0,0,-0.0354341883705148,0,0,0,0.0513543009307322,0,0,0,0.0323895852165885,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.169933350974731,0,0,0,0.050051119683571,0,0,-0.0697403876655157,0.0406086288478741,0,0,0,0,0,0
X600489.SH,0,0,0,0,-0.0056887516146976,0,0,0,0.482748651735077,0.12335324416688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757180788079822,0,0,0,0,0,0.0485583742543636,0,0,0,0.0271497747258147,0,0,0,0,0,0,0,0,0,0.194954369976815,0,0,0,0,0,-0.0445719498721575,-0.0160514648120074,2.16840434497101e-19,0,0,0,0,0,0
X600160.SH,0,0,0,0,-0.128317092229561,0,0,0,0,0.0539200457404108,0,0,0,0,0,0,-0.0327396881954111,0,0,0,0,0,0,0.0879754924220568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223246293757861,0.198454040550083,0,0,0,0.0485897925228051,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.096949447269082,0,0,0,0,0,0,0,0,0,0,0.129060725096252,0,0,0,0,0,0,0,-0.00744062270320853,0,-0.0616676233016388,0,0.453651677575795,0,0,0,0,0.109747000612061,0,0.0262561194647914,0,0.192575242839657,-0.41468389927165,0,0,0,0,0,0,0,0,0.229884091328846,0,0,0,-0.0707068662806154,0.0364491208937393,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,-0.0471920750919287,0.0175957511286644,0,0,0,0.124171285997118,0,0,0,0,0,0,0,0,0,0,0.0398328864280783,0,0,0.359727797264255,0,0,0,0,0,0,-0.238042281743858,0,0,0,0.0516812560672746,-0.144213711396089,0,0,0,0,0,0,0,0,0,0,-0.0116474568304504,0.0365111842616382,0,0,0,0,0,0,0
X600803.SH,0.129078076482937,0,0,0,0,0,0,0,-0.0675507683387135,0.0591926273872228,0,0,0,0,0,0,0,0,0,0,0,0.0572370403355021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267608411861646,0,0,0,0.203113819697834,0,0,0,0,0,0,0.0972612218240941,0,0,0,0,4.2351647362715e-22,0.0872345513862669,0,0,0,0,0,0
X000983.SZ,0.162985644059122,0,0.374982425590231,0,0.0970459309377573,0.00378939058653178,0,0,0,0,0,0,0,-0.031839093785008,0,0,0,0,0,0,0,0,0,0,0,0.198070012437375,0,0,0,0,0,0.0794932572766998,-0.0383204692882625,0,0,0,0,0.191124400478922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101440518221396,0,0,0,0,0,0
X600426.SH,0,0.0916958079658985,0,0.367547509980547,0.0435874181531435,0,0,0,0,0,0,0.110303077630355,0,0,0,0,0,0.0268425629512989,0,0,0,0,0,0.0569231821730182,0,0.0875173257594939,0,0,0,0,0,0.0263872286518827,0,-0.0829038201992836,0,0,0,0,0.434209720212794,0,0.0157531064420746,0,0,-0.0554086725259522,0,0,0,0,0,0,0,-0.017985391313388,0.0612931233992802,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174415307558865,0,0,0,0.0299578910943229,0,0,0,0,0,0,0,0,0,0,0,0.122334052443431,0,0,0,0,0,0,0,0.0503220807336826,0,0,0,0.478923438532542,0,0.175574438453697,0.0301099015613997,0,0,0.0332199784104327,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.098925947844118,0,0.125898005917086,0,0,-0.148480644801746,0,0,0,0,0,0,0,0,0,0,0.0390916178322408,0,0,0,0,-0.135402042720672,0,0,0.0885348734945376,0,0,0,0,0,0,-0.256544082514863,0,0,0.23693693518755,0,0,0,0,0.0850873164630169,0,0,0,0.212686035954336,0,0.214599706441842,0,0.00923930782285915,0,0,0,0,0,0,0
X000408.SZ,0.222502770412961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260622118064563,0,0,0,0,0.142282926055124,0,0,0.00775746947293774,0.0972919987451783,-0.165500258641178,0,0,0.0194303051059588,-0.0416352092493102,0,0.0814183990795545,0,0.330176603843013,0,0,0,0,0,0,0,0,0.0881565077395088,0,0,0,0,0,0,0.0590008351779154,0,0,0,0,0,0,0
X000630.SZ,0.0425701926030116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722393368701402,0,-0.159882494796492,0,0,0,0,0,0,0,0.0194141312265678,0,0,0,0,0,0,0.00331550444893372,0,0.0516186462718196,0.0624487104288281,0.0357993220421987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122663875560072,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,-0.0745306829540622,0,0,0.478802432009555,0,0,0,0,0,0,0.0317726653292087,0,0,0,0.0317326343728903,0,0,0,0,0,0,0.0844896082390311,-0.204910542634343,0,0,0,0,0.16137802920772,0,0,0.0659590545058713,0,0,0,0.109277761452056,0,0,0,0,0,0,0.296489205644955,0,0,-0.189733508114189,4.33680868994202e-19,0,0,0,0,0,0,0
X601168.SH,0,0,0.35119581567367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133019066466778,0.0798804953533776,0,0,0,0,-0.0455202659275838,-0.0381528892538664,0,0.655616727499913,0,0,0,8.67361737988404e-19,0,0.0918636267236199,0,0,0.489012480383008,0,0,0,0,0,0,0,0,-0.0220476044657572,0.0790151837692887,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563495455466433,-0.114158732955018,0,0,-0.140241285250678,0.153929006527292,0,0,0,0.211137981947329,0,0,0.135454922958479,0,0,0.0333797480041735,0,0,0,0.0580877191400035,0,0,0,0.316058127171845,0,-0.03670391248858,0,0,-0.0368657186206156,0,0,0,0,0
X600985.SH,0.00201993762224911,0,0,0,0,0.128914251654188,0,0,-0.0324935032069123,0,0,0,0,0,0,0,-0.0323414516301732,-0.0331543899456114,0,0,0,0,0,0,0,0.0491240968898327,0,0,0.3877287998956,0,0,0,0,0,0,0,0,0,0,0.0520633182276961,0,0,0.249734617595267,0,0,0,0,0,0.117524451811763,0,0.116687657657429,-0.0302619936961443,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155429298184202,0,0,0,0.120375688479854,0,0,0.176066051353646,0,0,0,0,0,0,0,0,0.0538122518897277,0,0.199194178308568,0,0,8.67361737988404e-19,0,0.00386867166824808,0,0,0.0824410311960864,0.247635870979442,0,0,0,0,0,0,0.0535537270900348,0,0,0,-0.000169343776158979,0.023945286572206,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0.0199093182584855,0,-0.0398834938995147,0,0,0,0,0,0,0,0,0,0,0,0,0.120094543880084,0,0,0,0,0,0,0,0,0,0.103441123324829,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239219522937987,0,0.328674675525405,-0.0112276691210162,0.114601082597145,0.0544990375967215,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0835187908462614,-0.0288135440895934,0,0,0,0,0,0,0.0684301162261536,0,0,0,0.124654584387275,0,0,0.0701409151638481,0,0.0512475979708495,0,0,0,0,0,0,0,0,0,0,0,0.276681415268272,0.0410665656104743,0.0632613082640641,0,0.305976761606023,-0.135723425309506,0,0,0,0,0,0,0,0,0,0,0,-0.0130024095608809,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,-0.0705400833645184,0,0,0,0,0,0,0,0,0,0.171202081546997,0.0740715200309245,0,0,0,0,0,0.0829201098114835,0.06260997731378,0,0,0,0,0,0,0.031420856601943,0,0,0,0.258622969016696,0,0,0,0,0,0.0290655952775284,0,0,0,0.0202523377155594,0,0,0,0,0,-0.0350541718745461,0,-0.0305842894273814,0,0,0,0,0,0
X002128.SZ,0,0,0.0101180119427558,0,0.128636040304275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299075000321456,0.0516291813649837,0,0,0.0576859116049552,0.0199748443994861,0,0,0,0,0,0.182629800838427,0,0,0,0,0,0,0,0,0,0.0616050216032058,0,0,0.000754735608809777,0.10226242065207,0,0.0219136721916376,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.189668527874475,0,0,0,0.208637941234439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137646186938664,0,0.125128596582646,0,0.206365267251641,0,0.129762166080569,0,0,0,0,0.0794007169111966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198555054653846,0.0452768272543188,-0.118967541193155,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901887442249645,0,0.219539172350822,0,0,0,0.0830847871630587,0,1.73472347597681e-18,0,0,0,0,0,0.228931514692598,0,0,0.0335845728465655,0.31256210648032,0,0.00388676266768737,0,0,0,0,0.00598349808440406,0,0.0120540905784485,0,0,0,0,0,0,0.03374987870205,0,0,0,0,0,0
X000883.SZ,0,0,0,-0.0182333028124075,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0109117003877538,0,0,0,-0.131145463658191,0,0.0961285248675569,0,0,0,0,0.0894050696730186,0,0,-2.16840434497101e-19,0.0209665883678513,0,0,0.138472815032334,0.172235309558159,0.10607733766379,0,0,0,0.218165541531978,0,0,0,-0.0100120567316541,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,-0.0116966662180365,0,0,0.0519971011209892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385094003182703,0,0.185688688326552,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.212933579731782,-0.00954956630368499,0,0,0.0216876797525571,0,0,0,0,0,0,0,0.195801176955322,0,0,0.00929036984849572,-0.0548293199942517,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.179911283387897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493843207411543,0.319247386898801,0,0,0,0,0,0.042932933772817,0,0,0.0750571645163289,0,0,0.0801853950512947,0,0.0179043005791204,0,0,0,0,0.0518606976536499,0,0,0,0.106909781347926,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0.125917962499682,0,0,0,0,0,0,0,0,0,0.302330677061765,0,0,0.0852087941236692,0,0,0,0,-0.0164130149311523,0,0,0,0,0,0,0,0,0,0.361369700659379,0,0,0,0,0,0.305466573844174,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.00706103473164582,0,0,0,0,0,0
X600295.SH,0,0,0.227953808146524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003359473235509,0,0.0179305164699163,0,0,0,0.122430093527209,0,0.126359889705692,0,0,0,0,-0.0454302505844044,0,0,0,0.082869307261689,0.194249469101122,0,0,0,-0.049645400048935,0,0,0,0.0875336662298034,0.0783445999159779,0,0,0,0,0,-0.00825001790595768,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.251032980902578,0,0,0.106930512501674,0,-0.355908808352725,0,0,0.024665392751727,0,0,0.0122016144844537,0,-0.0383000576458345,0,-0.0691946342350265,-0.0124941896938919,0,0,0,0,0,0,0,0,0,0.0593727742876174,0,0,0,0,0,0.456990557559953,0,0,0,0.143818202655989,0,0.179614574029185,-0.340808066252274,-0.12566650448116,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.215473099225003,0,0,-0.275789387926313,0,0,0,0,0,-0.0709549273508414,0,0,0,0,-0.15356848313496,0,0,0,0,0,0,0,0.196660927530449,-3.46944695195361e-18,0,-1.52980036718202,0,0,0,-0.50251765910347,0,0,0,0,0.813925040611709,0,0,0.521652317456315,0,0,0,0,0.689052929203654,0,0.922836433344423,0.440563498622239,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.0345996196757603,0,0,0,0,0,-0.28972036019312,-0.0543746872543211,0.141106807785858,0,0,0,0,0,0,0,-0.0215626917658773,0,0,0,0.252155823942587,0,0,0.104084363218092,0,0,0,0,0,0,0,-0.100742324194264,0,0,0,0,0,0,0,0,0,0,-0.138087868378707,0.70699528599599,0,0,0,0,0,0,0
RealEstate_excess,0.368809707866104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0721408659450013,0,0,0,0,0,0.123185493924216,0.0572143604310947,0,0,0,0,0,0,0,0,0,-0.0136897272474744,0,0,0,0,0,0,-0.312018744601109,0,0,0,-0.0997844002755165,0,0,0.0255495006231215,-0.0547122946861177,0,0.601103032356767,0,0,0,0
MKreturn,0.0645750359258134,0,-0.0188035766143262,0,0,-0.0868916260128117,0,0,0,0,0,0,-0.0949635715815104,0,0,0,0,0,0,0,0,-0.0342085254047396,0,0,0.00091288252367706,-0.0485539687006625,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0446460728080542,0,0,0,0,0,0,-0.101669662931912,0,0,0.191848806985403,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000487330331147411,0,-0.000762049826929728,0,0,0,0,0,0,0.000630510206136032,0,0,0,0,0,-0.000575895729817269,0,0,-0.000849684188820524,0,0,0,0,0,0,0,0,0,0,0.00159964658983441,-0.00161730324881428,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00281486792250493,0,0,0,0,-0.0121692822722991,0,0.00758929815103047,0,0,-0.00328404317324101,0.015045306339142,0,0,0,0,0,0,0,0,0,0,-0.0118115830055451,0.0455295378216746,0.0141706192639662,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189418065708597,0,0,0,0,0,-0.00842974068727512,0,0.00249089497354835,0,0,0,0,0,-0.00572912435450283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155398610107846,-0.000952813889502036,0,0,0,0,0,0
