,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600660.SH,X601600.SH,X600547.SH,X600585.SH,X600886.SH,X000792.SZ,X600795.SH,X600362.SH,X000708.SZ,X600010.SH,X002460.SZ,X600111.SH,X600027.SH,X600160.SH,X000301.SZ,X002466.SZ,X600426.SH,X601699.SH,X600489.SH,X000983.SZ,X600803.SH,X601991.SH,X000786.SZ,X000877.SZ,X600985.SH,X000933.SZ,X600176.SH,X000807.SZ,X000630.SZ,X002128.SZ,X601168.SH,X000408.SZ,X600219.SH,X600612.SH,X600096.SH,X002271.SZ,X000883.SZ,X000932.SZ,X000027.SZ,X600348.SH,X600282.SH,X601666.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,-0.260268072400465,0,0,0,0.0485157785305542,0,0,0,0,0,-0.0203408816403252,0.085378766822019,0.0873027582079887,0,0,0,0,0,-0.10935031545577,0,0,0,0.614325953916403,0,0,0,0,0,0,0.136704041110807,-0.0476750235532094,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.096287589817502,0,0,0,0.00908400673880651,-0.0666862202728591,0,0,0,0,0
X600585.SH,-0.0102977676800806,0,0,0.14475548046812,0,0.116552416305961,0,0,0,0,0.0568970624504904,0,0,0,0,0,0,0.084583655817866,0,0,0,0,0,0,0,0,0,0,0,0,0.0328574652337249,0,0,0,0.10179282186714,0,0,0,-0.0315285202621581,0,0,0,0,0.0322542299766197,0,0,0,0,0,0,0,0.00919895506748987,0,-0.233482240831764,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0463662113602559,0,0,0,0,0,0.418292571833451,0,0,0,0,0,0.0348258600224212,0,0,-0.0541674264294311,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0246169903620716,0.00647897763885618,0.0494047189596514,0.051013731908116,0,0,0,0,-0.112206070538902,0,0,0,0,0,0,-0.0770138884106497,-0.0656184626699164,0.0357862593064451,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0776252283322588,0,0,0,0,0,0,0,0.101665727888731,0,0.271271676030509,0.0501317795532829,0,0,0,0.131908218815295,0,0,0,0,0,0,0,0.0161359632969599,0,0.0420080267020585,0.0106796210539635,0,0,0,0.0455364805893072,0.0396320136139701,0,0,0.0997483681302288,0,0,0,0,0,0,0.0146507172135558,0,0,0.0146915490043246,0.031280532387121,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.343270373198503,0,0,0,0,0.0981371920191094,0,0,0,0,1.73472347597681e-18,0,0,0.319755293852559,0.00905186328432318,0,0,0,0,0,0,0,0.10501591388709,-0.0719123689303295,0,0,0.0521791324340511,0,0,0,0.0234465327217839,0,-0.00867161572721568,0,-0.0100452221351261,0,0,0,0,0,0,-0.0365092141140739,0,0,0.0510374164662289,-0.0299326974142696,0,0,0,0,0,0
X600362.SH,0.0497736541316523,0,0,0.0430471839824952,0,0,0,0,0,0,0.275835521216593,-0.0208687570010431,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00851410646847322,0.0215592640044736,0,0,0,0,0,0,0,0.0353398314069775,0.147982589203034,0.357344901162296,0,4.33680868994202e-19,0.198962902424946,0,0,0,0,0,-0.0932786515398947,0,0,0,0,0,0,0,0.0355990556194964,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.145411304642474,0.0697249759856836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586090575125151,0,0,0.187675241560954,0,0.15017927225468,0,0,0,0,0.106416711483996,0,0,0,0,0.0562870280530965,0,0.0804924263633154,0,0,0,0,0,0,0,-0.11765963008215,-0.0149678630662662,1.0842021724855e-19,0,0,0,0,0,0
X600010.SH,-0.0971445448212647,0,0,0,0,0.141110348199722,0,0,0,0,0.0207015273599429,0.322643669030021,0,0,0,0,0,0,0,0.548074410028377,0,0,0,-0.0166541036738553,-0.05345483563522,-0.101312262401243,0,8.67361737988404e-19,-0.0170726178069794,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00437699800864685,0,0,0,0,0,0.00905400306916959,0,0,0.0378184543507976,0,0,0,0,0,0,0
X002460.SZ,0,-0.104171679960729,0,0,0,0,0,0,0,0,0,0,0,0.0934147977198744,0,0,0,0,0,0.0322757286159191,0,0,0,0.844168228425364,0,0,0,0,0,0,0.104570306563777,0.0198923319080477,0,0,0,0.00393831925663474,0,0,0.0132290640667062,0,0,0,0,0.0088050094532454,0,0,0,0,0,0,0,-0.0124781865196592,-0.0270500762061003,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937811387131179,0,0,0,0.557696107121244,0.0584337377593026,0,0,0,0,0,0,0,0,0,0,0,0,0.030912717930317,0,0,0.0655160557221333,0.147109867662953,0,0,-8.67361737988404e-19,0.0830930474127134,0,0,0,0.0129341656896859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.344690418101974,0,0,0,0,0,0,0.427401399865825,0,0,0,0.0422258376021777,0,0,-0.105880711103267,0,0,0,-0.000128368813839868,0,0,0,0,0,0,0,0,0,0,0.130482518148392,0,0,0.0385544267063114,0,0,0,0,0,0,0,0,0,0,0,0,-0.0410880686669716,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0291369931090896,0,0,0,0,0,0,0,0.278011374777861,0,0,-0.0265152523330739,0,0,0.0970106188291362,0,0,0,0,0,0,-0.35916418812585,0,0,0.013116531156597,0,0,0,0,-0.123303581510017,0.108440904310041,0.0130750400932414,0,0.350116488753899,0,0,0,0.0768336496638163,0,0.0334404919231177,-0.00774290962161017,0.25491322889573,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0.0415061459667117,0,0,0.00242045255164905,0,0,0,0,0.0644630026211153,0.110180941339093,0,-0.0598379763006965,0,0,0,0,0,0,0,0,0.138289268622574,0,0,0,0,0,0,0,-0.0452588300557778,0,0,0,0.126374468645538,0,0.156932705473937,0.0761708433063857,0,0,0,0,0,-0.0486241935301677,0.0668043309550884,0,0,0,0,0,0
X002466.SZ,0.0490680795526901,0.0315778415310927,0,0,-0.0354544084306671,0,0,0,0,0,0,0,0,0.384887920814281,0,0,0,0,0.744993501924367,0,0,0,0,0,0,0,0,0,0,0,0.0802756405182795,0,0,0,0,0,0,0,0,0,0,0,-0.0226144639519237,0,0,-0.249790513563076,0,0,0,0,0,0.00402342748533119,0.159603328538144,0.0296415255190541,0,0,0,0,0
X600426.SH,0,0,0,0.119769244748213,0.00394679981633014,0.0984411105951535,0,0,0.076380922256073,0,0,0,0,0,0,0,0,-0.0568539238189093,0.0259124687601139,0,0,-0.00189807858176581,0,0,0,0,0,0.0982707430346864,0,0,0.0996193360343383,0,0,0,0.380701860824998,0,-0.0365913665910071,0.0691592960222656,0,0,0,0,0,0,0,-0.119676589534525,0,0,0,0,0,0.03455807321938,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.470423092873035,0,-0.00817542858174397,0.106973367378979,0,-0.0277709697603255,0,0,0,0,0,0,0,0,0,-0.228365403970361,0,0.244924476399384,-8.67361737988404e-19,0.133445695964412,0,0,0.0918922849276713,0,0,0,-0.105531404659885,0,0,-0.276704528898465,0,0,0,0,0,0,0.0628238510744011,0,0,0,0.108758199671683,0,0.449859147966779,0,0.0727150873150165,0,0,-0.0240884355888656,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.572777812913623,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0746367379934715,0,-0.0515024126549964,0.0231235911461167,0,0,0.0415771552507509,0.201620252620494,0,0.0620845404117438,0,0,0,0,0,0,0,0,0,0,-0.00542928174151958,0.00157471118960487,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.15502309081143,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0819832038562347,0,-0.0227036905310975,0,-0.0592213781505846,0,0.0380155995926363,0,0,0,0,0,0,0.0645784492388272,0,-0.113758165934964,0,0,0,0,0,0,0,0,0,0,0.14872433602882,0,0,0,0.326645324420053,0,-0.0503062046441008,-0.0221373606379502,0,0,0,0,0,0
X600803.SH,0.0331727705659275,0,0.122550953298672,0,0,0,0,0,-0.071735489120227,-3.46944695195361e-18,-0.018837819922693,0,0,0,0,0,0.213965747768667,0,-0.00250336496527158,0,0.206593224363127,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196634461900476,0,0,0,0,0,0.0553316415731252,0,0,0,0,0,0,0.0187995904760682,0.0779871588022242,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.350796275603381,0,0,0,0,0,0,0.0939613213274016,0,0,0,0.13961977268771,0.12648309773598,0,0,0,0,0,0.0488347369941153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141547834302755,0,0,0,0,0,0,0.0292825861486696,0,0,0,0.00314632151725992,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0166927509056114,0,0,0,0,0,0,0,0,0,0,0.150482543838073,0,0,0,0,0,0,0.0935050210846411,0,0,-0.150822461383833,0,0,-0.084297238819707,0,0,0.100529415293936,0,0.387512559536642,0,0,0,-0.0125709585804112,0,0,-0.0114806301429593,0,0,0,0,0,0,0.0803467342964719,0,0,-0.0987364787131415,0,0,0,0,0,0,0
X000877.SZ,-0.129834247035261,0,0,0,0,0,0,0,0,0.245453249698308,-0.164164380314722,0,0,0,0,0,0,0,0,0.132310406421082,0,0.0221802911320696,0,0,0,0,0,-0.0178548059290085,0.0564579224642605,0,0,0,0,0,0.0197647012567674,-0.246871624700362,0,0,0,0,0,-0.233319089052182,0.151982826314281,0,0,0.533640639977797,0,0,0,0,0,0,0.0448762818617957,0,0,0,0,0,0
X600985.SH,0.0375886145957529,0,0,0,0,0.0526793158144338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306427197490966,0,0,0.0622599637833913,0,0,0.0758104641960432,0.00404109352924178,0,0,0.0589724740618083,0.0382375411960604,0,0,0,0,0,0.0555158874413625,0,0,0.21057935740955,0,0.178935282793956,0,0,-0.00473108787096164,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0.35712416806772,0.191582630800712,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,-0.00457004875964547,0.147128868893216,0,0,0,0,0,0.0288948021608,0,0,0.0906800742135239,0,0,0.244194262051604,0,0.209982592441518,0,0,0,0,0,0,0,0,0,0,0,0.133929204009644,0,0,0.0443859685845013,-0.110064702354552,-0.356783726699127,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738760690777504,0.127255451817004,0,0,0,0,0.0628526327709913,0,0,0,0,0,0.0505908484539568,0,0,0,0,0.113870128286395,0,0,0,0,0,0.160818395730409,0,0.215606875091987,0,0,0,0,0,0,0,0.0254600127493773,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.637012322107745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181219407610138,-0.105037357160343,0,0,0,0,0,0,0,0,0,0,0.0513447853518421,0,0.26172768761831,0,0,0.0264676725263889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0933509572008362,0,0,0,0,0.514941212707307,0,0,0,0,0,0,0,-0.0571726640435141,0,0,0,0.185985801824922,0,0,0,0,0,0.0796261607117631,0,0,0,0,0.0608984619082316,0,0,0,0,0,0,0,0,0,0.0118032180209874,0,0,0,-0.0158124190278215,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.128236992523724,0,0,0,0,0,0,0,0,0,0,-0.119720752910961,0,0,0,0,0,-0.0255828768038156,0,0,0,0,0,0,0,0,0,0,0.0403984436558673,0.209660795974279,0,0,0,0,0.00924065608793833,0,0,0,0,0.0136761582742234,0.290247563063462,0,0,0,0,0.166644913266878,0,0,0.00678584686908988,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.198715908718122,0,0,0,0,0,0.0704070766152619,0,0,0,0,0,0,0,0,0,0,-0.0179742824510473,0,0,0,0.0286765304077448,0,0,0,0,0,0,0.150717297774457,0,0,0,0.684093557296783,0.168533449787147,0,0,0,0.257873844926848,0,0,0.0531002833179728,0.138101910752498,0,0,0,0,0,0,0.132772448778427,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.00617836715547559,0,0.121120785883812,0,0.0294292003947096,0,0,0.378385935615602,0,0.212160516998032,-0.286280453288904,0,0,0,0,0,0,0.150636014866882,0,0,0,0,0.00398782744832278,0,0,0,0,0.225813895124094,0,0.126572067893833,0,0,0.349071420533941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152883106157165,0.16234552854105,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0496851743182636,0,0,0,0,0.221487272638734,0.0562998106352368,0,0.0844927219368476,0.121245608222217,0,0,0,0,0,0,0,0,0,0.00274627858966012,0,0,0,0,0,0.278845019864489,0,-0.12307871914751,0.0130827413513768,0,0,0,0,0.0358275019369659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018951613808365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954986722257057,0.109377607378151,0,0,0.252930521296935,0,0,0,0.0604646895152731,0,0,0,0,0,0.0140874656494783,0.111751793294536,0.0495016584050744,0,0.227206172868937,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0240677774536442,0,0.159042174918853,0,0,0,0.018012154151793,0,0,0,0,0,0,0,0.258752650283333,0,0,0,0.0474952662592214,0,0.283876994105514,0,0,0,0.076452720934687,0,0.0887375149323255,0,0,0,0,0,0,0.0229370888266879,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.00920723970314672,0,0,0,0,0,0,0,0,0.434342773655094,0,0,0.119720015421065,0,0,0,0,0,0,0,0,0,-0.00256344303786896,-0.0780665021231781,0.0454983697177146,0,0.221663424921132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378930320500909,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0292143774591999,-0.0269840073656002,-0.029205494625793,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0146510346999123,0,0,0,0,0,-0.0390711546021123,0,0,0,0,0,0,0.0131183656967364,0,0.0836444200233827,0.34934001405037,0.0133478374360155,0.11467507243509,0.182727375682761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0.0193401457041854,0,0.0571872818527766,0,0,0,0,0,0,0,0,0,0,0,0.121055559344687,0.105609843146852,0,0,0.184540209501139,0.111196003316565,0.0809171939673854,0,0.0804352210449575,0,0.325777208747121,0,0,0,0.1070116675003,0,0,0,0,-0.338897821696254,0,0,0,0,0,0,0,0,0,0,0,0.0615683155020611,-0.252917672694766,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.0973385111334668,0,0,0,0,0,0,0,0,0,0,0.101205525002225,0,0,0,0,0,0,0,0.013232429046695,0,0,0,0,0,0,0,0,0,0,0,0.108916001557536,0,0.125640889475311,0.43518559244367,0,0,0,0.0998443760009642,0.0264212004413779,0,0,0,-0.0508914730836666,0,0,0,0,0
X600348.SH,0,0,0,0,0.145755050600963,0,0.141386019298702,0,0,0,0,0,0.049991106083461,0,0,-0.0195799494651039,0,0,0,0.401327326028007,0,0,0,-0.104861435901102,0,0.274900493199881,0.0519760706097741,0,0,0,0,0,0.194657479940724,0,0,0,0,0,0.0204765895205139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000140482858310027,0,0,0,0,0,0
X600282.SH,0,0,0,0,0,0,0,0,0,0.0222961720338299,0,0,0,0,-0.0913569250091884,0,0.0555030397683633,0,0,0,0,0,0,0,0.00136537115783427,0.0669417836798918,0,0,0,0,0.0632890472308256,0,0.0277253094738998,0.143330025602447,0,0.0777530617827443,0.0129682830610657,0,0,0,0,0.113833650595624,0.0110233585555904,0,0.049500264410956,0,0,0,0,0,-0.0323945949064104,0.0112065979553493,0,0,0,0,0,0,0
X601666.SH,0,0,0,0,0,0.0222632498743699,0,0,0,0,-0.0127045140601987,-0.0682433525259716,0,-0.087084242510131,0,0,0,0,0,0,0,0,0,0,0,0.412245967875089,0,0.0441379558025142,0,0,0,0,0.425200780892973,0,0,0.0705546657142672,0,0,0,-0.0157867931154542,0,0,0,0.188677153490358,0,0,0,0,0,0,0,0,0.0235230894099263,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0302543250958799,0,0,0,-0.121786471712982,0,0,0,0,-0.27628629194069,0,0,0,0,0,0,0,0,0,0.21466273985818,0,-0.188069408199595,0,0,0,0,0,0,0,0,0,0,0,0,0.186209585957774,0,0,0.131121659886757,-0.260182778893875,0,0,0,0,0,0,0,0,-0.0746221968257397,0,0,0,0,0,0,0
Slope,-0.540810869685096,0.212909442034391,0,0,0,0.0233402314654374,0,-6.93889390390723e-18,-0.393276447113438,0.133743700959397,0,0,0,0,0,0,0,-0.24095839650988,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.593355766565657,0,0,0,0,0,0,0,0,0,0,0.220272353489905,0,0,0,0,0,0,0,1.08623652416791,0,0.451946085033969,0.0934023638861607,0,0,0,0,0
TED,0,0,0,0,0,-0.506718982889666,0,0.746317289667568,-0.428747885108564,0,0,0,0,-0.678676008176965,0,0,0,0,0,0,0,0,0,0.977461020326533,-0.0553137092685498,0,0,0,0,0,0,0.416202571391567,0,0,0,0,0,0,0.425271812794977,0,-2.77555756156289e-17,0.212262227306061,0,-1.13333515453456,0,0.315305167465449,0,0,0,0,-0.4591431598226,0.208147182848603,0,-0.563890814395262,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0922119733939701,0,0,0,0.264071942893398,0,-0.459888454083532,0,0,0,0,0,0,0,-0.255851982464262,0,0,0,-0.0415218974935997,0,0,0,0,0.144178053491718,0,0,0.0329310488963916,0,0,0,0,0,0,0,0.058639909764619,0,0,-0.18472008052897,0,0,0,0,0,0,0,0,0.076594756074438,-0.106787913756393,0,0.189453293690415,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573831366952905,-0.0852538353124917,0,0,0,-0.070379854642181,0,0,0,0,0,0,0,0,0,0.0274316948466763,0,0.0359333472771751,0,0.0380376594458424,0,0,0,0,0,0,0.0288846337657096,0,0,0,0,0,0,0,0,-0.103699999600977,0.0061079784925421,-0.0511213070786821,0.17032303405414,0,0,0,0,0
MKvol,-0.00208330465676845,0,-0.00685270156870256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015086456030772,-0.00416824861616182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00232381367609178,0,0,0,0,0.00311784554589105,0,0,0,0,0,0,0,0,0.00833052956289432,0.0138639055666975,-0.00757770608346213,0,0,0,0,0,0
CarbonVol_Shenzhen,-0.000439432647214792,0,-0.000468141263538534,0,-0.000620345210935005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194248967205761,0,0,0,0,0,0,0,0,0,0,0.000887190565451373,0,0,0,0,0,0,0,0,0,0,0,0,-0.000752429239167866,0,0,0,0,0,0,0,0.00302649266879379,-0.00395657268504153,-0.00109147870685619,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385149813681076,0,0,0,0,0,0.00652053918238037,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,-0.00180918204215831,0,0,0,0,0,0,0.0149181493951561,0,0,0,0,0,0,0,0.00430828538505828,0.0196018673042216,0.0240107847906618,0,0,0,0,0
CarbonVol_Hubei,-0.0070431686576989,0,0,0,-0.00121656301416363,-0.000447859551603535,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,-0.00834050739295197,0,0,0,0,0,0,0,0,0.00401048655535745,0,0,0,0,0,0,0,0,0,0,0,0,-0.00445319991972995,0.0110035745316201,0,0,0,0,0,-4.07093428045796e-05,0,0.00186260219364247,-0.00313169839691407,0,0,0,0,0
