,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X601600.SH,X600547.SH,X600886.SH,X600188.SH,X600795.SH,X600362.SH,X600027.SH,X000898.SZ,X600111.SH,X601992.SH,X600516.SH,X600176.SH,X002466.SZ,X600299.SH,X000629.SZ,X000709.SZ,X002460.SZ,X600808.SH,X600352.SH,X300072.SZ,X600219.SH,X600801.SH,X000825.SZ,X600339.SH,X601158.SH,X002110.SZ,X600489.SH,X000553.SZ,X600583.SH,X000786.SZ,X000883.SZ,X601699.SH,X600426.SH,X000301.SZ,X000932.SZ,X000630.SZ,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0.0184159084331917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129397062615324,0,0.416905645010526,0,0,0,0,0,0,0,0,0,0,0.113344595490582,0.00552432340614141,0,0,0.0457571417553698,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.123502414340958,0.0167243719236232,-0.00908111472044829,-0.0133768457590763,0,0.043768144922502,0,0,0,0
X600516.SH,0,3.46944695195361e-18,0,0,0,0.0317448560313927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133991818291004,0.0185204880519244,0.0321793427496681,0,0,0.51662321487565,0,0,0,0,0,0,0,0,0,0.0364260721389851,0.232395134660151,0,0,0,0,0.0207191811085447,0.135451083309499,0,0,0.0217698755639276,-0.0612897248307014,0,-0.11059912017258,0,0.0471530339344831,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487102532898018,0,0,0,0,-0.0550579017169554,0,0,0,0,0,0,0,-0.000993607397454535,0,0.0300426890516828,0,0,0.0896299404690306,0,0.495823595395657,0.0656194292877187,-0.0751115477765541,0,0,0,0.16601660005731,0,0,0,0,0.0912878503071431,0,0,0,0,0,0.0149032131256902,-0.119478329017412,0,0,0,-0.0681901694536763,0,0
X002466.SZ,0,0,0,0,0,0,0.163930929314089,0,0,0.0508376877402107,0,0,0.31762104784851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907417824651985,0.610824044513005,0,0,0,0,-0.127262423359246,0,-0.0887792622561218,0,0,0,0,0,0,0,0,0,-0.00727484440158138,0,0,0,0,0,0.0350478507324334,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0046941489129602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216714321370163,0.146277824298035,0,0,0,0.0691305721513217,0,0,0,0,0.0319467620693005,0,0,0,0.143594348276596,0,0,0,0,0,-0.00118548515418438,-0.0960893996388641,0,0,0,-0.118327840907157,-0.131902794112814,0
X000629.SZ,0,0,0,0,0,0,-0.376211478622095,0,0,0,-0.0831066496210349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180846868418735,0,0,0.567565875876515,0,-0.507160607548746,0.143281658339382,-0.139160331587382,0,0,-0.17790757575654,0.887549203724286,0,0,-0.596432602773678,0,0,0,0.377345080048218,0,-0.0460414531457332,0,0,0.103350364263907,0,0,0,0,0,0
X000709.SZ,0,0.147693011934978,0,0,0.0732822770378539,0,0,0,0,0.0535844611376193,0,0,0.0963290747108358,0,0,0,0,0,0,0.0191833082594288,0,0,0,0,0,0.114353341049454,0,0,0.0805091808894656,0,0,0.0982992458807776,0,0,0.110360768002183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00380905137898638,0,0,-0.156032975294003,0,0,0,0
X002460.SZ,0,0.304508719079279,0,0,0,0,0,0,0,-0.0339185795755269,0,0,0,0,0,0,0,0,0,0,-0.0164931574172793,0,0,0.0751712407439393,0.757685532241385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343558000763492,0,0,0,0,0,0,-0.0495491795303708,-0.0879133572660518,0,-0.232822318768561,0,-0.073510278238349,-0.0828791937651204,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.0613962008231777,0,0,0,0,0,0,0,0,0.406853071457489,0,0,0,0,-0.00742363875485839,0,0,0,0,0,0,-0.063027038431532,0,0,0,0,0,0.334011080427493,0,-0.159374734098712,-0.0534307352387824,0,0,0,0.177843233483523,0,0.0436845515031377,0,-0.0669404543117628,0,0,-0.00745235794527076,0,0,0,0,0,0
X600352.SH,0,0,0,6.93889390390723e-18,0.00320533627052636,0,0,0,0,0,0.0522382428477468,0,0,0,0,0,0,0,0,0,0.0310717936294689,3.46944695195361e-18,0.0110322254541631,0,0.207878394877187,0.0846808758897828,0,0.0475727490285809,0,0,0,0,0,0,0.102416969781228,0.00703977270186337,0,0.139367496346259,0,0,0,0.25630041434555,0,0,0,0,0,0,0,0,-0.0208138163284722,0,0,0,0,0,0,0
X300072.SZ,-0.21828208641786,0,0,0,0,0,0,0,0,0,0,0.0808443440253622,0,0,0,0,0,0,0,0,0,0,0,0.194293859736397,0,0.412938626875886,0,0,0,-0.406684134018271,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.323732624068691,0,-0.368003098484757,0,0.254724570558473,-0.891054384847066,-0.108320914643571,-0.0134352040996043,0,0.221486188018957,0,-0.364196116489066,0,0
X600219.SH,0,0,0,0,0,0,0.111376825356857,0.136144935417591,0,0,0,0,0.0982036989022217,0,0,0,0,0,0,0,0,0,0,0,0.0407928178569893,0,0,0,0,0,0,0.0340915285786138,0,0,0,0,0,0.0875758368627559,-0.0679017205051971,0,0.108333830956779,0,0,0,0,0,0,0,0.0558087765749946,-0.025936644037142,0.0244037279861969,-0.0384186682081779,0,0,0,0,0,0
X600801.SH,0,0,0.193466346958246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769517667695074,0,0.199684496206324,0,0,0.249556924227677,0,0,0.0712056813163436,0,0,0,0.0934846957754069,0,0,0,0,0,0,0.390431987594529,0,0,0,0.205309409875906,0,0,0,0,0,0,0,0,0,0.0494652744268723,0,0,0,0,0.0940758929312893,0
X000825.SZ,0,0,0,0,0,0,0.00962805592381127,0.0886995006612134,0,0,0,0,0,0.633360838492575,0,0,0,0,0,0,0.203811709478425,0.269143073946145,0,0,0,0,0.0784653341859739,0,0.0138676387085927,0,0,0,0,-0.0755295464250855,0,0,0,0,0,0,0,0,0,0.368608046579776,0,-0.0871084760151038,0,0,0.492514332226699,0,-0.0784930211814861,0.102045298035852,0,0,0,0,0,0
X600339.SH,0.130383380633872,0,0,0,0,0,-0.032953576464372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713773218354653,0,0.0492873391160498,0,0,0.0792899185882374,0,0.103221623153695,0,0,0,0,0,0,0.492595119652221,0,0,0,0,0.258215674456596,0,-0.129197712408569,-0.0128581305881518,0,-0.0255465550567194,0,0,0,0,0,0,0
X601158.SH,0,0.0911080696707956,0,0.00921136393695826,0,0,0,0,0,0,0,0,0.122296393342143,0,0,0,0,0,0,0,0,0.00962036720971239,0.0473431721103759,0,0,0.000175263756470808,0,0,0,0,0,0.0261028212052082,0,0.0309575571885948,0,-4.33680868994202e-19,0,0,0,0,0.107216010497343,0,0,0,0.0244976916935849,0.0714066125264627,0,0,0,0,0.00358306504491858,-0.016015512512756,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0.0193590446944683,0,0,0,0,0,0,0.151641274005334,0,0,0,0.0458316980695582,0,0,0.0337386561681628,0,0,0,0,0.0813973048022911,0,0,0,0,0,0,0.0765019876573029,0,0,0,0,0,0,-0.0247100229919102,0,0,0,0.0164444521850383,0,0.680507778414592,0,0,0,0,-0.00660103672200297,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.0167761769134394,0,0,0.0586657819833818,0,0,0,0.758884989195269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651889479380205,0,0,0,0,0,0,0,0,-0.0106549869839117,0,0.0767885649447689,0,0,0,-1.0842021724855e-19,0,0,0,0,0,-0.0844672087017206,0
X000553.SZ,0,0,0,-0.0369839467503921,0,0.0302772103837872,0,0,0,0.175337659999283,0,0,0.0995959167058671,0,0,0,0,0,0,0,0,-0.0574858631273616,0.380319527299425,0.308091703475546,0,0,0,-0.0848133032756559,0,0,0,0,0,0.0213997913222758,0,0.0277549830375552,0,0,0,0,0,0,0,0,0.199109740174136,0,0,0,0,-0.177441691678515,0.00521086066146576,-0.143983176829812,0,0,0,1.73472347597681e-18,0,0
X600583.SH,0.582457517358243,0,0,0,0,0,0,0,0,0,0,0.247369107155765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00422252105395701,0,0,0,0,0,0,0,0,0.477596878850437,0,0,0,0,0,0,0,0,0,0,-0.0591395374895387,0,0,0,-0.0602325646403341,0.0371306631818458,0,0,0,-0.234100895082402,0,0
X000786.SZ,0,0,0,0.194428589092076,0,0,0.0392044968517884,0,0,-0.101228442860745,0,0,0,0,0,0,0,0,0,0,0.101319848346352,0,0,0,0,0,0,0,0,0,0.49821001492776,0,0,3.46944695195361e-18,0,0,0,0.0170259036873952,0,0.193762007389809,0,0,0,-0.0804536811209738,0.209903354871538,0,0,0,-0.0341031237121462,0,-0.00251013801311406,-0.077619427603049,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0651013721502255,0,0,-0.00859940175011129,0.0786814518025801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387790815824223,0,0,-0.0041366109598946,0,0,0,0,0,0,0,0,0,0,0.0472993877958923,0,0,0.0307918574699019,0,0.0695577104604563,0,0,0,0.133835642048336,0.0249358123242018,0,0,0.00175149112947969,0,-0.0144157098756462,-0.0370722472215574,0,0,0,0,0,0
X601699.SH,0,0,0.324757274896477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816684874763734,0,0,0,0,0,0,0.157902026089036,0.00110922707852029,0,0.00562228741320962,0,0.120596966857043,0,0,0,0,0,0.0707916778022547,0,0,0.0649492966032167,0,0,0,0,0,0,0,0,-0.0606632968248846,0.0166572903069181,-0.00974413597966551,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.130456525065868,0,0,0,0,0.0249736179562819,-0.0257126946868244,0,0,0.40323331510877,0,0,0,0,0,0,0,0.0707775819458124,0,0,0,-0.0817805262048181,0,0.513088621614186,0,0.227384114980993,0,0,0,0.0466843802529436,0,0,0,0.0127963693354744,0,0.303519510190323,0,0,0,0,0,0,0,0,-0.0136147918282437,0.141027093938292,0,0,0,0,0.0947590759954516,0
X000301.SZ,0,0,0.0506806333157402,0,0,-0.128056003343579,0,0,0.334017233937236,0.167067434661066,0,0,0,0,0,0.00502020544404918,0,0,0.0431909157065915,0.181154653353772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123382356119738,0,0.262239173836107,0,0,0.104623709862763,0,0,0,0,0,0.0683326731490798,0,0,0,0,0,-0.0314496600085295,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0179240344342705,0,0.026951566475378,0,0,0,0,0,0,0,0,0.165419707112783,0,0,0.0231926172763696,0.0875968478009957,0,0,0.0121308372556607,0,0.0324219410752666,0,0.0196572730016243,0,0,0.0867871104630197,0,-0.061938689516491,0,1.0842021724855e-19,-0.0365476851326374,0,0,0.637882197722836,0,0,0,0,0,0,0.0329959705636576,0,0,0,-0.0271091294016542,0,-0.0193548457817551,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0.0298778267088214,0,0,0,0.0182156936292057,0,0.0532203085409349,0,0,0,0.0293885769317856,0,0,0,0,0,0,0.119447911311685,0,0.0225558881820436,0,0,0,0,0,0,0,0,0,0,0,0,0.0142373868468206,0,0,0,0,0,0.120096048852739,0.114425760481452,0,0.0697759571384085,0,0,0,0.144030638046299,0,-0.0167000343309881,0,0,0,0,0,0,0
X000408.SZ,0,0,0.151318680317856,0.129474467748316,0,0,0,0,0,0,0.109649902031488,-0.200662400015937,0,0,0,0,0,0,0,0,0.0474776594395458,0,0,0,0,0,0,0,0.142177592521079,0,0,0.143072225378635,0,0,0,0,0,0,0,0,0.125273444974672,0,0,0.17604476534827,0,0,0,0,0,0,-0.06001734230756,0.0611912861301795,0,0,0,0,0,0
Change_TY3M,-0.247189066550415,0,-0.182210486684139,0,0,0,0.0647852667193524,0,0,0,0,0.198962098511084,0,0,0,-0.114596542472045,0,0,0,0,0,0,0,0,0.0485553448804419,0,0,0,0.0322863218653633,0,0,-0.247906349113958,0,0,0.00641355897417119,0,0,0,-0.284042002606257,0,0,0,0,0,0,0,0,0,0,0,0,-0.232582119740821,0,0.0727746558969801,0,0,0,0
Slope,0,0,0,0.0222441427336671,0,0,0,0,0,0,0,0,0.268977415550964,0,0,0,0,0,0,0,0,0,0.62112450448472,0,0,0,0,0,0,1.07634937570643,0,-0.561247155128119,0,0,0,0,0,0,0,0,-0.1481103591019,0,0,0,-0.218927539711143,0,0,0,0,0,0,0.263266705335947,0,0,0,-3.55341430954843,0,0
TED,0,0,0,0,0,0.147553322022122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117381665249865,0,0,-0.0420195655352666,0,0,0,0,0,0.0690416390981096,0,0,-0.000461777402532238,-0.0928618487757846,0,0.0275656248947048,0,0,0,0,0,0,0,0,-0.627838976241108,0.35300617255023,0,0,-0.203818829417302,0,0.227558325991501,0,0
RealEstate_excess,-0.00274638885346576,0,0,0,0,0,0,0,-0.0712772808142808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528882120522239,0,0.0446882273524768,0,0,0.00622048529203505,0,0,0,0,0,0,0.0439164522038386,0,-0.0367621093858492,0.151329689756281,0,-0.0230312320651382,-0.22003479986414,0.103309443765919,-0.0127525054135769,0,0,0,-0.0179262494601254,0,0,0,0,0,-0.079003117224005,0
MKreturn,0,0,0,0,0,0,0,-0.0942658401501081,0,0,0,0,0,0,0,-0.137449616950112,0,0,0,0,0,0.15455583525434,0,0,0,0,-0.120779635583718,-0.101720333027603,0,0,0,0.0273413960212704,0,0,-0.0175206405219342,0.0568270412401215,0,0,-0.295016763061742,0,0,0.0967362736132032,0,-0.0237221645226369,0,0,0,0,-0.0332304363063324,0.0318091978029498,3.46944695195361e-18,-0.0702042765196399,0,0,0,-0.107229913210412,0,0
MKvol,0,0.00181511639866425,0,0,0,0,0.000988187642300986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179068074658928,0,0,0,0,0,0,0,0,0,0,-0.00145240915091405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127014141025159,0,0,0,0.0378135905374342,0.0007350465605992,0
CarbonVol_Shenzhen,-0.0131486287778326,0,0,0,0,0,0,0,0,0,0,0.0489318164305768,-0.0164133442013945,0,0,0,0,0,-0.0162458015951953,0,0,0,0.128478103374038,0,0,0,-0.0240585933626877,0,0,0,0.0799688164674755,-0.087339664841033,0,0,0.00775475400810795,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.096787675496438,0,0,0,1.73472347597681e-18,0,-0.107004584581506,0.0588996364477553,0,0,0,0,0.846086876266761,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000107111679818745,0.00397419012545141,0,0,0,0,0,0,0,0,0,0,0,0,0.0275260934440369,0,0,0,0,0,0,0,0,0,0,-0.00960582109451978,0,0,0,0,0.623877450280296,0,0
CarbonVol_Hubei,0,0,0,0,-0.00130133247815371,0,0,0,0,0,0,0,0,-0.00127695073394521,0,0,0,0,0,0,0,0,0,0,0,-0.000726685640331208,0,0,0,0,0,0.000908583421535532,0,0,0,0,0,0,0,0,-0.00032121165911184,0.00189310477883056,0,0,0,0,0,0,0,0,-0.00174114211169673,-0.00205693125962047,0,0,0,0.00951385265993104,0.0786018115819442,0
