,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600019.SH,X600011.SH,X601898.SH,X600111.SH,X000301.SZ,X600660.SH,X000708.SZ,X002271.SZ,X600010.SH,X601600.SH,X600547.SH,X000877.SZ,X600426.SH,X600886.SH,X600795.SH,X600362.SH,X600176.SH,X000983.SZ,X600027.SH,X601699.SH,X600803.SH,X601991.SH,X000629.SZ,X600995.SH,X000786.SZ,X600160.SH,X000807.SZ,X000408.SZ,X600219.SH,X000723.SZ,X600096.SH,X000831.SZ,X600378.SH,X600489.SH,X002080.SZ,X000933.SZ,X600348.SH,X000932.SZ,X600157.SH,X000630.SZ,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704367981307143,0,0.122445040712201,0,-0.077403960861043,0,0.045651077783275,-0.0580077441877672,0,0,0,0,-0.0212539003261512,0,0.241455171103563,0,0,0,0,0,0,0,0,0,0.00122786948615324,0.00899292283151634,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.198476913685306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641481594902854,0,0,0,0,0,0,0,0.0917781201795812,0.0466980880790799,0.119648303586018,0.0509539136726952,0.0201987483178411,0.145904409394715,0,0,0,0,0,0,0,0,0.0322772406919169,0,0,0,0.0502726041659791,0,0,0,0,0,0,0.00771253940296143,-0.0185583679062567,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,6.93889390390723e-18,0.130398412163003,0,0,0,0,0,0.0510030989758115,0,0,0.121377893698461,0,0.106618525499257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874982642198391,0,0,0,0,0.33919945596839,0,0,0,0,0.00118332756328811,0,0,0,0,0,-0.0418994835984407,0.0391082691020677,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518406299804705,0,0.0788319857481058,0,0,0.454939790550248,0,0,0,0,0.114890455284604,0,0,0,0,0.0803000353250286,0,0,0.449658390346855,0,0,0,0,0,0,0,0,0,0,-0.323482632584774,0.103808640624436,-0.0278532465548314,0,0,0,0,0,0
X600660.SH,0,0,0,0.12892790375527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115507794969297,0,0,0,0,0,0,0,0,0,0.0777265238210833,0,0,0,0,0,0.175180753879496,0,0,0,0,0.0363192177799636,0,0,0,0.0989519857288534,0,0,0,0,0,0.028492182794144,-0.0415015171827377,0.00671791807518924,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.147118858098385,0,0.0227839155837626,0,0.125484626764166,0,0,0,0.0767021463453252,0,0,0,0.0309647131928532,0,0,0,0.0431269526612134,0,0,0,0,0,-0.0915634126760203,0,0,0,0.169971420215339,0,0.0510488132137508,0,0,0,0,0,0,0,0.0442004945172894,0,-0.045483020151446,0,0,0,0,0,0,0,0,0.0021521045633278,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.205795548451954,0,0,0,0,0,0,0,0,0,0,0.0172784952346803,0,0,0,0,0,0,0,0.0262833060197966,0,0,0,0,0,0,0.682781400327369,0,0,0,0,0,0,0,-0.0563811931709421,0,0,0,0,0,0,0,0,-0.122467482420332,-0.0227181294565051,-0.00237304791217223,0,0,0,0,0,0
X600010.SH,0,0.0365463686670348,0,0,0.170683653603275,0,0,0,0,0,0,0,0,0.000897232363583795,0,0.2223766832005,0,0,0,0.0200317593936403,0,0,0,0,0,0,0,0,0,-0.148468656668744,0,0,0,0,0,0,0,0,0,0,0.185628111744251,0,0,-0.05301223902727,0,0,0,0,0.0969347571841449,0,0,-0.0372326303833946,0.0359557750881571,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0278621856408497,0,0,0,0,0,0,0.0593129109077291,0.0206347389341473,0,0,0.186448933269456,0,0,0,0.221396604590588,0,0.151965940952439,0,0,0,0,0.0319143533704695,0,0.0109635386225876,0,0.00637373377594875,0,0.18664035276052,0.0947189499684831,0,0.123075031721726,-0.0343762083571676,0,0,0.00754508405289802,0,0,0,0,0,0,0,-0.00378791725715938,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0456983295077798,0,0,0,0,0,0.180148003825717,0,0,0,0,0,0,0.042426739008889,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.101656182898698,0,0,0,0.0205970734630046,0,0.0265417176521812,0.0557684236804943,0,0,0,0,0,0,0,0.701608790814997,0,0.0396457842747061,0,0,0,0,0.109330128406495,0,0.0410860696412199,-0.0268404318489845,0,0,0,0,0,0
X000877.SZ,0,0,0,0.0152351987161281,0,0.0659582860015487,0,-0.0667226220174994,0,0,0,0,0,0,0,0,0.0696375961286214,0.0915912896159457,0.0558040744392235,0.0564894641794173,0,0,0,0,0,0,0,0.0511727127783476,0,0,0,0.124762258927291,0,0.242519144254412,0,0,0,0,0,0,0,0,0,0.105673938079738,0,0,0.1917664384639,0,0,0,0,0.0144749480405658,-4.33680868994202e-19,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021510584806959,0,0.00888026705304344,0,0,3.46944695195361e-18,0,0,0,0,0,0.28761083042506,0,0,-0.00133089648651119,0,-0.0408913935873628,0,0,0,0.0644048760288334,0.169404614197679,0,0,0,0,-0.214867816155094,0,-0.0460907660044668,0.0128958663737857,0,0,0,0,0,0,0.000913548438033034,-0.0159283399404867,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.253512180238583,0,0,0,-0.265142107148843,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00849207836959007,0,0.0593277321415506,0,0.132074315577424,0,0,0,0,0,-0.00558435148812653,0,0,0,0,0,0,0,0,0,-0.241377045589586,0,-0.0225392901008228,-0.00804140068094418,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0145281169769954,0,0,0.15975455842725,0,0,0,0,0,0,0,0,0,0,0,0,0.201170929643962,0.36931647710242,0,0.0165341709223622,0,0,0.0991369467526551,0,0,0,3.46944695195361e-18,0,0,-0.352813415283249,0,0.226964626735455,0,0,0.0327532820345193,0,0,0,0,0,0,-0.0071590775280115,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.137821349583256,0,0,0,0,0.0325280004066581,0.0856611279814451,0.200359375117677,0,0,0,0,0,0,0,0,0,0.0648996513929249,0,0.0304991813275055,0,0.00914862900458441,0,0.147130554860042,0,0,0.0530444384214493,0,0,0,0,0,0,0,0,0,0.0468468160092935,0,0,-0.00892243732451037,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.101387692309973,0,0,0,0,-0.108491595220872,0,0.00363469689675863,0,0,0,0,0,0.0423492395398088,0.0660973230676283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337298844684633,0,0.0151826976345617,0,0,0,0,0,0,0,0.299340892400194,0.0798743510342922,0,0,0,0,0.0759067097703071,0,0,-0.00985510114740239,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.178286540481046,0.163273561471519,0,0,0.0831275317559205,0.00339211326611375,0,0,0,0,0.0668637506601891,0,0,0,0,0,0,0,0,0,0,0,0.32960201751962,0.0693166962461615,0,0,-0.13205208425162,-0.0541939990652202,0,0.0681080263205913,0,0,0,0,0,0,0,0,0.223979639665276,0,0,0,0.000399117095717575,0,0,0.124324227626871,-0.0747453541088999,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,-0.00559624848592306,0,0,0.570948669826043,0,-0.108517972470284,0,0,0,0,0,-0.135475101802494,0,0,0,0,0.221606724027296,0,0,0,0,0.0983220812103526,0,0.0615924785321169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000197830900976602,-0.013198034822929,0,0,0,0,0,0
X601699.SH,0,0,0,-0.0334491162752987,0.56053120824536,0,0,0,-0.103236522772256,0,0,0,0,0,0,0,0.105106508189481,-0.0323605321450243,0,0,0,0,-0.0281889191867504,0,0.00517515324278311,0,0,0,0,0,0,0,0,0,-0.0219198686097092,0,0,0,0,0,0,0,0,-0.188128133413455,0,0.253544042238372,0,0,0,0,0,0.0107981311128619,-0.0137783916568404,0,0,0,0,0,0
X600803.SH,0,0.120146587921251,0,0,0.057871444503993,0,0,0,0,0,0.372039962620221,0,0,0,0,0,-0.103724386114422,0,0,0.236520716045947,0,0,0,0,0.043105010439776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702541572143982,0,0,0,0,0,0,0,0.102693668471792,0,0,0.0410431824673356,-0.0109101819010723,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,-0.23881962573761,0,0,0,0,0,0.0031581413794632,0,0,0,0.0364236877807577,0,0,0,0,0,0,0,0,0,0.340622857337976,0,0,0,0,0.136690968282313,0,0,0,0,0,0,0,0.228293354833599,0,0,0,0,0,0,0,0,0,-0.0908764425261343,0.0451273387527253,-0.00673588897778329,0,0,0,0,0,0
X000629.SZ,0,0,0,-0.213943784296081,-0.0190650210677555,0,0,0.027624452847529,0,0,0.0687315505235645,0,0.341740727590745,0.191165011109388,0,0,0.0586635116932201,0,0,0,0,0,0,0,0.111890170296615,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.247950117495843,0,0,0,0,-0.0153186937153089,0,0.0935512506541957,0,0,0,-3.46944695195361e-18,0,0.0789234378067584,-0.0204689943984837,0,0,0,0,0,0
X600995.SH,0,-0.0102392099331795,0,0,-0.0100513458685254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0762735800537733,0,0,0,0,0,0,0,-0.0197965988226193,0.269046628657653,0,0,0,0.172407267319425,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0894031650576167,0,0.0844970104085715,0,0,0,0,0,2.16840434497101e-19,0.00200027517568373,0,0,0,0,0,0
X000786.SZ,0,0,0,0.106733617256333,0,0,0,0,0,0,0,0,0,0,0,0,0.287592751610254,0,0.244427982165221,0,0.08415297794521,0,0,0,0,0,0,-0.0376777651646718,0,0,0,0,0,0,0,0.0522800396967081,0,0,0,0,0,0.1397320562694,0,0,0,0,0,0,0,0,0.0281464037391017,0,-0.0178140420289241,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.363572293763283,0,0,0,0,0,0,0,0,0,-0.00335645794955095,-0.204512917948682,0,0,0,0,0,0,0,0,0,0,0,0,0.0775633786864741,0.20769352851259,0,0,0,0,0,0,0.0200013895229863,-0.0613260783597633,0.243132411807808,0,0.14457105210211,0,0,0,0,0,0,0,-0.0408819678020972,-0.00267694303553411,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,-0.0437715187973439,0,0,0,0,0,0.161474730486592,0.088239774351481,0,0,0.0467126389845837,0,0.173274440657633,2.77555756156289e-17,0,0,0,0,0,0,0.109318346213804,0,0,0.0225326583077692,0,0,0,0,0.042461445610296,0,0,0,0,0,0,0.0654339694003856,0,0,0.290587290577429,0,0,0,0,0.0527469547353882,-0.0635036291824412,0,-0.0079352631278861,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.00602950562428512,0,0,0.0598089249380651,0,0,0,0,0,0.0272163708639381,0,0,0,0,0,0,0,0,0,0.053014127030363,0,0,0.0400756480487783,0.0523694509297461,0,0,0,0,0,-0.0396646902304145,0,0.101410296289594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194607210398564,0.0119583778771901,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.206830144848138,0,0.0393205338433075,0,0,0,0.0786118199440549,0.112242858818941,-0.0375674371163781,0,0,0,0,0.322528505577969,0,0,0,0,0,0,0,0.00666364993993064,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0380222354432064,0,0,0,0,0,0,0,-0.176769735977211,0.0360485289670409,0,0,0,0,0,0,0.00409741912746826,0.0252292201596865,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.129073124214963,0,0,0.030657526906237,0,0,0,0.0386446728544887,0.0416209888098214,0,0,0,1.73472347597681e-18,0,0,0,0,0.0283368059091743,0,0,0,0.0701138458586705,0,0,0,0,0,0,0.124783148069064,0,0,0,0,0.0751414746320971,0,0,0,0.00801523926936086,0,0.0263187207684835,0,0,0,0,0,0,0
X600096.SH,0,0,0,-0.0334401213898866,0.284183057617525,0,0,0,0,0,0,0,0,0.181059510107591,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0904867500327112,0.0592155961336174,-0.134366926434169,0,0,0.2141899676776,0,0,0,-0.0601181786173152,0,0,0,0,0.0229918433423118,0,0.0575775687175504,0,0.319845909086067,-0.0226559708534265,0,0,-0.0233262887460482,0,0.0349291931661097,-0.0171831116983475,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0.438384041024856,0,0,0,-0.0909031070719036,0.160060952643465,0,-0.436817637442579,0,0,0,0,0,0,0,0,0,0,0.0129337516699202,0,0.240574048476479,0,0,0.118826477601626,-0.143553887204097,0,0,0,0,0,0,0.0777099731643051,0,0,0,0,0,0,0.15273897153158,0,0.0231568066037342,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0.196431452378108,0,0,-0.159507838171522,0,0,0,0.0750000346864117,-0.156713803042066,0,0,0.100084863313639,0,0,0,0.139626195357447,0,0,0,-0.119996177131448,0,0,0,0,0,0,0,0,0,0,0,0.172316954054646,-0.24613918870515,0,0,-0.102828165411775,0,0,0,0,0,0,0.0970472668522813,0.0159443720134225,0.0303664764025881,-0.226040125400163,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.00279948595135664,0,0,0,0,0.0604507253801836,0,0,0,0,0.101830479379844,0,0.462919894003717,0,0,0,0,0,0,0,0,0,-3.48389855276759e-05,0,0,0,0,-0.0188612897266344,0.0417795189621564,0.0236958361526703,0,0,0,0.0241488391558175,0.0215404956539751,0,0,0,0,0,0,0,0,-0.015063232630642,0,-0.00348772015471649,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034335839378973,0,0.0233365535943285,0,0,0,0,0,0,0,0,0.300301216795728,0,0,-0.140375624398674,0,0.0107581971273279,0,0,0,0,0.0660513757008054,-0.071855661257939,0,0,0,0.0336953015600282,0,0,0,0.037657704055665,0,0,0,0,0,-0.0825290881939258,0.00642266470795174,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,-0.0655937685897269,0.205359704331685,0,0,0,0,0,0,0,0.290543335794773,0,0.0659775235975678,0,0.0616504002862452,0,0.0560505032232216,0.337829359637225,0,0,0,0,0,0,0,0,0.159376231292526,0,0,0,0,0,0,0,0,0,0.129535557988432,0,0,0,0.0540901115006975,0,0.0565565065536565,-0.0142820351719773,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0.027771549212023,0,0,0,0,0.099424321292934,0,0,-0.0561560197685963,0,0,0,0,0,0,0,0,0,0.263496893436286,0.0994307513525753,0,-0.00812218459335269,0,0,0,-0.0798824120847101,0,0,0.25946007236716,0,0,0.401891049965625,0,0,-0.0542678155875238,0,0.199432338373747,0,0,0,0,0,0.0177308571477172,0,0.0383976781743608,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,-0.134573377180072,0,0,0,0,0,0.00156315386820338,0,0,0,0,0.0496351376481628,0,0.0192621965746043,0,0,0,0,0,0,0.0370100535069064,0,0,0.133361304384697,0,0,0.104643755030825,-0.0888218856284694,0,0,0,0,0,0.0875346764351211,-0.0195707504553777,0,0,0,0,0,0,0,0.102452474036626,0,0.00780498767626919,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0220440340495168,0,0,0,0,0.0687700735609627,0,0.0159335362378616,0,0,0.0831238780471017,0,0,0,0,0.0324515702359865,0,0,0,0.0558809239513866,0,0.0650249234252163,0,0,0,0,0.0573110270155316,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.00148385067302339,0.00693860330768897,0,0,0,0,0,0
X000630.SZ,0,0,0,-0.0339201604655966,0.155428428930654,0,0,0,0,0.48706741659126,0,0,0,0,0,0,0,-0.140461057194314,0,0.212764207483054,0,0,0,-0.208254410592983,0,0,0,-0.0658659909679833,0.0442141906847212,0,0,0,0,-0.0306607478031709,0,0,-0.31777423228914,0,0,0,0,-0.0505464951669815,0.12700599834199,0,0,0,0,0,0,0,0.211728340100475,0.00289036996540245,0.00312359182613812,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.158693361582029,0.24959817462604,0,0,0,0,0,0,0,0,0,0,0,0.0301163934121141,0,0,0.165838473540472,0,0,0,0,0,0,0,0,0,0.052103673649363,0,0,0.0995207419982635,0,0,0,0,0,0,0,-0.0377835626498028,0,0,0,0.115431527704774,0.232188760378577,0,-0.0524072104171635,0,0,-0.0162392391000529,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0604596133474809,0,0,0,0,0,0,-0.52430104308234,-0.346212724607331,0,0,-0.150487972590219,0,0,0,-0.0396168816386744,0,0.553980089515033,0,0,0,0,0,0,0,0,0,0,0.181222559396364,0,0,0,0,0,0,-0.447694143136563,0.124273681368673,0.0077550180014994,0,0,0.188300530988024,0,0,0.0566385588324184,-0.0580814937297172,-0.201719044970395,0,0,0,0,0
Slope,0,0,0,0,0,0,0.343607246376819,0,0,0,0,0,0,0.360999586338994,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.657857895227637,0,0,0,0,0,0,0,0,0,0,0,0.583236319222191,0,-0.699486232167023,-0.0144884185404263,0,0,-0.544482797145911,0,0,0.339474320685631,0,0.724796355218199,0,0.86046884657967,1.09360764210653,0,0,0,0,0
TED,0,0,0,0,0,0,0.478410543062217,-5.55111512312578e-17,0,0,0,0,0,0.119578979780703,0,0,-0.0158369903621035,0,0,0,0,0,0,0,0,0,0,-0.0420821570876837,0,0,0,0,0,0,0,0,0,0,0,0,1.89044332416039,0,0,0,0,0,-2.09569759727354,0,0,0,-2.56021428644798,0.847354365079419,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723291757208108,0,0,0,-0.116606693060595,0,0,0,0.0530437418786267,0,0,0,0,0,0.237632017741043,0.0912898071892689,0,0.00863178929603009,-0.14213407412905,0,0,-0.062928088161234,0,0,0,0,0,-0.12494303308901,0,0,-0.00392343157171295,0.0387662042549821,0,0,0,0,0,0.0373192638697336,-0.0262289928407895,0.042446547353918,-0.0271571587434128,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.133164269164722,0,0,0.0304588177917223,0,-0.0112127415814665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136891256402067,0,0,0,0,0,0,0,0,0,0,0.0267523484254614,0,0,0,0,0,0,0,0.0182794438097751,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00198297277547486,0,0,0,0,0.00786189589732003,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187759695338578,0,0,0.00713172289254918,0,-0.00597800167068423,-0.0185509181675168,0,0,-0.00567140278563064,0.0100593658943273,0,0,0,0,0,-0.00249000654380227,0,0,0.00220630024029062,0.00772460871869527,0,0,0.00163775839962273,0,0,-0.0021520684463937,-0.00378212124645329,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.00111872616543751,0,0,0,0,0,0,0,-0.000585905428640943,0,0,0,-0.0062714774003596,0,0,0,0,0,0,0,0,0.00206083093245871,0,-0.00359419325321527,0,0,0,0,0,-0.012326181143691,0,0,0,0.00947433268358426,0,0,0.0108697460688482,0,-0.000663914385023482,-0.00194584847548967,0,0,0,0.00507186361908044,-0.00367879097410671,0.00724686659764414,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6940658945086e-21,0,0,0,0,0,-0.00765456048466902,0.00113618059554689,0,0,-0.00908922756575955,0,0,0,0,0,0,-0.00401158873622808,0.00512408728958773,0,-0.00383456604182708,0,0,0,0,0,0,0.00243867692636283,-0.00724456957648538,-0.00920524510648583,0.00519020552538167,-0.0125531993623497,0,-7.81934576384988e-05,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.0141815332792699,0,0,-0.00983731396950408,0,0,0,0,0,0,0,-0.00658137551218664,0,0,0,0,0,0,0,0,0,0,-0.00185706854370424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195807478874685,-0.0138591287477991,0,0,0,0,0
