,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X600011.SH,X002271.SZ,X600660.SH,X600886.SH,X600801.SH,X601898.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X600352.SH,X600489.SH,X601991.SH,X600688.SH,X000786.SZ,X600111.SH,X600795.SH,X600126.SH,X002466.SZ,X600027.SH,X600176.SH,X601992.SH,X600299.SH,X600426.SH,X002075.SZ,X002353.SZ,X600529.SH,X600315.SH,X000723.SZ,X600486.SH,X600219.SH,X002080.SZ,X600516.SH,X600612.SH,X601158.SH,X000401.SZ,X000898.SZ,X002409.SZ,X000932.SZ,X000883.SZ,X000553.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0298951970639656,0,0,0,0,0,0,0,0,0.111721901700105,0,0.147948536817376,0,0,0,0,0,0,0.0816335352230213,0,0,0,-4.33680868994202e-19,0.0392905423245489,0,0,0,0,0,0,0,0,0,0.0338465815815242,0,0,0,0,0,0.0125198876379402,0.00237875020180288,-0.0114254991505008,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0272322026339024,0.107354110868578,0.0360593972682108,0,0,0.00727282139460595,0,0,0,0,0,0,0,0,0,0,0,0,0.00798637891457802,0,0,0,0,0,0,0,0.0805908479372879,0,0,0.0782110477485603,0,0,0,0.0686913306137445,0,0,0,0,0.00713119348962958,0,0,0,0,0.00192236962617056,-0.00262523540532927,0,0,0,0,0,0
X601088.SH,0,0,0,0.264688905235269,0,0,0,0,0,0,-0.165762692953293,0,0,0,0,0,0,0.218172765546558,0.145740691435623,0,0.078508749220838,0,0,0,0,0,0,0,0,0.0613802627417649,0,0.0501975688269881,0,-0.145810634990371,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234523265667979,0.0127831355847038,-0.0127054692704231,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.00328323867879894,0,0,0,0,0.346827684883741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063414032111893,0,0,0,0,0,-0.0382448388687574,0,0.143054077489608,-0.00689002429788591,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447357025727648,-0.00728887119577314,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.018001313798018,0,0,0,-0.00185530262714746,0.201791049171041,0,0.181842644849271,0,0,0.170446516044273,-0.00360802636967437,0,0.0403949347417485,0,0,0,0,0,-0.0536707905523208,0,0,0,0,0,0,0,0,0,0.0114022786116941,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.115395204659349,0,0,0,0,0,0,0,0,0,0,0,0.343300952444743,0,0,0,0,0,0,0.0640592774194275,0,0,0,0,-6.93889390390723e-18,0.0651737696951132,0,0,0,0,0,0,0,-0.0814354082192577,0.110715535352862,0,0,0,-0.212203483989768,0,0,0,-0.0184661672811588,-0.00323819605480051,0,0,0,0,0,0,0
X600019.SH,0,0,0,-5.42101086242752e-20,0.20812180873546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108511222820377,0.0882480570680122,0,0,0,0.00543755981632717,0,0,0,0,0,-0.0230048728817829,0.0102003160103254,0,-0.00915446346680602,0,0.0235903554222503,0,0,0,0,0,0,0,0,0,0,0,0,0.00972668427678052,-0.0138234434677679,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0403330368125557,0,0,-0.150345799816833,0,0,0,0,0,0,0,0,0,0,0,0.0339790452986521,0,0.124222522661268,0.104511986130807,0,0,0.0662618087351758,0.092859522212249,-0.252021382531397,0.303903245913458,0,0,-0.0723168168807976,0,-0.0155945814017234,0,0,0,0.274104558120958,0,0,0,0,0,0,0,0,0,0,0,-0.125231859649736,-0.0221721689220187,-0.005400224517994,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.0554808625937762,0,0,0,0,0,0.33739280383803,0,0,0,0,0,0,0,0,0,0,0,0.0724427759574054,0,0,0,0.0948961077726666,0,0.0953371038321287,0,0.021226845929649,0,0,0,0.215165438455126,0,0,0,0,0,0,0.181313548623644,0,0,0,0.185358383690824,0,0,0,0,-0.00572617919462373,-0.0321490129442238,0,0,0,0,0,0
X600011.SH,0,0,0.00393094676400547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522381213747275,-0.0513397978278656,0,0,0,0.0796969737060841,0.0832721123983292,0,0,0,0.121900380668604,0,0.297026887482559,0,0,-0.00453860405253825,0,0,0,0,0,0,0,0.020006292680874,-0.0243576989691028,0.0290811951280126,-0.0265893033058959,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0804242428844527,0,0,0,0.0362473417990057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803721366002898,0,0,0.0390535574016012,0.0290441117276016,0,0,0,0,0,0,0,0.221595696866626,0,0,0.0653457395552993,0,0,0,0,0,0,0,0,0,0,0,0,-0.00709041351659728,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.258256399850729,0,0,0,0.0173065953921671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00841834487436127,0.132558293895402,-0.0328312738772509,0.0304860568801513,0.20068201553309,0,0,0,0,0,0,0,0,0.0412963146986363,0,0,0,0.0194279733170958,0.0325777232482144,-0.0186324917608873,0,0,0,0,0,0
X600886.SH,0,0,0.215125991720967,0,0.132373827992335,0,0,0,0.0188898300346247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163557634952327,0.030657099171782,0,0,0,0,0,0.0285197680311282,0,0,-0.00586047814159773,0,0,0,0,0,0,0,-0.00148104633825849,0,-0.0915662970642345,0,0,0,0.0201172429614485,0,-0.00275930602687075,0,0,0,0,0,0
X600801.SH,0,0,0,0.229275639494606,0,0.0319580076561645,0,0,0,0,0.0811725961627797,0,0,0,0,0,0,0,0,0,0,0,0.0408265536229804,0,0,0,0,0,0,0.133704440244505,0,0,0,0.0324387942386624,0.0717465430647923,0.0120524272381808,0,0,0,0,0.069308315965972,0,0,0,0.585077591203904,0,-0.0929836018470048,0,0,0,0,-0.00830021382101444,0.0287535838803742,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0873024971679658,0,0,0,0.0069093179231285,0,0,0,0,0,0,0,0.0483502984602655,0,0,0,0,0,0,0,0,0,0.0134555638991356,0.0875146527535048,0.0329296459786172,0,0.0676076570733402,0.0423989592724298,0,0,0,0,0.0896604114562463,0,0,0,0,0,0,0.0245699212083248,0,0,0,0,0.0188024528537938,0,0.0039172111856473,0.00168831513496324,0,0,0,0,0,0
X600010.SH,0,0,0,0,-0.0498839384170269,0,0,0,0,0,0,0.035138038128298,0,0,0,0,0,0.182104942922927,0,0,0,0,0,0,0,0,0,0.0564227724967901,0.0100421318999541,0,0.0514329267299877,0.00594190855648818,0,0.0153065219727851,0,-0.0116573602115238,0,0,0,0,0,0.0443244855836025,0,0,0,0,0,0,0,0.039065139736744,-0.0211748922661177,-0.0128049411724642,0,0,0,0,0,0,0
