,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X000301.SZ,X600660.SH,X002466.SZ,X002271.SZ,X600010.SH,X000708.SZ,X601600.SH,X601898.SH,X600362.SH,X600188.SH,X600547.SH,X600426.SH,X000786.SZ,X600176.SH,X600219.SH,X600886.SH,X600011.SH,X000825.SZ,X000408.SZ,X000932.SZ,X600803.SH,X000959.SZ,X000898.SZ,X300037.SZ,X601991.SH,X600795.SH,X002080.SZ,X600549.SH,X000807.SZ,X600399.SH,X002409.SZ,X600352.SH,X600489.SH,X000027.SZ,X000830.SZ,X002353.SZ,X002407.SZ,X000723.SZ,X601168.SH,X000630.SZ,X600808.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,-0.0357082284426747,0,0,0.0377444832746742,0,0,0,0.00795854487152959,0,0,0.0332155076676716,0,0.0326885469811926,0,0,0,0,0,0.133848370045617,0,0,0,0,0,0,0,0,0,0,0,-0.0525509780658788,0,0,0,0.0349260389154949,0,0.0494637911864947,0.0448062651765786,0.0202363554542857,0,0,0,0.00269153258066321,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600028.SH,0.0600310495687287,0,0,0,-0.0283654132095422,0,0,0,0.0373336104679512,0,-0.00339809761660754,0,0,0.0574889993906708,0,0,0,0,0,0.00816825262687019,0,0,0,0,0,0,0,0,0,0.0460862699767888,0,0,0,0,0,0,1.73472347597681e-18,-0.0467095567870004,-0.00299082116756531,0,0,0,0.0990540940995688,0,0,0.01056969838959,0,0,0,0.0367950063015862,0,0,0.0500062332590489,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.0372087604941724,0.148565336286955,0,0,-0.0276119270141083,0.0394691660291068,0,0,3.46944695195361e-18,0,0,0,0,0.241364659534528,0.085562155662972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614873596107671,0,0.0388146048552358,0,0.0855567278066081,0,0,0,0.00776992549256872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.00179035555553933,0,0,0.0656820865133542,0.050328117429722,0,0,0.229266361081858,0,0,0,0,0,0,0,0,0.0276409055414926,0.0233997464855226,0,0,0,-0.055428191649389,0,0,0,0,0,0,0,0,0,0,0.0319745325338187,0,0,0,0,0,0,0,0,0.0622649087741492,0.00155000561138741,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0787261141022665,0,0.111849733411098,0.277922381441182,0,0,0,0,0,0,0,0,0,0,0.0229707883473639,0,0,0,-0.160740151069016,0.10771027219781,0,0,0,0,0.153043236950581,0,0,0.122834210626813,0.123862263260151,0.155825859512603,0,0,0,0,0.169683357673921,0,0,0,0.0782402531940625,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0.0657889640431323,0,0,0,0,0,0.146821614751882,-0.123567909088985,0.119108922526547,0,-0.0154500717946649,0,0,0,0,0,0,0,0,0,0.103223558419201,0.0353726144504031,0,0,0,0,0,0,0,0,-0.0825949836331836,0.112536011854639,0,0,0,0,3.46944695195361e-18,0,-0.0679113323551125,0,0.142483203813354,0,0,0,0,0,0,0,0,0,0,0,0.0843405521520216,0,0,0,0,0,0
X600019.SH,0,0,0.0197246288612695,0,0,0,0,0,-0.0933173807521521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165344867709539,0,0,0.12710145201518,0.362146601603053,-0.0149865073047693,0,0,0,0.0784072909590661,0,0,-0.13457777493909,0,0,0,0,0,0,0,0,0,0.0527085405089353,0,0,0,0.0230634446561266,0,0,0,0,0,0
X600111.SH,0,0,0.0776940361097519,0,0.0603717154480609,0,0,0,0,0,0,0,0.0729001409594561,0,0,0,0,-0.00594451160823763,0,0,0,0,0,0,0,0.186857783731035,0,0,0,0,0,0.255630268938789,0,0,0,0.457905428152665,0,0,0,0,0,0.0853862154908511,0,0.0602407195249184,0,0,0,0,0,0,0,-0.00560491459020871,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0.0303420955198738,0,0.046927192284964,0,0,0,0,0,0,0.0083563784362108,0,0.0846831296491064,0,0,0,0.0848993492578005,0,0,0,0,0,0,0,0,0.0925747633126747,0,0,0.145026689037025,0,0,0,0.128755800382253,0.436577910219756,0,-0.0363985274899051,0,-0.44260689991255,0,0,0,0,0.0550217277247052,0.14901186959407,0,0,0,0,0,0
X600660.SH,0,0,-0.0493470555207226,0,0,0,0,6.93889390390723e-18,0,0,0.0157224299385225,0,-0.0714535469236838,0,0,0,0,0,0,0,0.0384111828436079,0.00563419760641466,-0.0267244331700496,0,0,0,0.00346983100881944,0,0,-8.67361737988404e-19,0,0.252557089088225,0,0,0,0.025346822902284,0,-0.0715700610796202,0,0,0,0,0,0,0.205351120698417,0,0,0,0,0.0377855015032709,0,0.00903755491514579,0,0,0,0,0.194454064447568,0,0
X002466.SZ,0,0,0,0,0.405794190404874,0,0,0.0217779223618628,0,0,0,0,0,0,0,0,0.437770207309309,-0.304967203721794,0,-0.135293126258312,0,0,0.280101896196643,0,0,0.138427514362202,0,0,0,0,0,0,0,0,0,0.0881510144081102,0,0.111236823246966,0,0,0,0,0,0,0.198085130703872,0,0,0,0,-0.116483932898849,0,-0.0689529084681759,0,0,0,0,0,0,0
X002271.SZ,0,0,0.177895605173874,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161995812249735,0,-0.0343193686814766,0,0,-0.110230447299445,0,0,0,0,0.0497722598903757,0.104645210382394,0,0,0,0,0.069030663730709,0,0,0,0,0,0,0,0,0,0,0,-0.00638605104211781,-0.0765618440822577,-0.0535082441788709,0,0,0.10557218147578,0,0,0,-0.0086539181568794,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.25538386968418,-0.0601362495422479,0,0.0909521851831494,0,0,0,0,0.103703413248114,0,0.0827961518428871,0,0,0,0,0,0,0,0,0,0.0818274072293371,0,0,0,0.238187509201303,0,0,0,0.111495346904393,0,0,0,0,0,0,0,0,0,0.0796654593730921,0,0,0,0.0167853615173622,0,0,0,0,0,0,0,0,0
