,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600547.SH,X600585.SH,X600886.SH,X600660.SH,X600011.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600803.SH,X600027.SH,X002460.SZ,X601991.SH,X000301.SZ,X600160.SH,X600426.SH,X002466.SZ,X000983.SZ,X601699.SH,X000786.SZ,X600219.SH,X600176.SH,X000807.SZ,X002128.SZ,X000630.SZ,X600985.SH,X601168.SH,X000933.SZ,X000877.SZ,X600096.SH,X000408.SZ,X000883.SZ,X002353.SZ,X000027.SZ,X600378.SH,X000932.SZ,X600995.SH,X600688.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.665193512467666,0.178696181952765,0,0,0.0201187204931092,0,0,0,0.0702520917521642,0,0,0.130774106236351,0,0,0.139117230939687,0,0,0,0,0,0,-0.0747673803230387,0,0,0,0,0,0,0,-0.0188890390800109,0,0,0,0,0.049026621021022,0,0,0,0,0,0,0,0.0404421096345254,0,0,0,0,0,0,0,0,0,0,0,0,-0.0557397404070473,0,0
X600028.SH,0.48941085030132,0,0.11387783889716,0,0.0229202104576938,0,0.0467445915199675,0,0,0,0,0,0,0,0,-0.0113291480118742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127034234843209,0,0.0224422525519414,0,0,-0.0342275690189754,0.076380341562134,0,0,0,0,0,0,0,0.055824375035328,0.0741961298100146,-0.0497538572072139,0,0,0,0.0185566795543869,0,0
X601088.SH,0,0.310746100133323,0,0,0,0.1527727727095,0,0,0,0,0.0170537169615495,0,0.233100465612098,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0339243036921793,0,0,0,0,-0.111671382389455,0,0,0.00400003072027865,0,-0.108838031344498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204185956201451,0.0436822366076899,0,0,0,5.57181671637114e-05,0,0
X600309.SH,-0.0540597289193994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139170604046921,0.0281114102984793,0,0,0,0.162983885509394,0,0,0,0,0,0,0,0.343024736636394,0,0,0,0.0588161891924394,0.074866945176959,0,0,0,-0.0333996656493687,0,0.00995844252915465,0,0,0,0,0,-0.014882979819301,-0.0446296199279714,0,0,0,-0.0281052208847149,0,0
X601898.SH,0.0394692024965938,0.259536531646464,8.67361737988404e-19,0,0,0.161983447932204,0,0,0,0.0363361939049456,0,0.0121352090665824,0.194651167155406,0,0,0,0,0,0,0,0,0.116054626491164,0,0,0,0,0,0,0,0.135335496748959,0,0,0,0,0,0,0,0.0332191805166324,0,0,0,0,0,0,0,0,-0.0232323950936008,0,0,0,0,0.0200459021364568,0,0,0,0,0,0,0
X600188.SH,0,0,0.308572312962929,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0178345809211479,0,0,0,0,0,0,0,0,-0.12251040824422,0,0,0,0,0,0,0,0.543972388904802,1.73472347597681e-18,0,0,0,0,0,0.45783208192391,0,0,0,-0.111068354154285,0,-0.0230318762806908,-0.0779280730775075,0,0,0,0,0,0,0,0,0,0,0,0,0.0393305574298954,0,0
X600019.SH,0,0.142830179579372,0,0,0.120000718856688,0,0,0,0,0,0,0.259674665953996,0,0,0,0,0,0,0,0,-0.0390156022849594,0,0,0,0,0.00756282105607352,0,0,0,0,0,0,0,0,0,0,0,0.120286072994988,0,0,0,0,0,0,0,-0.132076286355492,0.218925016062525,0,0,0,0,0.127638222794034,0,0,0,0,0.00487219436951148,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.0723815929756462,0,0,0,-0.0478778775097752,0,0,0.646294041314364,0.236282992337464,0,0.0464569046589988,0,-0.0583050172800371,0.007011186958508,0.0384954001164783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394696407055856,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.246564558036001,0.182871883253804,-0.039593424107145,0,0,0,0,0.0253756429466738,0,0
X600585.SH,0,0,0,0.0980306234517316,0,0,0,0,0,0,0,0,0,0,0.193098549816054,0,0,0,0,0,0,-0.0316155403214199,0,0,0,-0.0133670977209139,0,0.0973608054369446,0,0,0,0,0.0967912934897983,0,0,0,0,0,0,0.0236109531475077,0.00165080734441613,0,0.0852001721237897,0,0,-0.0447298863970604,0,0,0,0,0,0,0,0,-0.0481392258081479,0,0,0,0
X600886.SH,0.154443991801578,0,0,0,0,0,-0.100791549508364,0,0,0,0,0,0,0.348663974357332,0,0.131755482961441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226365051915545,0.106195742294973,0,0,0,0,-0.0581326608049244,0,0,-0.354402310086879,0,0,0,0,0,0,0,0.0291588363826861,-0.0613072851912871,-0.0414228471819557,0,0.132432513685505,0,0,-0.0147900395456886,0,0
X600660.SH,0,0,0,0,0,0,-0.144821555766065,0,0,0,0,0,0,0,0.103604852539218,0,0,0,0,0,0,0,0,0,0,0,0.108933127244074,0,0,0,0.275828746168235,0,0.0497357177547242,0.0499239261440222,0,0,-0.0553484232111847,-0.114709694475086,0,-0.0916674028885767,0.0339330734159227,0,0,0,0,0,0,0,0,0,0,0,-0.0191711573891348,-0.369440982528859,0,0,-0.0196473475664181,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21189346460869,0,0,0,0,0,0,0,0.0804271302901433,-0.0176920882862267,0.374747997002504,0,0,0,0,0,0,0,0,0,0,0,0.0283993991682285,0,0,0,0,-0.0682628081894734,0,0.0322238754774697,0,0,0,0,0,0,0,0,0.0418677602094614,0,0,0,0,-0.0805879024108354,0,0
X601600.SH,0.177713004483678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381729108576131,0,0,0,0,0,0,0,0,0.0370812142058502,0,0,0,0,-0.00597668074202312,0,0,0.25679339669284,0.13138297166044,0,0,0,0.0450249832387579,0,0,0,0.148062238664135,0.201610759563631,0,0.00715386840328919,0.0646982772379213,0,0,0,0,0,0.154853046679076,0,0,0,-0.0186346875261813,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0613676072063561,0,0.0768640354111574,0,0,0,0,0,0,0,0,0,0.27442018614701,-0.0230776884745219,0,0,0,0,-0.125455958766746,0,0,-0.119504481195154,0,0,0,0,0,0,0,0,0,0,0,0.271450337433656,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192592804948121,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,-0.00287422154141299,0.0176422956750665,0,0,0,0,0.107927171222613,0,0,0,0,0.160378420551403,0,0.282729999103762,0,0.110795233102558,0,0,0,0,0.0159384688242653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443237423296681,-0.0366466500130265,0,0,0,0,0,0,-0.0182328142823402,0,0,0,0,0,0
X600489.SH,0.175277973974287,0,0,0,0,-0.0113654887249058,0,0.644899003203125,0,0.101191814853633,-0.267457746261683,0,0,0,0,0,0,0.157773039990252,0,0,0.041698578243705,0,0,0.0877832154669953,0,0,0.00803792044934852,0,0,0,0,0,0.00770208709923516,0,0,0.129241451237272,0,0,0,0,0,0,0,0,0,-0.0676660764729907,-0.263095190018687,0,0,0.0575637937675616,0,0,0,0,0,0,-0.0560731965526677,0,0
X600362.SH,0,0,0,0,0,0,0,0.0205040325774728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852480118415594,0.0334009959642904,0,0,0,0,0,0,0,0,0,0,0,0.0265419941636055,0.464556587775186,0,0.258334683236704,0,0,0,0,0,0,0,0.0188157427889966,0,0,0,0,0,0,0,-0.0177394364091561,0,0,0.0106374409066251,0,0
X600010.SH,0,0,-0.149563110602216,0,0,0,0,0,0,0,0,0,0,0,0,0.0248481263725242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377542805147896,-0.0225714017830162,0,0,0,0,0,0.132678897014302,0,0.31419158086113,0,0.175486548854182,-0.0195889201779404,0,0,0,0,0.0229857158747338,0,0
X600111.SH,0,0,0,-0.120421897528962,0,0,0,0.208454491006738,0,0,0,0,0,0,0,0,0.0646345197253921,0.199619206188665,0,0.0450594646383682,0,0,0,0,0,0,0,0.34420872672374,0,0,0,0,0.088986618737492,0,0,3.46944695195361e-18,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.00735312525427806,0,0,0,0,0,-0.0268262961326112,0,-0.0472530999538613,0,0,0.0364555849503709,0,0
X000708.SZ,-0.105750493866776,0,0,0,0,0,0,0.0159535264562644,0,0,0,0,0,0,0,0,0,0.216018788376302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851077810839942,0,0.108059849924021,0,0.178046152896547,0,0,0.084372950094643,0,0,0.024898459208345,0,0.0772362042205279,0,0,-0.0327947749396841,0.0543596351750323,0,0,0,0.0251474462315142,0,0
X600803.SH,0,0,0.198263387452424,0.0696821536130773,0.0288414116311212,0,0,0,0,0,0,0,0.00308422182807506,0,0,0,0,0,0,0,0,0.0271600969821647,0,0,0,0.0362530384177457,0,0,0,0,0,0,0,0,0.0494411133400709,0,0,0,0.0903397113769223,0,0,0.0420131170136297,0,0,0,-0.0355555245857382,0,0,0,0,0,0.00981632288155064,0.0332609628340622,0,0,0,-0.0386087424117024,0,0
X600027.SH,0,0,0,0,0,0,0,-0.179244421678107,0,0,0,0.934715623586523,0,-0.0074490658922416,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,4.33680868994202e-19,0,0,-0.0991791545865445,0,0.121703250927009,0,0,0,-0.0203453139549595,0,0,0,0.203055223487896,0,0,0,0,0,0.018351531031341,0,0,0,0,0,0,0,0.134522358908142,0,0,0,0,-0.0153559713648541,0,0
X002460.SZ,0,0,0,0,0,0.0824548966578423,0,0,0,-0.0258348476702824,0,0,0,-0.0184379254930074,0,0,0,0,0,0,0,0,0,-0.0606844801268063,0.0446234366025624,0,0,0.850827512847101,0,0,0.0228310638576765,0,0,0,0,0,0,0,0,0,0.0850022523853832,0,0,0,0,0,0,0,0,0,0,-0.0230520532218893,0,0,0,0,0.00991433438106862,0,0
