,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X600157.SH,X300072.SZ,X601991.SH,X600362.SH,X600027.SH,X601992.SH,X600111.SH,X600309.SH,X600660.SH,X600886.SH,X600489.SH,X000723.SZ,X600623.SH,X002466.SZ,X601158.SH,X600299.SH,X002075.SZ,X000792.SZ,X000408.SZ,X000959.SZ,X000709.SZ,X000898.SZ,X600583.SH,X000983.SZ,X000883.SZ,X600352.SH,X600549.SH,X000539.SZ,X000027.SZ,X000935.SZ,X600176.SH,X000630.SZ,X601699.SH,X600021.SH,X000012.SZ,X002460.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0205921448813148,-0.0159552525400939,0,0,0,0,0,0,0.0104634541723652,0,0,0,0,0,0.0346969631281489,0,0,0,0,0.0122340223525593,0,0,0,0,0.0440222112306557,0.00493315411693317,-0.000346037512752909,0.0253294419614985,0,0.0469153121057509,0,0,0,0.0638774121617464,0,0,0,0,0,0,0,0,0,0,0,0,-0.00433678281283599,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.0681074813212326,0,0,0,0.0108446501631643,0.0172205338840778,0,0,0.0201197551894148,0,0,0,-0.00589283157214984,0,-0.0355638270422356,0,0,0,0,0,0,-0.00617038085244442,0,0,0,0,0.0317908795128011,0,0,0,0,0,0,0,0,0,0.0327460858409155,0,0,-0.0670009333401869,0,0.041855876973898,0.137157748782439,0,0,-0.0355968872348214,-0.0339536254266086,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.187548839111889,0,0.0420221627817956,0,0,0,0,0,0,0,0,0,0,0,0.0470848348843922,0,0,0.00477464645031141,0.017867451986314,0,0,0,-0.0755497143356046,0,0,0.00472695029953553,0.0787803789775001,0,0,0.0401001949732637,0,0,4.33680868994202e-19,0,0,0.0503726663519811,0,0,0,0,0,0,0,0,0,-0.0472722711265873,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0706330277035676,0,0,0,0,0,0,0.10787817471087,0,0,0.00553673790328445,0,0.163504863246833,0.00963075574548969,0.0249540372705956,0,0,0,-0.116506299091448,-0.101788959480498,0,0,-0.0231493463879406,0,0,0,0,0,0.115395303488101,0,0,0,0.0221922893788513,0,0,0,0,-0.0415178266749662,0.0900780130181533,0,0,-0.0341395070004833,0.0295760715737002,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.425844218792746,0,0,0,0,0,0,0,-0.0484525071837178,0,0,0,0,0,0.0448046733935868,0,0,0,0,0,0,0,0,0,0,0.112073445438311,0.131550295019792,0,0,0,-0.136328156865739,0,0,0.0850199508970726,0,0,0,0,0,0,0,0,0,0,0,0.0267516822705073,-0.0917942455901281,-0.154076671835243,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0245521519881897,0,0,0,0,0,0,0,0.0184188982527232,0,0,0,0,0,0,0,0.169558676139082,0,0,0,0,0,0,0,0.0890232904266862,0,0.0164185698747573,0.0512691033513529,0,0,0.0667712876775275,0,0,0.108093494174901,0,0,0.0204753793811697,0,0,0,0,0,0.0259445034198279,0.135040451012851,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.064393495214786,0,0,0,0,0,0.0938551743452902,0,0,0,0.0412262493698553,0,0,0,0.218144435009848,0,0.0852765953068561,0.0825704994216345,0,0,0,0,0,0,0,-0.198241307128018,0,0,0.0197185759363729,0,0.147769657443153,0,0,0,0.0472688778958102,0,0,0,0.105670974374802,0,0,1.78769788470171e-05,0,0,0,0,0,0.0125705642117231,0,0,0,0,0,0,0
X601898.SH,0,0,0.313791130338502,0,0,0,0,0,0,0,0,0,0,0.0932337084121912,0,0,0,0,0,0,0,0,0,0,0.081009717355956,0.101057089987621,0,0,0,0,-0.0380831055692317,0,0.0200796912437051,0,0,0,0.208826901211089,0,0.108637931634436,-0.10667442732792,0,0,0.044878652383356,0,0.0479404900834963,0.20651962082843,0,0,0,0,0,0.0490649441733205,-0.0974302075135126,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535961974820597,0,0,1.0300636247071,0,0,0,0,0,0,0,-0.0170358329654462,0.0419904214332502,0,0,0,1.38777878078145e-17,0,-0.0262156386982767,0,0,0,0.0182184307089444,-0.107354807028725,0,0,-0.404661086391352,0,0,0.0966055360531875,0,0,0.0243327492139916,0,0,0,0,0,0
X600688.SH,0,0,0.141257446388769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768595829287203,0.052751222233109,0,0.0171831482905101,0,0,0,0.0702076608037079,0,0,0,0,-0.0686665509012113,0,0,0.00610533647347777,0.0858752597990797,0,0,-0.00849668989314301,0,0,0.084753637681508,0,0,0.000278918463633762,0,0.183387721925195,0,0,0,-0.0151933199078637,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0894652531946131,0,0,0,0,0,0,0,-0.0723455118272996,0,0,0,0,0,0,0,0,0.105542514629467,0,0,0,0,0,0,0,0,0,0,0,0,0.528663840572968,0,0.0860069095608803,0.100464443082238,0,0,-0.0105269977281076,0,0,0,0,0,0,0.227105308412464,0,0.0555101384673885,1.73472347597681e-18,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,-0.0276977768275247,0,0,0,0,0,0,0.0201196953227454,0,0,0.280715121216587,0,0,0.00645450204325169,0,0,0,0,-0.0265979687198141,0,0.0446469123871594,0,0,0,0,0,0,0,0.0926393129435307,0,0,0.0252699055393609,0.0256612825865015,0,0,-0.00680855824819802,0.067214252128993,0,0,0,0.0152717710684327,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0790826434307344,0,0,0.0106174707277733,0,0,0,0,0,0.0449162124678755,0.0567152010129579,0,0,0,0.027457056003021,0,0,-0.0226236459204801,0,0,0.0630321274071753,0,0,0.203117976428161,0,0,0.00434532167406881,0,0,0,0,0.0263038815854744,0.0612673965672812,0,0,0,0,0,0,0,0,0,0.104441017677039,0,-0.0323687624904477,-0.0197218098713222,0,0,0,0,0,0
X600157.SH,0,0,0.0777210218694602,0,0,0,0,0.0640640882705851,-0.0977302639746562,0,0,0,0,0,0,0,0.0688668279980715,0,0,0.0351629277645679,0,0,0,0,0,0.0679369610149215,0.0388021962401578,0,0,0,0.0910415132112669,0,0,0.0316548083691594,0,0,0.0464814855426284,0,0,0,0,0,0.0137696104676711,0,0.0835784126788754,0.11234624716662,0,0,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0.539230900977398,0,0,0,0,0,0,0,0,0,-0.601247616652851,0,0,0,0,0.253307576890234,0,0,0,0,0.463197521718271,0.234263653237181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154999879676047,0,0,0.630624072922539,-0.732310577703941,0.35659951018822,-0.224395820684104,0.122876909409128,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342671408417138,0,0,0,0,0,0.114597519826241,0.0482393596974228,0,0,0,0,-0.00252299003157987,0,0,0.0699619027684443,0,0,0,0.0176942312298887,0,0,-0.00553165774476182,0,0,0,0,0,0.0254555122288914,0.0353279492719871,0,-0.0292055406207964,-0.00875663173346584,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.030789542240574,0,0,0,0,0,0,0,0,0,0,0.121573854286547,0.306703899089704,-7.83401058699197e-06,0,0,0,0,0,0,0.0315618317738251,0,0,0.0549322145065508,0,0.0246155954949066,0,0,0,0,0,0,0,0,0,0.00753183424880094,0,0,0,0,0,0,0.253343584860725,0,0,0.0177760583627591,0,0,0,0,0,0
X600027.SH,0,0,0,0.147736660505113,0,0,0,0,-0.0234599553842255,0,0,0.0271376311653995,0,0,0.000505170363389549,0,0,0,0,0,0,0,0.407296412304015,0,0,0.00363657250439227,0,0,0,0,0,0,0,-0.0330338864797687,0,0,0,0,0.0564706255259298,0.0361133095473242,0,0,0.00389385915801887,0,0,0,0.060910412227373,0,0,0,0,-0.0224302158045119,0.0225203232541892,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.363942185745857,0.0507480183267601,0.016940129271936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00699682935500691,0,0.122785715166215,0,0,0,0,-0.064058393856702,0,0,0,0,0,0,0,0,0,0,0,0,0.0636730583338771,0,0,0,0.0769458868057517,0,0.0746862104850832,0,-0.0523594645341353,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767489268858959,0,0,0,0,0,0,0.0334996849347979,0,0,0,0,0,0.120308658783022,0.114447639417097,0,0,0.202154496372917,0,0,0,0,0,0,0,0,0.201939576783328,0,0,0,0.057227697414285,0,0.0797001105411019,0,0,0,0.212195514546987,0,0,0.00611905271471201,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057145073588112,0,0,0,0,0,0,0,0.125765449788477,0,0,0,0,0.147514469937911,0,0,0.189552617936217,0,0.0744690940381946,0,-0.484068823206306,0.148317106776762,0,0,0,0.0274171049126592,0,0.227255016255657,-0.0229605588289701,0,0,0.183980518994655,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130804860734242,0,0.0403736498841567,0,0,0,0,0,0,-0.0047502776101111,0.0877171982294235,0,0,0.0546422352755162,0.0345446898484557,0,0,0.155996830905535,-0.0121390274989216,0,0,0.043757947355372,0,0,0.0472722782160186,0.239915751245418,0,-4.33680868994202e-19,0,-0.143067908741269,0,0,0,-2.16840434497101e-19,-0.0312650034191217,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0284289563872896,0,0,0,0,0,0,0,0,0,0,0,0.304562114830569,0,0,0.104338330613312,0,0,0,0,0,0,0,0,0,0,0.0205937239644208,0.0327641791184162,0,0,0,0,0,0,0,0,0,0.0196837071127423,0,0,0.210121314712004,0,-0.0108345392849409,0,0,0,0,-0.0583371892010517,0.0931339654008138,0,0,0,0,0
X600489.SH,0,0,0,0,-0.0427285032130778,0,0,-0.047205646393601,0.708342104130382,0,0.024342157450538,0,0,0,-0.00963397111832349,0,0,0,0.074154486858211,0,0.0240069578251957,0,0,0,0,0,0,0.0373685318826774,0,0.121878300509049,0.0020769627853983,0,0,0,0,0,0,0,0,0.0998703662508708,0,0,0.0291650532801698,0,0,0,0,0,0.00898511005488652,0.0903584438392985,0,0,0.0346075768129455,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000838440866115843,0,0,0,0,0,-0.277247369994168,0,0,0,0,-0.105272506346353,0,0.314150539143835,0,0,-0.0501854692075884,0,0,0,0,0,-0.0914755698228692,0,0,0,0,0.364983181974911,0,0,0,-0.051761697182088,0.0507105702092059,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0.114370031403164,0,0,0,0,0,0,0,0,0,0,0.218403988022204,0,0.0291710164655468,0.0432888447672613,0,0,0,0,0,0.0299062997438068,0,0,0,0.145212279762261,-0.0997021504171384,0,0,0,-0.12029270411117,0,0,0,0,0,-0.122752521820043,0,0,0,0,0,0,-0.0276486241157562,0,0.167590341954114,0.033118544761125,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,-0.0402754102359721,0.0145464933890504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240578987794619,0.00101745276758305,0,0,0,-8.67361737988404e-19,0.00555694372808137,0,0,0,0,0,0,0,0.0590169776074004,0,0,0.0142175676029086,-0.00859864781367388,0,0,0,0,0,0.558802622984401,0.193000558469178,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559643373639895,0,0.0755135276399735,0,0,0,0,0,0,0,0,0,0.0657239892571047,0,0,0,0,0,0,0,0,0.0404547905343919,0,0,0.0588095133704836,0.186875312553961,0,0,0,0.117518553690759,0,0,0,-0.0937144686034227,0,0.0967761231229759,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0496574789079843,0,0,0,0.121283504876345,0,0,0,0.100108233100277,0,0,0,0,0,-0.0137940537102388,0,0,0,0,0.0687977738943018,0,0,0,0,0.176036467165203,0.154542199870996,-0.0145828933404108,0,0,0,0,0,0,0.0035141588629544,0,0,0,0,0,0,0,0.149031753787885,0,0,0,-0.00150639459858015,0.0528537539857378,0.180513277521118,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,-0.354428530739691,0,-0.0200113015929316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151010759818118,0,0,0,0,0,0,-0.0670402744027245,0,0,0,0,0.305748634618842,0,0.051752335475632,-0.0999656192669343,-0.182972547281608,0,0.0703242233634326,0.0327007759197055,0,0,0.0673803279329993,0,0.235084823123458,0,0,-0.123157958880411,0.0428400311487088,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0546634822195406,0,0,0,0,0,0,0,0,0,0.3762416463674,0.0438548040798534,0,0,0,-0.216244084870191,0,0.128999407798199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209179381019576,0,0,0,0.238464461208569,0.0375453012441352,0.0888360066882316,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.0662278412088991,0,0,0,-0.0276879296548309,0,0,0,0,0,0,0,0,0,0,0,0.0328861619878784,0,0,-0.113208318343183,0,0.0145755897386126,0,0,0.239374393211391,0,0.084106003359385,0,-0.0658498768893955,0,0.2908855885015,0,0,0,0,0,0,0,0.0776393391681163,0,0,0,0,0,0,0,0,-0.0730994250157275,0.0787585060390997,0.273187702979923,0,0,0,0,0
X000959.SZ,0,0,0,0,0.0369850442474392,0,0,0,0,-0.858458056680453,-0.999181216359387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697228931845908,0.241659640923302,0,0,0,0,0.0205016182715565,0,0.522896571894192,0,0,0,0,0.205407592064177,0.166358169962814,0,0,0,0,0,0,0,0,0.0370020629205381,0,0,0,0.0619631048034226,0,0,0,0,0,0
